Magazine Title	동광 제17호
Publication Date	1931년 01월 01일
Article Title	文藝漫話 (Casual Talk on Literature and Art)
Author	春園 (Ch'unwŏn)
Article Type	문예평론 (Literary Criticism)

Casual Talk on Literature and Art
						Ch'unwŏn

I seem to have heard somewhere the saying that art is not something made, but something born. It means that one doesn't make it intentionally, but rather, artistic inspiration intensifies and ripens, eventually resulting in art emerging naturally. Just as a pregnant woman cannot help but give birth, art is not born because one intends to birth it.

Another person has said that art is like excrement. Just as eating something inevitably leads to excrement, living life inevitably leads to art. This all signifies that art is precious when it comes into being naturally, like a natural object, rather than being forcefully created for some purpose.

However, art does not necessarily always come about this way. The vast majority of artistic works appearing in the market today are produced with the aim of becoming commodities. That is to say, they are pictures painted, poems written, and songs sung to earn money. If money were not the purpose—if the expectation of earning money did not exist—90 percent of today's artworks would likely never have been created. This means that most art is made like daily labor, not born like a child. Artists are engaged in exhausting labor (勞役) to secure the means for food and clothing (衣食の資), much like farmers cultivate land or Western shoemakers (洋靴工) make Western shoes.

Therefore, today's artists cannot help but make winning the favor of their customers their primary concern. The "ero" and "guro" phenomena currently sweeping the Japanese literary scene all stem from this concern. As the general public's moral ideals decay, abandoning higher aspirations like life's duties or endeavors, they follow only sexual desire and curiosity. Ero refers to the cluster of concepts satisfying sexual interest, and guro refers to the cluster of concepts satisfying the penchant for curiosity (好奇癖). Naked young women, kissing (接吻), grotesque genitalia (生殖器古怪), morbid things, and so on.

The influence of this Japanese literary scene has flowed into Korea (朝鮮). Although Korea lacks the accumulation of wealth and cultural maturity (文化の爛熟) seen in Japan, the decadent trend (退廃的 思潮), which is merely a result of that, is merging with Japan's—this is the current state of Korea today. <69>

The words of someone who was in Tokyo (동경) are worth savoring. They said that Japanese youth seem to be divided into just two groups: hedonists and Marxists. The so-called 'mobo' (abbreviation for modern boy) and 'moga' (abbreviation for modern girl), with their associated attire and uniquely dazed, decadent expressions, represent the former, while those in worn-out Russian-style suit jackets with fierce-looking eyes represent the latter. Looking at the young people coming and going on Ginza Street (銀座通) and Jinbōchō Street (神保町通), they belong to one of these two categories. Also, looking at bookstores (冊肆), the books are either hedonistic ones related to ero and guro, or socialist books about Marx and Lenin. And the hedonistic class is said to be merely a crowd pursuing the sweet taste (甘味) of momentary sensual pleasure (官能の快楽), lacking any ambition (野心) or will (意志).

However, while Korea cannot be said to be exactly the same, it is true that there are many similar (倣似) points. While lacking the wealth, cultivation (教養), and cultural environment to become hedonists, the concept of hedonism acquired through Japanese literature has been absorbed, and there are probably several dozen young men who frequent cafes, the sacred ground of ero and guro. But since this decadent mood has a terrifying infectious power, like the Spanish (西班牙) flu, it is not hard to imagine that the number of young men and women, whose wills are undecided (意志未定) and who lack sound guiding principles and leaders, who will fall victim to this devil, will increase day by day.

However, in Korea, there are likely more young people with nationalist aspirations than those with such hedonistic moods, followed by those with Marxist inclinations. Consequently, Korea's literature today can be seen as flowing in these two parallel trends.

Because Korean youth exist in an extremely pressing reality (切追한 現實), and because surrounding circumstances greatly stimulate national consciousness (rather than class consciousness), it is extremely difficult for them to transcend national consciousness and adopt a purely humanitarian stance or a purely Marxist stance. Thus, naturally, the thoughts, words, and actions (思言行) of Korean youth have become entirely imbued with nationalist colors. This is a cold, hard fact.

For this reason, if art is influenced by the times, Korean art cannot avoid taking on a considerable nationalistic color. Even if it emerges naturally like giving birth, just as a white person gives birth to a white person and a black person gives birth to a black person, it cannot help but be Korean and nationalistic. And even if it is made like making shoes, because it must meet the demands of such Koreans, it also cannot help but be Korean and nationalistic.

Of course, I believe that there is a constant element (恒等項) in art. No, I believe that this element is the main subject (主体) of art. Being nationalistic or Marxist is merely a difference in the color of the individual ideology embraced (抱懷) by the author. Therefore, from the perspective of the appreciator of art, such colors can be disregarded without any loss (所失) in satisfying artistic interest. <70> If there is an artwork that holds no substance to attract us once the author's intended conceptual purpose (for example, promoting filial piety, or advocating for a certain Marxist idea, etc.) is removed, then it is ultimately nothing more than a propaganda poster (if it's visual art) or propaganda text (if it's literature), not art.

However, we are not ones who ignore the utilitarian value—the sociological value—of art. Art with high social value is deeply commendable. Conversely, no matter how much it possesses aesthetic elements such as verisimilitude (逼眞), variety, unity, etc., if, from a social perspective, it harms public morals and the human mind (世道人心を戕害する), then it is art that ought to be eradicated (撲滅), and the creator of such art deserves to be born without hands not just for three generations, but for three hundred million kalpas (3億刦).
Although the phrase 'public morals and the human mind' (世道人心) admittedly has an element of vagueness (模糊한 嫌が不無), it is true that we clearly understand something when we say 'public morals and the human mind'. If we were to rephrase it in scientific terminology, we could say that which appeals to higher human emotions (love, admiration, solemnity, compassion, etc.) benefits (裨益) public morals and the human mind, while that which appeals to lower emotions (hatred, jealousy, lewdness (淫佚), greed (貪婪), etc.) harms public morals and the human mind.

This is an extremely important issue. Why? Because eliminating (淘汰) these lower emotions and stimulating (激發) and habituating higher emotions, making it easy for higher emotions to arise frequently, is precisely the task of elevating humanity. Therefore, the highest utilitarian value of art for life lies here. This is a unique sacred duty (聖職) that only art (along with religion in its true sense) can perform, something that cannot be done by science, politics, or revolution.

The artist who gives birth to or creates (in this case, birthing and creating are one and the same) art possessing such utilitarian effects (the essential effects of art are enjoyment, joy, and the emotion of elevation (sublimity)) must possess high and great moral, truth-seeking, aesthetic natural gifts (天禀), and furthermore, must undergo great, long, and arduous cultivation (修養) through painstaking effort (刻苦勉勵), like grinding an iron pestle (쇠공이) into a needle.

Although contemporary art may have become like the lewd chatter of cafe waitresses, as a certain Japanese literary critic said, "If publishers wanted to, they could produce one Tolstoy a day," I believe that art which truly grips and shakes the human heart is born only from religious reverence (敬虔). <71>

**Summary**

Ch'unwŏn (Yi Kwangsu) critiques the state of contemporary art, contrasting the ideal of art being "born" from genuine inspiration with the reality of art being "made" for commercial purposes. He observes the influx of Japanese "ero-guro" (erotic-grotesque) trends into Korea, reflecting a perceived societal decay, though he notes Korean youth are more strongly influenced by nationalism and, to a lesser extent, Marxism due to their colonial reality. While acknowledging art has inherent aesthetic qualities, he strongly argues for its utilitarian and moral function, stating that true art should elevate humanity by appealing to higher emotions and contributing positively to "public morals and the human mind" (世道人心), a task he believes requires immense dedication and moral grounding from the artist, akin to religious reverence. From a historical perspective, the article is significant for showing a prominent Korean intellectual grappling with cultural influences from colonial Japan, diagnosing social trends (decadence vs. ideology), and asserting a national consciousness within the arts, even while advocating for universal moral values. His emphasis on the inescapable "Korean-ness" and "nationalistic color" of art produced in the colonial context, alongside his critique of both hedonism and potentially instrumentalized ideological art, offers insight into the complex cultural and political pressures faced by Korean artists and intellectuals during this period.

**Named Entities**

春園	춘원	Ch'unwŏn
동경에 잇든 어떤 이의 말은 맛볼만한 말이다. 가로대, 일본청년은 오직 두 가지 부류로 갈린 듯하다-향락주의자와, 맑스주의자와로. 이른바 모보(모던 보이의 약칭), 모가(모던 걸의 약칭)의 말속한 의속, 얼빠진 듯한 특유한 퇴폐적 표정은 前者를 대표하고 다 떨어진 로시아식 양복저고리에 험상스러운 눈을 굴리는 이는 後者를 대표한다. 銀座通, 神保町通을 내왕하는 청년들을 보면 이 두 가지 부류 중에 어느 것에 속한다. 또 冊肆를 보드라도 에로니 그로니 하는 향락주의적인 冊籍이 아니면 맑스니 레닌이니 하는 사회주의적인 書籍이라고. 그리고 향락주의적인 계급은 아무 야심도 의지도 없이 찰나 찰나의 관능의 쾌락의 甘味를 추구하는 무리에 불과하다고.

그러나 朝鮮은 반드시 이와 똑같다고는 할 수 없으나 倣似한 점이 많은 것은 사실이다. 향락주의자가 될 부와 교양과 환경의 문화가 부족하나 일본문학을 통해서 얻은 향락주의의 관념만은 흡수하여서 에로, 그로의 성전의 카페출입을 하는 청년도 멫 십명은 될 것이다. 그러나 이러한 퇴폐적 기분은 마치 西班牙 감기와 같이 무서운 전염력을 가지고 잇으므로 意志未定하고 또 건전한 지도원리와 지도자를 못 가진 청년 남녀가 날로 이 악마의 희생이 될 자가 늘어갈 것은 상상하기 어렵지 아니할 것이다.

그러나 朝鮮에는 이러한 향락적 기분을 가진 청년보다는 민족주의적인 아스피레이션을 가진 이가 많을 것이요 그 담에는 맑스주의적 동경을 가진 이가 많을 것이다. 따라서 오늘날 朝鮮의 문학도 이 두 가지 경향으로 평행하야 흐르고 잇다고 볼 것이다.

朝鮮청년은 심히 切追한 현실ㅅ속에 잇기 때문에, 또 주위의 사정이 너무도 민족적 의식(계급적 의식보다도)을 刺激하는 것이 많기 때문에 민족적 의식에서 초월해서 純然한 인도주의적 태도를 취한다든지, 또는 純然한 맑스주의적 태도를 취한다든지 하기는 極難한 형편이다. 그래서 자연히 朝鮮청년의 思言行이 전부 민족주의적 색채에 물들어 잇게 되엇다. 이것은 차디찬 사실이다.

이러키 때문에 예술도 시대의 영향을 받는 것이라 하면 朝鮮의 예술은 多分으로 민족적 색채를 아니 띨 수 없는 것이다. 그것이 아이 낳는 것 모양으로 저절로 나온다 하드라도 백인이 백인을 낳고 흑인이 흑인을 낳는 모양으로 朝鮮적 민족적이지 아니할 수 없고, 그것이 구두 짓듯이 짓는 것이라 하더라도 그리한 朝鮮人의 요구에 응하자니까 또한 朝鮮的, 민족적이지 아니 할 수 없을 것이다.

물론 나는 예술에 恒等項이 잇는 것을 믿는다. 아니 그 항이 예술의 주체인 것을 믿는다. 민족적이니, 맑스적이니 하는 것은 다만 그 작자의 抱懷한 이데오로기의 개성차의 색채의 차이에 불과하는 것이다. 그러므로 예술을 감상하는 자의 입장에서 보면 그까진 색채는 무시하더라도 그＜70＞ 예술적 흥미를 만족시키는 데는 아모 所失이 없을 수가 잇는 것이다. 만일 작자가 의도한 어떤 관념적인 의도(例하야 효도를 장려하리라, 또는 맑스주의적인 어떤 이데에를 고취하리라는 등) 除할 때에 우리를 끄는 아무 실질도 없는 예술품이 잇다고 하면 그것은 결국 일개의 선전 포스터(미술일진댄)나 선전문(문학일진댄)에 불과한 것이지 예술은 아니다.

그러타고 우리는 예술의 공리적 가치-사회학적 가치를 무시하는 자는 아니다. 사회적 가치가 높은 예술이면 심히 감사할 만한 예술이다. 그와 반대로 아무리 逼眞, 변화, 통일 등등의 미적 요소를 구비하엿다 하드라도 그것이 사회적으로 보아서 世道人心을 戕害하는 것일진댄 그것은 撲滅하여서 可한 예술이요 그러한 예술을 만든 자는 3대가 아니라 3億刦에 손이 없이 태어나도 마땅할 것이다.
世道人心이란 말은 심히 모호한 嫌이 不無하지마는 우리는 世道人心이라고 할 때에 분명히 무엇을 이해하는 것은 사실이다. 그것을 만일 과학적인 學語로 고친다 하면 인성의 고급정서(愛, 嘆美, 莊嚴, 연민 등등)에 訴하는 것이면 世道人心에 裨益한다 하고 저급정서(증오, 질투, 淫佚, 貪婪 등등)에 訴하는 것이면 세도인심을 戕害한다고 할 것이다.

이것은 심히 중대한 문제이다. 웨 그런고 하면 이 저급감정을 淘汰하고 고급감정을 激發하고 습관화하야 매양 고급감정이 발하기 쉽게 하는 것이 곳 인류를 향상시키는 일이 되기 때문이니 예술의 인생에 대한 최고 공리적 가치가 여기 잇는 것이다. 이것이야말로 과학으로도, 정치로도, 혁명으로도 할 수 없고 오직 예술만이 (진정한 의미의 종교와 아울러)할 수 잇는 독특한 聖職이다.

이러한 공리적 효과를 가진 예술(예술의 본질적 효과는 재미요 깃븜이요 높아진(숭고)의 정서이다)을 낳거나 지어낼(이러한 경우에는 낳는 것과 지어내는 것은 하나요 둘이 아니다)예술가는 높고 큰 도덕적, 진리 탐구적, 심미적, 天禀을 가지고 그리고도 刻苦勉勵하야 그야 쇠공이를 갈아 바늘을 만드는 크고 오래고 힘든 수양이 잇는 이라야 할 것이다.

「출판업자가 하려면 1일 1 톨스토이를 만든다」는 어떤 日本 문예비평가의 말과 같이 오늘날의 예술이 비록 카페의 여급의 음담과 같이 되엇다 하드라도 진실로 인심을 잡아 흔드는 예술은 오직 종교적 경건에서만 낳아지는 것이라고 믿는다.＜71＞
＜69-71＞
