잡지명	동광 제20호
발행일	1931년 04월 01일
기사제목	余의 作家的 態度 (My Stance as an Author)
필자	李光洙
기사형태	문예평론 (Literary Criticism)

My Stance as an Author
						Yi Kwangsu

I
In the literary columns of the New Year's editions of the Tonga Ilbo and the Chosŏn Ilbo, Mr. Yang Chudong mentioned that the theory of nationalist literature has not been established, and at the end, he criticized the lack of theoretical presentation from me, a writer of nationalist literature. He also expressed concern that my literary life was headed for a dead end.
Previously, there were those who attacked or ridiculed my literary stance. However, I remained completely silent (緘口).
Why did I remain silent? Why did I not refute, explain, or respond? There are several reasons for this. -
First, the attacks against me, in my view, did not hit the mark (肯綮에 中치 아니하엿던 것) at all; second, I considered them insignificant; third, being ill, I did not want to waste my energy (精力) on matters that were not so important. However, besides these, there was one more thing that made me keep silent regarding public criticisms and reviews: it was because I severely look down upon the life of a literary writer within my entire life. My disposition, which dislikes arguments, might have been one reason, but the most important reason is my disregard for the literary life.
I have never enjoyed presenting myself as a man of letters (文士). When I wrote *Mujŏng* (無情) or *Kaech'ŏkcha* (開拓者), or *Chaesaeng* (再生) or *Hyŏngmyŏngga-ŭi Anhae* (革命家의 안해), rather than writing with the consciousness of creating literary works, it was mostly as a substitute for essays, to vividly depict the reality of the central class (中心階級) of Chosŏn at that time as I saw it – the disparity between their ideals and reality, all their weaknesses – to serve as material for the reader's warning (鑑戒) or emotional inspiration (感奮), while also stimulating the development of the Korean language and literature, and if possible, providing reading material that was not unhealthy for the literary desires of the youth. In other words, under this political situation (政治알), I took up the novelist's brush as a means to express a part of the sentiments (心懷) that could not be freely communicated (通情) to my compatriots. Therefore, writing novels is a side skill (餘技) of mine. Even now, I am not a man of letters.
Besides this, I cannot help but mention another shameful purpose in my literary life, which is for the manuscript fees (原稿料). For the past 20 years, except for a few years of teaching, I have managed my living through manuscript fees. Even during my student days, I earned half of my tuition from manuscript fees. This manuscript fee (though it is truly a small amount) might actually be the most significant driving force (動力) behind my so-called creations. <81>
Then, if asked, "What talent do you have other than writing novels? What main skill (本技) do you possess that makes you boast about novel writing being your side skill?" I have no clear answer. However, still, presenting myself as, or being called by others, a man of letters – a novelist – is something my self-esteem (自尊心) does not permit. This is not necessarily because I look down on literature itself, but perhaps because I feel it is not my true calling (本分). To confess, I am originally not someone who particularly loves literature. Moreover, I am not a reader of novels.

II
However, what I have said above is neither an answer nor an explanation for the attacks by Yang Chudong and others regarding my literary stance. Even if my novels emerged from my side skills, I cannot evade even an iota of responsibility for my works. I now feel the need to publicly disclose the gist of my theory regarding my works – my literary theory, so to speak – and at the same time, I feel the need and desire, presumptuously, to state my humble opinions (管見) on nationalism and nationalist literature, which are often linked to my name.

III
My primary goal when writing novels is, of course, "May this be read by Koreans and benefit them." I do not wish for my novels to be read by anyone other than Koreans. This is because I think those who lack things to read are Koreans, and also because I am Korean. My novels might be completely unnecessary bundles of waste paper to British or American people, but they might perhaps be necessary reading material for Koreans. If that is the case, one aspect of my wish is fulfilled.
I have considered throwing away this thought (perhaps this is called nationalistic). The temptation arose: should I try writing novels in Japanese or English, shed the fetters (結縛) of Chosŏn that bind me, and freely, as a citizen of the world (世界人), shout out once towards the world literary stage? However, each time, I felt a kind of obsessive thought (强迫觀念) of betrayal (背義). "The world is sufficient even without you. But Chosŏn demands even someone like you," is the voice I hear. Perhaps this is called nationalistic. In any case, when I write, I always keep Koreans in mind – especially the young sons and daughters of Chosŏn, like myself. When I hold my brush and face the paper, I realize that the words I want to say, the feelings I want to communicate (通情) to those young Koreans, spring forth like a fountain. I do not know whether what they hear is beneficial or unnecessary, but I feel that I cannot help but say it. From among these, I select material that the Police Affairs Bureau (警務局) might permit and begin writing it on manuscript paper. – This is my novel.

IV
Then, what is the content of these novels?
If I were a proletarian novelist, the content of my novels would consist entirely of inciting and depicting class struggle (階級鬪爭). However, because I am not a proletarian novelist, I have certainly never particularly emphasized class struggle. As I opened my eyes as a youth during the heyday of realism (寫實主義), realism's color is strong in me. Perhaps this is why I tend to view novels as "faithful records (忠實한 記錄) of a certain aspect of a certain era." <82> This might be the reason.
I myself consider *Mujŏng* as Chosŏn awakening to the Russo-Japanese War, *Kaech'ŏkcha* as Chosŏn from annexation to before the Great War, *Chaesaeng* as Chosŏn from the March First Movement (萬歲運動) to around 1925, and *Kunsang* (群像), currently serialized in the Tonga Ilbo, as a record of Chosŏn in the 1930s. To what extent these clumsy pictures of the eras have depicted the ideology and emotional agony (苦悶相) of those times is not for me to say. However, it is true that my intention (意圖) was in their faithful depiction.
I have often heard criticisms ridiculing the inaction (無爲) and lack of spirit (無氣力) of the characters appearing in my works, but when I hear such criticism, I cannot help but smile wryly (苦笑) to myself. Why is that? If my intention to portray active, spirited characters had resulted in inactive, spiritless ones, the criticism would indeed be painful. But since my intention was precisely to portray such inactive, spiritless characters, the critics' ridicule actually signifies the success of my work. How could I not smile wryly?
Characters like Yi Hyŏngsik (리형식) in *Mujŏng* or Sŏngjae (성재), Sŏngsun (성순), and Min (민) in *Kaech'ŏkcha* were depicted as models of the young Korean intellectuals (知識階級 朝鮮靑年) of that time, who called themselves 'je' [likely referring to a self-deprecating or common term for 'I' or 'we']. They were by no means depicted as the author's ideal figures. Similarly, the group of characters centered around Sin Ponggu (신봉구) and Kim Sunyŏng (김순영) in *Chaesaeng* merely aimed to show a realistic facet (寫實的인 일단면) of the youth class (靑年階級) of that time. If the critics who ridicule the inaction and lack of spirit of these characters are truly active, spirited heroes (英雄), I would certainly turn my camera lens towards them. Doesn't a photographer (寫眞師) always seek out handsome people or fine scenery?
I acknowledge that creating ideal characters (理想的 人物) to serve as models (模範) for readers can be a novelist's intention, but I myself have never intended to do so yet. If there were any, perhaps they would be historical novels (歷史小說) like *Hŏ Saeng Chŏn* (許生傳) or *Kasil* (嘉實). With my personality that intensely dislikes unnaturalness (不自然), perhaps like a shoe store advertisement picture where the foot is larger than the whole body... (Omitted in original)... it's impossible to draw against the backdrop of contemporary Chosŏn.

V
Then, what is my motive for intending to depict the phase of the times (時代相) realistically? As mentioned above, it is by no means simple.
Reflecting on and analyzing the motive for trying to realistically depict a corner of the contemporary phase of the times in works like *Mujŏng*, *Kaech'ŏkcha*, *Chaesaeng*, and *Kunsang*:
1. Historical and sociological interest (歷史學的 社會學的 興味) in exposing and explaining the guiding spirit, environment, characteristics of people, and weaknesses of the era.
2. A humble desire (微衷) to hint at the path for the next era through the dissection (解剖) of the previous era.
3. Artistic interest (藝術的 興味) in reproduction and depiction itself.
These are the motives.
That P'alpong Kim Kijin (八峰 金基鎭) called *Chaesaeng* a model of the popular novel (通俗小說), or that Chu Yosŏp mentioned in his review of *Tanjong Aesa* (端宗哀史) the phrase "sorrow (悲哀) typical of a popular novel," must be products of their keen insight (炯眼) and sharp intuition (銳感). However, from my perspective as the author, I cannot suppress a wry smile (苦笑) about this.
Why? Because a popular novel means a novel centered on entertainment (興味 本位). In other words, it means it does not include ethical motives (倫理的 動機). If <83> my novels are called popular novels in the sense of being interesting novels that do not include ethical motives, I cannot agree. Why? Because I have never taken up my pen aiming for the reader's entertainment. If the fact that the novels I write are extremely plain (平易) and understandable and appreciable by anyone is a sin, I have no choice but to accept it willingly (甘受). And if I, as a person, am fundamentally vulgar (通俗的) so that all the novels I write become popular novels, that too is something I cannot help. Also, if not dealing with class struggle (階級鬪爭) as subject matter makes it a popular novel, that too is unavoidable (無可奈何). In any case, I only reiterate that I have never written a novel lacking ethical motives just to please the readers.

VI
If so, what is the ultimate motive (究竟의 動機), the fundamental motive (根本動機), for my writing novels? What makes me strive to depict the phase of the times and present it before my compatriots? This is a question that naturally arises, and also the ultimate answer I must give.
The ultimate motive for my writing novels is identical to the ultimate motive for becoming a newspaper reporter (新聞記者), the ultimate motive for becoming a teacher (敎師), the ultimate motive for all my actions (作爲); it is precisely "Service for Chosŏn and the Korean people (朝鮮과 朝朝鮮民族) – the fulfillment of duty (義務의 履行)." This is all; there is nothing else besides this. That my life's work contributes, even in the slightest (毫末만콤이라도), to the improvement of the status and the promotion of happiness of Chosŏn and the Korean people is the fundamental motive for all my actions.
"For the world and humanity (世界와 人類을 위하야)" is still too large for me. "For Chosŏn and the Korean people" is also a huge task that someone as unworthy as me cannot even dare to undertake, but this alone is something I must do.
To this statement, the question will inevitably come: "Then, which class does the Korean people you serve refer to – the exploiting class (搾取하고 잇는 階級) or the exploited class (搾取받고 잇는 階級)?"
To this, I intend to answer. I will clearly state again: If anyone possesses Korean lineage (朝鮮人의 血統), speaks the Korean language (朝鮮語), and declares themselves to be Korean (朝鮮人), they are part of the Korean people. As long as one does not betray (背叛) the Korean people, regardless of what ideology (主義) or class they belong to, they are embraced within the Korean people. (Omitted in original) Therefore, until a new generation arrives and all national borders and ethnic differences – language, living conditions, customs (習俗), etc. – disappear, the ethnic bond (民族的結紐) is absolute. Moreover, in a region like today's Chosŏn, where the movement for national advancement (民族向上運動) is necessary, any thought or action that destroys the idea of the Korean people as a national unified body (民族的 單一軆思想) is an enemy of the Korean people. Those who engage in such thoughts and actions will be seen as national traitors (民族的 謀反者).
The fundamental motive for my writing novels also lies here. The heightening of national consciousness (民族意識) and national love (民族愛), the record of the national movement (民族運動), the praise (讚美) of the national movement to the extent permitted by the censor (檢閱官), and if possible, incitement (煽動) – this has not only been my principle (主義) in the past but, I believe, will likely permeate my entire life.

VII
Mr. Yang Chudong lamented that my view of nationalist literature would reach a dead end and worried that if I did not change direction now, I would fossilize into a figure of the past. Judging by his tone, he implied that the era of nationalism has already passed (in contemporary terms, liquidated (淸算되고)) and that we are now entering some other era of 'ism'. <84> However, the liquidation of the era of nationalism happened on the desks (机上) of a few commentators, not in real Chosŏn. Speaking of real Chosŏn, now is precisely the era of the formation (結成時代) of nationalism. From now on, an era of practical nationalism will truly come to Chosŏn, and consequently, the literature of nationalism will rise (擡頭).
Socialism (社會主義) will exist within the Korean people, just as it exists among other peoples, and the literature of that ideology will likewise exist. However, it will merely occupy a small corner (一小角) of the vast nationalism, and furthermore, it will grow only after receiving the baptism (洗禮) of Korean nationalism and its approval (承認). (Omitted in original)
Mr. Yang Chudong called my attitude towards nationalism "feudalistic nationalism (封建的 民族主義)," but as he failed to explain the grounds for it, it is a groundless assertion (無根之說). That it is groundless is proven by his calling me a humanitarian (人道主義者). I might be able to be many other kinds of 'ists', but I am not a person who can be a feudalistic nationalist (if Mr. Yang used this term in the sense of a chauvinist (쏘비니스트), or someone who loves their nation simply because it is theirs, without any ethical or theoretical basis). This can be understood by seeing how I have traditionally been more of an attacker of the Korean people's flaws rather than a self-congratulatory praiser (邀功的 讚揚者), constantly causing trouble.
The nationalism I embrace (抱懷) is by no means the kind of theory-less (無理論한) sort imagined by Mr. Yang Chudong. It is founded on the clear conviction that, viewed historically, socially, politically, economically, and even culturally-historically, the advancement, development, and happiness of the Korean people can only be resolved through nationalism (民族主義的으로 해결할 一途).
Moreover, haven't even those in the direction of Moscow (모스크바 방면) come to assert that 000000 [text obscured/censored] must be resolved nationally (民族的으로)? I believe that human problems are still in an era where they should be resolved nationally by each nation (一民族), not by the "workers of the world" (萬國의 勞働者) uniting.

VIII
Finally, let me say a word about the content of nationalism and conclude the main discussion. It seems common in the world to speak of nationalism and socialism as opposing concepts, but that is fundamentally mistaken. Nationalism should be contrasted with cosmopolitanism (世界主義), not socialism. Nationalism is, so to speak, a matter of scope (範圍問題), a quantitative issue (量的問題), proposing to limit the units of politics and economy to one nation (一民族). Therefore, Korean nationalism means that the political organization, economic organization, and cultural organization within Chosŏn, for Koreans, should be based solely on the interests (利害打算) of the Korean people, not on those of the whole world, all of Asia, the Second or Third International (第二나 第三인터나쇼날), or anyone else.
Therefore, the term nationalism itself contains no explicit indication regarding the content of that political organization, economic organization, or cultural organization.
However, this does not mean nationalism is an empty (空踈한) word. Why? Because focusing the goal of all movements – political, economic, cultural, etc. – on the Korean people and limiting the actors (運動者) to the Korean people makes a considerable difference in practice, and especially in emotion, in the concentration of attention and effort. Only by striving in a Korean national manner (朝鮮民族的으로) can we contribute to the happiness of world humanity, and consequently, Koreans can rightly connect to the efforts of humanity only through efforts for the Korean nation.
Therefore, while there might be a dead end for my individual abilities, there will be no dead end for nationalism or nationalist literature within the next one or two centuries. Let them liquidate nationalism and nationalist literature once or twice daily on their desks (机上). That is a conceptual game (觀念遊戱) and self-intoxication (自家陶醉), just like liquidating the Korean peninsula and its 23 million people (2,300萬의 民衆) once daily on a desk and declaring them past.
Nationalism and the literature of nationalism start from now.
January 4, 1931. <85>

**Summary**

Yi Kwangsu defends his literary stance against critics like Yang Chudong who question his lack of explicit nationalist literary theory and suggest his approach is outdated or headed for a dead end. Yi asserts that novel writing is a secondary activity (餘技) for him, often motivated by financial need (原稿料) and undertaken as a substitute for essays. His primary goal is to realistically depict contemporary Korean society (寫實主義) – its flaws, struggles, and the psychology of its people (especially intellectuals) – for the benefit and education of the Korean audience (民族). He rejects the label of "popular novelist" (通俗小說), arguing his works have ethical motives aimed at national consciousness (民族意識) and improvement. He strongly advocates for nationalism as the essential framework for Korean progress, viewing it not as opposed to socialism but as a necessary stage defining the scope of political and cultural action focused on the Korean nation's interests, and argues that the era of nationalism in Korea is just beginning.

From a historical perspective, this article is significant as it reveals Yi Kwangsu's self-justification and theoretical positioning during a critical period in colonial Korea. It highlights the ongoing debate between nationalism and other ideologies (like socialism, implicitly referenced), the pressures faced by intellectuals under Japanese rule (censorship by the 警務局), and the complex relationship between literature, national identity, and political purpose. Yi's insistence on nationalism as the primary lens, his view of literature as a tool for national service despite personal ambivalence towards being a "man of letters," and his defense against accusations of writing mere entertainment offer valuable insights into the intellectual currents and the role of prominent figures like Yi in shaping discourse during the 1930s.

**Named Entities**

李光洙	이광수	Yi Kwangsu
八峰 金基鎭君이 再生을 通俗小說의 典型이라고 한 것이나 주요섭군이 端宗哀史를 평한 말 가온데 通俗小說인 悲哀라는 句節이 잇는 것이나 다 그들의 炯眼, 銳感의 産이겟지마는 作者인 나로서 보면 이에 대해서는 苦笑를 금치 못하는 바가 잇다.
웨 그런고 하면 通俗小說이란 흥미 本位의 小說이란 뜻이다. 다시 말하면 倫理的 動機를 포함치 아니하엿다는 뜻이다. 倫理的 動機를 포함치 아니한 흥미잇는 小說이라는 뜻으로＜83＞ 내 소설이 通俗小說이라 하면 거기는 동의 할 수 없다. 웨 그런고 하면 나는 일즉 讀者의 흥미를 목표로 붓을 들어 본 일은 없는 까닭이다. 만일 내가 쓰는 小說이 대단이 平易해서 누구나 理解, 鑑賞하는 것이 죄라고 하면 그것은 甘受할 수 밖에 없고 또 만일 내라는 사람이 根抵로부터 통속적으로 되어 먹어서 내가 쓰는 小說이 모도 通俗小說이 된다고 하면 그것도 나로는 어찌할 수 없는 일이다. 또 만일 階級鬪爭을 題材로 아니 한 것이 通俗小說이라 하면 그것도 無可奈何다. 아모러나 나는 讀者를 기쁘게 하기위해서 倫理的 動機가 없는 小說을 써 본 일이 없다는 것만 重言해 둔다.

六
그러타면 내가 小說을 쓰는 究竟의 動機, 즉 根本動機는 무엇인가. 나로 하여금 애써 時代相을 描寫하야 同胞의 眼前에 전개하고저 하게 하는 것이 무엇인가. 이것이 자연히 제출될 의문이오 또 내가 해야 할 究竟의 답변이다.
내가 小說을 쓰는 究竟의 動機는 내가 新聞記者가 되는 究竟의 動機, 敎師가 되는 究竟의 動機, 내가 하는 모든 作爲의 究竟의 동기와 일치하는 것이니 그것은 곳 「朝鮮과 朝鮮民族을 위하는 奉仕-義務의 履行」이다. 이것뿐이오. 또 이밖에 아모 것도 없다. 내가 일생에 하는 일이 朝鮮과 朝鮮民族의 地位의 향상과 행복의 증진에 毫末만콤이라도 기여함이 되어지다 하는 것이 내 모든 行爲의 根本動機다.
「世界와 人類을 위하야」는 내게 아직 넘어나 크다. 「朝鮮과 朝鮮民族을 위하야」하는 것도 나같은 못난이에게는 엄두도 못내일 큰 일이지마는 이것만은 아니하지 못할 일이다.
이 말에는 반다시 「그러면 네가 위한다는 朝鮮民族이란 것은 어떤 階級을 가르치는 것이냐-搾取하고 잇는 階級을 가르치는 것이냐, 搾取받고 잇는 階級을 가르치는 것이냐」하는 질문이 올 것이다.
이에 대해서 나는 대답하려 한다. 뉘가 朝鮮人의 血統을 가지고 朝鮮語를 말하고 朝鮮人이로라는 聲言을 한다하면 그는 朝鮮民族이라고 또 나는 明言하리라, 누구든지 朝鮮民族을 背叛하지 아니하는 한에서 그가 어떠한 主義, 어떠한 階級에 속한 것을 물론하고 그는 朝鮮民族에 包容된다고.(中略-원문) 그럼으로 새로은 世代가 와서 國境과 民族的 모든 차이-言語, 생활상태, 習俗등-가 소멸되기까지는 民族的結紐는 絶對的이다. 더구나 금일의 朝鮮民族과 같이 民族向上運動이 필요한 지역에서는 모도 朝鮮民族의 民族的 單一軆思想을 破壞한 思想이나 行動은 朝鮮民族의 적이니 그러한 사상행동을 하는 자는 民族的 謀反者로 볼 것이다.
내가 小說을 쓰는 근본 動機도 여기 잇다. 民族意識, 民族愛의 高潮, 民族運動의 기록, 檢閱官이 許하는 한도의 民族運動의 讚美, 만일 할 수만 잇다면 煽動, 이것을 과거에만 나의 主義가 되엇을 뿐이 아니라 아마도 나의 일생을 통할 것이라고 믿는다.

七
梁柱東氏는 나의 民族主義 文學觀이 막달은 골목에 다달을 것을 한탄하고 내가 만일 지금에 方向을 전환하지 아니하면 過去의 인물로 化石하여 버릴 것을 우려하시엇다. 氏의 論調로 보건댄 民族主義 시대는 이미 지나갓고(時軆 말로 淸算되고) 지금은 바야흐로 다른 무슨 主義時代인 것을 암시하엿다.＜84＞ 그러나 民族主義 시대를 淸算한 것은 二三言論家들의 机上에서요 現實朝鮮에서는 아니다. 現實 朝鮮으로 말하면 지금 바로 民族主義 結成時代다. 이로부터 정히 朝鮮에 實行的인 民族主義時代가 올 것이오 따라서 民族主義의 文學이 擡頭할 것이다.
社會主義는 다른 民族중에 잇는 것과 같이 朝鮮民族중에도 잇을 것이오 그 主義의 문학 역시 그러할 것이다. 그러나 그것은 尨大한 民族主義의 一小角을 점하기에 불과할 것이오 그 뿐더러 朝鮮民族主義의 洗禮를 받고 그의 承認을 받아서 발육하게 될 것이다.(中略)
梁柱東氏는 나의 民族主義에 대한 태도를 「封建的 民族主義」라고 하엿거니와 그것은 氏가 근거를 설명하지 못한 바와 같이 無根之說이다. 그것이 無根之說인 것은 氏가 나를 人道主義者라고 한 것이 증명하는 것이다. 나는 다른 모든 主義者는 될 수 잇을는지 모르거니와 封建的 民族主義者(쏘비니스트, 또는 아모 倫理的 理論的 근거도 없이 다만 제 民族이니까 사랑한다는 의미로 梁氏가 이 말을 쓴 것이라고 하면)는 될 수 없는 사람이다. 내가 종래 더 많이 朝鮮民族의 결점의 攻擊者요 邀功的 讚揚者가 아니어서 매양 말성을 이르키는 것을 보아서 알 것이다.
내가 抱懷하는 民族主義는 결코 梁柱東氏가 상상하는 종류의 無理論한 것이 아니다. 歷史的, 社會的, 政治的, 經濟的 내지 文化史的으로 보아서 朝鮮民族의 向上 發展, 행복은 오직 民族主義的으로 해결할 一途가 잇을 뿐이라는 명확한 신념우에 선 것이다.
더구나 모스크바 방면에서는 000000까지도 民族的으로 解決하지 아니치 못할 것을 주장하게 되지 아니하엿는가. 人類問題는 아직도 「萬國의 勞働者」가 합하야서 해결할 것이 아니오 각기 一民族이 民族的으로 해결할 시대에 잇다고 본다.

八
최후에 民族主義의 내용에 관하야 一言하고 본론을 막자. 世間에서는 흖이 民族主義와 社會主義를 대립적으로 말하는 모양이나 그것은 根本的으로 착오다. 民族主義란 世界主義에 대립할 것이오 결코 社會主義에 대립할 성질의 것이 아니다. 民族主義란 政治, 經濟의 단위를 一民族에 국한하자는 이를테면 範圍問題요 量的問題다. 그럼으로 朝鮮의 民族主義라 하면 朝鮮內 朝鮮人의 政治組織, 經濟-, 文化組織을 全世界나 全亞細亞의 또 第二나 第三인터나쇼날의, 또는 누구나의 利害打算에서 하지 말고 惟獨 朝鮮民族의 利害打算에서 하자는 말이 된다.
그럼으로 그 政治組織, 그 經濟組織, 그 文化組織의 內容 여하에 관하여서는 民族主義라는 말에는 아모 明示가 포함되지 아니 한 것이다.
그러나 그러타고 民族主義란 결코 空踈한 말은 아니다. 웨 그런고 하면 政治, 經濟, 文化등 모든 運動의 目標를 朝鮮民族에 두고 또 運動者를 朝鮮民族에 국한한다는 것은 실제에 잇어서 더구나 感情에 잇어서 注意와 力의 集中에 잇어서 여간 차이가 잇는 것이 아닌 때문이다. 朝鮮民族的으로 노력함으로만 世界人類의 행복에 기여할 것이오 따라서 朝鮮人은 朝鮮民族을 위한 노력을 통하여서만 정당하게 인류의 노력에 연결될 것이다.
그럼으로 나 一個人의 능력의 막달은 골목은 잇을지언정 民族主義의 또는 民族主義文學의 막달은 골목은 今後 1, 2世紀내에는 없을 것이다. 그들로 하여금 机上에서 매일 1차 혹은 2차식 民族主義와 民族主義文學을 청산하게 할지어다. 그것은 마치 机上에서 朝鮮의 半島와 2,300萬의 民衆을 매일 한번식 청산하고 과거하엿다고 하는 것과 같은 觀念遊戱요 自家陶醉다.
民族主義와 民族主義의 文學은 이로부터다.
1931. 1. 4일.＜85＞
＜81-85＞
