잡지명	삼천리 제17호
발행일	1931년 07월 01일
기사제목	印度와 露西亞의 關係 (The Relationship between India and Russia)
필자	李如星
기사형태	논설 (Editorial/Essay)

印度와 露西亞의 關係
						李如星
(Page 62 Missing - National Institute of Korean History) is a fact worth trembling about. - he expressed his indignation... However, whether they tremble or vomit, the relationship between Britain and India today has become so urgent that even dignity and decorum are disregarded, reaching the worst possible scene. Thinking about it, the prestige of the British Empire has declined."

II

"Say, is it true that even within the Indian national movement, there are factions like a left-wing, a right-wing, and some kind of middle path?"
"Indeed - The guiding force of the Indian national movement today is, of course, the National Congress Party (國民會議派) like Gandhi (깐듸-), encompassing representatives from various places and groups in India. Among the major organizations participating in the National Congress which meets once a year, first, there is the National Indian Party, commonly called the Congress Party (콩그레스派), led by figures like Gandhi, the recently deceased Motilal Nehru (모티랄, 내-루), Sen Gupta (샌 굽다), and Mrs. Sarojini Naidu (사로지니-나우두 女史). This is the central force among the participating groups in the National Congress. Next is the Independence League (獨立聯盟) led by Motilal Nehru's son, Jawaharlal Nehru (야와하랄, 내-르), and Subhas Chandra Bose (슈바스, 챤드라, 보-스). Third is the National Liberal Federation (國民自由聯合派), led by Sir Tej Bahadur Sapru (사-바하, 즐사부로?), who attended the previous Round Table Conference (圓卓會議) as an Indian representative. This party is the so-called right-wing of the national movement. Besides these, the All India Muslim League (全印度回敎徒聯盟), the Central Sikh League (中央씨-크敎徒聯盟), the All-India Workers' and Peasants' Party (全印度勞働者農民黨), the All India Youth Socialist League (全印度靑年社會主義同盟), and the All India Youth League (全印度靑年同盟) also send representatives to the National Congress every year."
"Is the Gandhi faction right-wing or left-wing?"
"Gandhi and the Congress Party are, so to speak, the middle path. Traditionally, they demanded self-government as the first step towards independence, but as you know, at the National Congress the year before last, Gandhi himself proposed a resolution for complete independence, which was passed unanimously. Thus, the stance of the independence faction, like Jawaharlal Nehru and Bose, came to dominate the general trend of the National Congress."
"So, Jawaharlal Nehru and Bose are the left-wing of the Indian national movement, is that it?"
"So to speak, yes. As the general trend of the National Congress became dominated by this independence faction, the leadership of the entire national movement gradually shifted to 'Young Nehru' (영내-르). Jawaharlal Nehru's popularity recently is tremendous; it's no exaggeration to say his reputation already surpasses Gandhi's."
"There's talk that Jawaharlal Nehru is a communist."
"Those jealous of Young Nehru's reputation spread propaganda calling him a Communist Party member acting on orders from Russia (露國). That is, the appeasers and the British government side are actively spreading rumors about him. Edward Thompson (애드와-드 톰손), currently a professor at Oxford (옥스포-드) University, attacked the Nehrus, father and son, in his book 'The Reconstruction of India,' and Ranga Aiyar (란가, 아이야-), a member of the Legislative Assembly, did so in his book 'India: Peace or War?'. But this serves as counter-evidence of how much these pro-British figures and the British government fear Jawaharlal Nehru's <63> popularity. Despite such malicious propaganda, Young Nehru's credibility among Indian nationalists, especially the youth, grows day by day."
"Indeed, Nehru did visit Russia in 1928, but whether he is truly a communist is doubtful. Didn't Nehru and his faction faithfully adhere to Gandhi's non-violence (非暴力主義) principle during last year's non-cooperation movement (不服從運動), even going to prison? When a young member of the violent revolutionary faction threw a bomb in the Legislative Assembly in the spring of 1929, they say Nehru even denounced him as a traitor (謀反者)."
"Isn't Nehru's relationship with Russia similar to the past relationship between Chiang Kai-shek (蔣介石) and Russia?"
"An apt comparison (適評). Chiang Kai-shek was indebted to Russia, but internally, he was not a communist. Also, when the future Indian national government is established, the person who will stand in the position of today's Nanjing (南京) government might very well be 'Haral Nehru' (하랄, 내-르)."
"He seems to have strong socialist leanings, though."
"However, generally, Nehru's ideology is more towards national socialism. Among Indian nationalists, the youth layer largely holds national socialist (國民社會主義的) tendencies."
"After Nehru, who is popular among the Indian youth?"
"It would likely be Subhas Chandra Bose (슈바스챤드라, 보-스). The figures who will probably lead the future national movement are these two."
"Is Bose also a national socialist?"
"Bose is today's Fascist (팟쇼) leader in India. The All India Youth League's nominal president is a man named K.F. Nariman (케-엡, 나리만), but Bose holds the actual leadership. They wear navy blue uniforms and conduct demonstrations (示威行進) grandly in military style. Bose is the commander of the National Congress volunteers. It's said Bose began gaining popularity from the incident at Calcutta University where he, indignant that a British professor called Indians barbarians, joined fellow students in beating up the professor. He seems to be a very sincere (眞摯) and fiery fighter. The aforementioned Aiyar, while critical of Nehru, praises Bose as the only significant youth leader in the Indian national movement today."
"Even if Nehru isn't a communist, if he is generally influenced by Moscow (莫斯科), then alongside Bose the Fascist, it seems both Russia and Italy (伊太利) <64> are adjacent to the current Indian youth movement. Won't Bose's influence and Nehru's influence clash?"
"So far, they are cooperating well together. The aforementioned Independence League was also created jointly by the two, and within the Congress Party, they support each other's positions. Their separation and confrontation will probably be a matter for after India achieves self-government, I think."
"When the relationship between Nehru and Bose is decided, will India walk the path of Russia or the path of Italy?"
"Whether it's Communism or Fascism is not just a question for tomorrow's India, but a common task for all nations, isn't it? Of course, India has its own unique path, and people like Gandhi are striving for it. While the underlying spiritual principle might be purely Indian, the state form in the modern era will likely be either Soviet or a Fascist state."

III

"Setting aside the ideologies of Nehru and Bose, is there currently a Communist Party in India?"
"The previously mentioned All-India Workers' and Peasants' Party (全印度勞働者農民黨) is generally it, and the All India Youth Socialist League (全印度靑年社會主義同盟) is also under its influence."
"Who is leading them?"
"Messrs. Joglekar (존그레칼), R.S. Nimbkar (알, 에스, 님푸칼), K.S. Mitta(?) (케-, 시-밋다-), N.M. Joshi (엔, 엠, 조-시-), etc. Nehru also has connections with the Youth Socialist League."
"What attitude do the Communist and Socialist factions take towards the self-government issue?"
"Generally, they seem to align their steps (步調) with the Congress left-wing. However, within the National Congress, they constantly advocate for the interests (利益) of workers and peasants, and never forget to foster the differentiation (分化的) of class consciousness (階級意識) within national consciousness. At the National Congress held in Calcutta at the end of 1928, Nimbkar (님푸칼), a leader of the Workers' and Peasants' Party and a pure Communist Party member, fiercely attacked the draft constitution proposed by Motilal Nehru - commonly called the Nehru Report - as being too bourgeois (부르조아的) and ignoring the interests of the proletariat (無産階級). He also significantly opposed the amendment (independence proposal) submitted by Jawaharlal Nehru, and harshly criticized (痛擊) Gandhi's resolution, saying it benefited Britain more than India. He stated, 'The so-called Dominion Status (도미니온, 스테트스) is nothing more than allowing the Indian bourgeoisie to cooperate with British Imperialism. It aims to guarantee the interests of landlords, feudal princes, and capitalists at the expense of the masses' interests. Our struggle is not to obtain independence on paper, but to liberate the Indian proletariat (印度無産者) from all exploiters - the British imperialists who have promised an offensive-defensive alliance with the Indian princes, Indian landlords, and Indian capitalists...' Also, Vishwanatham (뷔슈와나담), one of the Communist Party leaders, criticized Nehru's draft constitution, vehemently attacking Nehru's report for seeking to provide constitutional guarantees to the bourgeois class, including Nehru himself, and to the capitalism and feudal landlord system that have historically exploited this country."
"So, are they generally moving according to the directives from the Moscow (莫斯科) headquarters (大本山)?" <65>
"It seems the policy (方針) of the Comintern (國際黨) regarding not just the Indian national movement but Eastern national movements in general is to have the revolutionary proletariat (革命的 푸로레타리아) of the colonies (殖民地) form temporary alliances (一時的 聯盟) with the democratic bourgeoisie (民主主義부르조아) to develop the anti-imperialist movement, while always strictly maintaining (保持) the character of the proletarian movement, even in its embryonic (萌芽的) form. In India, Nimbkar's faction seems to be operating largely along this course."
"Is there an Indian figure in Russia comparable to Katayama Sen (片山潛), the veteran of the Japanese Communist Party?"
"M.N. Roy (엡, 엔, 로이) is precisely India's Katayama Sen. He was the supreme mentor (總師) of the Indian Communist Party with immense influence, but since last year, his relationship with the current leadership (現幹部派) of the Labour-Peasant government [likely referring to Soviet government] became strange, and there's word he is currently in Berlin (伯林)."
"How is the communication (連絡) between the Comintern and the Communist Party within India maintained?"
"This person digs and probes quite persistently. You wouldn't happen to be an informant (압잡이) for the Metropolitan Police Agency's Foreign Affairs Division (警視廳 外事課), would you? Detailed information is hard to come by, but putting various pieces together, communication between Moscow and India seems to be conducted indirectly through three points: Berlin, New York (紐育), and Shanghai (上海). Direct communication seems to be quite difficult."
"Isn't it possible to communicate with India from the northern border through Afghanistan (아푸가니스탄)?"
"... [Omission - original text] ... If the Afghan government were to ally with Russia and open the country to the Russians, it would allow not only communication for documents and propaganda with the Communist Party but also the supply of arms and ammunition to Indian nationalists from the northern border, and depending on the situation, even direct military aid. However, this is difficult to realize. Britain, which has regarded Russia as an enemy for years, is perhaps worried, and has recently heavily fortified the defenses at the Khyber Pass (까이발關所) on the Afghan border, deploying not only troop reinforcements (增設) but also airplanes and tanks, maintaining vigilance (警戒) without any gaps. (Omission - original text)
When the Gandhi era passes and the Nehru and Bose era arrives, the relationship between Labour-Peasant Russia and India might become somewhat clearer (鮮明)."
"It's true the relationship will become clearer. But clearer doesn't necessarily mean closer (密接). It's hard to believe that the cradle (搖籃) of 5,000 years of spiritual culture will become a part of the Soviet Union, which is based on historical materialism (唯物史觀) and Communism. The sense in which Nehru and Bose are relatively 'red' means they possess a more radical (急進的) and precise (的確) fighting spirit (鬪志) against capitalist imperialism than other nationalists. Ultimately, they too have Indian blood and are literally Gandhi's disciples. Fülöp-Miller (후렛슈, 뮤라-) stated that posterity will broadly measure (測定) our era by the yardstick (尺度) of Lenin's and Gandhi's work, but I believe Lenin's ideology and Gandhi's ideology will not shake hands (握手)." (Remainder omitted - original text) <66>

**Summary**

The article, presented as a dialogue, analyzes the political landscape of the Indian independence movement in 1931. It discusses the main factions, including Gandhi's centrist Congress Party, the right-wing National Liberal Federation, and the rising left-wing led by Jawaharlal Nehru and Subhas Chandra Bose. It explores Nehru's growing popularity, accusations of Communist leanings and Soviet influence (comparing him to Chiang Kai-shek), and contrasts him with Bose, identified as a Fascist-style leader. The piece also touches upon the explicit Communist Party elements (Workers' and Peasants' Party) and their relationship with Moscow and the broader Congress movement, concluding that while Nehru and Bose represent a more radical anti-imperialism, India is unlikely to fully embrace Soviet Communism due to its deep cultural roots, suggesting a unique path possibly influenced by, but distinct from, both Moscow and Fascism. From a Korean colonial history perspective, this article is interesting as it shows Korean intellectuals closely following and analyzing other major anti-colonial movements, their internal ideological struggles (left vs. right, nationalism vs. communism/fascism), and the perceived influence of global powers like the Soviet Union, reflecting anxieties and debates likely present within Korea's own suppressed independence movement. The discussion of factions and leadership succession resonates with similar dynamics in various nationalist movements.

**Named Entities**

印度	인도	India
「아직까지 사이조케 提携하고 잇다. 例의 獨立聯盟도 두 사람이 共同하야 만든것이고 會議派內部에 잇서도 서로 主張을 支持하고 잇스나 兩者가 分離하야 對立하게 되는 것은 암아 印度가 自治된 後 일이 아닐가 생각된다」
「내-르와 보-스의 關係가 決定될 때 印度로서는 露西亞의 길을 걸을가. 伊太利의<64> 길을 걸을가 決定될 것이지」
「共産主義일가 파시즘일가는 오직 明日의 印度만의 問題가 아니고 各國 共通의 課題가 아닐까. 勿論 印度로서는 印度 獨自 進路가 잇고 또 그를 위해서 깐듸-等이 躍起하고 잇는 것인데 內容으로서 담기어 잇는 精 神原理는 純然한 印度的일지라도 現代에 處한 國家形態로서는 소뷔엣드가 아니면 파시즘國家 中 어느 한편일 것이다.」

三

「내-르와 보-스의 思想은 그러타 하고 現在 印度에 共産黨이 잇는가」
「압서 말한 全印度勞働者農民黨이 大體에 잇서 그것이고 全印度靑年社會主義同盟도 그 影響下에 잇다」
「엇던 者가 그를 指導하고 잇는가」
「멧사-스, 존그레칼, 알, 에스, 님푸칼, 케-, 시-밋다- 엔, 엠, 조-시-等이다. 社會主義靑年同盟에는 내-르도 關係가 잇다」
「共産派와 社會主義派들은 自治問題에 대하야 엇던 態度를 가지고 잇는가」
「大體에 잇서 콩그레스左派와 步調를 가치하고 잇는 모양이다. 그러나 國民會議 內部에서 恒常 勞働者 農民의 利益을 主張하고 民族意識 中에서 階級意識의 分化的으로 成長케 함을 닛지 안코 잇다. 1928년末 칼컷다에서 開催된 國民會議에서 勞働者農民黨의 領袖이고 純然한 共産黨員인 님푸칼은 모티란, 내-르가 提出한 憲法草案-一般 내-르報告書라 通稱됨-에 대하야 너무 부르조아的이고 無産階級의 利益을 無視하엿다고 猛烈히 攻擊하고 야와하랄, 내-르의 提出한 修正案(獨立案)에 대하여도 적지 안케 反對하엿고 깐듸-의 決議에 대하야는 印度보담 英國을 利롭게 한다고 痛擊하엿다. 그는 말하되 所謂 도미니온, 스테트스(聯邦制)는 印度부르조아로 하여곰 英帝國과 協調케 안는 以外 아모 것도 업다. 그는 大衆의 利益을 犧牲하고 地主 封建諸侯와 資本家의 利益을 保障함을 目的함으로 산다. 我等의 鬪爭은 紙上의 獨立을 獲得함이 아니고 印度 大衆에 대하야 攻守同盟을 約束한 英帝國主義者와 印度王侯, 印度地主, 印度資本家等의 一切 搾取 印度無産者를 解放함에 잇다... 하고 하엿스며 共産黨領袖의 一人으로써 뷔슈와나담은 내-르의 憲法草案을 非難하되 내-르의 報告書는 내-르를 包含한 부로조아階級과 從來 이 나라를 搾取하여온 資本主義와 封建的 地主制度에 憲法的保障을 주고저 함이라고 痛烈이 攻擊하엿다」
「그러면 이들은 大體 莫斯科 大本山의 指令대로 움죽이고 잇지」<65>
「오직 印度國民運動뿐 아니라 一般 東方民族運動에 대한 國際黨의 方針은 殖民地의 革命的 푸로레타리아로 하여금 民主主義부르조아와 一時的 聯盟을 맷게 하야 反帝國主義運動을 展開시키면서 恒常 無産階級運動인 性質을 그 萌芽的 形態에 잇서서까지 嚴格하게 保持하여야 한다고 함에 잇는 모양이다. 印度에는 님푸칼派는 大體로 이런 코-스로 活動하는 모양이다」
「露西亞에도 日本人 共産黨의 元老 片山潛과 가튼 人物이 印度人으로써 잇는가」
「엡, 엔, 로이가 마치 印度의 片山潛이다. 印度共産黨의 總師로 絶大한 勢力을 가지고 잇다가 昨年來 勞農政府의 現幹部派와의 사이가 이상하야 時方은 伯林에 잇단 말이엇다」
「國際黨과 印度國內共産黨과의 連絡은 엇떠케 하고 잇나」
「이 사람 무던이 꼬집고 파내그러. 자내가 警視廳 外事課의 압잡이는 아니겟지. 자세한 것은 알수 잇나마는 여러 가지로 綜合하여 보면 막사과와 印度의 連絡은 大體 伯林과 米國 紐育, 上海의 세 地點을 通하야 間接으로 하고 잇는 모양이고 直接 連絡은 여간 어려운 일이 아닌 모양일세」
「아푸가니스탄을 通하야 北境에서 印度와 連絡할 수 업슬가」
「... 略 (- 원문) ... 아푸간政府가 露西亞와 同盟이라도 하야 國內를 로서아에게 開放하게 되면 單只 共産黨과의 文書宣傳은 連絡뿐 아니라 武器彈藥을 北境에서 印度國民主義者에게 供給하고 境遇에 의하여는 軍隊的 直接 援助까지 할 수 잇슬것이지마는 이는 實現되기 어렵다. 年來 露國을 원수로 알고 잇는 英國은 或에나 하고 近者 아푸가니스탄의 國境인 까이발關所의 警備를 嚴重히 하야 軍隊增設은 勿論 飛行機 탕크等을 配屬하야 물샐틈 업시 警戒하고 잇다.(中略 - 원문)
깐듸-時代가 가고 내-르와 보-時代가 오면 勞農로서아와 印度의 關係도 좀더 鮮明하여 질것이지」
「關係가 좀더 明瞭하여 질 것은 事實이다. 그러나 明瞭하여 진다는 것은 보담 密接하여 진다는 것은 아닐 것이다. 5천년의 精神文化의 搖籃이 唯物史觀과 共産主義를 原理로 하는 소뷔엣드의 一部가 되리리고는 밋기 어럽다. 내-르와 보-스가 比較的 붉다는 意味는 資本主義帝國主義에 대하야는 다른 國民主義者보다 急進的으로 的確한 鬪志를 가지고 잇다는 意味이고 그들도 結局은 印度의 피를 밧고 또 文字대로 깐듸-弟子이나 후렛슈, 뮤라-는 後世는 례-닌과 깐듸-의 事業을 尺度로 하야 我等의 時代를 廣義로 測定할것이라고 하엿스나 레-닌의 思想과 깐듸-思想은 握手되지 안흘 것이라고 생각된다」(以下略 - 원문)<66>
<62-66>
