Magazine Title: 三千里
Publication Date: 1931년 07월 01일
Article Title: 新聞夜話 (Newspaper Night Talk)
Author: Not Specified
Article Type: 소식 (News/Tidings)

新聞夜話 (Newspaper Night Talk)

*Chosŏn Ilbo* editorials are most often written by its company president, Mr. An Chae-hong, and also by Mr. Yi Yŏ-sŏng, an authority on the "Study of Weak and Small Nations," Mr. Pae Sŏng-nyong, famous for his book "Chosŏn Economy" after finishing Nihon University, and Mr. Yi Sŏn-gŭn, a young historian who authored "Recent Chosŏn History" after finishing the history department at Waseda University, among others who take up the pen. Although they have now left the company, until recently, Messrs. Hong Myŏng-hŭi, Yi Kwan-yong, Yi Kwan-gu, Mun Il-p'yŏng, Hong Ki-mun, and others also wrote editorials.

At the *Tonga Ilbo*, there are quite many who write editorials. Messrs. Yi Kwang-su, Ham Sang-hun, Sŏ Ch'un, Kim Chang-hwan, Chu Yo-han, Kim U-p'yŏng, and sometimes President Song Chin-u and Acting Chief Editor Sŏl Ŭi-sik are said to take up the pen. However, in terms of volume, the one who writes the most is undoubtedly Mr. Ham Sang-hun, an authority on "Weak and Small Nations" and "Cooperative Union Theory."
The initial editorial team at the time of founding included Messrs. Chang Tŏk-su, Kim Myŏng-sik, Yu Kŭn, and Pak Il-byŏng. At that time, whenever they picked up the pen, the tone was mostly one of tragic indignation, somewhat childish, along the lines of "Oh, 20 million brethren, look upon this withered land," etc., but editorials these days are scientific and much more intellectual, giving a sense of a different era.<29>

Editorials for the *Chungoe Ilbo*, whose very existence (명맥 有無) is now in doubt, were often written by the young polemicist Mr. Yi Chŏng-sŏp, a graduate of the University of Paris (巴里大學), and Messrs. Min T'ae-wŏn, Yi Si-mok, and the poet Kim Tong-wŏn also used to take up the pen.

While the *Chosŏn Ilbo*'s "P'almyŏnbong" (八面鋒) column sometimes features flabby, pointless classical phrases (閑文句) popping up without reason, the *Tonga Ilbo*'s "Hoengsŏl Susŏl" (횡설수설) often has sharp, killing phrases (촌철살인의 名句) that pierce the reader's heart. The *Tonga*'s is said to be written by Mr. Sŏl Ŭi-sik. One might say it rivals the level of Uno Tetsuto's "Tensei Jingo" (天聲人語) in the *Ōsaka Asahi*.

On the front page of the June 23rd issue of the *Tonga Ilbo*, a historically great photograph was displayed.
Namely, a photograph taken showing Chairman Song [Chin-u] welcoming the resigned Governor-General Kodama [Hideo] (兒玉총감), who came to the company office (來社) to pay respects, smiling shoulder-to-shoulder (微笑竝肩) at the entrance.
That day and night, loud laughter and smiles (放聲微笑) indeed!

This newspaper company kindly put out an extra edition (호외) late at night, around 3 AM (夜半 3更), on a certain day last May concerning the Kyŏngsŏng Municipal Council (京城府議) election results. Also, they took a picture when the candy seller "Morinaga Caramel" (森永キヤラメル) came, and published it large in the newspaper as if they were a company guest (社賓).

Former *Chosŏn Ilbo* president Mr. Sin Sŏk-u suddenly takes office as the owner (資主) of an automobile company. Should we lament "Alas, the impermanence of human affairs!" (哀吾兮人世無常) regarding the newspaper presidency he obtained by paying 300,000 won? How truly difficult is the "Way of the President" (社長之道也)!<30>

However, Mr. Sin misunderstood the "Way of the President." He drove out employees by the dozens, woo-woo, thinking that the remaining staff, who were there for their livelihood (口食), had gathered under his banner (傘下) out of admiration (推服) for his supremely lofty and magnanimous character and virtue (至高至厚한 인격, 덕망), residing in solitary dignity (獨也尊居). He didn't realize that within that gap (間隙) lay the "Way of the President's Downfall" (社長沒落之道). Who was it that brought ruin to the Six Kingdoms (六國)? It was Qin (秦)...

Every time the Police Affairs Bureau Chief (경무국장) changes, one newspaper company receives a "suspension of publication order" (정간처분) during their tenure. During Akaike's (赤池) time, the *Tonga Ilbo*; during Maruyama's (丸山) time, the *Chosŏn Ilbo*; during Mitsuya's (三矢) time, the *Tonga Ilbo*; during Asari's (淺利) time, the *Chungoe* [Ilbo] and *Chosŏn Ilbo*; during Morioka's (森岡) time, the *Tonga Ilbo*. This was scientific. So, what about this time?

Recently, there are no newspapers being confiscated (압수). Compared to the prime years (當年), is this progress (進步乎) or regression (退步乎)?

Recently, the focus (초점) of the Chosŏn movement is in the Hamnam (咸南) region, and because of that, the quality and quantity of newspaper articles from there are the greatest and also the most intense, but look at the recent *Tonga Ilbo*. It is too pitiful (기구하다) to lament the lack of talent (인재엄슴) among the regional reporters. Transfer the main office special correspondents (특파원) stationed in quiet places (閑地) like Sinŭiju (新義州), Inch'ŏn (仁川), Pusan (釜山), etc., to that place [Hamnam]. Transfer them!

Looking at recent newspaper personnel changes, along with lengthy inaugural addresses (취임사) repeatedly proclaiming "I, I" (予가 予가), at the *Chosŏn Ilbo*, Mr. An Chae-hong <31> was appointed from Vice President to Acting President, and from Acting President to President. Arts and Culture Department Head Yŏm Sang-sŏp, and the prominent young reporter of the Social Affairs Department, Kim Ki-rim, both resigned.
At the *Tonga*, besides the female reporter Ch'oe Ŭi-sun, who had been recuperating (靜養) in a quiet place for the past three months and has now recovered significantly (쾌차하여) and started coming to the office (出社) recently, it is as calm (沈靜) as an old pond (古沼), with no wind blowing and no waves arising (風不吹, 波不起).<32>

**Summary**

This 1931 article from *Samch'ŏlli* magazine provides a critical overview of the contemporary Korean newspaper scene, focusing on the *Chosŏn Ilbo* and *Tonga Ilbo*. It discusses their editorial staff, contrasting the intellectual depth of *Chosŏn Ilbo*'s writers with the larger number and perceived sharpness of *Tonga Ilbo*'s columnists. It notes the decline of the *Chungoe Ilbo*. The author satirizes the *Tonga Ilbo*'s fawning coverage of Japanese officials (Governor-General Kodama) and commercial interests (Morinaga). The article comments on the downfall of former *Chosŏn Ilbo* president Sin Sŏk-u, attributing it to arrogance. It observes a pattern of newspaper suspensions coinciding with new Police Affairs Bureau Chiefs and questions whether the recent lack of confiscations is progress. Finally, it criticizes the *Tonga Ilbo*'s staffing in the politically active Hamnam region and reports recent personnel changes, including An Chae-hong's rise at *Chosŏn Ilbo* and the relative quiet at *Tonga Ilbo*.

From a historical perspective, the article offers valuable insights into the competitive and politically charged atmosphere of the colonial Korean press. Historians might find interest in the specific names of journalists and their affiliations, the commentary on editorial styles reflecting intellectual currents, the critique of perceived collaborationist behavior by the *Tonga Ilbo*, the mention of specific Japanese police chiefs linked to press suppression, and the highlighting of regional reporting importance (Hamnam), reflecting the dynamics of nationalist movements and colonial control.

**Named Entities**

朝鮮日報	조선일보	Chosŏn Ilbo
기구하다	기구하다	Pitiful, unfortunate, ill-fated
엄슴	없음	Lack of, non-existence (older nominalization of 없다)
한지	한지	Quiet place, remote area, inactive post
주재식히는	주재시키는	Stationing, having someone reside (older causative form of 주재시키다)
특파원	특파원	Special correspondent
모름직이	모름지기	By all means, certainly, naturally
이동식혀라	이동시켜라	Transfer!, Move! (older command form of 이동시키다)
연발하는	연발하는	Firing repeatedly, saying repeatedly
취임사	취임사	Inaugural address
가치	같이	Like, as (older spelling of 같이)
부사장	부사장	Vice President
사장대리	사장대리	Acting President
학예부장	학예부장	Arts and Culture Department Head
사회부	사회부	Social Affairs Department
쟁쟁한	쟁쟁한	Prominent, distinguished, resounding
모다	모두	All, everyone (older form of 모두)
저간	저간	Meanwhile, during that time, the interval
정양	정양	Recuperation, rest cure
하시든	하시던	Who used to do (older retrospective modifier form of 하던)
쾌차하여	쾌차하여	Recovering fully from illness
일전부터	일전부터	From a few days ago
출사	출사	Coming to the office, going to work
흡사	흡사	Just like, as if
고소	고소	Old pond, old marsh
침정	침정	Calm, serene, tranquil
풍불취, 파불기	풍불취파불기	Wind does not blow, waves do not rise (Chinese phrase indicating calm)


---------------------------


잡지명	삼천리 제17호
발행일	1931년 07월 01일
기사제목	新聞夜話
기사형태	소식

新聞夜話
朝鮮日報 사설은 그 社 사장 安在鴻氏의 집필이 가장 만코 그리고 「弱少民族硏究」의 권위인 李如星氏, 日大를 마추고 「朝鮮經濟論」의 저서로 저명한 裵成龍氏, 早大 史學科를 마친 뒤 「朝鮮近世史」의 著를 가진 소장 사학가 李瑄根氏 등이 붓을 잡는다. 지금은 퇴사하엿스나 얼마 전까지는 洪命憙, 李灌鎔, 李寬求, 文一平, 洪起文等 諸氏도 사설 집필을 하엿섯다.

東亞日報에는 사설 쓰는 이가 퍽으나 만타. 李光洙, 咸尙勳, 徐椿, 金章煥, 朱耀翰, 金祐坪의 諸氏오 각금 사장 宋鎭禹氏와 편집국장 대리 薛義植氏도 붓을 잡는다든가. 그러나 분량으로 보아서 제일 만히 쓰는 이가 亦 「弱少民族」과 「協同組合理論」에 잇서서 단연 권위인 咸尙勳氏다.
창간 당초의 사설반은 張德秀, 金明植, 柳槿, 朴一秉氏 諸氏가 잇섯섯다. 그 때는 붓만 들면 「2천만 동족이어 마른 저 江山을 처다볼지어다」운운식으로 비분강개 일관의 다소 치기잇는 어조가 대부분이엇스나 이지음 사설은 과학적이요 훨신 이지적이 된 것이 격세의 感을 준다.<29>
이미 명맥 有無까지 의심케 하는 中外日報의 사설은 흔히 巴里大學 출신의 소장 논객 李晶燮氏가 집필하엿고 그러고 閔泰援, 李時穆, 시인 金烔元氏 등이 봇을 잡엇섯다.

朝鮮日報 八面鋒은 갓금 가다가 물에 물 탄 것가튼 탄력업는 閑文句가 주책업시 뛰어나오는 대신에 東亞의 횡설수설은 촌철살인의 名句가 독자의 폐부를 찌름이 만타. 東亞는 설의식씨집필이라든가. 大阪朝日의 宇野哲人의 「天聲人語」의 壘를 상대한다할걸.

6월23일 附 東亞日報 제1면에 역사적 위대한 사진 一葉이 걸니시다.
왈 사직한 兒玉총감이 인사차 來社한 것을 宋주석이 현관에 영접하여 微笑竝肩하며 촬영한 사진 一葉이라.
是日夜放聲微笑인저.

이 신문사에서 지난 5월 某일 京城府議 선거 결과를 夜半 3更에 친절히 호외를 내읍시다. 또 사탕장수 「森永キヤラメル」가 온 것을 사진박어 社賓인드시 신문에 크게 내읍시다.

前 朝鮮日報 사장 申錫雨氏 일약 자동차회사 資主로 취임, 30만원을 내고 차지한 신문사장의 자리 哀吾兮人世無常을 歎할 것일가. 至難한 것은 「社長之道也」인저.<30>

그러나 氏는 「社長之道」를 잘못 알엇다. 사원 10여명씩 우-우- 모라내고 口食 때문에 와잇는 사원들을 자기의 至高至厚한 인격, 덕망에 推服하여 傘下에 모인줄 알고 獨也尊居하든 그 間隙에 「社長沒落之道」가 잇는줄 몰낫다. 누구냐 六國을 망해운 者가 秦이라고...

경무국장이 갈니울 적마다 그 재직 기간중에 신문사 하낫씩은 「정간처분」을 당한다. 赤池때 東亞日報, 丸山때 朝鮮日報, 三矢때 東亞日報, 淺利때 中外, 朝鮮日報, 森岡때 東亞日報 이것은 과학적이엇다. 그러면 또 이번에는?

근래에는 압수맛는 신문이라고 업다. 한참 당년에 비하면 進步乎 退步乎?

近來 朝鮮運動의 초점이 咸南지방에 잇는데 그 때문에 신문기사의 질과 양도 그 곳것이 가장 만코 또 뜨거운데 최근의 東亞日報를 보라. 지방 기자에 인재엄슴을 歎할 바도 너무 기구하다. 新義州, 仁川, 釜山 등 閑地에 주재식히는 본사 특파원을 모름직이 그 곳으로 이동식혀라. 식혀라!

최근 신문사의 인사 변동을 보면 「予가 予가」라 하고 予를 연발하는 장문의 취임사와 가치 朝鮮日報의 安在鴻氏<31> 부사장에서 사장대리, 사장대리에서 사장으로 취임. 학예부장 廉想涉氏, 사회부의 쟁쟁한 소장기자 金起林氏, 모다 퇴사.
東亞는 저간 석 달동안이나 閑地靜養하시든 부인기자 崔義順氏, 훨신 쾌차하여 일전부터 出社하는 외에 恰似ㅡ古沼와 가치 沈靜하야 風不吹, 波不起中<32>
<29-32>
