Rank	Word	Frequency
215	하엿스	17
216	여보	17
217	國民主義	17
218	만주	17
219	복의	17
220	오늘날	16
221	만일	16
222	社會的	16
223	成立	16
224	支配階級	16
225	타고	16
226	드니	16
227	이번	16
228	아마	16
229	잇스	16
230	더욱이	16
231	송아지	16
232	相對	16
233	순은	16
234	個人	16
235	누가	15
236	언제	15
237	生命	15
238	如何	15
239	形式	15
240	거긔	15
241	觀念	15
242	原理	15
243	형식	15
244	위해	15
245	말함	15
246	압흐	15
247	불상	15
248	하리	15
249	별안간	15
250	하얏	15
251	그냥	15
252	가운	15
253	가트	15
254	얼마	15
255	始作	15
256	生魂	15
257	시악	15
258	都市	15
259	自由主義	15
260	都會	15
261	자못	14
262	朝鮮人	14
263	建設	14
264	當時	14
265	境遇	14
266	그네	14
267	해도	14
268	아무	14
269	말슴	14
270	인제	14
271	오늘	14
272	참말	14
273	發達	14
274	今日	14
275	예수	14
276	엇더케	14
277	목소리	14
278	되얏	14
279	藝術化	14
280	먼저	13
281	기도	13
282	解決	13
283	表示	13
284	主張	13
285	組織	13
286	今年	13
287	인생	13
288	精神	13
289	잇섯	13
290	한숨	13
291	餘名	13
292	果然	13
293	아츰	13
294	赤子主義	13
295	心理	13
296	마누라	13
297	어듸	13
298	남편	13
299	어른	13
300	장가	13
301	엇다	13
302	녀자	13
303	戀愛	13
304	글세	13
305	발길	13
306	코저	12
307	그대로	12
308	實際	12
309	原因	12
310	經濟的	12
311	佛國	12
312	內閣	12
313	傾向	12
314	將來	12
315	반드시	12
316	以上	12
317	사회	12
318	주지	12
319	사실	12
320	그림	12
321	아주	12
322	어대	12
323	사마귀	12
324	혼자	12
325	부모	12
326	하라	12
327	宮女	12
328	跪拜	12
329	다음	12
330	孫文	12
331	不平	12
332	開城	12
333	따라서	12
334	저녁	12
335	엇잿	12
336	團軆主義	12
337	마치	11
338	마는	11
339	오히려	11
340	길이	11
341	稱讚	11
342	現象	11
343	理想	11
344	作用	11
345	革命	11
346	多數	11
347	依然	11
348	光明	11
349	하엿	11
350	古代	11
351	硏究	11
352	第一	11
353	의미	11
354	안타	11
355	가운데	11
356	文學	11
357	文章	11
358	서도	11
359	보기	11
360	사이	11
361	나타	11
362	고개	11
363	文壇	11
364	京城	11
365	一般	11
366	새해	11
367	現在	11
368	新年	11
369	階段	11
370	하엿슴니	11
371	아버님	11
372	얼골	11
373	업슴니	11
374	뎐차	11
375	십헛다	11
376	주먹	11
377	個人主義	11
378	文藝復興	11
379	이의	11
380	매우	10
381	함끠	10
382	스리	10
383	잡고	10
384	겨우	10
385	意義	10
386	苦痛	10
387	否認	10
388	發見	10
389	人生觀	10
390	興味	10
391	創造	10
392	一時	10
393	出現	10
394	現今	10
395	決定	10
396	모두	10
397	바다	10
398	소설	10
399	현재	10
400	목숨	10
