잡지명	三千理 제3권 제10호
발행일	1931년 10월 01일
기사제목	李光洙씨의 「金性洙論」을 駁함 (Refuting Mr. Yi Kwangsu's "Critique of Kim Sŏngsu")
필자	柳光烈
기사형태	논설 (Editorial/Critique)

Refuting Mr. Yi Kwangsu's "Critique of Kim Sŏngsu"
						By Yu Kwangnyŏl

In the September issue of *Tongkwang*, a character critique (人物月旦) titled "Critique of Kim Sŏngsu" written by Mr. Yi Kwangsu was published.
Mr. Yi is my senior, and I have always regarded his sharp insight (銳利한 眼光) and sound intellect (贍當한 理智) as belonging to someone who does not err in criticizing matters.
However, concerning the "Critique of Kim Sŏngsu," there are not a few points that raise doubts when considering it as Mr. Yi Kwangsu's writing. In this text, I intend to present a few of these doubtful points and indicate how he has missed the mark of proper critique.

1. "Kim Sŏngsu... is a humble and loyal person..." ...thus emphasizing the brilliance of his character.
However, in the next section, to highlight the unchangeableness of Kim Sŏngsu's friendships, he stated, "Kim Sŏngsu is also not someone who listens to just anyone's words."
But this statement is self-contradictory.
Kim Sŏngsu is humble.
Kim Sŏngsu is not someone who listens to just anyone's words.
These two propositions have opposite meanings. Is Mr. Yi then attempting to establish a dialectical (辨證法的) logic regarding Kim's entire personality? If so, the starting point and the distance between the arguments in the two sections are far apart.

2. It was stated that between Mr. Kim Sŏngsu and Mr. Song Chinu, "at times, great clashes occur as if thunder and lightning (雷霆霹靂) were about to strike."
Let's assume their verbal disputes were indeed intense; however, sensing something "as if thunder and lightning were about to strike" from that is a magnificent perception that only someone with nerves as sharp as Mr. Yi's could possess. This is writing in the style of *Baifa sanqian zhang* (自髮三千丈 - a Chinese poetic expression for gross exaggeration).

3. "Kim Sŏngsu covered the entire family living expenses for Chang Tŏksu for eight years while he was studying abroad... Thinking of the contributions to the *Tong-a Ilbo* by Chang Tŏkchun (Chang Tŏksu's older brother) who died in Pukkando (北間島), the effort made to provide Chang Tŏksu with the position of Vice President of the *Tong-a Ilbo* and an annual salary of several thousand two hundred wŏn during his eight years in America is also a heartwarming story (美談) rarely seen in recent times."
If this means that Chang Tŏksu received the position of Vice President and the annual salary of several thousand two hundred wŏn not through his own abilities but as relief money (救恤金) due to his brother Tŏkchun's death, putting aside (姑捨하고) the fact that this is extremely unbecoming for Chang Tŏksu, if Kim Sŏngsu provided the Vice President position and paid the salary not as a beautiful expression of friendship towards Chang Tŏksu, but rather calculatingly (打算的) as an exchange condition for his brother's deceased merit, then it is not a "heartwarming story" but rather an *un*-heartwarming story.

4. "Kim Sŏngsu... was merely one investor (who was not necessarily important) at the time of the founding of the *Tong-a Ilbo*."
This deviates from factual accuracy. At that time, Kim Sŏngsu was the representative of the *Tong-a Ilbo* promoters. To call the promoter representative "not necessarily important" is to falsify (誣한 者) the facts out of eagerness to wait upon Kim Sŏngsu.

5. "At the time of the founding of both Kyŏngjik (Kyŏngsŏng Textile Co.) and the *Tong-a Ilbo*, Kim Sŏngsu was too young (aged 29) and too unknown to be acclaimed (推戴). Kim Sŏngsu is not a Sŏul yangban. Even if his ancestor Kim Hasŏ receives enshrinement in the Confucian shrine (文廟配享), he is undoubtedly a hick from Chŏlla Province (全羅道의 개땅쇠)."
Thus, the reasons cited for Kim Sŏngsu not being acclaimed are:
1. Being 29 years old
2. Not being a Sŏul yangban but a hick from Chŏlla Province.
While age cannot be entirely disregarded as a condition for acclaiming a figure, a 29-year-old youth being acclaimed as an entrepreneur is not particularly strange. Did Pitt not become the Prime Minister of Britain at 30? Furthermore, money does not discriminate against its owner. It is not so difficult for a 29-year-old youth to become an important investor.
The second point, citing "not being a Sŏul yangban but a Chŏlla Province hick" as a reason for not being acclaimed,<43> belongs to someone blind to history. The founding time of the Kyŏngbang (Kyŏngsŏng Textile) and *Tong-a* companies was around 1918-1919. This was after the five-year-long Great War in Europe had erupted from the crisis of mature (爛熟) world capitalism, and when the red flag of Labour-Peasant Russia was flying in a corner of Northern Europe. Considering the circumstances of the time, how much of nonsensical talk (헷소리) from someone blind to the era is it to claim he couldn't be acclaimed because he wasn't a "Sŏul yangban" who received the tumultuous contempt of the masses amidst feudal dregs (封建的 殊滓)?
Even setting aside this era and environment, your uninformed (寡聞한) author has never heard that "the enterprises of a certain city or province must necessarily acclaim a person from that city or province."
However, could Mr. Yi's true intention in writing this be to use it as a potent stimulant (強壯劑) for his logical progression, placing emphasis on "Even though Kim Sŏngsu is a hick from Chŏlla Province," to further highlight how he became such (?) a "foremost figure"? If so, this misused stimulant carries adverse side effects.
The statement "He was not acclaimed because he was not a Sŏul yangban" is the contrapositive of "If he were a Sŏul yangban, he would have been acclaimed." At that time, Kim Sŏngsu was a renowned youth, managing Chungang Hakkyo and Kyŏngsŏng Textile. If this renowned youth could not be acclaimed because he was a "Chŏlla Province hick," then the logic follows that had he been a Sŏul yangban, he naturally would have been acclaimed. Does this mean that even among young patriots in Chosŏn around 1918-1919, there was a confrontation between a "group" of Sŏul yangban and a "group" of provincial youths, leading to Kim Sŏngsu not being acclaimed despite being worthy, simply because he was a "Chŏlla Province hick"? By arguing this way, he implicitly hides a dagger (匕首) attacking the "group" that supposedly defended "Sŏul yangban" (though your author believes such a thing absolutely did not exist) and suggests to provincial youth that they should beware of the so-called "Sŏul yangban." While young students awakened to history will not give Mr. Yi's view a second glance, it might leave an indelible dark impression on some naive youths. This is indeed strange for Mr. Yi, who advocates for the great unity (大同團結) of the nation.

6. "Kim Sŏngsu does not wish to step into the public forefront... His becoming president of the *Tong-a Ilbo* also happened while Mr. Song Chinu was imprisoned due to a writing incident (筆禍)."
This, too, is someone falsifying (誣한 者) facts in their haste to praise Kim Sŏngsu. Kim Sŏngsu became president succeeding the late Mr. Yi Sŭnghun. Mr. Song was the chief editorial writer, and the critic, Mr. Yi [Kwangsu], was the editor-in-chief. It was midway through this arrangement that Mr. Song encountered the writing incident (筆禍) and was imprisoned. Mr. Yi, known for his strong memory, would likely not have been confused about such matters unless his mental state was chaotic.

7. "All of Kim Sŏngsu's activities stem from the sincere feelings (衷情) of patriotism, and there are no other selfish motives; perhaps everyone will acknowledge this."
Regarding the author's phrase "perhaps everyone will acknowledge this," this writer intends to say the opposite: "perhaps no one will acknowledge this."
That all living beings seek to express their own life, and that this expression of life, whether material or spiritual pleasure, originates from selfish motives, is the ABC of vitalism in philosophy. If Mr. Yi's words were true, it would lead to the conclusion that Mr. Kim is an inanimate object.

8. "Not seeking this fame and transcending oneself is the primary requirement of a patriot (志士)."
What it means to transcend oneself, and whether that is the primary or secondary requirement of a patriot, I do not know, but suddenly delivering moral instruction to the reading public while writing a character critique is also uninteresting.

9. "Kim Sŏngsu is a man of the future... However, that the present Kim Sŏngsu is one of Chosŏn's foremost figures, perhaps no one will dispute. He is already a great man (巨人). His contributions to Chosŏn's education, industry, and press institutions are truly immense (至大). Furthermore, his age holds a rich future, he possesses absolute trust (絶對한 信用) in the business world, he has the financial backing (財助) of millions from large and small houses, and on top of that, he has his tireless, devoted effort, and a clear mind (明晳한 두뇌) capable of observing the times, planning enterprises, and discerning people. Moreover, as the future of the Chosŏn nation is precisely at a time of many affairs (多事), we imagine a Kim Sŏngsu many times greater (偉大한) than today." This is the conclusion.
Whether Kim Sŏngsu is Chosŏn's foremost figure or a great man (巨人) is subject to the public's own critique, but establishing schools and managing newspapers does not necessarily make one a great man. Wealthy individuals in various countries around the world manage schools and newspapers, yet they are not all called 'great men'. Generally, pronouncements like 'great man' or 'foremost figure' are <44> extremely vague.
Sun Yatsen (孫逸仙) led the Chinese Revolution, so he is a great man.
Itō (伊藤) completed Japan's bourgeois revolution, so he is a great man.
Lenin (레닌) led the World Revolution, so he is a great man.
Such arguments about 'great men' exist, but even these will be viewed differently depending on the standpoint.
Viewed by China's Kang Youwei (康有爲) faction, Sun Yatsen is a traitor (逆徒).
Viewed by Japan's emerging classes, Itō is a spokesman for the bourgeoisie.
Viewed by world capitalists, Lenin might be called an executor of barbaric delusions.
However, calling Kim Sŏngsu a great man because he managed schools and newspapers does not fit any of the aforementioned categories. It is merely an presumptuously affixed price tag by a few people with special connections to Kim Sŏngsu.
That Kim Sŏngsu is a man of sincerity (誠意) is something probably no one would deny. However, being human, he cannot be entirely without selfish motives regarding his enterprises, nor, being shrewd (怜悧한), would he unconditionally rejoice at being excessively praised as Chosŏn's great man.
That Mr. Yi was indeed anxious (汲汲한) to praise Kim Sŏngsu can be seen from his listing of superlative terminology (術語) such as "foremost figure... already a great man... truly immense... absolute trust... tireless effort... clear mind... many times greater..."
Some in the public say Mr. Yi does this because he is currently the editor-in-chief of the *Tong-a Ilbo*, which Kim Sŏngsu manages. For the sake of Mr. Yi's noble character, I try not to believe it.
Others say Mr. Yi writes such things out of unavoidable difficult circumstances (苦衷). They say it stems from a strategy (術策)—like buying the bones of a千里馬 (thousand-li horse)—to pat such a rare Chosŏn entrepreneur on the back to encourage him to step forward even more... However, Mr. Yi is a man of pure character. He is not someone who would engage (弄할) in such stratagems. Therefore, in the end, this "Critique of Kim Sŏngsu" not only has many points that raise doubts coming from Mr. Yi's pen, but for Mr. Yi, who usually discusses the "Golden Mean and Thoroughness" (中庸과 徹底), it is too thorough in its praise and has lost its foundation. (End) <45>

**Summary**

Yu Kwangnyŏl meticulously refutes Yi Kwangsu's laudatory "Critique of Kim Sŏngsu" published in *Tongkwang* magazine. Yu challenges Yi's claims point by point, highlighting logical contradictions (Kim being humble yet headstrong), hyperbolic language ("thunder and lightning"), questionable interpretations of Kim's philanthropy (regarding Chang Tŏksu), factual inaccuracies about Kim's early role in the *Tong-a Ilbo* and the timeline of his presidency, and a naive dismissal of selfish motives. Yu particularly criticizes Yi's argument that Kim's provincial origins hindered his early acclaim, deeming it historically ignorant and potentially divisive. He concludes that Yi's excessive praise is unbecoming, possibly influenced by Yi's position at Kim's newspaper, and ultimately lacks balance.

This article is interesting for colonial Korean history as it provides a contemporary critique of Yi Kwangsu's assessment of Kim Sŏngsu, two major figures in Korean nationalism, literature, and business. It reveals internal debates and criticisms within the Korean elite regarding leadership, character assessment, the role of media (*Tong-a Ilbo*), regionalism (Sŏul vs. Chŏlla), and the potential conflicts of interest between journalists and their employers/patrons during a period of intense national struggle and social change under Japanese rule. Historians might find the detailed refutations of Yi's points and the discussion of Kim Sŏngsu's actions and reputation particularly valuable.

**Named Entities**

李光洙	이광수	Yi Kwangsu
9. 「金性洙는 장래의 人이다. ... ... 그러나 현재의 金性洙도 조선의 최대한 인물의 하나이란 것에는 아모도 이의가 업쓸 것이다. 그는 벌서 巧人이다. 그가 조선의 교육, 實業, 언론기관에 한 공헌은 실로 지대하다. 그런데 그의 연령에는 풍부한 장래가 잇고 實業界에는 절대한 신용이 잇고 大小家의 수 백만의 財助가 잇고 게다가 쉬일 줄 모르는 그의 헌신적 노력과 시대를 관찰하고 사업을 계획하고 인물을 간파하는 明晳한 두뇌가 잇다. 하물며 조선민족의 前途가 正히 多事한 이때니 우리는 今日보다 몃 배나 得大한 金性洙를 상상한다」는 것이 결론이다.
金性洙가 조선 최대한 인물인지 거인인지는 민중의 비판이 自在하려니와 학교를 세우고 新聞을 경영한다고 반듯이 거인이라고는 할 수 업다. 세계 각국의 재벌들이 학교를 경영하고 신문을 경영한다 하야 그들을 모다 巨人이라고 부르지는 안는다. 대체로 거인이니 최대한 인물이니 한는 논단이＜44＞ 심히 모호하다.
孫逸仙이는 中國革命을 지도하엿스니 거인이다.
伊藤이는 日本 부르조아 혁명을 완성하엿스니 거인이다.
레닌이는 世界革命을 지도하엿스니 거인이다.
云云의 巨人論이 잇스나 이것도 그 處地에 따라서 觀法이 다를 것이다.
孫逸仙이를 中國의 康有爲 一派로 본다면 逆徒이다.
伊藤이를 日本 신흥계급으로 본다면 부르조아의 代言者다.
레닌이를 세계자본가로 본다면 야만적 망상의 실행자이라 할 것이다.
그러나 金性洙가 학교와 신문을 경영하엿기 때문에 거인이라는 것은 前記 아모데도 該當치 안는다. 다만 金性洙와 특수한 관계가 잇는 몃 사람의 참람되히 부친 定價票이다.
金性洙가 誠意의 人이라는 것만은 누구나 부인치 아니할 것이다. 그러나 그도 인간인 이상 사업에 대하야 이기적 동기가 아조 업쓸 수도 업는 것이요 또 怜悧한 그가 자기를 조선의 거인이라고 過度 찬미하는 것을 무조건하고 깁버하지도 아니하리라.
李씨가 여실히 金性洙 찬미에 汲汲한 것은 최대한 인물... ... 벌서 거인... ... 실로 至大... ... 절대한 신용... ... 쉬일줄 모르는 노력 明晳한 두뇌... ... 몃 배나 위대한... ...
등의 최고급 術語를 나열한 것으로 보아 알수 잇다.
세간에서는 李씨를 현재 金性洙가 경영하는 東亞日報의 편집국장으로 잇슴으로 그리한다는 사람도 잇다. 필자는 李씨의 고결한 인격을 위하야 밋지 안으려 한다.
또 어떤 이는 李씨가 이런 글을 쓰는 것은 실로 부득이한 苦衷이 잇다. 그는 曉星 가치 듬은 조선의 사업가을 이러게 등을 두드리어 더욱 出馬를 만히 하게 하려는.........千里馬의 뼈를 사는... ... 術策에서 나온 것이라 하는 사람도 잇다. 그러나 李씨는 순진한 인격자이다. 이런 術策을 弄할 사람이 아니다. 그러면 결국은 이 金性洙論은 李씨의 붓으로서는 의혹되는 점이 만흘 뿐 아니라 평소에 「中庸과 徹底」를 논한 李씨로서는 너무 찬미에 철저하야 밋이 빠진 것이다.(끝)＜45＞
＜43-45＞
