**Header Section:**
잡지명	三千理 제15호
발행일	1931년 05월 01일
기사제목	民族保健과 體育獎勵(2), 歐米各國의 現勢와 吾人의 覺悟 (National Health and Promotion of Physical Education (2), The Current Situation in European and American Countries and Our Awakening)
필자	秦蕃
기사형태	논설 (Editorial/Opinion Piece)

**Body Text Translation:**
National Health and Promotion of Physical Education
						Chin Pŏn (秦蕃)
3. Germany
As a defeated nation that became the target of global resentment, Germany's national concern, even more than the economic suffering caused by defeat, was that the majority of young and middle-aged men needed in a healthy state to handle national affairs had been sent to the battlefields and killed or injured. Around 1920, pressure from the Allied powers gradually intensified; not only were armaments restricted, but even police officers responsible for maintaining peace and order could not conduct organized training. Due to starvation, external pressure, and the state of economic collapse, the general populace was groaning. Those who had avoided conscription during the Great War because they were young had lost their virginity due to the women guarding empty homes, became stained with debauchery, abandoned their desire to learn, and the future of Germany was truly lamentable. At this juncture, the stance taken by the government and intellectuals was to adopt a policy of actively compelling physical training for the people through the promotion of sports. As part of this countermeasure, in 1921, the German Grand Sports Stadium (獨逸大運動競技場) located in the suburbs of Berlin (伯林郊外) was renovated and opened. A specialized school related to this was established, focusing on training instructors to be deployed nationwide for the future dissemination of this endeavor, and subsequently, the surge of enthusiasm for sports within post-war Germany grew immensely.
Before the Great European War, the number of social physical education organizations was 8,600 with about 1.1 million members; now, the number of clubs alone has reached 35,000 with 4 million members, of which 2 million are said to be club members. The sudden flourishing of the physical education world after the war can undoubtedly be attributed to government guidance and support, as well as the strong patriotism of the people. Furthermore, the nation's physical education clubs were unified, establishing the German National Physical Education Association (獨逸國民體育團). Currently, 30 universities alone are affiliated, along with about 40 other large physical education organizations. The important organizations are as follows:
1. German Athletics Association (獨逸運動競技協會): This association is organized as a federation of 11 regional branches. According to a 1914 survey, the number of regular members was 153,434, with related associates reaching 256,000.
2. German Strength Sports Association (獨逸力技運動協會): Founded in 1911, it had 11 branches and 31,740 members in 1914.
3. German Football Association (獨逸蹴球協會): Founded in 1900, by 1913 it had 1,936 branches and 161,613 members. The number of competitions held in 1913 involved 1,120,188 competitors in 51,054 matches.
4. German Tennis Association (獨逸庭球協會): Established in 1902, with about 22,000 members.
5. German Cycling Association (獨逸自轉車協會): Established in 1884, with 48,000 members before the war.<44>
6. German Bicycle and Motorcycle Association (獨逸自轉車及自動自轉車協會): This association is a group for athletes who use bicycles and motorcycles in professional sports.
7. German Swimming Association (獨逸水泳協會): Established in 1896, it has 400 branches and about 60,000 members.
8. German Rowing Association (獨逸短艇協會): Established in 1883, with 340 participating groups and about 25,000 skilled members. In 1914, it had 49 "regattas" and 621 "boats" (『뽀-트』).
9. German Sailing Association (獨逸帆走協會): Established in 1888, with 48 groups, 12,000 members. Before the war, members owned 1,610 sailboats.
10. German Skating Association (獨逸滑氷協會): Established in 1890, with 70 groups and 20,000 members.
11. German Ski Association (獨逸스키協會): Established in 1905, formed with 335 branches and 30,000 members.
12. German Self-Defense Association (獨逸保身協會): Established in 1861, with 40,000 members.
13. Central Federation for National and Youth Games (國民及靑年遊戱中央聯盟): Established in 1891. This federation has a complex organization but includes 500 branches and 350 public bodies, comprising 21,000 members.
14. German University Physical Training Association (獨逸大學身體鍛鍊協會): Established in 1905, with 30,000 members.
15. New German Unity Society (新獨逸團結社): Established in 1911. Before the outbreak of the Great War, about 750,000 members belonged to this society.
16. German Sports Magazine and Newspaper Association (獨逸運動雜誌新聞協會): Established in 1910, an institution focused on disseminating physical education theory.
17. Central Association for Sport and Physical Health (運動及身體保健中央協會): This association is a gymnastics and sports organization for workers. Members belonging to this central association include about 300,000 members of the Workers' Gymnastics and Sports Association, about 100,000 members of the Workers' Cycling Association, 15,000 members of the Workers' Water Sports Association, and 200 members of the Workers' Athletics Association, embracing a grand total of 425,000 members.

4. Czechoslovakia
The newly emerged nation of Central Europe, Czechoslovakia (『젝크.스로바키야』), centered around its capital Prague (『뿌라-크』), is filled with the spirit of a rising nation. This Czech (『젝크』) people, while living a bitter life under Austria (墺國) for a long time, awaited their chance, concealing their spirit to escape this hegemony. As a wedge for ethnic unity, they held a kind of national grand sports festival, the "Sokol Slet" (『쏘클.파스트』), every four or eight years in the "Arena" (『아레-나』) on the outskirts of Prague city. Representative young men and women were sent from various regions of Bohemia (『뽀헤미야』) to participate. Groups of women wearing their traditional costume, the "kroj" (『도라하드』 - likely a transcription error for 'kroj'), provided comfort amongst themselves and prayed for the revival of their homeland.<45> Following the Great European War, as a result of national self-determination, this Czech nation gained independence. The first sports festival, the "Sokol Slet," coinciding with this unforgettable independence celebration, was held grandly in June 1920. About 100,000 representative men and women gathered from all over the country participated, adding further distinction. In this country, through this "Sokol" (『쏘클』) movement, they aim to elevate patriotic sentiments while simultaneously improving national health. How meaningful must this kind of gymnastic society have been for the Czech people? Even under German (獨匂國 - likely typo for 獨逸國, Germany, or 墺國, Austria, given context) rule, it is certain that through this gymnastic society, they cultivated the essential spirit unique to the Czech nation. Behold! And so now they have found their own homeland. Through the gymnastic society, women's gymnastics possessed a feminine gracefulness, and men's gymnastics had a masculine vigor. They were always educated with such mind and body, strengthening both. At the national festival held every four years, they celebrated their proud minds and bodies together with the nation. As the national festival of the newly emerged Czech nation, there could be nothing greater or more sacred than this. Thus, it is doubtless that they will achieve good results at the upcoming International Olympic Games to be held in America (米國).

5. Austria (墺國)
This country also became a defeated nation due to the Great European War. With the conclusion of the Great War, following the so-called principle of national self-determination, Hungary (『헝카리』), Czechoslovakia (『젝크.스로박키야』), and Yugoslavia (『뉴고.스로박키야』 - likely referring to parts that formed Yugoslavia) were partitioned and became independent. This result planted the seeds for the destruction of the Austro-Hungarian Empire (墺帝王國), the throne was abolished, and a Republic was established. Consequently, it became a small country with few agricultural villages producing food, and economically weak in other resources as well. Only the oversized capital, Vienna (『위웡』), speaks of the prosperity of the former imperial era. The period around 1919-1920 marked the peak of misery, with chaotic social conditions and a political scene lacking central authority, leading the people only into dire straits. However, among the cabinet ministries forming the government at the time, the Ministry of Social Administration (社會行政省) was the most important. While other ministries had only one Vice Minister, the Ministry of Social Administration had two Vice Ministers, overseeing the two primary institutions: the Social Administration Agency (社會行政院) and the National Health Agency (國民保健院). The National Health Agency focused on alleviating the material deprivation after the war, which consequently led to mental blows, resulting in flagging national morale. The entire population suffered from malnutrition, leading to an increase in incurable patients. Moral decay was rampant, with venereal diseases causing terrible harm among men and women of all classes. Thus, efforts were concentrated on their relief and the improvement of the national health condition.
To lead the people with a future out of such a bleak, dark world into a world of light, promoting vigorous exercise among young boys and girls was considered the most urgent priority. Recognizing the need for a central administrative body for this purpose, the Physical Health Department (身體保健院) and the Physical Training Division (身體鍛鍊課) were established within the National Health Agency. To commemorate their launch, the Agency hosted a conference on physical health and physical training in Vienna (『위웡』) on April 14, 1919, seeking consultation by gathering authorities from various fields. On that day, the report and speech by Mr. Kapp (『카뿌』氏), the Director of the relevant division, began by discussing the miserable post-war national life, the increased mortality rate of infants and young children, physical development hindrances in youth, maternal health, and the relationship between school and home. He asserted that the rise or fall of the new republic's future depended solely on the health of the nation, believed that physical training was the most appropriate measure for the general populace, and explained that the division was established with the purpose of guiding and encouraging it. In this country, it is customary not only for those participating in sports competitions to undergo examination by a sports physician (運動醫) but also to willingly subject themselves to becoming research material for specialized medical scholars.

6. Switzerland (瑞西)
Switzerland as a whole is a park and a resort destination. Also, Switzerland in winter, with St. Moritz (『싼모리스』) as a representative location, offers the best "winter sports" (『원터.스포스』) venues in Europe throughout the country. Furthermore, in summer, the Alps (『알픈스』) attract mountaineers from all over the world. Consequently, the people spontaneously take an interest in mountaineering as exercise, promoting it. The state, cantons (各州), and other public bodies strive to provide facilities suited to this purpose as much as possible. Particularly, as Switzerland is a small nation situated amidst the major European powers, even with special defense treaties, almost all men train their bodies from rebirth (更生 - likely means 'youth' or 'early age'), holding a mindset akin to universal conscription (國民皆兵的 思想). Therefore, national sports and athletic competitions are held annually in various locations, where athletes representing cities, cantons, etc., compete for glory. Observing the parade procession before these representative athletes depart, a troop of athletes follows the band at the front. Next, a representative among the athletes carries the athlete's flag, and the general athletes follow behind. This procession starts small, but from the left and right along its path, people waving small national flags or handkerchiefs (『한가취프』) (on page 63)<46> run out and join the procession from behind, singing together in chorus, responding to cheers, following along in groups of threes and fives. Eventually, it forms a single long serpentine line, winding through the entire city for half a day. Such events aim for the entire citizenry to exercise freely. The Aare River (『알』河) enters the city of Bern (『배룬』市) and flows in an S-shape; the central government building is located here. Across from here, reaching Helvetiaplatz (『헬와에지아.뿌랏스』), is the Kirchenfeld Bridge (『길헨훨트』橋). Below this iron bridge, there is a square, which houses the municipal grand sports ground. This sports ground is not particularly large but is scenically beautiful. Citizens passing over the bridge always witness this courageous exercise, surely providing some encouragement for sports. Similar facilities exist in major cities in various regions.
Furthermore, it is said that the old and young, men and women of Switzerland, especially families, find pleasure in mountaineering in the Alps. Stepping on colorful flowers and grasses in deep green meadows, listening to the bells tied to the necks of grazing cows (牛) echo in the Swiss (『스프스』 - likely typo for 스위스) mountain valleys beyond, singing this as a folk song (俗謠)—when the father sings, the child (兒孩) follows along. Gazing up at the majestic peaks covered in eternal white clouds and snow (皚皚潔潔), the scene of climbing... the entire view—what part of it is not poetry itself? In this way, the people rejoice in summer (夏) and do not yield to winter (冬), utilizing the great nature, simultaneously rejecting natural disadvantages, and helping to promote physical training and exercise. (Continued in next issue)<63>
<44-46, 63>

**Summary**

This article segment discusses the state of physical education promotion in post-WWI Europe, focusing on Germany, Czechoslovakia, Austria, and Switzerland. It highlights how Germany, despite defeat and hardship, massively invested in sports and physical training, unifying clubs under a national body to rebuild national strength and morale. Czechoslovakia used the traditional Sokol movement, a large-scale gymnastics festival, to foster national identity and health after gaining independence. Austria, facing severe post-war decline, established national health bodies emphasizing physical training for youth as crucial for the republic's future. Switzerland is portrayed as naturally inclined towards physical activity, particularly mountaineering, supported by state and public bodies, fostering a strong national physique linked implicitly to defense readiness. For historians of colonial Korea, this article is interesting as it reflects a contemporary Korean intellectual's view on how European nations used physical education and sport not just for health, but explicitly for national revival, fostering patriotism, overcoming national crises (like defeat or oppression), and building collective identity – themes that would resonate strongly within the context of Japanese colonial rule in Korea. The emphasis on national spirit (民族精神) and linking physical strength to national destiny might be seen as a subtle commentary or aspiration for Korea's own situation.

**Named Entities**

獨逸	독일	Germany
창설하고	창설하고	Establishing; Founding
기피로	기피로	Its announcement/unveiling (likely 其披露)
겸	겸	Combined with; Also serving as
주최가 되여	주최가 되어	Being hosted by (older spelling)
권위자	권위자	Authority (person)
참집	참집	Gathering; Assembly
구하야	구하여	Seeking; Asking for (older spelling)
협의한 바 잇섯다	협의한 바 있었다	There was consultation (older spelling)
당일	당일	That day; The day in question
주무국장	주무국장	Director in charge
보고연설	보고연설	Report and speech
유소년자	유소년자	Infants and young children
사망률	사망률	Mortality rate
유년자체육장애	유년자체육장애	Physical development hindrance in youth
모성	모성	Motherhood; Maternity
논시하야	논시하여	Starting the discussion from (older spelling)
공화제	공화제	Republican system
상신인	상신인	Newly established (?) (Unusual term, possibly 쇄신인 - renewal/reform or 정신인 - spirit)
신국장래	신국장래	Future of the new nation
흥폐	흥폐	Rise and fall; Success and failure
如何	여하	How; What; Depending on
밋으며	믿으며	Believing (older spelling)
소이	소이	Reason; Cause (所以)
운동의	운동의	Sports physician
검진	검진	Medical examination
밧을 것은	받을 것은	Having to receive (older spelling)
자진하야	자진하여	Voluntarily (older spelling)
전문 의학자	전문의학자	Specialized medical scholar
연구자료	연구자료	Research material/data
감수하는	감수하는	Willingly accepting; Enduring
관습	관습	Custom; Practice
잇다한다	있다 한다	It is said that there is (older spelling)
유람지	유람지	Resort; Tourist spot; Pleasure ground
동기	동기	Winter season
최량한	최량한	Best; Finest
하절	하절	Summer season
등산객	등산객	Mountaineer; Hiker
운집하야 잇다	운집하여 있다	Are gathered in clouds; Throng (older spelling)
자발적으로	자발적으로	Spontaneously; Voluntarily
국방상	국방상	From a national defense perspective
맹약	맹약	Pact; Treaty; Alliance
하드라도	하더라도	Even if; Although (older spelling)
거의	거의	Almost; Nearly
갱생	갱생	Rebirth; Regeneration (here likely means 'from youth' or 'early age')
국민개병	국민개병	Universal conscription
사상	사상	Thought; Ideology
연년	연년	Yearly; Annually
영관	영관	Crown of glory; Honor
다투는 것이다	다투는 것이다	Compete for
시위행렬	시위행렬	Demonstration procession; Parade
악대	악대	Band (music)
선두	선두	Front; Lead
선수기	선수기	Athlete's flag
행로	행로	Route; Path
좌우	좌우	Left and right
국기	국기	National flag
한가취프	한가치프	Handkerchief (transliteration)
뛰여나와서	뛰어나와서	Running out (older spelling)
합하야	합하여	Joining together; Combining (older spelling)
탄호성	탄호성	Cheers; Shouts of admiration
화하여	화하여	Harmonizing with; Responding to
떼지여	떼지어	In groups (older spelling)
딸아와	따라와	Following (older spelling)
방종에는	방종에는	In the end; Finally (likely 마침내 or 방금?)
장사열	장사열	Long snake line; Long queue
반일	반일	Half a day
순회한다	순회한다	Tours; Circulates
자유스럽게	자유스럽게	Freely (older spelling of 자유롭게)
굴곡하야	굴곡하여	Bending; Winding (older spelling)
흘으고 잇는 곳에	흐르고 있는 곳에	Where it is flowing (older spelling)
정청	정청	Government office building
글치여 잇는	걸치어 있는	Stretching across; Spanning (older spelling)
철교하	철교하	Under the iron bridge
광장	광장	Square; Plaza
시립	시립	Municipal
그닥지	그다지	So much; To that extent (colloquial/older form)
넓지는 못하나	넓지는 못하나	Though not wide
경치	경치	Scenery; View
아름다워 잇스며	아름다워 있으며	Being beautiful (older spelling)
통과하는	통과하는	Passing through
용감한	용감한	Brave; Courageous
얼마츰	얼마쯤	Somewhat; To some extent (older spelling)
고취	고취	Inspiration; Encouragement; Instillation
보앗다할이다	보았다 할이다	Can be said to have seen (older grammatical form)
유사한	유사한	Similar
시설	시설	Facility; Institution
노유남녀	노유남녀	Old and young, men and women
수히	수히	Especially; Particularly (likely殊히 - 수히/특히)
가족적으로	가족적으로	As a family; Family-style
쾌락	쾌락	Pleasure; Enjoyment
늣기고 잇다한다	느끼고 있다 한다	It is said they feel (older spelling)
심록색	심록색	Deep green color
띄워잇는	띠고있는	Having; Wearing (a color) (older spelling)
목장	목장	Meadow; Pasture
염색한	염색한	Brilliantly colored; Dyed (likely 艶色한 - gorgeous)
화초	화초	Flowers and plants
밟으며	밟으며	Stepping on
풀뜨더 먹는	풀 뜯어 먹는	Grazing (eating grass)
방울	방울	Bell
울닐제	울릴 제	When it rings/resounds (older spelling/form)
속요	속요	Folk song
구창하야	구창하여	Singing (謳唱) (older spelling)
소래하면	소리하면	When (one) makes a sound/sings (older spelling)
아해	아해	Child (archaic form of 아이)
천고	천고	Ancient times; Eternity
백운백설	백운백설	White clouds and white snow
皚皚潔潔	皚皚潔潔	Pure white; Glistening white (Sino-Korean descriptive term)
준봉	준봉	Lofty peak; Steep mountain
정경	정경	Scene; Spectacle
전폭	전폭	Whole width; Entirety
환희하며	환희하며	Rejoicing
굴복치 안코	굴복치 않고	Not yielding; Not submitting (older form of 굴복하지 않고)
대자연	대자연	Great Nature
배격하는	배격하는	Rejecting; Denouncing
증진	증진	Promotion; Enhancement
도웁고 잇다한다	돕고 있다 한다	It is said they are helping (older spelling)
차호계속	차호계속	Continued in next issue


---------------------------


잡지명	삼천리 제15호
발행일	1931년 05월 01일
기사제목	民族保健과 體育獎勵(2), 歐米各國의 現勢와 吾人의 覺悟
필자	秦蕃
기사형태	논설

民族保健과 體育獎勵
						秦蕃
3. 獨逸
戰敗國으로써 세계적 怨態의 的이 된 獨逸은 패전으로 인한 경제적 고통- 그것보다도 오히려 국가의 우려는 오로지 건전상태을 가지고 국가의 일을 볼 청장년남자들의 대부분을 戰地에 보내어 死傷여케 하엿다. 1920년경에는 연합국측의 압박은 점차로 심하엿스며 군비제한은 물론 안녕질서유지의 임무에 당할 巡査까지라도 조직적 훈련은 할수 업서 飢餓와 외적 압박밋 경제적 파산상태때문에 국민일반은 신음하야 잇섯고 大戰中 年少한 까닭으로 出征召集을 면한 자들은 空閨를 직히고 잇든 婦女로 인하야 童貞을 깨르려버리여 淫扉에 물들어 잇서 好學心을 버리여 獨逸國의 前途는 참으로 한심하야 잇섯다. 此際에 잇서 정부 及 유식자의 취할 태도는 운동장려에 의한 적극적 신체단련을 국민에게 강제할 방침을 가젓섯스니 其對策의 일단으로는 1921년 伯林郊外에 잇는 獨逸大運動競技場을 개조 후 解放하고 차에 관한 專門學校를 설치하야 장래 본사업보급을 위하야는 전국에 배치될 指導員의 양성에 주력한바 잇서 전후 獨逸 국내의 運動熱의 勃興은 성대하야저 간다.
歐洲大戰전까지는 사회체육단체수가 8천6백, 회원 약 110만인이든 것이 현재에 벌서 俱樂部數만 3만5천에다 회원 4백만인에 달하야 其中 2백만인은 俱樂部員이라한다. 戰後에 갑작이 체육계가 융성한 것은 정부의 指導援助와 국민들에의 굿세인 애국심에 기인되엿다고 아니할수 업다. 또 전국의 體育俱樂部는 통일되여 잇서 獨逸國民體育團을 창설한 것이다. 현재 大學校에서만 加盟한 것이 30, 기타 약40의 大體育團體를 포함하야 잇스니 其重要團體는 다음과 갓다.
1. 獨逸運動競技協會  本會는 11地方支部의 연합으로 조직되야잇서 1914년 조사에 의하면 正會員數는 15만3천4백3십4명으로 此에 관한 會友가 25만6천명에 達하야 잇섯다.
2. 獨逸力技運動協會  1911년 창립되야 1914년도에는 11箇所의 支部와 會員3만1천7백4십명.
3. 獨逸蹴球協會  1900년 창립되야 1913년에 잇서서는 1,936의 支會와 16만1천6백13명의 會員을 가지고 잇서 競技回數는 1913년도에는 백십2만백8십8명의 競技者로 5만1천5십4回의 試合을 하엿다.
4. 獨逸庭球協會  1902년 설립, 會員 약2만2천명.
5. 獨逸自轉車協會  1884년설립, 戰前 會員數4만8천명.＜44＞
6. 獨逸自轉車及自動自轉車協會  本會는 직업적 운동에서 自轉車와 自動自轉車 등을 이용하는 運動者의 團體이다.
7. 獨逸水泳協會  1896년 설립, 4백의 支會와 약6만人의 會員을 가지고 잇다.
8. 獨逸短艇協會  1883년 설립, 參加團體 340, 熟練會員은 약2만5천명으로 1914년에는 49의 『레캇트』와 621隻의 『뽀-트』를 가지고 잇다.
9. 獨逸帆走協會 設立 1888년으로 48團體은 會員1만2천명, 戰前은 會員所有의 帆走船은 1,610隻이다.
10. 獨逸滑氷協會  1890년 설립, 70團體와 2만의 會員.
11. 獨逸스키協會  1905년 설립, 335支會와 3만會員으로 成立.
12. 獨逸保身協會  1861년 설립, 會員4만人.
13. 國民及靑年遊戱中央聯盟  1891년 설립, 此聯盟은 조직복잡하나 500支會와 350公共團體를 包括하야 2만1천의 會員成立.
14. 獨逸大學身體鍛鍊協會  1905년 설립, 會員3만人.
15. 新獨逸團結社  1911년 설립, 大戰勃發前에는 약75만의 會員이 此結社에 속하야 잇다.
16. 獨逸運動雜誌新聞協會  1910년 설립, 體育理論普及에 注機關.
17. 運動及身體保健中央協會  本會는 勞働者의 體操及運動團體이다. 此中央協會에 屬한 會員은 勞働者體操及運動의 會員 약30만명, 勞働者自轉車協會 약10만명, 勞働者水上協會員1만5천명, 勞働者競技會員 2백명, 합계 42만5천명의 大會員을 抱擁하고 잇다.

4. 첵크.스로박키야
中歐의 新興國 『젝크.스로바키야』는 首府『뿌라-크』를 중심삼어 興國氣運이 충만하야 잇다. 이 『젝크』民族은 오랫동안 墺國밋헤서 쓰라린 생활을 하면서도 시기만 엿보아 이 覇絆에서 버서날 意氣를 감추고 민족규합의 楔子로서 一種의 민족적 대운동회 즉 『쏘클.파스트』를 4년 또는 8년마다 『뿌라-크』市郊外의 『아레-나』에 열고 『뽀헤미야』의 각 지방에서 대표적 청년남녀를 보내여 참가케 하야 그들의 고유인 『도라하드』를 입은 여자의 무리(群)로 하야금 스사로 위안을 주며 조국의 부흥을 위하야 祈禱하고 잇섯든 것은＜45＞ 물론이엇다. 歐洲大戰의 뒤를 니여 민족자결의 한 결과로서 이 『젝크』국은 독립되엿다. 최초의 運動祭 『쏘클.파스트』는 이 이처지지 안을 獨立祭를 겸하야 1920년6월에 성대히 개최되여 전국에서 모히여든 약10만의 대표적 남녀가 참가하야 더욱 異彩를 발휘하엿다한다. 이 나라에서는 이 『쏘클』운동으로써 조국적 감정을 高調케하는 동시에 국민건강의 향상을 꾀하고 잇서 이와가튼 체조회가 『젝크』국민에 잇서서 그 열마나 有意義하엿스랴? 獨匂國政治下에 잇서서라도 그네들은 이 체조회로 인하야 『젝크』민족고유의 必身을 涵養하고 잇섯든 것은 틀님업다. 보아라! 그리하야 지금은 그네는 자기고유의 조국을 차저 잇섯다. 체조회로 말미암아 여자의 체조는 여성답게 優美性을 띄워 잇섯고 남자의 체조는 남성답게 활발성을 가지고 잇서 그들은 항상 이와가튼 心身과 아울려 强健하게 교육밧어 4년이면 거행되는 國民祭에 잇서 그네들의 자랑인 마음과 몸을 국민과 가치 축복하야 잇섯다. 이것이 新興『젝크』국의 國民祭로써 이 이상 더 위대하고도 신성한 것은 또달니 업슬 것이다.  그리하야 不遠間  米國에서 개최될 國際올림픽大會에서 好成績을 表示할 것도 의심업다.

5... 墺國
이 나라도 歐洲大戰으로 戰敗國이 되엇다. 大戰의 종결과 동시에 소위 민족자결주의에 딸아 『헝카리』 『젝크.스로박키야』 『뉴고.스로박키야』의 분할 독립이 되여 이 결과는 墺帝王國 破壞의 싹을 지어 王位는 소멸되고 共和國이 성립되엿다. 그리하야 食糧産出의 농촌이 적어 잇섯고 기타 物産에도 경제상으로 보아 貧弱한 小國이다. 다만 過大한 首都『위웡』만이 往時帝王朝時代의 번영을 말하고 잇슬 뿐이다. 大戰後인 1919-20년경은 비참이 절정에 달하야 잇는때가 되여 混沌한 사회상태, 중심세력업는 政界의 事情은 국민으로 하야금 悲境에 잇끌뿐이다. 그러나 당시 정부를 형성하고 잇는 內閣各省中에서는 社會行政省이 가장 중요하야 잇서 他省에는 次官1명뿐인데 社會行政省에는 次官2명이 잇서 社會行政院 及 國民保健院의 兩機關이 웃듬이 되여잇섯다. 이 國民保健院에서는 戰後 물질적으론 거의 결핍하야 其 결과정신적 타격을 밧어 국민의 士氣는 不振되야 국민전부는 영양부족으로 不治患者가 늘어 잇서 風紀頹廢는 男女 各階級者間에는 花柳病을 慘害의 밧는 者 자못 만어저 잇슴으로 그 구제와 국민보건상태의 개선에 주력하게 되엿다.
이와가튼 참담한 暗黑界에서 光明世界로 前途잇는 국민을 인도함에는 오로지 少靑男女에 대하야 활발한 운동을 장려함이 무엇보다도 急務中에 爲主라하야 이것에 관한 行政上의 중심기관을 설치할 필요가 잇서 國民保健院에다 身體保健院과 身體鍛鍊課를 창설하고 其披露를 兼 하야 同院이 주최가 되여 1919년 4월14일 『위웡』에서 身體保健 及 身體鍛鍊에 관한 회의를 열고 각 방면에서 권위자의 參集을 구하야 협의한 바 잇섯다. 당일 同課主務局長『카뿌』氏의 報告演說은 戰後 비참한 국민생활과 幼少年者 사망률의 증가, 幼年者體育障害, 母性의 保健, 학교와 가정의 관계로부터 論始하야 共和制尙新인 新國將來의 興廢는 다만 국민건강如何에 잇스며 일반국민에 대하야 신체단련은 가장 적당한 시설이라 밋으며 其指導獎勵에 當할 목적으로 同課를 창설한 所以라 말하엿다. 同國에서는 運動競技에 참가할 자는 運動醫의 檢診을 밧을 것은 물¡ 이요 自進하야 專門醫學者의 硏究資料되기를 甘受하는 관습이 잇다한다.

6. 瑞西
瑞西는 나라 전체가 공원이며 遊覽地이다. 또는 冬期의 瑞西는 『싼모리스』를 대표적 장소로하야 국내도처에는 歐洲各國中의 最良한 『원터.스포스』의 장소다. 또는 여름(夏節)의 『알픈스』는 세계의 등산객이 운집하야 잇다. 딸아서 국민은 자발적으로 운동삼어 등산에 흥미를 가저 등산을 장려하고 잇스며 국가 밋 各州, 기타 공공단체는 될 수 잇는대로 이 목적에 부합한 시설에 노력하고 잇다. 특히 『스위스』는 일즉이 歐洲列强國中央에 介在한 小國으로 국방상 特殊의 盟約이 잇다 하드라도 거의 남자는 更生부터 신체를 단련하야 國民皆兵的 思想을 가지고 잇다. 然故로 전국적 운동, 경기대회는 年年 各地에서 개최되야 州市등을 대표한 선수가 참가하야 榮冠을 다투는 것이다. 이 대표선수가 출발하기 전의 시위행렬을 보면 선수의 一隊는 樂隊를 선두로 하야 다음에는 선수중의 대표자가 選手旗를 들고 일반선수는 다음에 서서간다. 이 행렬은 처음에는 소수이나 其 行路의 좌우에서는 적은 國旗나 『한가취프』를(제63頁에)＜46＞ 으며 뛰여나와서 행렬에 뒤로뒤로 참가되여 노래를 합하야 歎呼聲에 和하여 三三五五 떼지여 딸아와 邦終에는 一大長蛇列를 지여 半日 全市中을 巡廻한다. 이와가튼 행사는 시민전체가 自由스럽게 운동할 목적인데 『알』河가 『배룬』市에 들어가 S字形으로 屈曲하야 흘으고 잇는 곳에 中央政廳이 잇다. 이곳에서 對岸『헬와에지아.뿌랏스』에 글치여 잇는 『길헨훨트』橋가 잇다. 其鐵橋下에 廣場이 잇서 이곳이 시립대운동장이 잇다. 이 운동장은 그닥지 넓지는 못하나 경치가 아름다워 잇스며 橋上을 통과하는 시민은 항상 이 勇敢한 운동을 보고 얼마츰 운동의 鼓吹를 보앗다할이다. 또는 各 地의 대도시에도 이것과 유사한 시설이 잇다.
또는 瑞西의 老幼男女는 殊히 가족적으로 『알프스』등산을 위하야는 쾌락을 늣기고 잇다한다. 深綠色을 띄워잇는 목장에 艶色한 花草를 밟으며 풀뜨더 먹는 소(牛)목에 달인 방울(鈴)이 『스프스』 저쪽 山谷에 울닐제 이것을 俗謠로 謳唱하야 아버지가 소래하면 兒孩는 딸아 부르며 千古의 白雲白雪이 皚皚潔潔한 峻峰을 바라보며 올라가는 情景은 全幅의 광경... 어느것이 詩 그것이 안니랴? 이와갓해서 同國民은 여름(夏)을 환희하며 겨울(冬)에 屈服치 안코 大自然을 이용하야 自然的 不利를 배격하는 동시 신체단련과 운동의 증진을 도웁고 잇다한다.(次號繼續)＜63＞
＜44-46, 63＞
