Magazine Title: 삼천리 제3권 제9호
Publication Date: 1931년 09월 01일
Article Title: 文壇雜話 (Literary World Gossip)
Article Type: 소식 (News/Updates)

文壇雜話 (Mundan Chaphwa - Literary World Gossip)

Proletarian Arts Federation (P'ŭro Yemaeng) executives Pak Yŏnghŭi, Yi Kiyŏng, Im Hwa, Yun Kijŏng, An Mak, Song Yŏng, Kwŏn Hwan, and others groaned for many days in detention centers during the Sambok heat.
Since Kobayashi Takiji's "Solitary Cell" ("Dokubō," published in *Chūō Kōron*, July issue) and the detention center literature mentioned above are likely to emerge, the gentlemen's suffering will not have been in vain.

Time flies; Kim Pokchin, the first and only party member among writers, will soon complete his sentence and be released from prison. We look forward to the day when the figures of the Proletarian group will be sculpted by his hand.

The various novels currently serialized in newspapers are famously long enough that a short-lived person might die without seeing their conclusion. Kim Tongin's "Those Young People" ("Chŏlmŭn Kŭdŭl") in the *Tonga Ilbo* is already at 270 installments. Yŏm Sangsŏp's "Three Generations" ("Samdae") in the *Chosŏn Ilbo* is already at 200 installments. Ch'oe Haksong's "Extra Edition Era" ("Hooe Sidae") in the *Maeil Sinbo* has also reached nearly 300 installments.
They must be long because they are masterpieces, but if they are too long, they invite tedium from the readers. Looking at the examples of the *Ōsaka Mainichi* and *Ōsaka Asahi*, it was common practice for them to end around 120 or 130 installments.

Kim Tongin's "Those Young People," Yŏm Sangsŏp's "Three Generations," and Ch'oe Haksong's "Extra Edition Era" are said to command manuscript fees of 1 Wŏn 50 Chŏn to 2 Wŏn per daily installment. If only there were ten such newspapers, however wanting, they could help the honorably poor writers—<82>

Since Il Yŏp and Tan Sil, there have been no female writers (閨秀文人). What has the English Department at Ewha Hakdang been doing that it hasn't sent even one talented woman (才媛) to the literary world in over 10 years? Alas!

While we have Yi Hyosŏk, Yu Chino, and others as writers from the Kyŏngsŏng Imperial University faction, we also wish to have several from the Yŏnhŭi College Literature Department faction, and also several from P'yŏngyang's Sungsil College Literature Department faction. Aren't Yŏnhŭi and Sungsil too quiet? Especially since Sungsil has a creative professor like Yang Chudong.

Poet Pyŏn Yŏngno received over 2,000 Wŏn with the support of a Mr. Chang, a wealthy man from the Yŏngnam region, and went to study literature in America; it is an event worthy of peers' admiration and envy (欽羨).

Yi Ŭnsang has stopped writing for the magazine *Sinsaeng* and has taken up a position as a lecturer at Ewha Womans College, following in Pyŏn Yŏngno's footsteps. This is also sufficient to make him a target of admiration and respect (欽望).

Recently, the literary activities of the "Overseas Literature" (海外文學) group have been significant. I Harun is busy daily introducing overseas short stories in the *Chosŏn Ilbo*; Chŏng Insŏp is busy lecturing on literature at Yŏnhŭi College (延專); Sŏ Hangsŏk of German literature is absorbed in creating the Sunday reading page for the *Tonga Ilbo*; Yi Sŏn'gŭn is showing exceptional reputation (異數의 聲價) in historical writing; and other gentlemen are secretly wielding their pens and tongues. We look forward to their future.

Surprisingly, Yi Kwangsu and Yŏm Sangsŏp are among those who do not read works written by others much. This is a section from the frank confessions (以實直告) of both gentlemen.

Even speaking of Japan, there are many famous writers in the Christian group, such as Kagawa Toyohiko and Uchimura Kanzō. But in Chosŏn? Can we only name Chŏn Yŏngt'aek and Pang In'gŭn? People like Sin Hŭngu,<83> Yun Ch'iho, and others say day and night, "We've come back from observing the world," "We've come back from viewing the Holy City of Judea," but they haven't produced even a single poem recited in the old city of Jerusalem, let alone a single passage of travel writing (紀行文) worthy of the name. If that precious money had been given to other writers to travel, wouldn't brilliant masterpieces (燦然한 名作品) have emerged? The world is indeed unfair.

Sŏnghae Yi Ik'sang trekked (跋涉) Paektu Mountain this summer! With this, the writers who have seen Paektu Mountain are An Chaehong, Pyŏn Yŏngno, and now Sŏnghae.

An Sŏ Kim Ŏk, after weeping red tears (紅淚) for a time due to sad love (哀戀) and tragic love (悲戀), announced his resolute departure for Shanghai, but it seems postponed again. Friends strongly dissuade (極挽留) him, saying the best plan (最上策) would be for this poet not to set foot in Shanghai, the city of Mahjong (麻雀) that he likes.

Sŏmsap's (Yŏm Sangsŏp's pen name) full-length novel "Love and Sin" ("Sarang kwa Choe") was handed over to Pakmun Sogwan for a first edition fee (初版料) of 300 Wŏn. If this were a foreign country, there would surely be talk of tens of thousands of Wŏn— How could it be that only one or two novelists lament (恨嘆) this?

Kun'gi (Group Flag) published a long article denouncing (聲討) the Proletarian Arts Federation (P'ŭro Yemaeng). Even as an outsider (局外者), one takes interest (興味) in this dispute (紛糾), inasmuch as "democracy," etc., becomes the central point of argument. <84>

**Summary**

This article provides a snapshot of the Korean literary scene in September 1931. It reports on the recent arrest and detention of prominent members of the Proletarian Arts Federation (KAPF), mentions the impending release of writer Kim Pokchin, and comments on the extraordinary length of popular serialized novels in major newspapers, noting their relatively low pay compared to Japanese standards. It laments the lack of prominent female writers emerging from institutions like Ewha Hakdang and encourages literary activity from colleges like Yŏnhŭi and Sungsil. Updates are given on writers Pyŏn Yŏngno (studying abroad), Yi Ŭnsang (new teaching position), the activities of the 'Overseas Literature' group, and the travels of Yi Ik'sang to Paektu Mountain. Personal anecdotes include Yi Kwangsu and Yŏm Sangsŏp's reading habits, Kim Ŏk's personal troubles and postponed trip, and the low payment Yŏm Sangsŏp received for his novel. The piece also touches upon the scarcity of notable Christian writers in Korea compared to Japan and mentions an ideological dispute involving the Proletarian Arts Federation being denounced by another group called Kun'gi.

From a historical perspective, this article is valuable for its direct commentary on the political suppression faced by left-leaning writers (KAPF arrests), the economic hardships of writers (low manuscript fees), the state of literary production (serialized novels, lack of female writers, university affiliations), the influence of foreign literature and travel, and the internal ideological conflicts within the literary movement (KAPF vs. Kun'gi). It reflects the constrained yet active cultural environment of colonial Korea.

**Named Entities**

朴英熙	박영희	Pak Yŏnghŭi
요지간 新聞에 連載되는 여러 小說은 短命한 사람이면 그 結末을 보지 못하고 죽을만치 길기로 有名하다. 東亞日報와 金東仁氏 『젊은 그들』이 벌서 270回. 朝鮮日報의 廉相涉氏 『三代』가 벌서 200回. 每日申報의 崔鶴松氏 『號外時代』 또한 300回에 밋첫다.
傑作이니까 길기도 하겟지만 너무 길면 讀者의 支離를 산다. 大阪每日 大阪朝日의 例를 보면 백이삼십回에 끗나는 것이 通例엇다.
金東仁氏의 『젊은 그들』이나 廉相涉氏의 『三代』나 崔曙海의 『號外時代』가 모다 稿料 一日一回 1圓 50錢부터 2圓씩이라나. 아쉬운대로 이런 新聞 열 개만 잇스면 淸貧의 文人들을 도와주련만一<82>
一葉 彈實 以後에 閨秀文人이라고 업다. 梨花學堂 英文科는 무얼하기에 10여년에 才媛 한 분조차 文壇에 보내지 못하엿든가. 嗚呼.
京城帝大派의 文人으로 李孝石
兪鎭午氏 等을 가진 우리는 延禧專門 文科派로 몃 분을 또한 가지고 십고 또 平壤崇實의 文科派로도 몃분을 가지고 십다. 延禧 崇實 너무 寂寂치 안는가. 더구나 崇實에는 梁柱東氏가튼 創作家的 敎授를 가젓건만.
詩人 卞榮魯氏는 嶺南富豪 張某氏의 後援으로 2千餘圓 돈을 어더 쥐고 亞米利加로 文學硏究次 留學갓스니 濟輩의 欽羨을 살만도 한 일이거니와.
李殷相氏 新生雜誌의 붓을 멈추고 卞榮魯氏 뒤를 이어서 梨花女子專門講師로 就任하엿다니 亦 欽望의 標的 되기에 充分.
近來에는 『海外文學』派의 文壇的 活躍이 크다. 異河潤氏 朝鮮日報에 海外短篇 紹介의 붓을 每日 잡고 鄭寅燮氏 延專 講臺에서 文學講義에 奔走하고 獨逸文學의 徐恒錫氏 東亞日報에서 日曜 讀書페-지 만들기에 餘念이 업고 李瑄根氏 史學 著述에 異數의 聲價을 보이며 其外 諸氏 남몰래 筆舌을 날니는 중 後日이 期待 된다.
남이 쓴 作品을 別般 닑지 안는 이로 意外에 李光洙氏와 廉相涉氏가 잇다. 이것은 兩氏의 以實直告하는 告白의 一節.
日本을 말할지라도 賀川豊彦 內村鑑三 等 基督敎派에 著名한 文人이 만타. 그런데 朝鮮에는? 겨우 田榮澤
方仁根氏 等을 들 뿐일가. 申興雨요<83>尹致昊요 其他 누구 누구하는 분들은 밤낫 世界를 視察하고 왓슴네 猶太聖都을 眺望하고 왓슴네 하지만은 그네에겐 예루살럼 古城에서 읇흔 詩 한首 업다. 더구나 紀行文다운 紀行文 一節이랴. 그 앗가운 돈을 다른 文人을 주어 갓다 오게 하엿더면 燦然한 名作品이 나오지 안엇스랴. 世上은 고르지도 못하군.
星海 李益相氏 今夏에 白頭山을 跋涉! 이로써 文人으로 白頭山을 보고 온 이에 安在鴻
卞榮魯 그리고 星海.
岸曙 金億氏는 哀戀 悲戀으로 한때는 紅淚 속에 울다가 決然히 上海行을 傳하더니 다시 延期한 듯 氏가 조와 하는 麻雀의 都城 上海에 이 詩人은 발을 드러 노치 안는 것이 最上策이리라고 友人들은 極挽留.
想涉氏의 長篇小說 『사랑과 죄』는 博文書舘에 初版料 300圓을 밧고 넘기엇다. 外國가트면 數 三萬圓쯤은 말이 잇스런만一 하고 恨嘆할 者 엇지 한 두 小說家뿐이랴.
群旗는 푸로藝盟을 聲討하는 長文의 글을 發表 局外者로도 民主主義 云云이 中心 論點이 되는 그만치 이 紛糾에는 興味를 갓게 된다. <84>
<82-84>
