잡지명	개벽 제26호
발행일	1922년 08월 01일
기사제목	社會日誌(七月) (Social Diary [July])
필자	一記者 (One Reporter)
기사형태	소식 (News/Report)

Social Diary
						One Reporter
1st
For a month, the drought was severe, the rice paddies cracked open, and the grass withered and dried up. But from the last day of June, a sweet rain (甘雨) came across thousands of *ri*, making the farmers dance with joy, and the mountains and fields took on a fresh hue. Kim Ik-sang in Nagasaki Prison, having had his first public trial (30th), is said to miss out on even tasting the sweet rain. In Ireland, the sounds of guns and spears are reportedly still unceasing.

3rd
The bandit group (馬賊團) in Tudugu is reportedly continuing its activities, making it very dangerous. The Tōkyō Metropolitan Police Agency's (東京警視廳) crackdown on Koreans (a secret society [秘密結社] said to be related to the Labor-Farmer Association [勞農會]) continues, and police officers have reportedly been dispatched urgently even to Shanghai (an incident from late last month). Heavy rain fell in Kyŏngsŏng, lightning struck along the Han River, and Pak Hŭng-gwan (32), a vegetable merchant in Ch'angsin-dong, reportedly committed suicide due to hardship. The police authorities issued a confiscation order (押收命令) for the July issue of *Kaebyŏk* on the 3rd, saying its contents were very frightening.

4th
As the 1,500 members of the bandit group in Kando reportedly coordinate, their activities are very dangerous, and the Hoeryŏng regiment dispatched the 75th Infantry Regiment. The Kyŏngsŏng Municipal Office announced plans to establish new cemeteries as the existing public cemeteries (共同墓地) (It'aewŏn, Sindang-ri) are full. The death and burial rates for this fullness, shown annually, are: 1918 (Taishō 7): 6,679 deaths, 5,442 burials; 1919 (Taishō 8): 9,447 deaths, 7,904 burials; 1920 (Taishō 9): 10,977 deaths, 5,817 burials; 1921 (Taishō 10): 7,433 deaths, 5,704 burials. The difference between deaths and burials is said to be due to private burials and re-interments. A major startling fact published in a certain newspaper on the 4th is that the annual cost of tears for Kyŏngsŏng's poor is 1 million Won. The details are that there are 106 Korean pawnshops (典當局) and 49 Japanese pawnshops in Kyŏngsŏng. The amount loaned to the poor by pawnshops last year was 607,400 Won from Korean shops and 491,000 Won from Japanese shops. Nine business groups in Kaesŏng reportedly held some major meeting for business purposes. Also, the Koryŏ Women's Hall (高麗女子舘) in Kaesŏng is reportedly experiencing great trouble after expelling 60 male students. In Europe, there was a clash between Germans and French troops (2nd) with many casualties. Over 50 American university students are reportedly campaigning to aid impoverished German university students (3rd). The war between the Free State and Republican armies in Ireland is reportedly still ongoing. According to a survey by the Communications Bureau's Savings Department, comparing the savings performance of Japanese and Koreans: Japanese: 238,210 people; Koreans: 1,100,869 people. Savings amount: Japanese: 17,059,423 Won; Koreans: 2,579,701 Won. Compared to the same period last year, Japanese depositors increased by 8.3% and Koreans by 3.2%, while the total amount increased by 5% for Japanese and 15% for Koreans. Businessman Mr. Yi Hŏn-nyŏng departed from Yokohama for the United States on a tour of Europe and America. A martial arts tournament hosted by the Chosŏn Martial Arts Hall (朝鮮 武道舘) was held at the Ch'ŏndogyo Church (天道敎堂).

5th
At the cabinet meeting on the 4th, it was decided to halt the dispatch of troops to Kando and instead send reinforcements of police officers from Chosŏn (300 urgently dispatched). The German Workers' Federation is reportedly campaigning for a half-holiday every Tuesday. The Kyŏngsŏng Municipal Office decided to levy school fees on citizens, divided into 5 brackets, as part of a plan to expand elementary schools in the city. In Kach'ang-myŏn, Talsŏng-gun, a major fight broke out between tenant farmers due to a landlord's tyranny (granting previously tenant-farmed land to someone newly subservient to him) (an incident on the 1st <109> where, due to police intervention, the ** [likely '논', paddy field] was farmed by the previous tenant). In Kongbuk-myŏn, Kanggye, an OO Group appeared and killed two OO (censored names/affiliation), it is reported. The Poor Students' Theater Troupe from Tōkyō studies is said to open its first performance in Pusan today.

6th
Mr. Kim Ka-jin of Tongnong, an elder of the independence movement who had stayed in Shanghai for 4 years, passed away in Shanghai at 10 PM on the 4th. All students from the 1st, 2nd, and 3rd years of Paejae High Common School (培材高普) petitioned the school authorities, citing teacher non-confidence and inadequate facilities. Ultimately, failing to reach an understanding, they began a joint school strike (同盟 休學) on the 6th. An Yong-ho (24) of Songnim-ri, Chasan-myŏn, Sunch'ŏn-gun, reportedly suffering from mental derangement, killed 8 members of his own family and neighbors with a large axe in the early morning of the 4th, and seriously injured over 10 others.

8th
An East-West Music Concert hosted by the Ch'ŏndogyo Youth Association (天道敎 少年會) was held at the Ch'ŏndogyo Church. A tennis tournament (庭球大會) hosted by the Kaebyŏk Publishing Company's Kaesŏng Branch was held at the Kaesŏng Samjŏngguk (Ginseng Monopoly Bureau) court. Hyŏn Tong-wan and Ch'oe Yong-hwan, secretaries of the YMCA (基督敎 青年會) sports department, are going to the United States as students. On the morning of the 7th, 5 people drowned due to flooding in the Kŭmho River in Taegu. The principals of Kyŏngsŏng's 7 major middle schools held a meeting at Sikto-wŏn Garden regarding the control of middle school students and made three major resolutions: Middle school students shall not participate in student assemblies; Those expelled for leading joint school strikes shall not be admitted to any school for one year; Regardless of which school a student belongs to, if they exhibit unseemly behavior, any teacher, regardless of their school, shall discipline them appropriately.

10th
Due to the storm (暴風雨) on the 7th, 14 motorboats and over 90 wooden boats were damaged or destroyed at Kuryongp'o in Yŏngil Bay, resulting in a major disaster with 25 deaths and over 70 serious injuries. The tennis tournament in Kaesŏng reportedly concluded successfully, with the victory going to the Songdo High School team (松高軍).

11th
The Kyŏnggi Province Police Department dispatched 60 police officers to Kando. The newly appointed Governor-General of Political Affairs, Ariyoshi, arrived in Kyŏngsŏng on the morning of the 11th. The damage to Koreans from the Tudugu bandit group's raid on June 28th is reported as: 5 houses completely burned, Hyŏn Tu-il lightly injured, and goods and cash worth 4,000-5,000 Won looted from Kim Tong-gyŏk's store.

12th
Yesterday, on the afternoon of the 11th at 4 PM, a major disturbance occurred within the Labor Mutual Aid Society (勞働共濟會), involving burning the signboard and injuring people. The cause was mutual distrust among executives; the assailant was Ko Sun-ch'im (27), and the victims were Yi Su-yŏng and Yun Tŏk-pyŏng. All Korean officials in the finance section of the Posŏng County Office reportedly resigned en masse (starting from the 6th), unable to endure insults from Japanese personnel. The Communications Bureau decided to establish new post offices (郵便所) at Chang'an Temple on Mt. Kŭmgang and in Marhwi-ri to facilitate convenience for general sightseers.

13th
The railway strike in the United States has reportedly worsened, with no prospect of resolution; railway operations have ceased over a distance of 3,000 miles, mail trains are reduced, and disturbances are severe everywhere. All workers at the electric company in Guangdong reportedly went on strike in sympathy with Mr. Sun Yat-sen (12th). In a mountain area in Kimdong-ri, Undongha-myŏn, Chŏnju-gun, the Chŏnju Police Station learned that certain individuals were gathered and massively counterfeiting (僞造) Bank of Chōsen 1 Won notes and Bank of Japan 50 Sen notes. They immediately arrested 6-7 counterfeiters and confiscated over 5,000 Won in counterfeit currency.

14th
The Hague Conference reportedly disbanded (13th) as an agreement with the Russian delegation could not be reached. The German government formally requested a suspension of reparations payments to the Allied Powers. The realization of Ilsin High Common School (一新高普校) in Chinju is said to be imminent as the 500,000 Won foundation fund has been fully raised. The Alumni Association Tennis Team (學友會 庭球團) reportedly achieved a great victory in Pusan (12th). <110>

15th
The Worker-Peasant Government (勞農政府 - Soviet Russia), as a demonstration against the Hague Conference, reportedly initiated a major mobilization from the Chinese border towards the Baltic region. There was strange news from Chinju that Confucian scholars (儒林) opposed new education and refused permission to establish a lecture hall at the Hyanggyo (local Confucian school), leading to a major dispute between Confucian scholars and youth. Then, in Andong, descendants of T'oegye (Yi Hwang) reportedly demolished a church built in front of the T'oegye Sŏwŏn (Confucian academy), deeming it unacceptable, causing a major conflict. Kwŏn Hŭi-mok, a doctor in Changhowŏn, Ich'ŏn, is said to be "eating prison rice" (facing legal consequences) for causing two deaths by improperly administering a morphine ("모히") injection (an incident on the 12th; the deceased were Yun T'ae-yŏng [32] and Yi Nak-ho [23]).

17th
Due to continuous heavy rain, the water level of the Han River reached 28 *ch'ŏk* (feet), and the number of flooded houses in Map'o-Tongmak reached over 380. There were no casualties, but many roads became impassable. The All-Chosŏn Football Tournament (全鮮蹴球大會) hosted by the *Tong-A Ilbo* Masan Branch began on the 17th, with 10 teams participating.

18th
The Songgyŏng (Kaesŏng) Alumni Association (松京學友會), taking the opportunity of Tōkyō students returning for the summer, opened a Summer Culture Research Society at Chŏnghwa Girls' School (貞和女學校) and is giving lectures on general science. Residents of Wangsimni formed the Wangsimni Development Promotion Association (往十里 發展 期成會) and made three major resolutions: Relocate the fertilizer yard; Relocate the sanitation department and crematorium; Eradicate the Sungsinin Cooperative (崇神人組合 - likely a Japanese Shinto-related or pro-Japanese group).

20th
The Korean laborers in Kobe number as many as 4,000, but lacking a unified organization and for relief from hardship, they organized the Kobe Korean Laborers' Friendship Association (神戶 朝鮮勞友會) to strive for mutual aid and established an education department to focus on children's education. Students from Iwŏn studying in Tōkyō, under the name Kwansŏngdan (觀城團), performed a play at Umigwan Theater in Kyŏngsŏng. In the Ŭiju region, due to the recent heavy rain, 70 houses were flooded, causing a major disaster.

21st
Mr. Yi In-hwan, one of the signatories of the Korean Declaration of Independence, was released from Kyŏngsŏng Prison on parole. The 2nd All-Chosŏn Youth Baseball Tournament (全鮮 第2回 少年野球大會), hosted by Saedongmu Sa and sponsored by the *Maeil Sinbo* newspaper company, opened at the Chungang High Common School grounds (from the 21st for 3 days). Over 200 citizens of Sŏngnam-ri, Hwangju, unable to bear the pressure on their livelihoods due to the issue of relocating the cattle market, were passing through Sariwŏn to petition the Provincial Office. They were stopped by the local police station, causing a major disturbance (incident on the 20th; they reportedly returned to Sariwŏn). According to the Communications Bureau's Money Order and Savings Management Bureau, unclaimed money orders amount to 16,000 Won, and if not claimed within this year, they will be incorporated into the national treasury.

23rd
The winners of the All-Chosŏn Youth Baseball Tournament were Chungang (school team) and Hyŏpsŏng Kurakpu (club team). A match between the Alumni Association Tennis Team (學友會 庭球團) and the All Kyŏngsŏng Tennis Team (全京城庭球團) was held over two days starting the 22nd at the Posŏng High School grounds, with the Kyŏngsŏng team winning two matches. A man named Pak Nae-yŏng (65) from Tang'in-ri, Tongmak, Koyang-gun, reportedly stabbed his wife Pak Chŏng-suk (32) to death with a short sword in a vegetable field in broad daylight and fled. Regarding Kyŏnggi Province's birth and death rates for one year: births were 30,140 males and 26,854 females; deaths were 29,010 males and 26,277 females. The significant difference between births and deaths is attributed to the development of sanitation and medicine, but it is said that Koreans still need to pay more attention to hygiene.

25th
Im Su-ch'ang (25), a patrolman at Chongno Police Station, was buying a bamboo screen (簾) from Pak Chun-sun (39), a screen merchant living at Changsŏng-dong 20, in the Chongno night market on the night of the 22nd. An argument arose over the price, ultimately leading to Im kicking Pak Chun-sun to death. Mrs. An Myŏng-suk (35), wife of Mr. Yu Yang-ho living in Nagwŏn-dong, Kyŏngsŏng, donated 1,000 Won out of the 4,000 Won she had saved with devotion for over 10 years to the Women's Poor Students Mutual Aid Association (女子 苦學生 相助會). Severely ill, she reportedly conveyed this wish as her last words to her husband on the 24th. The total number of schools (private) in all of Chosŏn as of the end of June is 655: 380 general schools and 275 religious schools. Since January this year, 19 schools were newly established, and 16 were abolished. Among the abolished, 5 were changed to public common schools, and over 10 were closed due to maintenance difficulties. <111>
<109-111>

**Summary**

This "Social Diary" for July 1922 chronicles daily events in Korea under Japanese rule, mixing local news with international snippets. It covers weather impacts (drought followed by rain and floods), social issues (poverty leading to suicide and reliance on pawnshops, public health concerns like cemetery capacity and birth/death rates, labor strikes in Korea and abroad), crime (murders, banditry in Manchuria, counterfeiting), education (school strikes, expansion plans, fundraising, sports tournaments), colonial administration actions (police deployment to Kando, censorship of *Kaebyŏk* magazine, insults by Japanese officials leading to resignations), independence movement-related news (death of Kim Ka-jin, release of Yi In-hwan, police crackdowns), and cultural events (concerts, lectures, formation of community groups). The diary provides a snapshot of the multifaceted life in colonial Korea, highlighting tensions, hardships, resistance, and everyday occurrences. Historians might find the juxtaposition of colonial oppression (censorship, police actions, discrimination) with Korean social and cultural activities (mutual aid societies, educational efforts, sports) particularly revealing. The data on poverty (pawnshop usage), public health statistics, and mentions of specific incidents like strikes, conflicts over land or traditions (Confucian vs. new education/religion), and crimes offer valuable details about the socio-economic conditions and tensions of the period.

**Named Entities**

開闢	개벽	Kaebyŏk
間島의 馬賊團 1,500名은 서로 連絡하야 活動이 매우 危險하다 함에 會寧聯隊에서는 步兵 第75 聯隊를 出動시켯다 하며 京城府廳에서는 旣設 共同墓地(梨太院, 新堂里)가 滿員되얏다 하야 새로 墓地를 設할 터이라는 데 그- 滿員에 對한 死亡率 及 埋葬率을 年比로 示할 것 가트면 大正 7年의 死亡 6,679 埋葬 5,442며 8年의 死亡 9,447 埋葬 7,904며 9年의 死亡 10,977 埋葬 5,817이며 10年의 死亡 7,433 埋葬 5,704라는데 死亡 及 埋葬의 差는 私葬 及 移葬이 原因이라 한다. 4日付 某 新聞에 發表된 大警事는 京城貧民의 1年 淚價가 100萬圓이라는데 그 詳細는 京城內에 朝鮮人 典當局은 106個所이며 日本人 典當局은 49個所라는데 典當局으로서 昨年 1年에 貧民에게 내인 金額이 朝鮮局에서 60萬 7千 400圓이며 日本局에서 49萬 1千圓이라 한다. 開城의 商業家 9個 團軆는 商業上 무슨 大會가 잇섯다 하며 또 開城의 高麗女子舘에서는 男學生 60名을 放出시키고 大惹端을 격는다 한다. 歐洲에서는 獨人 佛軍의 衝突이 有하야 (2日) 死傷이 多하다 하며 米國의 大學生 50餘名은 獨逸 大學生 困窮者를 救助하기로 運動 中이라 하며(3日) 愛蘭의 自由, 共和 兩軍의 戰爭은 尙今 繼續中이라 한다. 遞信局 貯金係의 調査에 依하야 日本人 及 朝鮮人의 貯金 成績을 示할 것 가트면 日本人이 23萬 8千 210人이요 朝鮮人이 110萬 869人인대 貯金額은 日人이 1,705萬 9,423圓 朝鮮人이 257萬 9,701圓인바 此를 前年 同期에 比하면 日人 8分3厘 朝鮮人 3分 2厘가 增하고 全額은 日人 5分 鮮人 1割 5分이 增하다 한얏다. 實業家 李憲寧氏는 歐米 視察次 橫濱서 米國으로 出發하다. 天道敎堂에는 朝鮮 武道舘 主催의 武道大會가 有하다.

5日
4日 閣議에서 間島出兵은 中止하고 朝鮮으로부터 警官隊를 增派하기로 決定되얏다 하며 (300名 急派) 獨逸勞働者同盟은 每 火曜 半休를 運動한다 하며 京城府廳에서는 市內의 普通學校 擴張策으로 市民에 對한 學校費 割을 5分等에 分하야 徵收하기로 되얏다 하며 達城郡 嘉昌面에서 地主의 橫暴(前 小作植을 새로 自己의게 굽실거리는 者에게 附與)로 小作人 小作人 間에 大格鬪가 생겻다 하며 (1日의＜109＞ 事件인데 警官의 干涉으로 **은 前小作人이 耕作케 됨) 江界公北面에는 OO團이 出現하야 OO 2名을 殺하얏다 하며 東京留學의 苦學生 演劇團은 今日부터 釜山에서 初幕을 開한다 하다.

6日
獨立運動의 年長者로 4年間을 上海에 滯留하든 東農 金嘉鎭氏는 4日 午後 10時 上海에서 長逝하고 培材高普 1, 2, 3 學生 全部는 先生 不信任·設備 不完全을 條件으로 하야 學校 當局에 眞情하드니 結局 不諒解되야 6日로써 同盟 休學을 하얏다 하며 順川郡 慈山面 松林里 安龍鎬(24)는 精神異狀으로 4日 未明에 自己 家族 及 隣人 8名을 大斧로써 打殺하고 其餘 10餘人을 重傷하얏다 한다.

8日
天道敎 少年會 主催인 東西音樂大會가 天道敎堂에 有하얏고 開闢社 開城支社 主催인 庭球大會가 開城 蔘政局 「코-트」에 開하얏고 基督敎 靑年會 運動部 幹事 玄東完
崔龍煥氏가 學生 次로 米國에 赴하고 7日 朝 大邱 琴湖江에서는 洪水로 因하야 5名이 溺死하얏다 하며 京城市內 7大 中學校長은 中學生 團束에 對한 協議會를 食道園에 開하야 中學生은 學生 大會에 不參케 할 件, 同盟 休校의 首唱者로 黜學을 當한 者는 어떤 學校에서는 1年間 入學을 受치 안이할 件 何 學校學生임을 不問하고 不美한 行動이 有할 時는 何 學校 先生임을 不問하고 相當히 懲戒할 件 等 3大 決議를 하얏다 한다.

10日
7日의 暴風雨로 因하야 迎日灣 九龍浦에서 發動汽船 14隻과 木船 90餘隻이 破傷되얏는데 此로 因하야 死者 25名 重傷者 70餘名이라는 大慘事가 有하얏스며 開城의 庭球大會는 圓滿히 終了되얏는데 優勝은 松高軍에게 歸하얏다 한다.

11日
京畿道 警察部에서는 警官隊 60명을 間島로 派出하고 新任 有吉總監은 11日 朝로 京城에 入하다. 6月 28日의 頭道溝 馬賊團 侵入에 對한 朝鮮人의 被害는 家 5戶 全燒 玄斗一 輕傷 金東滐 商店의 商品 及 現金 4, 5千圓의 被奪이라 한다.

12日
昨 11日 午後 4時에 勞働共濟會內에는 大 風波가 起하야 看板을 燒하며 人命을 傷하는 等 事가 有하얏는데 그 原因은 幹部 互不信任이며 加害者는 高順欽(27)이며 被害者는 李遂榮
尹德炳이라 한다. 寶成郡廳 財務課 朝鮮人 官吏 一同은 日本人의 侮辱에 참지 못하야 同盟 辭職을 하얏다 하며(6日부터) 遞信局에서는 金剛山 長安寺 及 末輝里에 郵便所를 新設하고 一般 探勝客의 便宜를 圖하기로 되얏다 한다.

13日
米國의 鐵道罷業은 그- 狀態가 더욱 險惡하야 解決의 望이 無하며 鐵道 運轉은 三千哩에 巨하기까지 休止되얏스며 郵便列車도 發減되야 各地의 騷動이 甚하다 하며 廣東의 電氣會社 職工 全部는 孫文氏의게 同情하야 罷業하얏다 한다(12日 全州郡 雲東下面 金洞里 어떤 山 속에서는 어떤 者들이 모여 朝鮮銀行 壹圓券 日本銀行 50錢券을 大大的으로 僞造함을 全州 警察署에서 採問하야 卽時 僞造者 6, 7名을 締捕하고 僞造券 5,000餘圓을 沒收하얏다 한다.

14日
海牙會議는 露國代表와의 協定이 不成立됨에 因하야 遂- 解散되얏다 하며(13日) 獨逸政府는 聯合國에 對하야 賠償金 支拂停止를 正式으로 要求하얏다 하며 晉州의 一新高普校는 50萬圓 基本金이 全部 募集됨에 因하야 그- 實現이 在邇하다 하며 學友會 庭球團은 釜山에서 大捷을 得하얏다 한다(12日)＜110＞

15日
勞農政府는 海牙會議에 對한 示威로 中國境으로부터 「빨틱」方面에 大動員을 下하얏다 하며 晉州의 儒林은 新敎育을 反對하야 鄕校에 講習所 設立을 不許함으로 儒林 靑年間 大是非가 起하얏다는 怪聞이 有하더니 安東의 退溪 後孫들은 退溪書院 압헤 禮拜堂이 不可하야 禮拜堂을 毁破한 事가 有하야 一大 競爭이 起하얏다 한다. 利川 長湖院의 醫師 權熙穆은 「모히」 注射를 잘못 施하야 2個 人命을 致死케 하고 法所의 밥을 먹는다 하다.(12日의 事인데 致死者는 尹泰榮(32) 李洛浩(23)

17日
連日 大雨로 因하야 漢江의 增水는 28尺에 達하고 麻浦東幕의 浸水 家屋은 380餘戶에 達하얏는데 人名의 傷害는 無하고 道路 不通은 多하다. 東亞日報 馬山支局 主催인 全鮮蹴球大會는 17日부터 開會되얏다는데 叅加團이 10個 團軆라 한다.

18日
松京學友會에서는 東京留學生의 夏期 歸國을 期會로 하야 夏期文化硏究會를 貞和女學校 內에 開하고 一般科學에 對한 講述을 施한다 하며 往十里 住民은 往十里 發展 期成會를 組織하고 3大 決議를 하얏다는데 肥料場 移置 衛生部 及 火葬場 移置 崇神人組合 撲滅이라 한다.

20日
神戶에 在한 朝鮮勞働者는 4,000名의 多數인대 統一機關이 無함과 生活難의 救濟會으로 神戶 朝鮮勞友會를 組織하야 相互 扶助에 勞力하며 敎育部를 置하야 子弟 敎育에 主力한다 하며 東京에 留學하는 利原 學生은 觀城團이란 名下에서 京城 優美舘에서 演劇을 行하고 義州地方에는 지난번 豪雨로 浸水家屋이 70戶나 되야 大慘事를 出하얏다 한다.

21日
朝鮮獨立宣言의 1人 李寅煥氏 假出獄으로 京城監獄에서 出하고 새동무社 主催 每日申報社 後援으로 全鮮 第2回 少年野球大會가 中央高普校 運動場에 開催되다.(21日부터 3日間) 黃州 城南里 市民 200餘名은 牛市場 移轉問題로 生活 壓迫에 不堪하야 道廳에 陳情한다고 男女 200餘名이 沙里院을 通過하다가 當地 警察署에 붓들려 大惹端을 쳣다한다.(20日의 事인데 沙里院으로 다시 還去云) 遞信局 爲替 貯金管理局의 所傳에 依하면 從來 不換爲替가 16,000圓인데 此를 今年 內로 取尋치 아니하면 國庫金으로 編入한다고 한다.

23日
全鮮少年野球大會의 優勝은 學校템으로 協成俱樂部템으로 中央에 歸하얏스며 學友會 庭球團과 全京城庭球團의 試合은 22日부터 兩日間 普成高校 校庭에서 試하얏다는데 京城軍이 2捷을 具得하다. 高陽郡 東幕 唐人里의 朴來榮(65)이란 者는 其妻 朴定淑(32)을 白畫菜田 中에서 短刀로 刺殺하고 逃走하얏다 한다. 京畿道에 對한 1年間의 生産 及 死亡率은 出生이 男子 30,140名 女子 26,854名이오 死亡은 男子 29,010名 女子 26,277名인 바 生死의 差가 顯著함은 衛生 及 醫藥의 發達인데 尙히 朝鮮人은 衛生에 注力하야겟다고 한다.

25日
鍾路 警察署 巡査 任壽昌(25)은 22일 夜 鍾路 夜市場에서 市內 昌成洞 20番地 사는 簾商 朴駿淳(39)에게 발을 사다가 簾價問題로 언쟁이 되야 마츰내 朴駿淳을 蹴殺하얏다 한다. 京城 市內 樂園洞에 사는 柳養浩氏의 婦人 安明淑씨(35)는 10餘年間 赤誠으로 貯蓄하얏든 돈 金 4,000圓 中에서 金1,000圓을 女子 苦學生 相助會에 寄附하얏는 바 氏는 病이 重하야 24日 男便에게 遺言으로 此意를 傳하얏다 한다. 全朝鮮의 學校 總數(私立)는 6月末 現在가 655校인 바 一般學校 380校 宗敎學校 275校라 한다. 今年 1月 以來의 新設 數는 19校이며 廢止 數는 16校인데 廢止 中에는 公普校로 變更된 것이 5校며 維持難으로 廢止된 것이 10數校라 한다.＜111＞
＜109-111＞
