잡지명	삼천리 제1호
발행일	1929년 06월 12일
기사제목	世界一週紀行(第一信), 太平洋의 怒濤 차고 黃金의 나라 美國으로! 布哇에 잠감 들러 兄弟부터 보고 (Around the World Travelogue (First Letter), Crossing the Angry Waves of the Pacific to America, the Land of Gold! Stopping Briefly in Hawai'i to See Our Brothers First)
필자	許憲
기사형태	기행문 (Travelogue)

Around the World Travelogue
						Hŏ Hŏn

Farewell, Chosŏn
Perhaps because the height of summer approaches on the Asian continent, tonight is terribly hot. It is still May 31st, so one might think spring clothes would be bearable, but strangely, this year's season is different. For several days now, the scorching sun has beat down fiercely, making me long for iced water and eagerly think of a Panama hat and crisp linen clothes. Moreover, considering the place I am about to head towards is a southern land where the sun shines directly, my head naturally feels hot, so tonight, as I leave Seoul, I have even donned white summer clothes.
At Namdaemun Station, several people came to see me and my daughter Chŏngsuk off. Truly, even as I think about it, I don't know when my current path will allow me to step on the soil of this station again. Even if I do, I wonder if it will be decades later, or if I'll even be alive to step on it after those decades. Even for someone with no worries and nothing holding them back, setting out on a journey of a hundred thousand *li*, one cannot confidently promise a safe return. How much more so for a wandering traveler like me, whose fate is troubled whether going or coming? Who knows what destiny might block my path someday, taking my life and body? Thinking such thoughts, as I gaze upon the pine forest on Namsan and the peaks of Pukpaegak, an indescribable emotion begins to stir my heart, so I quickly parted from everyone and jumped onto the Kyŏngbu Line train. Though the desire burned like fire to tread just a moment longer on the soil of this land where I was born and raised, and to grasp the warm wrists of the friends I have respected and trusted until this day, what could I do if it only caused unbearable pain for me, the one departing? The train inevitably leaves. Amidst the brilliant electric lights, the looming silhouette of Sungnyemun Gate leaves behind the shadow of a giant prison, and the train departs, heading south, ever south.
Unable to resist, I opened my tightly shut eyes, determined not to look, and looked up once more towards the sky where Namdaemun stood, inwardly vowing to surely come back alive and see that gate again. In any case, I am leaving. Farewell, dear Chosŏn. May you grow large, healthy, and full of learning in the meantime, so that you may smile and accept the future gifts this small body will bring back.

Moonlight on the Pacific
After spending a few days in Tokyo and Osaka, on the morning of June 16th, I boarded the *T'aeyang Maru* departing from Yokohama and set off for Hawai'i. The ship was quite large.<6> At 22,000 tons, it could truly be called a great floating fortress, like a mountain on the sea. Hearing that third-class passengers had to board before 8 AM, first-class by 11 AM, and second-class passengers like us by 9 AM, my daughter and I bought a few necessities for the voyage at Yokohama's Kaigan-dori and hurriedly boarded the ship by the designated time. The large vessel was already filled with passengers.
At 11:30, a mail boat, loaded with mail bound for the other side of the Pacific, busily chugged "po-po-po" up to our ship and unloaded its cargo. Soon, the ship sounded its whistle and began to depart. Chŏngsuk and I went out onto the deck to bid farewell to the few people who had come from Tokyo. The vast pier was crowded with people seeing off passengers from our ship; there must have been nearly 3,000. Each person held one end of red, yellow, and blue paper streamers. As the ship departed, the streamers gradually unfurled, spreading out over the sea like five-colored rainbows floating gently. The people sending off shouted "Manse!" wishing health to those departing, and the people on the ship waved to those below, shouting "Farewell!" The sky over Yokohama seemed to tremble with the sound. An elderly Western woman, who had just been tearfully embracing someone on deck, now seemed resigned, watching the crowd of well-wishers swarming like flies on the pier, before turning her gaze to the seabirds passing over the waves. Come to think of it, the waters of Yokohama Bay must have deepened by several feet over the 60-odd years since the port opened, filled with the farewell tears of countless Eastern and Western people coming and going daily. Who knows how many inches the tears of Koreans added to this depth, as many of our brothers have gone to America or Europe?
From now on, it's purely life at sea. Once even Japan's Bōsō Peninsula disappeared beyond the horizon, there was nothing but blue ocean waves wherever I looked. They say one longs for the mountains when at sea, and longs for the sea when in the mountains. Having grown up gazing daily at beautiful mountains, I found the sea incredibly stifling. The sun had already set. It felt somehow sad that the sun set over the western sea instead of behind western mountains. Anyway, now I must battle these ocean waves for 3,310 *li*. Since this ship's speed is 15 nautical miles per hour, it can travel at most 360 *li* per day. Goodness, at this rate, it seems it will take thirteen or fourteen days to reach Hawai'i. How can I live for over ten days without seeing land?

English Study in the Cabin
While others seemed to spend their days at sea eating breakfast, exercising, listening to music, dancing, watching movies, eating again, and sleeping, I shut myself in my cabin day and night, sweating over language study. As for English, I learned about five volumes' worth during my youth at the Hansŏng Foreign Language School. Later, harboring thoughts of going to Britain, America, France, or Germany, I received private tutoring from a certain Englishman in Seoul for two years. Even when I went to Tokyo and attended Meiji University, besides law, I put considerable effort into languages, so back then I could read English newspapers without hesitation. However, having neglected it for so long, I'm now at a point where I can barely remember how to ask for food. How can I go to the West and act like one of those big-nosed, blue-eyed fellows like this? I decided to study diligently on my own until I land in San Francisco, America. Although I spent two months before departure focusing solely on English again in Seoul, I still lacked the courage to approach and speak to Britons or Americans due to shyness.
At night, when I went out on deck to rest my mind tired from language study, seeing the bright moon hanging over the masthead was truly wonderful. Chang Jo-ho (張若虛) recited long ago, "River and sky are one color without a speck of dust / Bright, bright moon, solitary moon wheel." Indeed, such a scene is not to be found in the moonlight over somewhere like China's Dongting Lake, but perhaps should be sung of amidst the moonscape over this vast Pacific Ocean, stretching endlessly under the ninety-thousand-*li* sky.
However, just as I was enjoying the beautiful moon viewing, suddenly dark clouds covered the ocean, and mountain-like waves ferociously struck the ship's side as if to swallow it. It was truly spectacular and harrowing, but more than that, it felt like my liver was shriveling up. No matter how ironclad the ship, can it hold its head up against the violence of nature? I saw impatient people thinking of shipwreck several times a day and praying to God. But honestly, I wished I could experience a shipwreck. If I faced such an absolute threat to life, my courage would surely be forged like iron and stone. In my imagination, even if the ship were wrecked, I alone would rip off a plank from the ship's hold, strap it to my waist, swim bravely, and likely be rescued by a rescue ship responding to a wireless distress signal received later. If so, this travelogue might become somewhat <7> more interesting, but alas, perhaps this too is just a romantic picture painted in the twilight of youth.

The Prosperous Life of Hawaiian Brothers

Fourteen days after leaving Japan, on the morning of June 29th, 1926, we arrived at the longed-for port of Honolulu in Hawai'i. Having received a wireless message, Mr. Ch'oe Ch'anghye, President of the local Korean National Association (民團總會長), Reverend Min Ch'anho of the Central Christian Church (基督敎中央敎會牧師), Mr. Hong Hansik, Mrs. Kim Lydia (金누듸아 여사) who had visited the homeland years ago, and many other compatriots came out to the pier to welcome my daughter and me warmly. Their manner was so sincere and fervent, it felt like they might grab our ears and kiss us one by one as they went around. I too felt as if I had returned to my homeland; I was so happy I wanted to jump for joy.
Here, I must briefly introduce the Hawaiian Islands, with which I have had a special connection since the days of the Development Company (開發會社).
Hawai'i refers to a place formed by eight small islands, like scattered beans, in the middle of the Pacific Ocean. Although its area is merely 6,000 square miles, a tiny spot like a large cat's forehead, it is famous not only for its undeniable military and political importance but also as a crucial hub for trade between Asia and Europe, and America and the East. Among the islands' population of 240,000, there are about 7,000 of our people, tens of thousands of Chinese, and about 100,000 Japanese. Besides these, various ethnic groups like British, Americans, Portuguese, Filipinos, Indians, and Hawaiians all gather and live here. Although sovereignty lies with the United States, our people possess land ownership and civil rights, enjoying not only affluent lives but also holding a superior social status compared to people of other nations. Furthermore, I was astonished by the completeness of education and social facilities. There were over 330 public and private schools of American standard, with over 1,820 teachers and 42,070 students. Additionally, there were 7 middle schools, 2 universities, and libraries, kindergartens, etc., scattered everywhere. Honolulu, the capital of Hawai'i, is a port city whose magnificence is astounding, with a population of over 70,000, about a quarter of Seoul's. Here, our people also sit side-by-side with white people, running large stores (商舖) and living in multi-story Western-style houses. (Abbreviated from original)
At the request of many people there, I visited the Korean Residents Association (僑民團), the Youth Association (靑年會), and churches, talking about the situation in the homeland and giving several speeches about our affairs.<8> During my stay of about ten days, I traveled not only around Honolulu but also to various places, probably giving speeches dozens of times. (Omitted from original)
I met a Korean female student who had graduated from an American university, but when she didn't know the language and we had to use an interpreter to barely manage a conversation, I somehow felt resentful and disappointed that she didn't know her own country's language. The wish for the growth of that church school has not left my mind even today, after leaving Hawai'i.

To America, To America
After savoring the taste of eating bananas baked with ice cream, and indulging for several days in delicious local fruits like papaya, mango, and pears that seemed to melt in the mouth, and melting in body and spirit from the warm hospitality of our Hawaiian brothers and sisters, who treated us with such kindness as if they would cut off their own flesh for us, and amidst the heart-wrenching pleas of schoolchildren born and raised there, begging me to take them to the homeland, we reluctantly boarded another ship on July 8th, leaving unforgettable Hawai'i behind, heading for America.
How could I forget the scene of farewell at the pier then, even if I were in my coffin? However, though I have mountains of things I want to say about Hawai'i, I cannot say anything, which I cannot help but lament here.
Moreover, it is better to avoid mentioning here how, when the little children stamped their feet and begged me to tell them more stories about Kŭmgangsan Mountain and Seoul, I felt some kind of inexplicable choked-up oppression.
The ship we took to San Francisco, America, was named after some president, a vessel of over thirty thousand tons. It was truly a grand sight how many young, beautiful white women were aboard; entering the dining hall, the deck gymnasium, or the ballroom, one might wonder if it was a men-prohibited zone, as it was filled with chattering women as lovely as flowers. Watching them sitting perched on deck chairs, revealing their smooth, shapely calves, smiling brightly and whispering amongst themselves, I felt my heart burn with the desire to be young just once more, like the English poet Browning cried out:
"Oh, to be young again
And tumble in the hay.
Earth being so good, would Heaven seem best?"
Or like Goethe's Faust, who regained his youth through Mephistopheles' power. It seems the natural duty of beautiful women is to pluck at men's hearts; I worked up quite a sweat amidst the Pacific ship.
However, by meeting those butterfly-like women, far from becoming younger, perhaps I only grew older? Ha ha.
After spending seven days in a tangle of dreams and reality, on July 14th, our ship arrived in San Francisco, the representative city of the Pacific coast. From this day, my footsteps tread upon the land of the United States of North America – the land of gold, the land where material civilization reigns supreme, the land at the peak of capitalism, the land of women, the land of pleasure, the land of automobiles. (To be continued = Responsibility for text lies with the reporter) <9>

**Summary**

This travelogue by Hŏ Hŏn recounts the beginning of his journey around the world in 1926 (published 1929), starting with his emotional departure from colonial Seoul. He describes the sea voyage across the Pacific, his feelings of confinement at sea contrasted with moments appreciating the ocean's beauty and power, and his diligent efforts to study English. The narrative highlights his arrival in Hawai'i, where he is warmly welcomed by the prosperous and well-organized Korean community. He observes their relatively high social standing, educational facilities, and strong community organizations but also notes a poignant encounter with a Korean-American youth lacking Korean language skills. Finally, he departs Hawai'i for San Francisco, reflecting on the allure and characteristics of America as he arrives.

From a historical perspective, the article offers valuable insights into the mindset of a prominent Korean intellectual and nationalist during the Japanese colonial period. Hŏ Hŏn's deep attachment to Korea, his observations on the Korean diaspora's success and assimilation challenges in Hawai'i, and his initial impressions of the United States as a land of overwhelming modernity, wealth, and perceived female freedom provide a window into contemporary Korean views of the world and their place within it. Historians might find the detailed description of the Hawaiian Korean community's life (social status, institutions, interaction with other groups) and the author's personal reflections on identity, language loss, and the contrasts between Korea, Japan, Hawai'i, and the mainland US particularly interesting.

**Named Entities**
남대문 정거장에는 나와 나의 딸 貞淑이를 보내주는 여러분이 나오서주섯다. 실로 내가 생각하여도 나의 이번 발길이 언제 다시 이 정거장 흙을 밟어 보게 될는지 모르겟다. 밟는다하여도 몇 십년 뒤가 될넌지 또는 그 몃십년 뒤에도 살아서나 밟게 될넌지 아모 근심이 업고 아모 꺼리낌이 업는 사람으로도 십만리의 먼 길을 떠난다하면 곱다라케 도라오기를 장담을 못하려든 하물며 우리가치 가도 근심 와도 근심인 긔구한 나그내의 몸에야 어느 날 엇더한 운명이 압헤 가로막아 섯다가 나의 생명과 육신을 물고 뜻을줄 알랴 이런 생각을 하면서 南山우의 솔밧과 北白岳의 連蜂을 바라봅애 엇더타 말할 수 업는 감개에 가슴이 썰레기 시작함으로 나는 얼는 여러분과 갈나저서 경부선 차속으로 뛰어 들엇다. 아모조록 일초 동안이라도 내가 나서 자라든 이땅의 흙을 더 밟어보고 또 이날 이때까지 존경하며 신뢰하여오든 여러벗의 따듯한 손묵을 더 붓잡어 보고 십흔 생각이야 불붓듯 나는 터이나 그것이 도로혀 떠나는 나에게 견듸기 어려운 괴로움을 준다하면 엇저랴. 기차는 끗끗내 떠난다. 輝煌한 전등 속에 明滅하는 崇禮門의 웃득소는 巨獄의 그림자를 남겨노코 기차는 남으로 남으로 작고 떠난다.
나는 아예 보지 말자고 꼭 감악든 눈을 참지 못하여 다시 한번 떠서 그 南大門이 서고 잇슬 하늘 우를 처다보면서 속으로 긔어히 다시 한번 살아와서 저 문을 처다보자고 맹세하엿다. 아모켜나 가는 몸이라 그리운 조선이여 잘 잇슬지어다. 그 동안에 아모조록 크고 건강하고 배움이 만허서 조고마한 이몸이 가저다 드리는 뒷날의 선물물 웃고 바더주소서.

太平洋上의 月光
東京 大阪에서 몃칠 지내다가 6월 16일 아츰에 橫濱을 떠나는 太洋丸에 몸을 싯고 布哇로 향하는 길에 올랏다. 배는 꽤 컷다.＜6＞ 2만 2천톤짜리라 한죽 실로 해상의 山獄가튼 큰 浮城이라할 것이다. 드른즉 삼등객은 아츰 여덜뎜전에 올너야 하고 1등객은 열한뎜 또 우리가튼 이등객은 아홉시까지에 올러야 한다기에 橫濱海岸通에서 항해에 필요한 물건 몃 가지를 사들고 우리 부녀는 뎡각까지에 배칸에 분주히 오르니 그 큰 배도 벌서 손님으로 가득 찻섯다.
열한시 반이 되자 태평양 저 쪽으로 가는 우편을 가득 실은 우편선이 포포포하고 분주히 本船에 달려와서 하물을 실어버리더니 배는 곳 기적을 울니면서 떠나기 시작하엿다. 동경에서 와주신 몃몃 분을 작별하려고 貞淑이와 함께 갑판에 나서니 그너른 부두에는 우리 배의 손님을 작별하려 온 사람들로 가득찻다. 아마 3천명은 거이 될 것 갓다. 그 사람둘이 모다 빨갓고 노랏코 푸른 조히를 한 끗을 갈나 쥐고 배가 떠남에 따라 그 줄이 점점 폴니어 바다우으로 5색 무지게가치 둥실둥실 펴저질 때 보내는 사람은 가는 사람의 건강을 빌어 만세를 부르고 또 배우의 사람은 배아래 사람을 향하야 잘 잇거라라고 웨치는 소리에 橫濱의 한울은 흔들닐 지경이엇다. 앗가 갑판 우에서 서로 몸을 부둥켜안고 그러케 갈나지기를 애처러워하든 서양인 노파도 이제는 할 수 업다는 드시 부두에 파리대가리가치 아물거리는 전송객을 바라보다가 물결우로 지나가는 물새들에게 눈을 주고 만다. 생각하면 橫濱바다물은 날마다 수업시 보내고 가는 동서양사람의 이별눈물로 개항 60여 년에 수 척이나 수심이 깁허젓스리라 아지못게라. 米洲나 歐羅巴로 간 우리 형제도 만흐니 조선사람의 눈물도 몃 촌이나 이 수심을 깁게 하엿는가.
이제부터는 순전히 해양생활이다. 일본의 房總半島조차 수평선 저쪽에 사라지자 어듸를 보아도 파-란 바다물결 뿐이다. 바다에 오면 산이 그립고 산에 오면 바다가 그립다든가 수려한 산악을 날마다 처다보며 자라든 나는 바다가 엇더케나 갑갑한지 모르겟다. 해는 벌서 저버렷다. 해조차 서산을 넘지안고 서해를 넘는 것이 엇전지 섭섭하다. 아무러튼 이제는 이바다믈결과 싸우면서 3,310리의 수로를 가야하겟다. 이 배의 속력이 한시간에 15해리씩이라 한즉 하로에 잘가야 360리 밧게 못갈 터이니 에그 그러면 布哇까지 가자면 십삼사일 동안이나 걸려야 할 모양이다. 엇더케 십여 일을 육지를 못보고 사라가나?

船室의 英語工夫
남들은 해상생활을 모다 조반먹고 운동하고 음악을 듯고 딴쓰를 하고 활동사진을 보고 또 밥먹고 자는 것으로 지내는 모양이나 나는 어학공부에 밤낫 선실문을 다더걸고 땀을 빼엇다. 영어야 청년시절에 漢城外國語學校에서 나슌날 5권 정도를 배웟고 그 뒤에도 英美法德에 갈 생각을 품고 2개년 동안이나 서울 某英人 밋헤서 개인교수를 밧엇스며 또 동경 가서도 明治大學에 다닐 때에 법률 외에 어학에 은근히 힘을 써서 그 때만해도 영자신문 쯤은 꺼리낌이 업시 보아왓섯지만은 그동안에 노흔지 하도 오래되어서 이제는 밥먹으란 말도 외우지 못할 지경이다. 이러코야 엇더케 서양가서 코큰 碧眼奴의 행세를 하랴고 美國桑港에 내릴 때까지 열심으로 獨習하기로 하엿다. 그야 출발 전 2개월 간을 서울에서 영어전공을 다시 하엿스나 아직 수집어서 영미인을 붓잡고 말을 거러볼 용기조차 나서지를 안엇섯다.
어학에 피곤한 머리를 쉬이려고 밤에 갑판에 나가면 檣頭에 一輪明月이 걸닌 것이 정말 조왓다. 江天一色無織廘 皎皎明月孤月輪이라고 張若虛가 녯날에 읇헛다더니 실로 그런 광경은 중국의 洞庭湖 가튼 월광에서 차즐 것이 아니라 9만리 長空아래 끗업시 벌려진 이런 太平洋 大海上의 月景에서 읇허질 것인가 한다.
그러나 이러케 달구경이 하도 조타가도 갑작히 거문 구름짱이 해양을 덥흐면서 산가튼 파도가 배를 삼킬드시 맹렬히 선창을 따릴 때에는 정말 壯絶慘絶하다기보다 간이 말나드는 것 갓기도 하다. 아모리 銕甲船이라도 자연의 暴威아래에 머리가 들니랴. 性이 급한 분은 하로에도 몃번식 破船을 생각하고 하느님께 긔도드리는 것까지 보앗다. 그러나 정직하게 말하면 나는 破船을 당하여 보앗스면 조켓다. 그려케 생명의 絶大한 脅威를 밧어 본다면 담력이 그야말로 銕石가치 다저지리라. 내 생각에는 파선이 된다하여도 나만은 배창의 널문을 뜨더 허리에 깔고 용감스럽게 헤염을 처서 뒤에 무선전신을 밧고 달려오는 구조선에 救命이 될상십흐다. 그러타면 이 기행문도 다소＜7＞ 滋味잇서지련만은 앗불사 이것도 늙은 청춘의 한 때에 그리는 로맨틱한 화폭인가.

부유한 布哇형제 생활

일본을 떠난 지 열 나흘만인 1926년 6월 29일 아츰에 그립든 布哇의 「호놀루루」항구에 도착하엿다. 무선전신을 밧어보고 그곳 民團總會長 崔昌惠, 基督敎中央敎會牧師 閔贊鎬, 洪韓植 年前 고국방문으로 오섯든 金누듸아 여사 等 諸氏를 위시하야 동포 다수가 부두에까지 나와 우리 부녀를 반갑게 마저 주엇다. 그 모양이 엇더케도 진정이고 열렬한지 그냥 귀를 맛잡고 삼삼 도라가며 입을 마츨 디경이다. 나도 고국에 도라온드시 엇더케나 깁분지 뛰고 십헛다.
여기에서 나는 開發會社이래 특별한 관계를 가지고 잇는 布哇諸島를 잠간 소개하여 보아야 하겟다.
布哇라 함은 태평양상의 한복판에 콩알만한 섬 여덜개가 모여서 된 곳이니 비록 면적은 6천平方哩라는 큰 고양이 이마빡에 불과하지만은 군사상 정치상은 무를 것도 업고 아세아와 구라파, 미주와 동양을 다니는 교역상 중요한 곳이 되어 유명한 곳이다. 島內인구 24만 중 우리사람은 약 7,000명 잇고 중국인도 수만이 잇고 일본인도 약 10만이나 잇다. 그 외에 英米人이나 萄葡牙 比律賓 印度 布哇人 등 各國 종족이 모다 모여와 사는데 주권이 미국에 잇기는 하나 우리사람들은 토지소유권이나 시민권도 가지고 잇서서 생활이 豊裕할 뿐더러 사회적으로도 各國人에 비하야 우세한 지위를 가지고 잇섯다. 그러고 교육과 사회시설의 완비에는 놀랏스니 美國立의 공사립 학교수가 330여校 교원수 1,820여명 학생 42,070여명이며 또 중학교가 7校 대학이 2校 이외에 도서관 유치원 등이 處處에 잇섯다. 布哇의 수도인 「호놀루루」라는 항구는 시가의 壯麗한 것이 놀날만 한데 인구는 서울의 四分一이나 되는 70,000여명이 산다고 한다. 여기 우리사람들도 백인과 마조 안저 크나 큰 商舖도 버리고 여러 층 양옥도 쓰고 살며(略-원문)
나는 여기에서 여러분이 청하는 대로 僑民團과 靑年會와 교회당을 도라다니며 고국사정도 이약이하며 우리 일에 대하야 수차 연설도＜8＞ 하엿다. 그 곳에서 약 열흘동안을 묵는 사이에 「호놀루루」뿐 아니라 각처로 도라다니며 연설한 度數가 아마 수십차는 되엇슬 것이다. (中略-원문)
나는 미국대학을 졸업하고 온 우리나라 여학생을 맛낫스나 그분이 말을 몰라 통역을 세우고 겨우 문답을 하엿슬 때에는 엇전지 제 나라말을 몰라주는 것이 야속하기도 하고 서운한 생각이 나더라. 그 교회학교의 성장을 비는 마음은 내가 布哇를 떠난 뒤 오늘까지 사라지지 아니한다.

미국으로 미국으로
「아이스크림」에다가 빠나나를 복구어서 먹는 맛과 그 곳 특산과실인 「빠빠이아」나 「망고-」나 입에 드러가면 녹아버릴 듯한 「뻬아-」가튼 맛나는 과일로 여러날 食味를 자랑하다가 또 布哇형제자매의 살을 버여줄 듯한 친절한 대우에 심신을 녹이다가 또 生於長을 그곳에서 한 學童들이 고국으로 대려다 달라고 졸느는 애처러운 情義 속에서 지내다가 우리들은 7월 8일에 닛처지지 아니하는 布哇를 뒤에 두고 할 수 업시 미국을 향햐야 또 배를 탓다.
그때 부두에서 餞別하여주든 광경이야 내가 관속에 든들 니처지랴. 그러나 나는 布哇에 대하야 하고 십흔 말이 山과이가치도 만흐면서도 아모 말도 못하고 마는 것을 이에 슬퍼 아이할 수 업다.
더구나 어린아이들이 발을 동동구르며 날러더 금강산이고 서울 이약이를 더하여 달라고 졸늘 때에 알 수 업게 목이 메이는 듯한 무슨 압박을 밧게 되드란 말도 모다 피하는 것이 여기에는 조켓다.
우리가 탄 미국 桑港 가는 배는 무슨 대통령의 일홈을 따온 삼만여톤 짜리 배인데 묘령의 백인여자들이 엇더케나 만히 탓는지 식당에나 갑판우의 운동장이나 舞蹈室에 드러가보면 남성禁制가 아닌가 하리만치 꼿가치 어엽분 녀자들이 가득차서 재깔거리고 잇는 것이 실로 장관이다.  그 등의자에 걸터 안저 대패로 민 듯 간듯하게 생긴 두 종강이를 내어 노코 방글방글 우서 가며 저이끼리 속살거리는 그 모양을 바라보면 「부라우닝」이라는 英시인이
아아 다시 졂어지어
연애하고 십다
다시 한 번만 사랑하고 십다
하고 부르짓든 모양으로 또 「께-테」의 「파우스트」가 「메피스트」의 힘을 빌어 다시 청춘이 되어 줄기드시 나도 한 번만 졂어지고 십흔 생각에 가슴이 탄다. 어엽분 녀자란 남의 가슴을 집어 뜻은 것이 천직인 모양으로 태평양 上의 船중에서 나는 한참 땀을 빼엇다.
그러나 나비가튼 그네들을 맛남으로 나는 졂어지기는 고사하고 오히려 늙어지지나 안는가. 呵呵.
꿈과 현실의 허크러진 실마리 속에서 이레 동안을 지낸 7월 14일이 되니 우리 배는 太平洋岸의 대표도시 桑港에 도착하엿다. 일로부터 나의 발길은 황금의 나라 物質文明至上의 나라 자본주의 최고봉의 나라 여자의 나라 亭樂의 나라 자동차의 나라인 북미합중국 땅을 밟게 되엇다. (繼續=文責在記者) ＜9＞
＜6-9＞
