Rank	Word	Frequency
196	도로	15
197	精神	15
198	哲學	15
199	意思	15
200	存在	15
201	科學	15
202	硏究	15
203	性質	15
204	義務	15
205	社會的	15
206	藝術	15
207	發展	15
208	물	15
209	하얏스	15
210	하랴	15
211	비록	15
212	안해	15
213	밥	15
214	條約	15
215	朝鮮社會運動	15
216	先生	15
217	압헤	14
218	그대로	14
219	始作	14
220	工場	14
221	矛盾	14
222	要求	14
223	無産者	14
224	업스	14
225	今日	14
226	政治	14
227	다음	14
228	업섯	14
229	絶對	14
230	發見	14
231	하니	14
232	無産階級	14
233	여러가지	14
234	모욕	14
235	문뎨	14
236	禁止	14
237	李君	14
238	計劃	14
239	軍隊	13
240	民衆	13
241	대한	13
242	獨逸	13
243	오늘	13
244	동무	13
245	글세	13
246	地方	13
247	支配	13
248	社會主義	13
249	마는	13
250	從來	13
251	흥분	13
252	하서	13
253	안엇슴닛	13
254	民族	13
255	被壓迫民族	13
256	以後	13
257	無産階級的	13
258	점점	12
259	靑年	12
260	英國	12
261	京城	12
262	스스로	12
263	程度	12
264	부자	12
265	行動	12
266	當時	12
267	證明	12
268	理論	12
269	重要	12
270	當然	12
271	보라	12
272	꿈	12
273	歷史	12
274	一般	12
275	分明	12
276	학원	12
277	목소리	12
278	아해	12
279	한층	12
280	그냥	12
281	반드시	12
282	하드	12
283	사진	12
284	말슴	12
285	누가	12
286	活動	12
287	提唱	12
288	朝鮮社會	12
289	詩人	12
290	會員	12
291	創立	12
292	한번	11
293	부터	11
294	熱烈	11
295	解決	11
296	集會	11
297	建設	11
298	利益	11
299	張作霖	11
300	거의	11
301	오직	11
302	政策	11
303	如何	11
304	民族的	11
305	겨우	11
306	아무	11
307	原因	11
308	自然	11
309	過去	11
310	웃음	11
311	아버지	11
312	勞働	11
313	그로	11
314	먼저	11
315	컨대	11
316	破滅	11
317	一般的	11
318	積極的	11
319	一層	11
320	徹底	11
321	侵略	11
322	홍원	11
323	아마	11
324	교무	11
325	보지	11
326	記憶	11
327	카노	11
328	處地	11
329	對立	11
330	人類	11
331	否認	11
332	거나	11
333	發表	11
334	암소	11
335	入場券	11
336	顧客	11
337	그날	10
338	政府	10
339	完全	10
340	關係	10
341	資本家	10
342	歐洲	10
343	가면	10
344	어대	10
345	機械	10
346	方面	10
347	現制度	10
348	地位	10
349	오히려	10
350	인간	10
351	理由	10
352	一方	10
353	決定	10
354	以來	10
355	實行	10
356	濃厚	10
357	鬪爭	10
358	불상	10
359	解放	10
360	意義	10
361	第二期	10
362	第一期	10
363	무어	10
364	어듸	10
365	이지	10
366	나무	10
367	한우	10
368	期待	10
369	當局	10
370	敎養	10
371	예수	10
372	미련	10
373	記者	10
374	火曜會	10
375	하라	9
376	하엿스	9
377	크게	9
378	反對	9
379	基礎	9
380	勝利	9
381	時間	9
382	해결	9
383	지오	9
384	인지	9
385	第一	9
386	說明	9
387	觀察	9
388	法則	9
389	餘地	9
390	必然的	9
391	理解	9
392	滿足	9
393	競爭	9
394	歷史的	9
395	가운	9
396	걱정	9
397	저녁	9
398	업슴	9
399	마츰내	9
400	이기	9
