Rank	Word	Frequency
158	實行	20
159	兄弟	20
160	筆者	20
161	디다	20
162	부터	19
163	가슴	19
164	매우	19
165	손	19
166	업스	19
167	人格	19
168	權威	19
169	되엇습니	19
170	그날	19
171	理解	19
172	滿足	19
173	標準	19
174	作品	19
175	나토	19
176	란스	19
177	업슴	18
178	人類	18
179	如何	18
180	實際	18
181	精神	18
182	時間	18
183	더욱	18
184	準備	18
185	當時	18
186	밥	18
187	一層	18
188	노코	17
189	누가	17
190	여러분	17
191	말슴	17
192	하겟습니	17
193	分明	17
194	自由	17
195	그대	17
196	물	17
197	今年	17
198	出發	17
199	東京	17
200	이름	17
201	形便	17
202	生命	17
203	로부터	16
204	언제	16
205	亦是	16
206	統一	16
207	自然	16
208	苦學	16
209	根本的	16
210	아아	16
211	거름	16
212	만일	16
213	自身	16
214	解決	16
215	懶惰	16
216	원문	15
217	하엿스	15
218	비롯	15
219	잇슴	15
220	불	15
221	보기	15
222	組織	15
223	畢竟	15
224	主張	15
225	爲先	15
226	結果	15
227	第一	15
228	努力	15
229	亡靈	15
230	原因	15
231	心情	15
232	義務	15
233	希望	15
234	한참	15
235	가을	15
236	恒常	15
237	經營	15
238	進步	15
239	한가지	14
240	오늘날	14
241	이란	14
242	로서	14
243	나라	14
244	오늘	14
245	이면	14
246	中略	14
247	個性	14
248	發展	14
249	京城	14
250	實力	14
251	雜誌	14
252	成功	14
253	하리	14
254	疑心	14
255	一種	14
256	女子	14
257	文明	14
258	아츰	14
259	記者	14
260	手段	14
261	報道	14
262	인지	13
263	압니	13
264	안코	13
265	今日	13
266	建設	13
267	하얏	13
268	더욱이	13
269	南宮	13
270	發表	13
271	價値	13
272	會社	13
273	업섯습니	13
274	讀者	13
275	年間	13
276	發達	13
277	學生	13
278	간다	12
279	귀	12
280	자리	12
281	어서	12
282	가트	12
283	스리	12
284	吾人	12
285	文化	12
286	歷史	12
287	團體	12
288	其他	12
289	中國	12
290	老人	12
291	이요	12
292	얼굴	12
293	이번	12
294	方法	12
295	듯이	12
296	何等	12
297	社會的	12
298	記錄	12
299	하얏는데	12
300	자랑	12
301	停車場	12
302	勇氣	12
303	辛酉	12
304	하자	12
305	罪惡	12
306	生徒	12
307	傾向	12
308	個人本位	12
309	現代	12
310	여보	12
311	말로	11
312	안흐	11
313	아나이	11
314	저녁	11
315	同情	11
316	本能	11
317	知識	11
318	硏究	11
319	보이	11
320	얼마	11
321	第場	11
322	學者	11
323	王妃	11
324	相當	11
325	永遠	11
326	距離	11
327	大槪	11
328	一生	11
329	回顧	11
330	境遇	11
331	아이	11
332	거리	11
333	失望	11
334	거나	11
335	英國	11
336	眞正	11
337	兒童問題	11
338	程度	11
339	少年	11
340	近代	11
341	主義	11
342	로만	10
343	背景	10
344	人物	10
345	後援	10
346	支配	10
347	創造	10
348	各各	10
349	眞理	10
350	開催	10
351	人間	10
352	各國	10
353	到底	10
354	養成	10
355	失敗	10
356	破壞	10
357	하루	10
358	미리	10
359	父王	10
360	殿下	10
361	以前	10
362	子息	10
363	바다	10
364	父母	10
365	따위	10
366	조차	10
367	는가	10
368	수도	10
369	有名	10
370	解放	10
371	새해	10
372	자못	10
373	文學	10
374	壓迫	10
375	한술	10
376	家庭	10
377	인사	10
378	信仰	10
379	思潮	10
380	毋論	10
381	表現	10
382	논설	9
383	혼자	9
384	한마디	9
385	압흐	9
386	일도	9
387	宇宙	9
388	無視	9
389	法則	9
390	悲哀	9
391	自覺	9
392	簡單	9
393	完全	9
394	多數	9
395	主催	9
396	異常	9
397	事情	9
398	國家	9
399	中央	9
400	일과	9
