Rank	Word	Frequency
266	일시	11
267	한가지	11
268	이유	11
269	더니	11
270	다음	11
271	기회	11
272	하겟다	11
273	그대로	11
274	노래	11
275	同校	11
276	의식	11
277	창조	11
278	전부	11
279	새벽	11
280	청년	11
281	최근	11
282	前日	11
283	觀相者	10
284	안슴닛	10
285	기분	10
286	現下	10
287	더욱이	10
288	거긔	10
289	결과	10
290	人類	10
291	글세	10
292	나리	10
293	자아	10
294	놋코	10
295	위해	10
296	라듀	10
297	鐵柵	10
298	이제	10
299	그대	10
300	현재	10
301	이외	10
302	하든	10
303	마치	10
304	담배	10
305	예수	10
306	마는	10
307	작가	10
308	인생	10
309	표현	10
310	자긔	10
311	신음	10
312	독자	10
313	완성	10
314	都會	10
315	本道	10
316	敎育	10
317	서술	10
318	것임	10
319	하자	10
320	결정	10
321	개인	10
322	지도	9
323	크게	9
324	골목	9
325	거나	9
326	별로	9
327	마츰내	9
328	光明	9
329	처럼	9
330	아마	9
331	참말	9
332	한우	9
333	걱정	9
334	原稿	9
335	보호	9
336	길이	9
337	발전	9
338	제출	9
339	일동	9
340	계급	9
341	經營	9
342	졸업	9
343	일반	9
344	의문	9
345	그때	9
346	반성	9
347	말로	9
348	형식	9
349	問題	9
350	정도	9
351	堤川	9
352	沃川	9
353	관념	9
354	게시	8
355	잇스랴	8
356	아츰	8
357	억지로	8
358	敎授	8
359	바리	8
360	오늘날	8
361	실현	8
362	언제	8
363	개최	8
364	民衆	8
365	大正	8
366	얼굴	8
367	마지막	8
368	보기	8
369	잘못	8
370	발	8
371	구석	8
372	소식	8
373	짐작	8
374	파업	8
375	저주	8
376	平壤	8
377	米國	8
378	여서	8
379	여자	8
380	니러	8
381	校長	8
382	文化	8
383	어더	8
384	결코	8
385	한편	8
386	물어	8
387	기고	8
388	저리	8
389	백성	8
390	밥통	8
391	최후	8
392	안흐	8
393	지방	8
394	묘사	8
395	실로	8
396	그네	8
397	대표	8
398	소작인	8
399	답사	8
400	丹陽	8
