Magazine Title: 동광 제2호
Publication Date: 1926년 06월 01일
Article Title: 無情한 사회와 有情한 사회 (情誼敦修의 의의와 요소) (Heartless Society and Warm-hearted Society (The Meaning and Elements of Cultivating Affection and Friendship))
Author: 섬메 (Sŏmme)
Article Type: 논설 (Editorial/Essay)

A Heartless Society and a Warm-hearted Society
						Sŏmme

A problem related to the life and death of the Korean people—let's make the heartless society of Chosŏn warm-hearted, and with warm-heartedness, raise up Chosŏn which has collapsed due to heartlessness. A problem that seems easy yet is difficult, that seems shallow yet is deep.

The Meaning of Cultivating Affection and Friendship (情誼 敦修)
Affection and friendship (情誼) is the combination of intimacy and sympathy. Intimacy means a mother looking at her son and loving him dearly with affection; sympathy means a mother feeling the suffering and joy her son experiences as if she were experiencing them herself. And cultivation (敦修) means making existing affection and friendship grow larger, more abundant, and deeper. In other words, it means studying and practicing intimacy and sympathy, striving to become proficient in these.

The Relationship Between Affection and Friendship and Society
Among the unfortunate and pitiful people in humankind, the most unfortunate and pitiful are those living in a heartless society; among the fortunate and blessed, the most fortunate and blessed are those living in a warm-hearted society. If there is affection and friendship in society, there is harmony (和氣); if there is harmony, there is interest; if there is interest, there is activity and courage.
A warm-hearted society is like receiving sunlight and rain and dew, like being in a flower garden; not only is there no suffering there, but all affairs prosper (振興). Because there is interest, courage arises, development occurs, and the resources for comfort and joy emerge.
In contrast, a heartless society is like a large field of thorns, with suffering all around, making people hate society. To use another analogy, it is like a cold, bleak wind, with only fear and sorrow, lacking interest; the result is mere contraction, only oppression (壓世), lack of courage (無勇), and inactivity existing. <29> Society becomes people's enemy; this not only directly causes suffering to people but consequently prevents anything from succeeding.

Pitiful Chosŏn Society
Our Chosŏn society is a heartless society. Although there may be many heartless societies in other countries, our Chosŏn society is the most pitiful. The heartlessness of that society caused the nation to perish. For many centuries, people living in Chosŏn society have lived because they could not die. Since we have lived without knowing the taste of a warm-hearted society, we have the strength to endure the heartlessness of society; however, I think that if someone who lived in another, warm-hearted society were to suddenly enter a heartless society like ours, they would surely die. We are a people who remain indifferent even when facing the issue of the nation's survival. Even in the movements we undertake, if there had been affection and friendship among comrades, the effort would have been much greater. It is only when there is affection and friendship that unity can be achieved and the nation can prosper.
Affection and friendship are originally endowed by Heaven (天賦), but due to the esteem for Confucianism (孔敎), our people learned how to respect others but forgot how to love others. Also, in weddings, funerals, and ancestral rites, people inclined towards empty formalities (虛禮), and there were few deeds done with sincerity (眞情).

The Reality of Our Heartless Society
Please recall the days of your youth. It is natural for affection to arise between people, yet in our society, there is no affection and friendship between parents and children, or between older and younger brothers.
When adults treat young children, they regard them as mere playthings (玩戱物). Thus, to see them cry and laugh, they make them cry and make them laugh. They also frighten children by saying, "A tiger is coming" or "A ghost is coming." Furthermore, the grandparents or parents in the house only engage in scolding (呼令) and <30> beatings, so the children cannot relax for even a moment. Children tremble at the thought of being beaten when they are before their grandfather or father. When I was young, I liked playing in the mountains the most, but even after playing all day, upon returning, I would come back trembling at the thought of being beaten. Then, at the slightest pretext, they would kick you out, saying you did wrong. The sight of a child kicked out of their own father's house, wandering around crying, is truly too heartbreaking to watch. A child who has lived a life full of fear from the cradle, upon escaping the prison of the home and going to school, finds that the schoolteacher also plays the role of a tiger. The child does not go to school because they want to, but because their parents tell them to, so they go reluctantly.
Also, parents-in-law and daughters-in-law, older and younger brothers, all family members are enemies to each other. It is the same between officials and the people. Go to the village (里), the township (面), the county (郡), the province (道). There is no place where a cold wind does not blow. Even more heartbreaking is the heartlessness between men and women. In our homes, if a husband and wife happen to look at each other and smile, a huge crisis erupts. Affection and friendship between men and women were completely severed, making it impossible even to look at each other. Consequently, if a man and a woman were ever to associate, a criminal incident would inevitably occur. This is because the path for proper interaction between men and women is blocked.

The Content of Affectionate Foreign Societies
Now let's turn our eyes for a moment and look at affectionate foreign societies. In their homes, parents never get angry. They give dolls as toys to love, and when putting children to sleep, they hug and kiss them to sleep. At the dinner table, too, children are treated specially. They do not scold them to eat with exasperation as in our homes. Thus, from childhood, they grow up in harmony (和氣) without the slightest fear. Western children are truly more precious than flowers. <31> This is because they grow up in families full of affection. When they go to elementary school, the teachers are all women. This is because women have more affection than men. Since the teacher treats the students kindly, the students follow the teacher eagerly and want to go to school. Therefore, I have never seen Western elementary school students stubbornly refuse to go to school like the children in our country.
Not only in schools but also in ships and trains, and at assembly halls, there is harmony. Those who have worries never appear before others. In churches, there are orchestras and choirs, and also church members gather from time to time, laughing and eating, thereby deepening their affection and friendship (敦睦). In our country's churches, fear abounds. The love of our country's church members is not affection genuinely arising, but rather love stemming from the fear that not doing so is sinful.
They regard affection and friendship as more important than food and clothing. Whether merchants or students, even newspaper-selling children, there is no one without a club. They do this based on the principle that one cannot live without affection and friendship. What is most enviable when visiting countries like America (美國) is that everyone, regardless of the high or low status of their occupation, takes pleasure in it.
In Western society, when a guest comes, they have their daughter or sister greet and entertain them with a smile. Men and women who are to become husband and wife, from the time of their engagement, have intense, passionate love for each other, hugging and liking each other. Since others do not criticize this, they have no fear, only deep affection.
The harmony between men and women is the foundation of social justice, but in our society, by strictly separating men and women, a cold world is ultimately created. Western people grow up in affection and friendship, live in affection and friendship, and die in affection and friendship. Because they have abundant affection and friendship, there is harmony, and consequently, there is interest, so all matters go well.

Let's Study How to Cultivate Affection and Friendship
We must never take this issue of cultivating affection and friendship (情誼 敦修) lightly. If we want to reform our society, we must first create an affectionate society. Perhaps because we inherited heartless blood from our ancestors, we somehow lack warm affection. Therefore, we must undertake the study of cultivating affection and friendship. Only after doing so will we know the true taste of life. Anyone who damages the affection and friendship between us through a single word or deed is our enemy. In the past or present, our compatriots assume that wherever they gather, they inevitably fight. Even when pointing out others' flaws, one should never use words that are unpleasant to hear but should do so with love. Now I will mention a few points to be careful about in cultivating affection and friendship.
1. Do not concern yourself with others' affairs. We often interfere in others' affairs and become meddlesome. If others have faults, we like to expose them. However, we should each attend only to our own affairs and correct only our own faults, never concerning ourselves with others' affairs or faults.
2. Respect individuality (個性). Just as both angular stones and round stones have their uses, we should not criticize others because their personality is different from ours. We should respect each person's individuality and acknowledge their right to maintain their own character. <32>
3. Do not infringe upon freedom (自由). No matter how close comrades are, each individual has their freedom. It is extremely foolish to try to use others as one pleases and then declare they are not comrades because they do not comply. Westerners, even when asking their own children to do something, speak in a way that asks, "Will you?" (Will you?), thus respecting their freedom.
4. Do not seek material dependence (物質的 依賴). Among our relatives and friends, if you don't give money or the like when asked, the relationship breaks down immediately. Therefore, it is best not to seek material dependence from friends, and even if one does, one should not damage the affection and friendship just because one's request is not met.
5. Do not confuse types of affection and friendship (情誼). The affection and friendship between parent and child, husband and wife, friends (親故), and comrades will all be different. Can the affection between parent and child be the same as that between friends? Also, even among the same comrades, there may be closer personal ties (私分). Therefore, one should not criticize someone for loving another more.
6. Firmly uphold trust (信義). Promises made to each other must be kept strictly so that affection and friendship do not crumble. If what was promised is not done as stated, discordant feelings arise. Therefore, firmly upholding trust is one condition for cultivating affection and friendship.
6. Respect etiquette (禮節). People in our country tend to become lax in etiquette once they become somewhat close. Thus, they think that being rude to friends is a sign of mutual intimacy. However, rudeness does not win favor with friends; on the contrary, it causes aversion.

Only These Four Characters: Cultivating Affection and Friendship (情誼敦修)
How patriots (愛國者) are treated also differs between heartless and warm-hearted societies. In our heartless society, only the flaws of patriots are picked out, and when they fall into peril, they are not rescued. But it is not so in a warm-hearted society. Also, if someone donates money to a public interest project (公益事業) but then stops donating more, people do not appreciate what was previously given but instead criticize them. Furthermore, if younger generations (後生) admire and follow a certain senior figure, society condemns them. Where else is there such a heartless society?
In a warm-hearted nation, even gentlemen or ladies who are not young, upon seeing someone encounter misfortune on the street, will disregard their own status and effort and surely rescue them. Here, there is no distinction between high and low status. They will even tear their own good clothes to bandage the wounds of an injured person and nurse them.
The suffering of our people, who lack affection and friendship, is truly worse than hell. The society of Koreans is a field of thorns. There is no pleasure whatsoever. Let us cultivate affection and friendship and live amidst harmony. To repeat, there must be affection and friendship for there to be harmony; there must be harmony for there to be interest; there must be interest for there to be success. Then, whatever task or duty it may be, one will do it because one wants to. Wherever we go, let us live relying solely on these four characters: Cultivating Affection and Friendship (情誼敦修). <33>

**Summary**

The author, Sŏmme, argues that Korean (Chosŏn) society is tragically "heartless" (無情), characterized by cold, hierarchical relationships within families, schools, and society at large, lacking genuine affection (情誼). This societal deficiency, influenced negatively by empty Confucian formalities and gender segregation, is blamed for national weakness and suffering, contrasting sharply with the perceived warmth, harmony, and vitality of "Western" societies. The author urges Koreans to actively "cultivate affection and friendship" (情誼敦修) through conscious effort and specific practices—respecting individuality and freedom, avoiding meddling and material dependence, upholding trust, and maintaining etiquette—believing this cultivation is essential for social harmony, individual fulfillment, national unity, and revival. From a historical perspective, the article is significant as it reflects a common trend of self-critique among Korean intellectuals during the colonial era, attributing national failings partly to internal social issues rather than solely external oppression. It showcases an idealization of certain Western social norms (particularly regarding family, education, and social interaction) as a model for modernization and national strengthening, while also providing valuable insights into contemporary perceptions of Korean family dynamics, social interactions, and the desired path towards a more cohesive national community.

**Named Entities**

Original Form	Hangul	English Translation or Romanization
情誼는 친애와 동정의 결합이외다. 친애라 함은 어머니가 아들을 보고 귀여워서 정으로써 사랑함이요 동정이라 함은 어머니가 아들의 당하는 苦와 樂을 자기가 당하는 것 가티 녀김이외다. 그리고 敦修라 함은 잇는 情誼를 더 커지게 더 만하지게 더 두터워지게 한다 함이외다. 그러면 다시 말하면 친애하고 동정하는 것을 공부하고 연습하여 이것이 잘 되어지도록 노력하자 함이외다.

情誼와 사회와의 관계
인류 중 불행하고 불상한 자 중에 가장 불행하고 불상한 자는 無情한 사회에 사는 사람이요 다행하고 복잇는 자 중에 가장 다행하고 복잇는 자는 有情한 사회에 사는 사람이외다. 사회에 情誼가 잇스면 和氣가 잇고 和氣가 잇스면 흥미가 잇고 흥미가 잇스면 활동과 용기가 잇슴니다.
有情한 사회는 태양과 雨露를 밧는 것갓고 화원에 잇는 것 가태서 거긔는 고통이 업슬뿐더러 만사가 振興함니다. 흥미가 잇스므로 용기가 나고 발전이 잇스며 안락의 자료가 니러남니다.
이에 반하여 無情한 사회는 큰 가시밧과 가타여 사방에 괴로움뿐이므로 사람은 사회를 미워하게 됩니다. 또 譬하면 음랭한 바람과 가타서 공포와 우수만 잇고 흥미가 업스매 그 결과는 수축될 뿐이요 壓世와 無勇과 불활발이 잇슬 따름이며＜29＞ 사회는 사람의 원수가 되니 이는 사람에게 직접 고통을 줄 뿐 아니라 딸아서 모든 일이 안됨니다.

불상한 조선사회
우리 조선사회는 無情한 사회외다. 다른 나라에도 無情한 사회가 만켓지마는 우리 조선사회는 가장 불상한 사회외다. 그 사회의 無情이 나라를 망케하엿슴니다. 여러 백년동안을 조선사회에 사는 사람은 죽지 못하여 살아 왓슴니다. 우리는 有情한 사회의 맛을 모르고 살아 왓스므로 사회의 무정함을 견대는 힘이 잇거니와 다른 有情한 사회에 살던 사람이 一朝에 우리 사회가튼 무정한 사회에 들어오면 그는 죽고 말리라고 생각함니다. 민족의 사활 문제를 아페 두고도 냉정한 우리 민족이외다. 우리하는 운동에도 동지간에 情誼가 잇섯던들 노력이 더욱 만핫겟슴니다. 情誼가 잇서야 단결도 되고 민족도 흥하는 법이외다.
情誼는 본래 天賦한 것이언마는 孔敎를 숭상하는대서 우리민족이 남을 공경할 줄은 알앗스나 남 사랑하는 것은 이저 버렷슴니다. 또 婚, 喪, 제사에도 허례에 기울어지고 진정으로 하는 일이 별로 업섯습니다.

無情한 우리사회의 진상
여러분이 유년시대의 일을 회고하여 보서요. 사람과 사람사이에 서로 사랑하는 정이 생김은 당연하거늘 우리 사회에서는 부모와 자녀 형과 제의 사이에 아무 情誼가 업슴니다.
어른들이 어린아이를 대할 때에 일개의 玩戱物로 녀김니다. 그리하여 그 울고 웃는 꼴을 보기 위하여 울려도 보고 웃겨도 봄니다. 또 「호랑이가 온다」「귀신이 온다」하여 아이들을 놀래게 함니다. 또 집안에 게신 조부모나 부모는 호령과＜30＞ 매 따리기로만 일삼음으로 아희들은 한 때도 맘을 펴지 못함니다. 아이들은 조부나 부친 아페 잇서서는 매 마즐 생각에 떨고 잇슴니다. 나는 어려슬 때에 산에 가 놀기를 제일 조와하엿는데 종일 놀다가도 돌아올 때에는 매 마즐 생각에 떨면서 도라왓슴니다. 그리다가 걸핏하면 잘못하엿다고 내어 쫏슴니다. 제 아비의 집에서 쫏겨나서 울면서 빙빙 돌아단니는 꼴은 참으로 긔가 막혀 볼 수 업슴니다. 이가티 하여 강보에서부터 공포심만 가득한 생활을 하던 아이가 가정의 옥을 벗어나서 학교에 가면 학교 훈장이란 이가 또한 호랑이 노릇을 함니다. 아희가 학교에 가고 시퍼서 가는 것이 아니요 부모가 가라니까 마지 못해서 가는 것이외다.
또 싀부모와 며누리, 형과 아우, 모든 식구가 다 서로 원수이외다. 官民간에도 그러함니다. 里에, 面에, 郡에, 道에 가 보시오. 어대서던지 찬 바람 아니부는 대가 업슴니다. 그보다 더 긔막히는 것은 남녀간의 無情함이외다. 우리네의 가정에서 부부가 만일 서로 보고 웃엇다가는 큰 결단이 남니다. 남녀 사이에는 情誼가 전혀 끈허져 서로 볼 수도 업섯슴니다. 딸아서 남녀가 만일 사괴는 날이면 필경 범죄 사실이 생김니다. 이것은 남녀간 정당한 교제의 길을 막는 까닭이외다.

多情한 남의 사회의 내용
이제 한 번 눈을 돌려 다정한 남의 사회를 봅시다. 그들의 가정에서는 부모가 결코 노하지 안슴니다. 작란감으로 차리라 인형을 주어 사랑케 하고 잘 때에는 안꼬 키쓰하고 재움니다. 식탁에서도 아이를 특별히 대우함니다. 우리 가정에서처럼 逆情써서 먹으라고 호령하지 안슴니다. 이리하여 어렷슬 적부터 공포심이 조곰도 업시 和氣 중에서 자람니다. 서양아이들은 실로 꼿보다 더 귀함니다. 정이＜31＞ 가득한 가정에서 자라난 까닭이요. 소학교에 가면 교사는 다 여자외다. 이것은 남자보다 여자에게 정이 더 만흠이요. 선생이 학생을 친절히 대접하므로 학생들은 선생을 몹시 딸으고 학교에 가고 시퍼함니다. 그러므로 서양 소학생들은 결코 우리나라 아이들처럼 학교에 가기 실타고 억지쓰는 것을 보지 못하엿슴니다.
학교 뿐 아니라 船車속에서도 집회석에서도 和氣가 잇슴니다. 근심이 잇는 이는 결코 남의 아페 나서지 안슴니다. 예배당에서는 음악대와 성악대가 잇고 또 교우들이 때때로 모여 웃고 먹고 하면서 情誼를 敦睦히 함니다. 우리나라 예배당에는 공포가 가득하외다. 우리나라 교인들의 사랑은 진정으로 나오는 정이 아니고 그러지 안으면 죄된다는 공포관념에서 나오는 사랑이외다.
그네들은 情誼를 밥과 옷 이상으로 녀김니다. 상인이나 학생이나 심지어 신문파는 아희들까지라도 구락부 안가진 자가 업슴니다. 그들은 情誼업시는 살 수 업다는 주지에서 이러케 함니다. 미국가튼 나라에 가서 제일 부러운 것은 業의 상하를 물론하고 다 즐거워함 이외다.
서양사회에서는 손님이 오면 딸이나 누의로 하여곰 웃고 접대케 함니다. 부부될 남녀는 약혼시대부터 서로 열정적의 사랑이 지극하여 서로 껴안꼬 조하함니다. 다른 이가 이것을 흠하지 안는 고로 그들에게는 아무 공포가 업고 다만 두터운 정 뿐이외다.
남녀의 화합은 이것이 사회의 정의 기초이건마는 우리 사회에서는 남녀를 꼭 갈라 노흠으로 차듸찬 세상을 일우고 맘니다. 서양사람은 情誼에서 자라고 情誼에서 살다가 情誼에서 죽슴니다. 그들에게는 情誼ꮀ€ 만흠으로 和氣가 잇고 딸아서 흥미가 잇서서 무슨 일이 다 잘 됨니다.

情誼기르기 공부를 하자
우리는 이 情誼 敦修문제를 결코 심상히 볼 것이 아니외다. 우리가 우리사회를 개조하자면 먼져 다정한 사회를 만들어야 하겟슴니다. 우리는 祖先적부터 무정한 피를 바닷기 때문인지 아무래도 더운 정이 업슴니다. 그러므로 情誼를 기르는 공부를 하여야 되겟슴니다. 그리한 뒤에야 참 삶의 맛을 알겟슴니다. 일언일동에 우리사이의 情誼를 손상하는 자는 우리의 원수외다. 과거나 현재에 우리 동포는 어대 모인다 하면 의레히 싸호는 것으로 암니다. 남의 결점을 지적하더라도 결코 듯기 실흔 말로 하지 말고 사랑으로써 할 것이외다. 이제 情誼기르는 대 주의할 몃 가지를 말하겟슴니다.
1. 남의 일에 개의치 말라. 우리가 걸핏하면 남의 일을 간섭하여 주제넘게 됨니다. 남이 허물이 잇스면 이것을 적발하기를 조하함니다. 그러나 우리는 각각 자긔 일만 살피고 자긔의 허물만 스스로 고칠 뿐이요 결코 남의 일에나 허물에 개의치 말 것이외다.
2. 개성을 존중히 하라. 모진 돌이나 둥근 돌이나 다 씨우는 長處가 잇는 법이니 다른 사람의 성격이 나의 성격과 갓지 안타하여 나무랄 것이 아니외다. 각각 남의 개성을 존중히 하여 자기의 성격대로 가지는 것을 시인할 것이외다.＜32＞
3. 자유를 침범치 말라. 아무리 가튼 동지라 하더라도 각 개인의 자유가 잇는 것인데 이제 남을 내 맘대로 이용하려다가 듯지 안는다고 동지가 아니라함은 심히 어리석은 일이외다. 서양사람은 비록 자긔의 자녀에 대하여서라도 무엇을 시킬 때에 『하겟느냐』(Will you?)고 물어보는 의미로 말하여 그의 자유를 존중히 함니다.
4. 물질적 의뢰를 말라. 우리네의 친고들중에 돈 가튼 것을 달라는데 주지 아니하면 그만 틀님니다. 그럼으로 우리는 친구에게 물질적 의뢰를 하지 아니함이 가하고 설혹 의뢰하엿다라도 자기의 요구대로 되지 안는다고 情誼를 상할 것은 아니외다.
5. 情誼를 혼동치 말라. 부자, 부부, 親故, 동지의 情誼가 다 각각 다를 것이외다. 부자간의 情誼와 친구간의 情誼가 갓겟슴니까. 또 갓흔 동지끼리라도 더 친한 私分이 잇슬 것이외다. 그러니 누구는 더 사랑한다고 나무라지 말 것이외다.
6. 신의를 確守하여라. 서로 약속한 것을 꼭꼭 지켜야 情誼가 문허지지 안슴니다. 만일 한다고 한 것을 그대로 안하면 齟齬한 마음이 생김니다. 그러므로 신의를 確守하는 것이 情誼를 기르는 대 한 가지 조건이 됨니다.
6. 예절을 존중히 하라. 우리나라 사람들은 좀 친하여지면 예절이 문란하여짐니다. 그래서 친구간에 무례히 가는 것이 서로 친애하는 표가 되는줄 암니다. 그러나 무례한 것으로는 친구에게 호감을 못 주고 돌이혀혀 염증이 생기게 함니다.

오직 情誼敦修 이 네 글ㅅ자
그 나라의 애국자를 結遇하는 것도 무정한 사회와 有情한 사회가 다르외다. 우리 무정한 사회에서는 애국자의 흠점만 집어내다가 위난에 빠질 때에는 구원치 안슴니다. 그러나 有情한 사회에서는 그러케 아니함니다. 또 어떤 이가 공익사업에 돈을 내다가라도 다시 더 안내면 그 전에 낸 것을 고맙게 생각지 안코 돌이혀 욕함니다. 또 후생들이 어느 선배를 숭배하여 그를 딸으면 사회가 욕함니다. 이런 무정한 사회가 어대 잇슴니까.
有情한 국민은 아무리 점지 안흔 신사나 부인이라도 노상에서 환난 만난 사람을 보면 그 체면과 수고를 돌아보지 안코 기어히 구원하여 줌니다. 여긔는 귀천의 別도 업슴니다. 자기의 조흔 옷을 찌저서라도 상한 사람의 상처를 싸매주고 간호하여 줌니다.
情誼가 업는 우리민족의 고통은 실로 지옥 이상이외다. 조선인의 사회는 가시바티외다. 아모 쾌락이 업슴니다. 우리情誼를 길러서 和氣가운데 살아 봅시다. 다시하는 말은 情誼가 잇서야 和氣가 잇고 和氣가 잇서야 흥미가 잇고 흥미가 잇서야 성공이 잇슴니다. 그러야 무슨 사업이던지 무슨 의무던지 다 하고 시퍼서 하게 됨니다. 우리는 어대를 가던지 오직 이 情誼敦修 네 글ㅅ자에 의지하여 삽시다.＜33＞
＜29-33＞
