Magazine Title: 삼천리 제6권 제9호
Publication Date: 1934-09-01
Article Title: 百貨店·連鎖店에 對抗策, (-小賣商人이여 專門商되라-) (Countermeasures Against Department Stores and Chain Stores, (-Retail Merchants, Become Specialized Merchants!-))
Author: 崔楠
Article Type: 논설 (Editorial)

Countermeasures Against Department Stores and Chain Stores,
						Ch'oe Nam

The General Trend of Department Stores
Seoul has a population of 300,000. How many department stores are there in the capital city of Seoul where 300,000 people live? There are five: Hwasin in Pukch'on, and Mitsukoshi, Chōjiya, Minakai, and Hirata in Namch'on.
Looking at this phenomenon, I believe there are too many department stores in Seoul. To say there are too many implies a concern that business will not go well. If consumption is low and stores must be maintained on a large scale, the business calculations inevitably become a headache, and there is a danger that some among them cannot avoid falling into misfortune.
According to experts' observations, there should be one department store per 100,000 people. That is, in principle, one shouldn't even think of opening a department store unless it's in a city with at least 100,000 residents; a department store cannot survive without embracing a consumer base of at least 100,000.
However, with five stores for 300,000 people, doesn't that mean barely 60,000 people per department store? On top of this consumer base corresponding to only 60%, there are several powerful purchasing cooperatives within the Government-General, the Telegraph and Telephone Bureau, the Railway Bureau, banks, and companies, possessing considerable available funds. Thus, the customer ratio for department stores is bound to decrease further.
I have visited Ōsaka and Tōkyō several times for research purposes during the era of the former Tōa Department Store. Currently, Ōsaka has eight department stores. The population of Ōsaka city is 3 million (Note: This seems like a typo in the original text, Ōsaka's population was closer to 2.8 million in 1934, but the text says 30萬 which is 300,000, yet calculates as if 3 million. The subsequent calculation 400萬/8 = 50萬 suggests the base population was intended to be much larger, perhaps including surrounding areas or the daytime population was meant to be added differently. The text explicitly says 大阪市 30萬, then 流動人口 100萬 -> 結局 400萬. This is internally inconsistent. Let's assume the author meant 3 million fixed + 1 million fluid = 4 million total), and there is a floating population of 1 million that comes in from the suburbs and surrounding areas during the day, making a total of 4 million people for eight stores. That amounts to 500,000 customers per store. Isn't that eight times larger than Seoul? <146>
And what about Tōkyō? It has a fixed population of 4 million and a daytime floating population of 2 million coming from outside the city, totaling 6 million people. For this population, there are nine stores, including Mitsukoshi, Matsuzakaya, Daimaru Shirakiya, Takashimaya, etc. This is also a ratio of almost one store per 700,000 people.
Moreover, how can the consumption level of Tōkyō and Ōsaka citizens be compared to that of the poor citizens of Seoul? Yet, even for the renowned department stores that handle tens of thousands of customers daily with huge capital, I haven't seen any paying dividends exceeding 12%. Doesn't this prove how difficult their management is?
Currently, Korea is experiencing a department store fever. In P'yŏngyang, with a population of 150,000, there is already a Chōjiya and a Minakai, and in addition, Mr. Kim Ŭng-su's P'yŏngan Department Store has opened on Namdaemun Street. Also in Taegu, with barely 100,000 people, a Minakai is preparing to open, and another department store, whatever its name is, already exists.
It is presumed that even after this, people who haven't found success as small retailers will change their business strategy and advance into department store management, seeking out cities with populations of even just 40,000 or 50,000. However, as I mentioned earlier, I consider department store management in small cities to be perilous.

There are too many
According to my estimation, the daily sales of general merchandise in the Korean merchant district of Pukch'on, Seoul, amount to around 12,000 wŏn. Half of this, approximately 6,000 wŏn, is the amount sold at Hwasin Department Store, and the remainder is likely sold at a few small retail stores like Tŏgyŏng or Tōa Women's Store, and others. According to what I hear, XX (likely Hwasin) has minimum daily sales of 3,000 wŏn and maximum sales of 12,000 wŏn, so the average cannot but be set at 6,000 wŏn.
However, the current phenomenon in the business world is that sourcing locations are obvious, making it impossible to reap exorbitant profits. Will general merchandise yield a profit of 10% to 20%? Even assuming daily sales of 6,000 wŏn, resulting in monthly sales of 180,000 wŏn, taking a 12% profit amounts to only slightly over 20,000 wŏn. After paying the salaries of several dozen employees, electricity bills, water bills, and rent, what surplus could there be? If this is the situation in Seoul's department store world, it's questionable how much a department store opened in a small rural town could develop. <147>
Even looking at the United States, where department stores are said to be most developed, stores like Gimbel's (긴벨) may have sold over 100 million dollars annually, but their net profit decreased year by year. In 1925, the net profit was 1.4%, but by 1928, it was merely 0.7%, and recently, due to the recession, things are reportedly even worse. It is said that several large department stores have already closed down in Shanghai.
However, from the perspective of small retailers, the existence of department stores cannot but be a major headache. Existing customers are snatched away by department stores, and moreover, floating customers coming up from the countryside are mostly captured by department stores. Firstly, department stores have splendid storefronts that attract public attention. Secondly, they have the intangible credit of a fixed price system (正札制度), allowing customers to buy goods with peace of mind. Thirdly, since hundreds or thousands of items are all available in one place, it is convenient, so people naturally gravitate there.
At this point, small retailers cannot help but cry out in distress. Before us, small and medium-sized merchants in Tōkyō went through painstaking efforts several years ago to counter department stores. This happened in the summer of 1931 (Shōwa 6). Small and medium merchants formed the Tōkyō Store Association Alliance (東京商店會聯盟) and tried implementing various ideas. First, they tried joint purchasing (共同仕入) to bring in goods at low prices. Second, they coordinated advertising and promotion together. They even considered jointly owning automobiles for convenient delivery of goods to customers. They racked their brains for all sorts of strategies, but in the end, most ended in failure. The unity of small retailers is easier said than done; in reality, it doesn't work well. Opposing large capital through the power of unity is a fine idea, but when this happens, department stores resort to unfair price-cutting policies, even selling below cost, to suppress small retailers. There's no way to withstand this. And small retailers cannot engage in reckless selling like department stores, because doing so would inevitably lead to bankruptcy.

Difficulty in Uniting Small Retailers
At this time, I recall a fact from my own practical experience. I was originally a bank clerk earning about 100 wŏn per month as a salaryman. Then, I turned my attention to general merchandise. Looking at the Seoul business world at that time, for an item worth 3 wŏn, merchants would quote 10 wŏn or 5 wŏn depending on the customer. The quoted price was the price. Customers routinely haggled. So, if you haggled well, you could buy a 3 wŏn item for 3 wŏn, or even below cost at 2 wŏn 40 or 50 chŏn. If you couldn't haggle well, <148> you might end up buying it for 7, 8, or even 10 wŏn. There was so much 'enuri' (haggling margin), customers couldn't gauge the price and felt uneasy. What I thought of then was the fixed price system (正札制度). I decided to try doing business by stabilizing prices first by attaching fixed price tags, and opened a small store called Tŏkwŏn Store (德元商店). So I attached fixed price tags adding about 10% to the cost price, but customers hardly came in. Therefore, besides trying to purchase goods cheaply, I attached fixed price tags showing the actual purchase cost. Only then did sales reach 600 wŏn per month. Store expenses were covered by taking 70 wŏn from my monthly salary of 100 wŏn, after setting aside 30 wŏn for living expenses. After a year, the final accounts showed a loss of over 500 wŏn. This loss was due to theft (物品을 도적마즌 것); if not for shoplifting by customers and employees ('manbiki' 万引き), there would be no reason for my business, which sold items at cost, to incur losses. Speaking of 'manbiki' (万引き), the biggest headache for department stores is this 'manbiki'. That's why the trend in Tōkyō and Ōsaka is to hire university graduates with high education levels who don't engage in petty theft as store clerks.
Anyway, after this, the next thing I thought of was the need to purchase goods more cheaply, so I went to Ōsaka. At that time, no Seoul merchant sourced goods directly. Everyone bought wholesale from merchants in Chunggogae (즌고개). To set up a purchasing department in Ōsaka required monthly expenses of 500 wŏn: 100 wŏn for store rent, 50 wŏn for one employee's salary, 200 wŏn for entertainment expenses, and 50 wŏn for communication and miscellaneous costs. However, even with these annual expenses of 6,000 wŏn, because sourcing became so much better, the year-end accounts showed a profit of 4,000 wŏn.
Since things were going this way, I decided to expand the scale, opening 4 or 5 small branches in places like Chongno and Tongdaemun, and later established the Tōa Women's Store (東亞婦人商會), even opening branches in 7 or 8 regional locations such as Taegu, Kwangju, and Sunch'ŏn.
At that time in Seoul, besides my Tŏkwŏn Store system, there were 5 or 6 other general merchandise stores. These 5 or 6 stores formed a Small Retailers' Alliance (小賣商聯盟) aimed at competing against Tŏkwŏn. Of course, they excluded us. So, this small retailers' group decided to collect 50 wŏn each month, and after a year, use that money to establish a joint purchasing department in Ōsaka for joint purchasing. However, even collecting that money didn't go well.
Just then, Emperor Sunjong (純宗) passed away at Ch'angdŏk Palace (昌德宮), and hundreds of thousands of people gathered in Seoul for the state funeral (因山). For the funeral day procession, merchants decided to participate in large numbers, but participation was only allowed under the name of organizations like the Fabric Merchants' Association (布木商組合) or the Small Retailers' Association (小賣商組合). Since they didn't let me join the Small Retailers' Association, the employees of our Tŏkwŏn Store and Tōa Women's Store couldn't participate in the honor of the procession.<149> The employees' dissatisfaction was truly immense.
On the day of the Insan, I was idle, and in the afternoon, feeling extremely bored, I told an employee to open just a corner of the store for something to do. Unexpectedly, so many funeral attendees who had come up from the provinces rushed in. In no time, sales reached over 4,000 wŏn. They were about to head back immediately, but since all stores in Seoul were closed (撤市), they hesitated, and seeing ours open, they poured in.
The next day, employees from all the other general merchandise stores had gone all the way to Kŭmgok-nŭng (金谷 - the burial site) and were all tired with swollen feet, unable to open their stores. Only we were open. On that day alone, the Tōa Women's Store had enormous sales of 24,000 wŏn. Although this event was coincidental, it illustrates how difficult the competition between small retailers and department stores is in various ways.

Countermeasures Against Chain Stores
However, small and medium retailers in Korea, both in Seoul and the provinces, are facing another difficult hurdle besides department stores. That is the chain store system newly planned by Hwasin.
According to rumors, they plan to establish chain stores in one thousand important markets, and it is reported that small retailers are feeling great fear.
I am one of those who sincerely hope that Mr. Pak's (朴氏) chain store venture succeeds fully, but if I were to state my opinion, I believe chain stores might succeed in highly developed countries like the United States, but they are difficult to succeed in a place like Korea.
Regardless of who manages them, if one intends to run chain stores in Korea, they cannot handle volatile items like fabrics (布木). Also, rice (米穀), the most important staple food in daily life concerning clothing, food, and shelter, cannot be handled. At best, they could only handle general merchandise (雜貨). Among general merchandise, it would likely be daily necessities for cultured people, such as neckties, western shirts (와이사쓰), soap, socks, undershirts (삿쓰), etc. But if you look around the markets in various parts of Korea now, the most sold items are caustic soda (양잿물) and matches (석양갑). Neckties, western shirts, etc., only sell in urban areas. Urban areas might include about ten places like Wŏnsan, Taegu, Pusan, Kwangju, Sinŭiju, Hamhŭng, Inch'ŏn, etc. The main commodities in the remaining one thousand markets are only brassware (녹그릇), earthenware (질그릇), caustic soda, Chunhyangjeon (춘향전 - likely chapbooks), matches, dyes (물감), etc.
However, the prices for these types of goods are quite fixed. They are sold simply by adding freight costs and a small margin to the original price. As such, chain stores won't work well with items that anyone can source directly, because people know well there is no reason <150> to pay an intermediary profit of 5% or 10% to the chain store.
Therefore, to run chain stores in a place like Korea, one would need to have special production factories that even Ōsaka or Tōkyō factories cannot produce, and sell items that can only be made and sold through those chain stores.
Perhaps Cho's Plaster Pharmacy (趙膏藥房) has more qualification to run chain stores.
That is, the range of goods handled by chain stores is extremely narrow, and needing to have production factories is absolutely impossible.
And another thing to consider is, estimating conservatively, the currently stocked goods on the Korean side of the general merchandise business amount to about 10 million wŏn. If the Hwasin chain store network is completed and, let's say, 1,000 chain stores are established in various regions starting this fall, even conservatively estimating, each store would initially draw in about 1,000 wŏn worth of goods. 1,000 wŏn times 1,000 stores means 1 million wŏn worth of general merchandise will suddenly flood in. Thus, about a 10% surplus of goods will be spread across the Korean market. However, will the consumption capacity of Koreans increase by 10%? Given the recent flood damage and other factors, it will likely shrink rather than grow. If this happens, price-dumping and competitive reckless selling will arise between existing merchants and the newly established chain stores. Wouldn't both parties end up injured as a result?

Develop into Specialized Merchants
When small retailers, hearts pounding with fear at the news of chain stores and department stores appearing, ask me for countermeasures, I always answer like this:
"It's still okay. There's nothing to worry about yet. Just, as a long-term measure, become specialized merchants (專門商)."
That is, if you become a specialized merchant focusing only on stationery if it's stationery, or only on socks if it's socks, I believe that ways to effectively compete partially and find paths to survival will emerge. <151>

**Summary**

Ch'oe Nam argues that Seoul is oversaturated with department stores given its population and consumer spending power compared to Japanese cities like Ōsaka and Tōkyō. He expresses skepticism about the viability of new department stores in smaller Korean cities and the success of Hwasin's planned chain store network, citing the limited range of profitable goods and the risk of market oversupply. Drawing on his own experience running the Tŏkwŏn Store and Tōa Women's Store, he highlights the difficulties small merchants face, including competition, theft, sourcing challenges, and the failure of collective actions like joint purchasing alliances. His ultimate advice for small retailers facing these large competitors is to specialize in specific product categories (專門商) to find a niche and survive.
This article offers a valuable glimpse into the economic anxieties and strategies of Korean merchants during the colonial period. It reveals the direct impact of Japanese capital and business models (department stores like Mitsukoshi, Chōjiya) on the Korean market, the struggles of indigenous Korean businesses (like Hwasin and the author's own ventures) to compete, and the internal competition and lack of unity among Korean retailers themselves. The author's analysis of market capacity, consumer behavior, and specific goods reflects the economic realities and limitations within colonial Korea.

**Named Entities**

Original Form	Hangul/Kana	English Translation or Romanization
그러치만 小賣商立場에서 보면 百貨店 存在가 큰 頭痛꺼리 아니될 수 업다. 已往잇든 顧客들도 百貨店으로 빼앗기고, 더구나 시골서 올나오는 流動顧客은 대부분 百貨店에 奪取를 當한다. 百貨店은 첫재 店鋪가 華麗하여 衆人의 注目을 끄을고, 둘재 正札制度잇서 安心하고 物品살 수 잇다는 無形의 信用이 잇고, 셋재 한 곳에 百가지 千가지 다 具備하여 잇스니 便利하니까 자연히 발길이 거기에 올마간다.
여기에서 小賣商은 悲嗚를 아니칠 수가 업다. 우리보다 몬저 東京 中小商業者사이에 百貨店對抗을 위하야 몃해전에 苦心慘憺한 先例가 잇섯스니, 그것이 昭和 6年 녀름 일이라 東京商店會聯盟이란 것을 中小商業者가 結成하고 별 일을 다 생각하야 實施하여 보앗다. 첫재 共同仕入을 하여 싼갑에 물품을 드리어올 것, 둘재 廣告도 가치 連絡을 取하여 하고, 宣傳도 가치하고, 심지어 自働車를 共同으로 두어 顧客에게 보내는 物品配達을 便宜잇게 하기로, 온갓 智예를 다 짜내 보앗지만, 結局 大部分이 失敗에 끗치고 말엇다. 小賣商의 團結이란 말이 쉽지 實際에는 잘 되지안는 것이다. 團結의 힘을 빌어 大資本에 對抗한다 함은 아름다운 일이나, 이리되면 百貨店은 原價조차 끈어서 不當한 廉賣政策으로 小賣商을 누른다. 여기에는 當하는 재주가 업다. 그러타고 小賣商도 百貨店모양으로 濫賣를 할 수 업스니 하기만하면 不得已 破産을 아니할 수가 업는 까닭이니까.

小賣上 團結難
이때에 생각나는 일은 나의 實地 經驗한 事實이다. 나는 元來 銀行의 한 事務員으로 잇스면서 月收 百圓程度를 밧는 살라리맨이엇다. 그러다가 着目한 것이 雜貨라 그때 서울 商界를 보면 3圓짜리면 손님을 보아가며 10圓도 부르고 5圓도 부른다. 부르는 것이 갑이다. 손님側에서는 依例히 깍는다. 그래서 잘 깍으면 3圓짜리를 제3圓에, 또는 원가도 끈는 2圓 4, 50錢에라도 사고 잘 못깍으면＜148＞ 7圓 8圓 10圓에도 사게 된다. 에누리가 엇더케 만흔지 도모지 顧客은 대종할 수 업서 不安하엿다. 그때 내가 생각한 것이 正札制度라, 正札을 부처 爲先 價格을 安定식혀 장사하여 보자하여 德元商店이란 조고마한 店鋪를 내엇다. 그래서 原價에 一割쯤부처 正札을 매엇더니 손님이라고 도모지 드러오지 안는다. 이에 仕入을 싸게 할 뿐더러, 그 仕入한 原價대로 正札을 부치엇다. 그랫더니 그제야 月 6百圓의 賣上이 잇섯다. 商店經費는 내의 月給 百圓 中 生活費로 30圓을 除하고 남어지 70圓을 내어 노아서 그것으로 썻다. 1年가서 總決算하니 밋진 金額이 5百餘 圓이라 이것은 物品을 도적마즌 것이라, 손님에게와 店員에게 (萬引き) 當한 것이 아니라면 原價에 사다가 原價대로 판 내 장사에 축이날 까닭이 업는 것이다. 「萬引き」말이 낫스니 말이지 百貨店의 最大苦痛은 이「萬引き」다. 그러기에 東京 大阪의 傾向을 보면 店員으로 놉흔 敎養이 잇는, 손작난 아니하는 大學出들을 갓다 쓴다.
아무튼 이리되자 그 다음에 생각한 것이 仕入을 싸게 하여야 한다는 생각으로 大阪으로 드러갓다. 그때 서울 商人치고 누구하나 直接 仕入하는 이는 업엇다. 모다 즌고개 商人들에게서 都賣마터다가 판 것이엇다. 大阪에 仕入部를 두자니 店鋪借入의 月貰 100圓, 店員 一人給 50圓, 交際費 200圓, 通信 及 雜貨費 50圓이라 하야 月 500圓 經費가 들엇다. 그러치만 이러케 年 6천원의 經費가 들고도 원체 仕入을 잘 하게 되니까 그 해 決算에 4천원의 利가 남엇섯다.
已往 이러할 바에는 規模를 늘닌다하야 鐘路, 東大門 等 조고만 支店 4, 5處를 내고 나종에 東亞婦人商會를 내고, 大邱, 光州, 順天 等 7, 8地方에조차 支店을 내엇다.
그때 서울形便은 나의 德元商店系統 外에 雜貨商 5, 6處가 잇섯다. 이 5, 6處에서 德元에 對抗하는 意味의 小賣商聯盟이 結成되엇다. 물론 우리는 빼버리고, 그래서 이 小賣商團體에서 月 50圓식 모아 一年이 되거든 그 돈으로 大阪에 共同 仕入部를 두고 共同 仕入을 하자고 決議하엿다. 그러나 그 돈도 잘 모아지지 안튼중,
대마츰 昌德宮 純宗께서 도라가서서 서울에는 因山으로 數十萬사람들이 모여왓다. 因山날 商人들이 大擧를 모서기로 한 바 商人이란 布木商組合이라든지, 小賣商組合이라든지 하는 團體名下에서만 參加할 수 잇섯는데 나는 小賣商組合에 加入식혀 주지 안어 우리 德元商店 及 東亞婦人商店의 店員들은 대여메는 榮光에 參與할 업섯다. 店員들의＜149＞ 不平이란 참으로 컷다.
나는 因山날 무료하게 잇다가 午后가 되어 하도 갑갑하니까 店員더러 심심푸리로 店房한 귀퉁이만 열나 하엿더니 地方에서 올나온 因山客들이 엇더케 만히 밀녀 오는지 삽시간에 4千餘 圓의 賣上이 잇섯다. 당장 내려갈 터인데 서울안은 모다 撤市하엿스니 망설이든 지음 우리가 연 것을 보고 쏘다저 드러온 것이다.
그 이튼날 모든 雜貨店에서는 店員들이 金谷까지 갓다와서 모다 困하고 발이 부르터 開市못하는데 우리만 하엿더니 그 하로동안 東亞婦人商會서만 2만 4천원이란 巨額의 賣上이 잇섯다. 이 일은 偶然한 事이지만은 小賣商對百貨店의 競爭이란 이모 저모로 이러케 어렵다는 것이다.

連鎖店에 對한 對抗策
그런데 朝鮮은 서울 地方할 것 업시 中小賣商에는 이 百貨店 外에 또 한 가지 어려운 難關을 直面하고 잇다. 그것은 새로 和信서 計劃하는 連鎖店이라.
들니는 말에 依하면 重要市場 一千個所에 連鎖店을 두리라하야 小賣商들은 크게 恐怖心을 끼고 잇다고 傳한다.
나는 朴氏의 이 連鎖店이 充分한 成功를 하기를 哀心으로 비는者 中 한 사람 이거니와, 그러나 내 所見을 말한다면 나는 連鎖店은 米國가튼 高度文化의 國家에서나 成功할 일이지, 朝鮮가튼 데서는 成功하게 어렵다고 본다.
누구 손에서 經營되든지 간에 朝鮮서 連鎖店을 하자면 布木가튼 時勢物은 着手할 수 업고, 또 衣食住의 實際生活 中 가장 重要한 食糧인 米穀도 取扱할 수 업고, 겨우 할 수 잇대야 雜貨뿐이리라, 雜貨 中에도 넥타이, 와이사쓰, 비누, 양말, 삿쓰 等 文化人의 日用品일터인데 지금 朝鮮 各地의 市場을 도라다 보면 가장 만히 팔니는 물품은 양잿물과 석양갑 等이다, 넥타이, 와이삿쓰 等은 都會地에서밧게 장사가 안된다. 都會地란 元山, 大邱, 釜山, 光州, 新義州, 咸興, 仁川 等 十餘處나 될가, 그 남어지 一千市場의 重要 商品은 오직 녹그릇, 질그릇, 양잿물, 춘향전 석양갑 물감 등이라.
그런데 이 種類의 물건이란 時勢가 꼭 一定하다. 原價에 運賃부처, 조곰 보태 팔 뿐인데 이와가치 누구나 直接 仕入할 수 잇는 物品만 가지고는 連店鎖이 잘 안될 것이니 連鎖店에 五分면 五分, 一割이면 一割의 中間利益을 먹여야 할＜150＞ 까닭이 업는 줄을 잘 알기 까닭이다.
그러기에 朝鮮 가튼데서 連鎖店을 하자면 大阪工場이나 東京工場에서도 만들 수 업는 特別한 生産工場을 가지고서 거기에서 그 連鎖店이 아니면 만들어 낼 수 업는 物品을 맨들어 팔어야 할 것이다.
오히려 連鎖店할 자격은 趙膏藥房에 잇다 할 것이다.
즉 連鎖店하여서 取扱할 物品의 範圍가 極히 좁은 것 또 生産工場을 가저야 할 것이로대 그가 絶對 不可能한 것.
그리고 또 한 가지 생각할 일은 推算컨대 지금 全朝鮮朝鮮人側 雜貨商側에 「스톡크」되여 잇는 物品이 約 一千萬圓어치 잇는데, 和信連鎖店이 完成하야 가령 今秋부터 一千個의 連鎖店이 地方마다 선다 하자, 아모리 적게 처도 한 商店에서 처음 一千圓정도의 物品을 끄으려 오리라, 一千圓에 一千店이면 一百萬圓의 雜貨가 탁 드러 몰닐터이니 約 一割引의 過剩商品이 朝鮮 市場에 페저잇게 될 것이다. 그런데 朝鮮사람의 消化能力이 一割引이 增加되겟느냐 하면 昨今의 水害 其他로 붓직 줄면 줄엇지 늘지 안을 것이다. 이리되면 在來商하고 新設連鎖店하고 사이에 廉價投賣, 競爭濫賣가 생길 것이라. 이 結果둘이 다 負傷하지 안을는고.

專門商으로 發展하라
連鎖店과 百貨店 出現說에 놀난 가슴을 안고 小賣商人들이 내게 그 對策을 물으면 나는 늘 이러케 對答한다.
「아직은 괜찬다. 아모 근심할 것 업다. 다만 永久之策으로 專門商이 되라.」
卽 文房具면 文房具商만, 양말이면 양말만 이러케 專門商이 된다면 部分的으로 能히 對抗할길과 活路가 생기리라고 나는 보고 잇다.＜151＞
＜146-151＞
