**Header Section:**
Magazine Title: 三천리 제7권 제8호
Publication Date: 1935년 09월 01일
Article Title: 全鮮 店主團結한 和信連鎖店主會 (All-Korea Store Owners United: The Hwasin Chain Store Owners' Association)
Article Type: 논설 (Editorial/Article)

**Body Text Translation:**
All-Korea Store Owners United: The Hwasin Chain Store Owners' Association

This past July, over 170 Hwasin Chain Store owners who gathered in Seoul founded the Chain Store Owners' Association for the purpose of protecting their business interests.

Amidst public attention, the Hwasin chain stores have already greeted their second year. At the sample fair held this time on the upper floor of the chain store division in Myŏngch'ijŏng, contracts worth approximately 700,000 won were reportedly secured. Following this, the Hwasin head office's policy is to add about 200 more chain stores by this autumn. Thus, they will be doing business with 300-400 stores in the future, meaning transaction contract amounts will further surge, and the number of chain store owners will also further increase.

Considering this future prospect, the founding of this Chain Store Owners' Association, encompassing chain store owners from all of Korea in a mutually connected relationship with the head office, holds extremely profound significance. Reporting now on the circumstances before and after its establishment, on July 27th at 4:30 PM, several dozen Hwasin store owners from various regions who had come up to Seoul gathered at the "Marubiru" (마루삘) in Myŏngch'ijŏng, Seoul.

◎ Let's nurture and support Hwasin as our complete joint purchasing organization.
◎ Let's recognize that the responsibility of the initial (first-term) chain store owners is increasingly heavy and great.
◎ Let's not leave bad practices for the second and third-term applicant chain stores.
◎ Lack of control is tying one's own hands. It is self-destruction.

Under these slogans, first, a resolution was made to rationalize Hwasin as a joint business entity. Next, noting that the rise and fall of Hwasin does not end with just the rise and fall of Hwasin alone but now actually has great economic repercussions throughout all of Korea, a resolution regarding self-awareness was made to fulfill our duties with this point in mind. Following this, based on the experiences of the already recruited first-term applicant chain stores, various resolutions were made, such as not leaving bad practices when recruiting the second and third terms in the future, and stating that "Lack of control is tying one's own hands," urging work under unified control without disorder. <126>

But how did this Chain Store Owners' Association initially come about?
1. Lack of uniformity in fixed-price sales (定價販賣)
2. Disorder in purchasing (仕入)
3. Lack of understanding of "Hwasin"
4. Lack of sense of duty
5. Loss of external trust in the chain network arising from lack of control

As existing local chain stores keenly felt these five harms, they realized they could conduct business safely only by eliminating these harms. Thus, initially, Mr. Sŏ Hyŏnjong (徐鷴鍾), the owner of the Hamnam Hongwŏn chain store within the Wŏnsan Distribution Center's jurisdiction, and Mr. Kim Chŏngbong (金珽鳳), the owner of the Chuil chain store, took the initiative and sent out an appeal (檄) to several dozen locations within the Wŏnsan distribution center's jurisdiction. Namely:

A Letter Regarding the Founding Principles of the Association of Chain Store Owners within the Wŏnsan Distribution Center Jurisdiction

Respectfully addressed,
Amidst the current peak of summer heat, we pray for your well-being and prosperity in business.
Regarding recent matters, glancing at the situation of chain stores in various places lately, it seems inconsistencies in management policies are arising due to various causes. The initial conviction is gradually scattering, losing pace and displaying various forms. Some even treat "trust" (信) with "doubt" (疑), forgetting the long-term grand plan and seeming constrained by temporary conveniences. Although there may be many reasons for this, we believe the main cause lies in the "long-standing business customs" (積年의 商習). Traditionally, our suppliers (仕入先) inevitably had interests contrary to ours, leading to the suspicion: Isn't Hwasin, our supplier, also the same? We believe this doubt gives rise to all sorts of harmful effects.
Moreover, at this time, the very beginning of the business and the first such plan in the East, while such twists and turns might be considered a natural process, do we not know that the causes of failure and setbacks in major affairs often start from small causes?
For our long-term great benefit over a hundred years, we must devise, with our own hands, a plan to eliminate all the harms that have arisen during the short period of a few months and firmly promise the future. While Hwasin and the chain stores are fundamentally one body and mind, since the Hwasin head office is not a chain store, and the chain stores are likewise not the Hwasin head office, their standpoints naturally differ slightly. Consequently, a corresponding distance arises, perhaps preventing the full execution of "all commands" and "all guidance." We believe it is likely true that if chain stores consult, decide, and encourage each other, even on challenging issues, the effectiveness will surely be multiplied.
From this, we feel the need for an organization where chain store owners, who are in the same position in name, form, and substance, can consult each other without reservation.
The reason we propose the establishment of the Wŏnsan Distribution Center Affiliated Store Owners' Association first, as a matter of sequence, with the goal of forming an All-Korea Chain Store Owners' Organization, lies herein.
The fourth day of the third sample fair, the 28th, is the admission day for chain store owners within the main distribution center's jurisdiction. Therefore, it would be most convenient to gather together on the following day, day or night, for concrete discussions. <127>
We hereby notify you in advance with these few words, seeking your endorsement.
July 20, Shōwa 10 (1935)
Chuil Chain Store Owner Kim Chŏngbong (金珽鳳)
Hongwŏn Chain Store Owner Sŏ Hyŏnjong (徐鷴鍾) 白

This became the starting point, leading to the establishment of the association encompassing all of Korea this time. Thus, for the organization of the leadership that actually runs this association, it was decided to elect three executives from each distribution center's jurisdiction, totaling 15 individuals from the five distribution centers. From among them, a "Secretary cum Treasurer" was elected. Their names are as follows:

Officers
Chairman: P'yo Kibŏm (表箕範) (Kwangnyangman)
Vice-Chairman: Sŏnu Hun (鮮于勳) (Chŏngju)
Secretary cum Treasurer: Kim Suok (金守玉) (Yŏsu) Pusan Distribution Center
Kim Kyut'ae (金奎泰) (Munsan) Kyŏngsŏng [Seoul] Ditto
Sin Munsŏn (辛文善) (Imch'ŏn) Kunsan Ditto
Cho Tongsun (趙東淳) (Hwangju) P'yŏngyang Ditto
Sŏ Hyŏnjong (徐鷴鍾) (Hongwŏn) Wŏnsan Ditto

Other Executives
Kim Chŏngbong (金珽鳳) (Chuil)
Kim Tuho (金斗鎬) (Changjŏn)
Kim Chongnyŏl (金宗烈) (Samch'ŏnp'o)
Chŏng T'aebok (鄭泰福) (Ponghwa)
Yi Chungyong (李重用) (Ch'ŏngju)
Pak Chongch'ŏl (朴宗哲) (Hwasun)
Yi Kwŏngyun (李權均) (Koch'ang)

The lineup is roughly as above. As for membership fees, it was decided to collect 50 chŏn upon joining, with further collections to be made whenever funds are needed later. After the organization was completed, there was a banquet hosted by the President of Hwasin Headquarters, Mr. Pak Hŭngsik (朴興植), and Division Head Chu (朱課長) at the Kyŏngsŏng Hotel. In any case, the future direction of this All-Korea Store Owners' Association, seeking to protect business rights, draws considerable attention. <128>

**Summary**

This 1935 article reports on the formation of the Hwasin Chain Store Owners' Association in Seoul. Driven by issues like inconsistent pricing, purchasing problems, lack of understanding of the Hwasin model, poor sense of duty among owners, and resulting loss of public trust, store owners, initially led by those from the Wŏnsan region, organized to protect their collective interests and work more effectively with the Hwasin head office. The article details the founding meeting, its resolutions, the rationale outlined in an initial appeal letter, and the elected leadership structure, concluding that the association's future actions will be closely watched. From a historical perspective, the article is interesting as it showcases Korean capitalist enterprise (Hwasin Department Store and its chain) attempting modern business organization techniques during the colonial period. It highlights the challenges faced by early Korean chain stores, the tension between centralized control (Hwasin HQ) and franchisee autonomy, and the emergence of collective action among Korean merchants to navigate the complexities of the colonial economy and modernize their practices, reflecting a degree of indigenous economic development and organizational effort despite the overarching colonial structure.

**Named Entities**

和信	화신	Hwasin
得코저	득코저	Seeking to obtain (older spelling/form of 얻고자)
數字	수자	A few words (lit. number words)
豫히	예히	In advance (older spelling of 예/미리)
通知	통지	Notice, notification
次第	차제	Circumstances, process; hereby
昭和	소화	Shōwa (Japanese era name)
白	백	Respectfully (used after sender's name in letters)
發端	발단	Starting point, origin
運轉	운전	Operation, running
首腦部	수뇌부	Leadership, top executives
組織	조직	Organization, structure
幹部	간부	Executive, cadre
選出	선출	Election, selection
모다	모다	All, altogether (older spelling of 모두)
書記	서기	Secretary
會計	회계	Accounting, treasurer
如左	여좌	As follows (lit. like left)
任員	임원	Officer, executive member
會長	회장	Chairman, president
副會長	부회장	Vice-chairman
其他	기타	Other
갓다	갓다	Is like (older spelling of 같다)
會費	회비	Membership fee
入會時	입회시	At the time of joining
밧기로	밧기로	To receive (older spelling of 받기로)
追後	추후	Later, subsequently
徵收	징수	Collection (of fees, taxes)
完了	완료	Completion
本社	본사	Head office (company)
社長	사장	Company president
招宴	초연	Banquet, invitation feast
아무튼	아무튼	Anyway, in any case
權利	권리	Right, privilege
擁護	옹호	Protection, advocacy
將來	장래	Future
動向	동향	Trend, tendency, movement
매	매	Very, extremely (adverb)


---------------------------


잡지명	삼천리 제7권 제8호
발행일	1935년 09월 01일
기사제목	全鮮 店主團結한 和信連鎖店主會
기사형태	논설

全鮮 店主團結한 和信連鎖店主會
지난 7월에 서울에 모힌 和信連鎖店主 170여 氏는 상업상으로 자긔네의 리익을 옹호할 목적으로 連鎖店主會를 창입하엿다.
和信연쇄점은 세상사람의 주목하는 속에서 이미 第2年을 마지하여 이번 명치정 연쇄점課 樓上에서 열닌 見本市에는 약 70만원어치의 계약고를 보앗다 하며 이 뒤로 화신본점의 방침이 금년 가을 안에 약 200점의 연쇄점을 더 증설 하리라 한즉 금후는 3,400점을 상대로 장사할 터임으로 취인상 계약고 등이 더욱 격증될 것이고 또한 연쇄점주들 수효도 더욱 증가될 것이다.
이러한 장래일까지 관측할 때에 이번에 전조선의 연쇄점주를 망라하야 본점과는 서로 련낙된 관계에서 창립된 이번 연쇄점주회는 비상히 이미 깁다 할 것이다. 이제 창립 전후 모양을 상보하건대 7월 27일 오후 4시 반부터 서울 명치정에 잇는 「마루삘」에 서울에 올너온 각지 화신점주 수십명이 모히여
◎ 和信을 우리의 完全한 共同仕入機關으로 育成支持하자.
◎ 初創期(第一期)連鎖店主의 責任이 一層重且大함을 認識하자.
◎ 第二期 第三期應幕連鎖店에 惡風을 남기지 말자.
◎ 不統制는 自繩自縛이다. 自滅이다.
의 슬로간 아래 첫재 공동사업긔관으로서 화신을 합리화식히자는 결의를 하고 그 다음 화신의 흥망은 일화신의 흥망에만 끗치지 안코 이제는 실로 경제적으로 전조선적으로 그 영향이 파급하는 바가 크니까 이 점에 주의하여 우리의 임무를 다하자는 自體認識에 대한 決議가 잇섯고 뒤이어 이미 모집된 제1기 응모 연쇄점의 經驗으로 비최여 압흐로 第二期 第三期를 모집할 때 악풍을 남기지 말자는 것등 그리고 不統制는 자승자박이라하야 一系不亂의 統制下에 일하자고 여러 가지의 決議를 하엿다.<126>
그런데 엇지하야 이 연쇄점주회가 최초에 發起되엇는가 하면
1. 定價販賣의 不統一
2. 仕入의 亂調
3. 「和信」의 認識의 不足
4. 義務感의 缺如
5. 不統制로 生하는 연쇄망의 대외적 信望 失墮
등등 旣設된 지방 연쇄점에서 이 다섯가지 페해를 통절히 늣기자 이 페해를 업시하여야 각 지방 연쇄점에서 안전하게 장사할 수 잇스리라하야 처음 元山配給所管內에 잇는 咸南洪源 연쇄점주 徐鷴鍾 朱乙연쇄점주 金珽鳳의 兩氏가 발기하야 元山배급소 관내 數十處에 檄을 날렷다. 卽
元配 管內 連鎖店主會創立趣旨의 便紙
謹啓 時下 盛炎之際에
貴體萬康하심을 비오며 아울너 業務隆盛하심을 仰祝하나이다
陳者는 昨今 各地연쇄점의 動靜을 一瞥하건대 여러 가지 原因으로서 經營方針의 不一致가 生하는 듯하야 最初의 신념은 漸漸飛散되고 步調를 失하야 各樣各態를 연출하며 심지어는 「信」을 「疑」로써 당하는 등 항구한 大計를 忘却하고 一時의 暫便에 拘碍되는 감이 不無하옴니다. 此에는 원인이 만켓사오나 主因으로는 「積年의 商習」의 소치인가 함니다. 從來로는 우리의 仕入先은 必히 우리와 利害相反하엿든 것임으로 仕入先인 和信도 역시 此와 동일하지 안은가? 疑訝를 가지게 됨으로 하야 萬端의 弊害가 百出하는 줄로 아옴니다.
더욱히 동양최초의 設案이요 事業初創期인 지금에 잇서서 如斯한 우여곡절은 一過程이라고 하면 오히려 당연하다고 할는지 물으나 大事의 失敗之因挫折之因은 대개가 小因에서 시작되는 것임을 알지 안슴니가.
우리는 우리의 百年大利를 위하야 數三朔의 쩔은 기간에 生起인 가진 弊害를 일소하는 동시에 장래를 굿게 약속할 방침을 우리 손으로서 강구하여야 하겟슴니다. 和信과 연쇄점은 一體同心임이 원칙이로되 和信本店이 연쇄점이 아니오 연쇄점이 亦 和信본점이 안인 만큼 자연히 입장이 稍異하며 따라서 그에 상응한 거리가 生하는 까닭으로 하야 「命令의 全部」 「指導의 全部」를 실행 못하는 것인가 함니다. 萬一如何한 難澁한 숙제일지라도 연쇄점끼리 協議 決定 激勵한다면 효과는 더욱 배가할 것이 사실일가 함니다.
이에서 우리는 名, 形, 實 전부가 동일한 처지에 잇는 연쇄점주끼리가 서로 忌憚업시 상의할 수 잇는 機關의 필요를 늣기게 됨니다.
全朝鮮連鎖店主團體組成을 목표로 하고 于先 事의 순서로서 元配所屬店主會創立을 發議하는 所以가 玆에 在함니다.
第三回見本市 第四日인 28일이 主配管內連鎖店主入場日이오니 其 翌日 晝夜間으로 一堂에 會集하야 구체적 상의를 함이 至便하겟나이다.<127>
貴贊同을 得코저 數字로써 豫히 通知하는 次第임니다.
昭和 10년 7월 20일
朱乙연쇄점주 金珽鳳
洪原연쇄점주 徐鷴鍾白
이것이 發端이 되야 이번에 전조선을 망라한 점주회가 창립된 것이다. 그리하야 실제로 이 회를 運轉하는 首腦部의 조직으로 간부는 각배급소 관내에서 3인식 선출 하기로 되야 다섯 배급소에서 모다 15인을 選하고 그 중에서 다시 「書記 겸 회계」를 선출하엿는데 그 氏名은 如左하다.

任員
會長 表箕範(廣梁灣)
副會長 鮮于勳(定州)
書記兼 會計 金守玉(麗水) 釜山配給所
金奎泰(汶山)京城 仝
辛文善(林川)群山 仝
趙東淳(黃州)平壤 仝
徐鷴鍾(洪原)元山 仝

其他幹部
金珽鳳(朱乙)
金斗鎬(長箭)
金宗烈(三千浦)
鄭泰福(奉化)
李重用(淸州)
朴宗哲(和順)
李權均(高敞)
대략 이상과 갓다. 그러고 회비로는 입회시 50錢式 밧기로 하엿고 추후 돈쓸일 잇슬 때마다 徵收키로 하엿다. 組織이 완료된 뒤 다시 京城호텔에서 和信本社 社長과 朴興植씨와 朱課長의 招宴이 잇섯는데 아무튼 상업상 권리를 擁護하려 하는 이 全鮮店主會의 장차로의 동향은 매 주우목을 끄을더라.<128>
<126-128>
