Magazine Title: 삼천리 제7권 제8호
Publication Date: 1935년 09월 01일
Article Title: 獨帝密使가 印度騷擾를 策動하든 秘史, 二十年만에 알려진 大戰中 獨逸叅謀本部暗躍記 (Secret History of German Imperial Emissaries Instigating Disturbances in India, Revealed After Twenty Years: A Record of the German General Staff's Covert Activities During the Great War)
Article Type: 소식 (News/Report)

Secret History of German Imperial Emissaries Instigating Disturbances in India, Revealed After Twenty Years: A Record of the German General Staff's Covert Activities During the Great War
The Conspiracy Planners Were Only a Few Individuals

India is originally a continent where diverse races are gathered together. Strictly speaking, there is nothing that can be described from the perspective of India as a whole. However, the people of India today—whether Hindu, Muslim, Buddhist, or even Zoroastrian—all fervently desire a British military victory and are constantly praying for it. That is an undeniable fact.
Hinduism, according to its religious tenets, demands the worship of the monarch, and consequently, the vast majority of Hindus worship the King of England, that is, the Emperor of India. Indeed, this writer has witnessed hundreds of devout Hindus offering prayers before the statue of Queen Victoria. Previously, when war was declared against Turkey, a great labor of Islam, some feared that this might cause unrest among Muslims towards India. However, all such concerns were merely unfounded worries.
Regarding the war with Turkey, educated Muslims quickly and earnestly explained to their uneducated brethren that the fault lay entirely with Turkey, or rather, that Turkey's rulers had acted so recklessly that their severe foolishness would ultimately lead even to the end of their lineage. We often heard rumors of disturbances regarding India. However, the conspirators were fundamentally mere petty individuals, and even among them, extremely few. They are not representatives of India, just as Mr. Ramsay MacDonald<202> is not a representative of Britain. Furthermore, the few who incite this rebellion are mostly cohorts educated with German funds, and the majority of those who listen to their incitement are merely young students.
India is thoroughly loyal to the mother country. Princes and commoners alike compete with each other, striving to assist the British Emperor. They not only know the British Emperor as their benefactor but also consider him absolutely indispensable in India. Therefore, influential Indian nobles have all offered their persons, naturally, as well as their armies and treasures, to be placed at the disposal of the Indian government. Also, various feudal lords (藩王) and wealthy individuals have donated ships, military trains, automobiles, airplanes, etc., to the Governor-General of India. All classes of Indian society have voluntarily shouldered various public bonds for wartime. Those without the means to serve through monetary contributions do corresponding work. For example, a certain shoemaker repaired boots for the Indian troops departing for France and refused payment, not accepting his wages.

Ignorant of What Sea Power Is

The people of India, regardless of social standing, are earnestly thinking about waging war. The Governor-General of India releases war reports daily, which are published in all newspapers. That is, they are translated into more than 12 different languages and appear before the eyes of the Indian people. Also, many Indians and Englishmen give grand lectures about the war. Yet, despite this, there are many people who are unaware of the significant events currently unfolding. Among Indians, there are over 200 million people who have never seen the ocean, so they, much like Bulgarians (勃牙利人), do not even know the meaning of the term "sea power." However, those who are sufficiently educated are, of course, deeply impressed by British sea power. In their eyes, British sea power appears as a prominent characteristic of this conflict.
They cannot help but admire the fact that since the war began, British mail has never once been intercepted and sunk by the enemy, nor has it ever been delayed.
Indeed, mail ships from the British homeland arrive accurately in Bombay (뽐벼이) every week, just as usual, bringing letters, books, newspapers, and magazines<203> from Britain.
Their astonishment does not end there. Even amidst the most turbulent wartime, the departure and arrival times of steamships are openly disclosed, with no secrecy whatsoever.
The whereabouts of each ship, arrivals, and departure reports from various ports are all published in the newspapers. It is no wonder that the people of India deeply doubted their own eyes when they read the Reuters telegram (루-다-電報) in the newspaper stating that Field Marshal Kitchener (긔지나-元師) had embarked on a journey to visit Greece. Such articles recklessly dismissed the enemy's navy without much thought.
Looking at things like this, it seems the British government is mocking the enemy in this way: "We regard your naval power as insignificant. As proof, shouldn't we openly declare to you that the person responsible for organizing the British Army has traversed the Mediterranean for his duties?"
Educated Indians have great confidence in the victory of the British Empire and the Allied Powers. This is because they know that ultimately, no matter how much Germany resists, it absolutely cannot defeat the British Navy.

Incitement by Germans in India (在印獨逸人)

Uneducated Indians, truly unaware of what sea power is, might not consider the war reports detailing the activities of the British Army to be accurate reporting. Although they do not believe that the mighty British Emperor will be defeated, they are originally timid and easily swayed by temporary rumors. Furthermore, because the concept of distance is vague in their minds, they still feel the fear that the German army might attack India at any moment. This is not the case nowadays, but at the beginning of the war, such anxiety was quite severe. This was because, for several months after the war started, many Germans, especially missionaries and university professors, were in various parts of India, spreading rumors whenever possible that Germany would attack India with warships and airplanes at any moment. Thus, the concept of distance is lacking in the majority of Indians. Let me provide an appropriate example. It concerns the transport of a certain regiment from the Kul region (굴地方) towards France. Barely a hundred *li* (哩) after departing the barracks, they disembarked at a certain junction station. At that time, the brave Kul men (굴人), thinking German soldiers were near this station, sharpened their swords on the platform and began preparing for battle.
The Germans initially used clever means, frequently trying to disrupt India. When the SMS Emden (彼 엠덴號) was roaming violently in the Indian Ocean, German and Austrian spies (獨墺의 間牒) in Bombay (뽐벼이) told Indian sailors and boatmen, "If you go out to sea, your lives are forfeit. You will surely be killed, so be aware." As a result, many sailors deserted their ships and returned to their respective villages. Those who did not return to their villages were reluctant to readily agree to board ships. Thus, considerable effort was required to get them back to work. <204>

Examples of Clever Maneuvers

The Germans' methods aimed to cause financial distress for the Indian government. Therefore, the enemy nationals spread this rumor: "Right now, a large German army is invading India by land, sea, or air, slaughtering all Englishmen and imposing heavy tribute payments on Indians. Anyone unable to pay this tribute in gold coins will be killed outright."
The inventors of such absurd falsehoods also threatened the people of India, saying, "The invading German army will not accept promissory notes, paper money, or silver coins. Why? Because by then, all banks will have collapsed, the British government maintaining the paper currency will be gone, and one rupee (一루삐) (sixty annas) will plummet to nine annas (九아나). Therefore, nothing but gold coins will be accepted." The purpose of these lies was ultimately to cause runs on all the banks, and on the other hand, to disrupt the credit of the government-issued paper currency, which currently amounted to millions, thereby causing a major panic. The enemy's efforts in this area were extraordinary, not stopping at merely spreading false rumors. To achieve this goal, they even distributed gold coins. It was two or three days after this. A woman came to an Indian shop on a certain large street and bought goods worth 12 rupees. She paid with a 50-rupee banknote and left the shop without taking the change. The shop owner quickly took the 38 rupees change and followed the customer, but she didn't look back and said,
"I am not such a dishonest woman, so I won't accept this change. I don't think the 50-rupee banknote is worth more than 12 rupees now. Honestly speaking, in a week, this banknote will become like waste paper. Therefore, it's better to settle it as quickly as possible."
And she left. The astonished shopkeeper rushed to a money changer and exchanged the banknote he had just received, along with all the paper money in his shop, for silver coins. As he told acquaintances about this incident, the rumor spread like wildfire throughout the town (町中), and consequently, for a while, nobody would accept paper money.
However, as soon as the authorities (官憲) heard of this incident, they took extraordinary measures and restored the credit of the government-issued paper currency, so now it is in the same secure state as before the war. All the enemy's planned efforts were thus easily thwarted. The greatest disappointment and discouragement experienced by the Germans likely concerned their schemes regarding India.<205>

**Summary**

This 1935 article recounts alleged German attempts during World War I to destabilize British India through propaganda and espionage. It portrays these efforts, including spreading rumors of imminent invasion, inciting financial panic by discrediting paper currency, and funding anti-British agitators, as ultimately failing due to the unwavering loyalty of the Indian populace—from princes to commoners—to the British Crown. The article emphasizes the strength of British sea power as a key factor in Allied confidence and dismisses the German-backed conspirators as a small, unrepresentative minority. From the perspective of Korean colonial history, this article is interesting as it reflects the dissemination of pro-British/Allied wartime narratives within colonial Korea. It presents a specific view of colonial subjects (Indians) as loyal and content, potentially serving as an implicit comparison or model for Koreans under Japanese rule. Historians might find it valuable for understanding how international events (WWI) were framed and consumed in the colony, the nature of propaganda during that era, and the complexities of imperial ideology being projected onto colonial audiences.

**Named Entities**

印度	인도	India
印度는 徹頭徹尾 本國에 忠實하고 잇다. 王候도 百姓도 互相競爭하여 英國皇帝를 助하려고 盡力하고 잇다. 彼等은 英國皇帝면 그저 자기들의 恩人인줄 알뿐 아니라 印度에 잇서서 절대 업지 못할 뿐이라고 생각한다. 그래서 印度의 有力한 貴族등은 모다 그 一身은 勿論 그 軍隊, 그 財寶를 印度政廳의 隨意處分에 一任할 뜻을 申出하엿다. 또한 各藩王과 富豪등은 船舶, 列軍, 自動車, 飛行機 등을 印度總督에게 獻하엿다. 印度社會의 모든 계급은 자진하야 戰時의 여러 가지 公債을 부담하엿다. 금전상으로서 奉公할만한 여유가 업는자는 거게 상응한 일을 한다. 例하면 엇던 靴工은 佛蘭西에 出征하는 印度軍隊用의 靴를 修繕하야 그 工債을 辭絶하고 밧지 안은 것이다.

海上權이 무엇인 것을 不知

印度의 인민은 상하를 불문하고 전쟁할 것을 열심이 생각하고 잇다. 印度總督은 날마다 戰報를 발표하고 그것은 모든 新聞紙에 揭載되엿다. 즉 12種 이상의 각종의 언어에 譯되여서 印度人의 눈에 낫하난다. 또한 다수의 印度人과 英人은 전쟁에 관하야 盛大히 講演한다. 그런데 그럼에도 불구하고 現에 如何한 大事件이 야기된 것을 모르고 잇는 人間이 만히 잇는 印度人의 중에서도 전혀 海洋을 보지 못한 인간이 2억 이상이 잇슴으로 彼等은 꼭 勃牙利人처럼 「海上權」이라는 말 의미도 몰은다. 그러나 충분히 교육을 바든 者면 물론 영국의 해상권이라는 것을 깁히 感銘하고 잇다. 彼等의 눈에는 英國의 海上權이라는 것은 이번 戰亂의 현저한 특색으로 낫하난다.
彼等은 開戰以來 英吉利의 우편이 한번도 敵手에 걸여서 擊沈되지 안코 遲滯된 일도업는 사실은 감탄을 不禁하는 바이다.
실제, 英本國으로부터 郵船은 평상과 갓치 매주 正確하게 뽐벼이에 入港하여 英國으로부터 書翰, 書籍, 新聞雜誌<203> 등을 齊來한다.
彼等의 驚嘆은 여게 긋치지 안는다. 제일이 物騷한 戰時에 際하야 汽船의 出帆이며 入港의 日時에 대하야는 개방하여서 하등의 비밀이 업다.
各船의 행방, 도착 各港에서 出帆報告등 모다 신문지상에 발표한다. 印度의 인민은 긔지나-元師가 希臘訪問의 途에 올나다는 루-다-電報를 신문에서 읽고 자못 자기들의 눈을 의심한 것도 무리가 안이다. 이런 기사는 亂暴하야 멀이 생각지 안코 敵의 海軍을 惡評하엿다.
이런 것으로 보와 英國政府는 敵에 대하야 이런 비우슴을 하고 잇는 듯 십다. 「우리는 너의들의 海軍力을 눈에 차지 안케 본다. 그 증거로는 英軍의 編成에 司하는 인간이면 地中海를 縱斷하야 使用하엿다고 너의들의게 향하야 公言함이 안일가」라고.
교육 잇는 印度人은 자못 大英帝國及聯合國의 勝利를 信任한다. 필경 獨逸이 아무리 뻐틔여도 도저히 英國의 海軍을 打破치 못할 것을 아는 까닭이다.

在印獨逸人의 煽動

無敎育한 印度人은 실제 海上權이 무엇인지 모르는 까닭에 英國陸軍의 활동을 報하는 戰報를 보면 정확한 보도라고 생각안을넌지 몰은다. 彼等은 都是 강대한 英國의 황제가 敗하지 안켓다고 信任치 안으나 彼等은 元來臆病으로 一時流說에 彼動되기 쉬운데다가 彼等의 머리에는 거리의 관념이 生슴으로 지금도 獨逸軍이 印度를 襲來할넌지 모른다는 공포를 늣기고 잇다. 昨今은 그럿치 안엇스나 開戰當時는 자못 이런 불안이 심하엿다. 전쟁이 시작한지 수개월간은 또한 다수의 獨逸人 특히 선교사며 대학교수 등이 印度의 각지에서 기회만 잇스면 獨逸은 지금이라도 軍艦이며 비행기로 印度를 습격할 風說을 만히 流布하고 잇슨 까닭이다 이처럼, 대다수의 印度人에는 거리의 관념이 결핍하다. 玆에 그 適切한 一例를 들겟다. 그것은 굴地方의 엇던 聯隊를 佛蘭西에 향하야 輸送하는 도중의 일로서 營舍를 출발하야 겨우 百哩로서 어느 聯絡驛에 下車하엿다. 때에 용감한 굴人等은 獨兵이 이 停車場의 近間에 잇는 줄 알고 푸랫토홈에 劍을 磨하야 戰鬪準備를 시작하엿다는 것이다.
獨逸人은 최초 교묘한 수단을 써서 자조 印度를 亂하려고한다. 彼 엠덴號가 印度洋에 와서 暴虐하게 돌고 잇슬때 뽐벼에 잇는 獨墺의 間牒등은 印度人의 水夫며 船乘에게 향하야 너의들은 海中에 나오면 생명이 업서진다. 꼭 살해될 것이니 그리 알나고 말하엿다. 그 결과 다수의 水夫는 船을 도망하야 銘銘히 村에 돌아갓다. 村에 돌아가지 안는 자는 얼는 乘船하겟다고 말치안엇다. 그래서 彼等을 事業에 復歸식히기까지에 상당히 노력이 들엇다. <204>

巧妙한 策動의 實例

獨逸人의 수단은 印度政府를 財政上으로 고통케하려고 한다. 그래서 敵國人등은 이런 所聞을 펄첫다. 지금에 獨逸의 大軍이 陸上으로나 海上으로나 空中으로나 印度에 침입하야 모든 英人을 殺戮하고 印度人에는 자못 貢納金을 課하야 이것을 金貨로서 上納치 못하는 사람이면 모조리 죽여버린다 하엿다.
이런 엉터리 업는 所妄의 發明者는 또한 印度의 인민을 위협하여 曰, 獨逸侵入軍은 手形, 紙弊, 銀貨는 밧지 안켓다. 何故인고 하면 그 때가 되면 銀行등은 모다 몰락하야, 紙弊를 維持하고 잇는 英國政府도 업서저서, 一루삐(六十아나)는 九아나로 暴落하는 故로 金貨以外의 것은 受取치 안는다고 하엿다. 이런 虛言의 목적은, 결국 各銀行을 取付에 遭케하야 一方에는 지금 수백만을 算하는 政府發行의 紙弊에대한 신용을 攪亂함으로써 一大恐慌을 야기하려는 것이다. 이 방면에 대한 적의 노력은 비상한 것으로서 한 갓 虛妄의 說을 流布함에 긋치지 안코 이 목적을 達하기 위하야 우정 金貨을 散布하야서부터 2, 3일 간 일이다. 한 婦人이 엇던 큰 거리에서 印度人의 店舖에 와서 12루비-의 물건을 삿다. 그리하야 대가로 50루-비의 紙弊를 주고 餘錢을 찻지 안코 店舖를 나가버렷다. 店主는 빨이 38루비-의 餘錢을 가지고 客의 뒤를 따라 갓든바」 彼女는 돌아보지 안코
「나는 그런 부정직한 여자안인 고로 이 餘錢을 밧지 안켓소. 나는 50루비-의 紙弊가 지금 12루비- 이상의 가치가 잇다고 생각지 아는다. 정직하게 말하면 一週間 지나면 이 紙弊는 휴지와 갓치 되여버린다. 그럼으로 될 수 잇는대로 빨니 결말을 내는 편이 좃켓지요.」
라고 말하고 가버렷다. 놀낸 것은 상점의 주인 급히 환전집에서 지금 受取한 紙弊와 상점에 잇는 紙弊 전부를 銀貨로 밧궈서 두는 것이다. 아는 사람의게 이 사건을 말하엿슴으로 그 소문은 野火와 갓치 쉽게 町中에게 퍼지고 그 결과 당분간 누구나 紙弊를 밧지 안케되엿다.
그런데 官憲에서는 이 사건을 들자마자 비상한 수단을 강구하야 政府發行의 紙弊의 신용을 회복하엿슴으로 지금은 戰爭이전과 同樣으로 확실한 상태로 되엿다. 적의 계획한 모든 노력은 모다 이처럼 쉽게 挫折되엿다. 獨逸人의 經驗한 실망 落膽의 最大한 것은 대개 印度에 대한 彼等의 計策이엿다.<205>
<202-205>
