잡지명	동광 제31호
발행일	1932년 03월 05일
기사제목	海外論壇 上海事變과 外人의 態度 (歐米各國紙) (Overseas Forum: The Shanghai Incident and Foreigners' Attitudes (Euro-American Newspapers))
필자	一記者 譯 (Translated by a Reporter)
기사형태	논설 (Editorial/Opinion Piece)

Overseas Forum: The Shanghai Incident and Foreigners' Attitudes
						Translated by a Reporter

The Sino-Japanese conflict incident in Shanghai has caused significant repercussions throughout the entire world. It is necessary for reference to understand the tone of Britain, America, France, Germany, Italy, and other countries, as well as the tone of foreign-language newspapers in Shanghai. We introduce these viewpoints purely for reference, regardless of whether they are correct or incorrect, or pro-China or pro-Japan.

British Prime Minister MacDonald's Disappointment
Prime Minister Ramsay MacDonald gave a speech in the Durham constituency roughly as follows:
"The Shanghai Incident brings disappointment regarding the past efforts made by the governments of the world's major powers for world peace. We are all signatories of the Kellogg-Briand Pact and members of the League of Nations. The main purpose of joining the League was the resolution to settle all difficulties and disputes through arbitration, negotiation, and reconciliation, without resorting to force. I appeal to all concerned parties to sheathe their swords and resolve the conflict through reason and common sense. Et cetera."

The Non-Interventionism of the Conservative Party Organ
On January 29th, the London Conservative Party organ, the Morning Post, published the following opinion as an editorial: "For Britain to cooperate with various countries to intervene on behalf of China is the work of a madman. Britain absolutely refuses to be drawn into war. Japan is our good neighbor. Perhaps they mishandled the use of weapons, but otherwise, they are in the same situation as Britain faced in 1927. When British interests are infringed upon, we will, of course, take action. Until then, British influence or British troops cannot be used for this dispute."

American Newspapers' Discourse and Attitude
New York Times: "If the Japanese government does not accept the arbitration proposal of Britain and America, it will damage its own honor in the eyes of the world <13> and consequently bring about grave danger."
Washington Post: "The Japanese government has either been swept away by actions exceeding the state of the [censored word: Military?] Department (X部) or else has adopted an unprecedentedly [censored word: aggressive?] [censored word: policy?] (XX方針) in history."
Daily News: "The re-establishment of a common front among neutral nations is the only hope for resolving the incident."
Washington Herald: "Admiral Taylor's mission is to protect the American people without getting involved in the Sino-Japanese dispute."

The Tone in Paris and Rome
Rome Tribune: "The incidents in Shanghai and Nanjing cannot be treated specially like the Manchurian Incident. Japan's attack on this area is clearly [censored word: invading?] another's [censored word: territory?] (他X을 XX하는 것). Therefore, the problem is not one for the procrastinating League proceedings, but a problem for the countries with interests in Shanghai."
Mexico Excelsior: "If the situation in the Far East becomes complicated, Mexico will become a faithful ally of the United States."
Paris Le Journal: "For the Nanjing Government to declare war exposes the incompetence of the Chinese government. It did not come from rational judgment but is submission to disordered public opinion."

British Newspaper Tone
London Observer: "The actions of the Japanese government are decisively [censored word: wrong?] (XX다). [Censored word: Invading?] (XX하는 것) Chinese territory in Shanghai is clearly a violation of the League Covenant and the Kellogg-Briand Pact. At the same time, it is also an unwise [censored word: provocation?] (挑X) against the international interests concentrated in Shanghai. Japan is normally a sound force in the Far East. But for the time being, its honor has been damaged. We believe this deviation is a temporary phenomenon. And we welcome Foreign Secretary Sir Simon's observation that Anglo-American arbitration will yield good results."

How Did Shanghai's Foreign Newspapers See It?
North China Daily News (British-owned): "It is useless to argue about responsibility for the situation. It is necessary to evoke sympathy for two friends who are in dispute due to mutual misunderstanding. It is still too early to discuss holding a conference. Japan will understand that among foreign citizens, only those seeking Sino-Japanese friendship should refrain from actions or words that would delay a peaceful resolution. The era when an armed conflict, once it occurred, was immediately seen as a grand adventure mindful of heroic traditions has passed. Regarding the situation in Hongkou (虹口), impeccable reports have come into our hands. There are also reports from actual eyewitnesses. These cannot be seen merely as anti-Japanese propaganda. The reports are regrettable, but they are facts. Japanese authorities have also expressed regret over the deviant actions of Japanese citizens. They promised that such actions would not happen again. We hope again, and would be more satisfied if, the Japanese military adheres to the commonly recognized customs when dealing with non-combatants <14>."
Shanghai Times (British-owned, Pro-Japanese tendency): "Shanghai is passing through a historical crisis. Now is not the time to try to clarify responsibility. Citizens of all countries have suffered significant losses. Now is the time to demand a halt to the situation. Warfare in the areas adjacent to the Concessions is unacceptable. Military officials of both Japan and China should heed the advice of their respective citizens within the Concessions and citizens of other nations and consent to the establishment of a neutral zone. The fire in Zhabei (閘北) is a sad loss. Part of the Chinese city has become ruins, and the damage will amount to millions. It is too high a price sacrificed for hostile arrogance."
China Press (Chinese-owned): "What the Anti-Japanese Association and the National Salvation Army, even deploying many plainclothes operatives, could not achieve in Shanghai over four months, two thousand Japanese marines accomplished in 24 hours. In other words, before January 28th, there were Chinese merchants who opposed the confiscation of Japanese goods, but from today, Chinese people are voluntarily burning Japanese goods and have sworn not to trade with Japan until Japan's [censored word: aggression?] (XX이) ceases. For the sake of world peace, it would be good if the Japanese government realizes, even one day sooner, that stopping the boycott of Japanese goods is impossible through [censored word: force?] and [censored word: violence?] (XXX과 XX로)." <15>

**Summary**

This article compiles opinions from major Western newspapers (British, American, Italian, Mexican, French) and Shanghai-based foreign-language newspapers regarding the 1932 Shanghai Incident, a clash between Japanese and Chinese forces. The Western press generally expresses dismay, viewing Japan's actions as a violation of international agreements (Kellogg-Briand Pact, League Covenant) and a threat to peace and international interests, though some conservative British voices argue against intervention. Shanghai papers reflect local concerns: the British-owned North China Daily News calls for restraint and laments reported Japanese misconduct against civilians, the pro-Japanese Shanghai Times urges a ceasefire and neutral zone, while the Chinese-owned China Press notes Japan's actions ironically solidified Chinese resolve for boycotts. The article, published in colonial Korea, presents these diverse foreign perspectives "for reference," implicitly allowing readers to gauge international reactions to Japanese expansionism. For historians, this piece is interesting as it shows how news of Japanese military actions and international condemnation reached the Korean public, albeit filtered through a translator ("一記者 譯"). The censored words (marked 'X') also hint at the limitations on press freedom under Japanese colonial rule, even when reporting foreign opinions critical of Japan.

**Named Entities**

上海	상해	Sanghae
『上海事件은 세계의 各大國政府들이 世界平和를 위해서 과거에 노력해 온데 대하야 실망을 가저 오는 것이다. 우리는 다 非戰條約의 調印國이요 國際聯盟의 加盟國이다. 聯盟에 가입한 주요한 목적은 모든 難關과 紏紛을 무력에 호소하지 않고 중재와 교섭과 화해로서 해결하기를 결의한 것이다. 모든 관계자들은 劒을 꽂고 理性과 常識에 의하야 紛爭을 해결키를 呼訴한다. 云云.』

保守黨機關紙의 不干涉主義
1월 29일 倫敦의 保守黨 機關紙 모닝포스트는 如左한 意見을 社說로 발표햇다. 『英國이 中國을 위해서 각국과 協同干涉하자는 것은 狂人의 일이다. 英國은 절대로 戰爭에 쏠리어 들기를 不肯한다. 日本은 우리의 善隣이다. 혹시 武器의 사용을 실수햇는지는 모르나 그 외에 잇어서는 1927년 英國이 당햇든 사건과 같은 경우에 잇는 것이다. 英國의 權益이 侵害될 때는 물론 行動을 할 것이다. 그 전까지는 英國의 세력이나 英國의 軍隊를 이 紛爭을 위해서 사용할 수 없다.』

米國 各新聞의 言論과 態度
뉴욕·타임쓰. 『日本政府가 英米兩國의 仲裁提案을 승락치 아니하면 그는 세계의＜13＞ 眼目에서 자신의 名譽를 손상케 하는 것이요 따라서 중대한 위험을 가저올 것이다.』
워싱턴·포스트. 『日本政府는 X部의 상태를 벗어난 행동에 휩쓸려 갓거나 그러치 아니하면 有史以來 未曾有로 X突한 XX方針을 취한 것이다.』
데일리뉴쓰. 『中立各國의 共同戰線이 再樹立된 것이 事件 해결의 유일의 희망이다.』
워싱튼 헤랄드. 『테일러 提督의 任務는 日中紛糾에 가입하지 아니하고 米國人民을 保護하는 것이다.』

巴里와 羅馬의 論調
羅馬트리부나紙. 『上海와 南京의 事件은 滿洲事變처럼 特別 取扱할 수 없다. 日本이 이 區域을 공격하는 것은 확실히 他X을 XX하는 것이다. 그러므로 問題는 遲遲不進하는 聯盟議事의 문제가 아니요 上海에 利害를 가진 각국의 문제다.』
墨西哥엑셀시올紙. 『만일 遠束의 形勢가 복잡해 지면 墨西哥는 米國의 충실한 聯盟國이 될 것이다.』
巴里러쥬르날. 『南京政府가 宣戰布告를 한다는 것은 中國政府의 無能을 폭로한 것이다. 그는 理性의 판단에서 나온 것이 아니요 무질서한 여론에 복종한 것이다.』

英國의 新聞論調
런던·옵서버紙. 『日本政府의 행동은 결정적으로 XX다. 上海의 中國領土를 XX하는 것은 명백히 聯盟規約의 侵犯이요 非戰條約違反이다. 동시에 그것은 또 上海에 집중된 國際的 權益에 대한 不賢明한 挑X이다. 日本은 常時에는 極東에서 건전한 勢力이다. 그러나 당분간 그의 名譽는 毁損되엇다. 우리는 이 脫線이 一時的 現象이라고 믿는다. 그리고 外相 사이몬卿의 관찰 즉 英米兩國의 仲裁가 좋은 결과를 내리라는 것을 환영한다.』

上海各外紙는 어떠케 보앗나
노드차이나·데일리·뉴쓰(英人所有). 『事態의 責任을 다투는 것은 無用의 일이다. 상호간 誤解로 분쟁중에 잇는 兩親友에게 대하야 同情을 환기하는 것이 필요하다. 아직도 會議의 개최를 論議하는 것은 너무 일르다. 日本은 外國市民중에 오직 日中兩國의 親善을 圖하는 자로서 平和解決을 遲延케할 행동이나 언사를 發하지 않을 것을 이해할 것이다. 武力의 衝突이 생기면 곳 英雄的 傳統의 약념을 둔 일대 冒險으로 보든 시대는 지나간 것이다. 虹口의 事態에 대하야는 흠잡을 수 없는 報道가 우리손에 들어 왓다. 실제로 目擊한 이의 보고도 잇다. 이것은 결코 排日宣傳이라고 볼 수 없다. 그 報道는 유감이지마는 사실이다. 日本當局者도 日本市民의 탈선행동에 대하야 유감의 뜻을 표햇다. 이런 行動이 다시 없기를 約束한 것이다. 우리는 다시 희망하기를 日本軍이 非戰鬪員을＜14＞ 대할 때에 보통으로 인정되는 관습을 지키도록 한다 하면 더욱 만족이다.』
上海 타임쓰(英人所有 親日傾向). 『上海는 歷史的 위기를 통과하고 잇다. 지금은 책임을 밝히려고 할 때가 아니다. 각국의 시민들은 중대한 손해를 보앗다. 인제는 사태의 정지를 요구할 때다. 租界의 隣接地에서 戰爭하는 것은 불가하다. 日中兩國의 武官들은 租界내의 각자의 市民과 및 기타 各國民의 勸誘를 들어 中立地帶設置에 聽從함이 可하다. 閘北의 火災는 슬픈 損失이다. 中國市街의 일부는 廢墟가 되고 손해는 수백만이 될 것이다. 敵對的 驕慢을 위해서 희생된 것으로는 너무 高價의 犧牲이다.』
챠이나 프레쓰(中國所有). 『抗日會와 救國軍이 便衣隊를 많이 풀어도 4개월 동안에 上海에서 성취못한 일을 日本海軍 二千명이 24시간에 성공햇다. 다시 말하면 1월 28일 전까지는 中國商人중에는 日本品의 押收를 반대한 이도 잇엇으나 今日부터는 中國人은 日本物品을 자진하야 불에 태우고 日本의 XX이 끊질 때까지 日本과 通商않기를 맹세하엿다. 日本政府가 日貨排斥을 중지시키는 것이 XXX과 XX로는 불가능하다는 것을 一日이라도 속히 깨닷는 것이 世界平和를 위하야 좋을 것이다.』＜15＞
＜13-15＞
