Rank	Word	Frequency
207	자가	20
208	미국	20
209	금일	20
210	발전	20
211	規定	20
212	講和條約	20
213	第三	19
214	이제	19
215	계속	19
216	항상	19
217	업슬	19
218	하자	19
219	朝鮮人	19
220	간다	19
221	저서	19
222	작년	19
223	엇더케	19
224	일대	19
225	忠淸南道	19
226	전세계	19
227	勢力均衡主義	19
228	歐洲大戰亂	19
229	各國	18
230	내용	18
231	자유	18
232	마는	18
233	정부	18
234	결정	18
235	國際社會黨	18
236	업스	18
237	실제	18
238	현재	18
239	洪城	18
240	하든	18
241	교육	18
242	인물	18
243	印度	18
244	英米	18
245	소녀	18
246	나슌날	17
247	목적	17
248	일본	17
249	리북	17
250	히트	17
251	하라	17
252	자신	17
253	모양	17
254	하엿스	17
255	이란	17
256	一切	17
257	주의	17
258	별로	17
259	한편	17
260	日本人	17
261	오히려	17
262	女子	17
263	방법	17
264	선전	17
265	극히	17
266	불평	17
267	其中	17
268	禮山	17
269	다음	16
270	다가	16
271	결의	16
272	행동	16
273	국내	16
274	하엿슴니	16
275	불	16
276	보아	16
277	과거	16
278	일시	16
279	바람	16
280	산업	16
281	바로	16
282	장래	16
283	원인	16
284	今日	16
285	요컨대	16
286	귀국	16
287	勞農運動	16
288	思想	15
289	얼골	15
290	생명	15
291	양심	15
292	巴里	15
293	설명	15
294	李朝	15
295	밋헤	15
296	밥	15
297	부터	15
298	역사	15
299	직접	15
300	주권	15
301	경제	15
302	勞働黨	15
303	시작	14
304	大會	14
305	無産階級	14
306	누가	14
307	여기	14
308	왓다	14
309	시대	14
310	그럿타	14
311	바리	14
312	때문	14
313	발표	14
314	중국	14
315	東京	14
316	면적	14
317	瑞山	14
318	東軍	14
319	詩歌	14
320	思想的	14
321	대통령	14
322	國際協調主義	14
323	國際公法	14
324	시가	14
325	唱歌	14
326	願力	14
327	얼마	13
328	제의	13
329	선언	13
330	歐洲大戰	13
331	第一	13
332	나라	13
333	내부	13
334	비록	13
335	정도	13
336	상태	13
337	瑞西	13
338	社會主義者	13
339	사이	13
340	언제	13
341	눈물	13
342	하리	13
343	기회	13
344	늣기	13
345	만타	13
346	가치	13
347	그날	13
348	효과	13
349	여명	13
350	天安	13
351	소개	13
352	대표	13
353	다소	13
354	지위	13
355	호수	13
356	생도	13
357	人口	13
358	歐洲	13
359	원래	13
360	부근	13
361	되얏	13
362	점점	13
363	관념	13
364	主權	13
365	華府會議	13
366	風雲兒	13
367	독립	12
368	세기	12
369	반항	12
370	주저	12
371	에셔	12
372	혼자	12
373	일어	12
374	실현	12
375	조화	12
376	學者	12
377	黨員	12
378	여긔	12
379	얏다	12
380	대로	12
381	물이	12
382	이전	12
383	泰安	12
384	엇다	12
385	변천	12
386	전부	12
387	즉시	12
388	기관	12
389	체면	12
390	불구	12
391	만큼	12
392	어데	12
393	잇슴	12
394	거절	12
395	朝鮮靑年總同盟	12
396	綱領	12
397	오늘날	12
398	이익	12
399	원칙	12
400	組織	12
