잡지명	삼천리 제8권 제1호
발행일	1936년 01월 01일
기사제목	三百萬名 사는 上海 最近의 모양은 엇더한가 (What is the Recent Situation in Shanghai, Home to 3 Million People?)
필자	黃浦江人
기사형태	소식 (News/Report)

What is the Recent Situation in Shanghai, Home to 3 Million People?
						By Hwangp'ogangin

Shanghai is famous more as the Demon City (魔都) than as China's foremost trading port.
The Chicago of the Orient is none other than Shanghai. This port city of Shanghai, developed by foreigners, is a great metropolis second only to Tokyo.
As people of over 40 nationalities reside here, various crimes are frequent, and just as it's called the Chicago of the Orient, it's a city of crime; just as it's called the London of the Orient, it is a harbor thick with fog. The various evil flowers unique to the harbor also bloom in the foggy, dark streets *and float amidst the neon sign-lit streets.<169>
On these streets by day, gold and silver are traded, and people of all nations frantically clash on the economic frontlines. When night falls, it transforms into a unique harbor den of pleasure, with dance halls, cafes, dog racing, jai alai, and erotic and grotesque displays of friction and obscene spectacles (淫戱鏡). Shanghai, where hundreds of thousands of dollars are spent on courtesans in a single night without tiring of pleasure-seeking, is a city striving to possess sin, so ghastly and terrifying with the emergence of murderers, kidnappers, and blackmailers that it rivals the dark side (따구싸이도), the Paris of flowers, or crime-ridden Chicago.
Even the French writer of bizarre tales, Mariise Jōji (마리이즈죠지), would likely be astonished by the murky sins of this flower harbor amidst the chaos of the Demon City Shanghai.

The ship fare is 23 yen for 3rd class from Kobe (神戶) and 18 yen for 3rd class from Nagasaki (長崎). I am now looking at the characteristics of the Demon City Shanghai, peering into its dark side (따구사이도).
The urban area of Shanghai is only about one-third the size of Tokyo, but its population is 3 million, with people of over 40 nationalities mixed together. Japanese mainlanders number about 30,000, holding the top position among foreign residents. This city is divided into three districts: the Chinese Concession (支那租界), the International Settlement (共同租界), and the French Concession (佛蘭西租界), with the China Public Security Bureau (支那公安局), the International Settlement Municipal Council (共同租界 工部局), and the French Concession Municipal Council (佛蘭西租界 工部局) respectively. The Municipal Council (工部局) is equivalent to a police station in Japan. In the International Settlement and the French Concession, foreigners hold police power, and within these concessions, nationals of treaty powers possessing extraterritorial rights reside and engage in commerce and industry.
Of course, Chinese people also do business within the foreign concessions, but if any incident occurs, it is first handled by the foreign police.
The International Settlement, where many Japanese mainlanders live, was acquired by Great Britain in the 1842 Treaty of Nanking (南京條約), and many British and Americans reside there. Currently, many Japanese mainlanders also live in the Hongkou (虹口) area, which was merged in; the British primarily constructed the settlement, and civil engineering, architecture, and transportation systems are fully equipped. That is, the commercial center of Shanghai is the International Settlement.

Upon entering the port of Shanghai, the first things that catch one's eye are the skyscrapers rising on Bund Street (빤도街). The streets with many tall buildings are Shanghai's gateway business center streets. There is the 22-story Broadway Mansions (뿌러들 에멜숀 - likely translation), completed this year, and the 20-story Park Hotel<170>, rising opposite the world-famous racecourse built for $250,000. Along Nanjing Road stand 17-story buildings, and in the middle of the business center street, the skyscraper headquarters of the International Settlement Municipal Council stands tall. The old 12-story Cathay Hotel (캬세이호텔) now seems a step behind as a skyscraper. In the French Concession area too, skyscrapers have recently appeared here and there, and today's Shanghai is soaring high into the sky.
Even the Edoite (江戸兒), proud of being number one in the Orient, cannot help but widen their eyes at Shanghai's skyscrapers and double-decker buses.
They would be surprised to hear that warships float leisurely on the river. Indeed, even large ships exceeding 20,000 tons enter Shanghai smoothly; warships of around 9,000 tons like the Izumo, Yakumo, and Iwate are not even worth mentioning. The Huangpu River (黃浦江) allows entry to giant ships of the 20,000-ton class plying global routes. The mouth of its main stream, the Yangtze River (楊子江), is where the Wusong Fort (吳淞砲臺), famous from the Shanghai Incident, is located.
Because of this Huangpu River, it is called the world's foremost commercial and industrial center, and with a population of 3 million, it is one of the world's top 10 largest cities, ranking after Tokyo and Osaka in the Orient as a commercial and industrial hub. From 9 AM to 4 PM, the business streets are completely packed with people and cars. I have never seen such a crowded business street. The river, too, is so full of large and small boats that it seems buried.
The dark side (따구 싸이도) is also said to be a refuge for the world's criminals, and criminals from all classes live mainly in the French Concession, the International Settlement, and the Chinese districts. It is a city where kidnapping gangs (人攫團) run rampant in broad daylight, with murder, kidnapping, secret societies, blackmail, gambling, smuggling, badger games (美人局), opium smoking (阿片吸飮), fraud, and theft.
Investigating criminal incidents for the one month of July this year revealed:
Crimes:         1,393 cases
Number Arrested:     1,272 people
Murder: 3 cases   Attempted Murder: 2 cases
Suicide: 41 cases   Negligent Homicide: 1 case
Kidnapping Incidents: 3 cases  Armed Robbery: 27
Burglary: 25 cases   Home Invasion: 29 cases
Larceny: 786 cases
Reported Value of Stolen Goods:    $36,470.38
Recovered Value of Stolen Goods:  $66,169.17
Arrests related to Communism:  36 people
As shown above, it displays astonishing numbers for just one month. Let's mention a few recent cases.

The 850,000 yen gold bullion smuggling incident involving a certain Japanese mainlander residing in Shanghai. The diamond theft incident at a jewelry store on Nanjing Road. The arrest incident of a forgery ring involving $500,000 in aviation securities (航空證券). The arrest incident of a forger involving $170,000 from the Bank of China (中國銀行).

The 8-person racketeering incident (캬쿠사건).
The $70,000 diamond smuggling incident at a jewelry store, etc., occur daily in this Demon City. Besides these, from crime to crime, in dark corners, the sound of laughing women, popular songs drifting from the streets of pleasure—gentlemen and ladies alike, Parisian dancers, dreaming dreams within dreams in the back alleys of Shanghai.<171>

**Summary**

This 1936 article vividly portrays Shanghai as a bustling, cosmopolitan, yet dangerous "Demon City." The author, identifying as "Hwangp'ogangin" (Person of the Huangpu River), highlights its status as a major port and metropolis second only to Tokyo, with a diverse population from over 40 nations and a significant Japanese presence. The city is depicted as divided into Chinese, International, and French concessions, with foreigners holding policing power in the latter two. The piece emphasizes Shanghai's modernity with its skyscrapers and busy commerce but contrasts this with rampant crime – murder, kidnapping, smuggling, fraud, gambling, and opium dens – comparing it unfavorably to Chicago and Paris in terms of vice. Statistics for July 1936 are provided to illustrate the alarming crime rate.

For historians of Korean colonial history, this article is interesting as it shows a Korean perspective (published in a Korean magazine, 삼천리) on a major East Asian city during the Japanese colonial period. The author's identity ("Hwangp'ogangin") suggests a Korean resident or frequent visitor. The mention of the large Japanese population ("內地人," mainlanders) and their prominence, alongside the description of foreign concessions and extraterritoriality, reflects the complex geopolitical landscape of the time, where Japan was a major imperial power in Asia. The detailed description of crime and modernity provides insight into how Koreans perceived Shanghai, a city embodying both the allure and perils of rapid, foreign-influenced modernization and colonial dynamics. The use of Japanese administrative terms like 工部局 (Kōbōkyoku/Gongbuguk) also hints at the influence of Japanese structures on Korean understanding of governance.

**Named Entities**

上海	상해	Sanghae
하여저 잇다	하여져 있다	To become (in a state of) (Older spelling/form)
따구 싸이도	다크 사이드(?)	Dark side; Underworld (Likely loanword transcription)
逃避場	도피장	Place of escape; Refuge; Haven
게급	계급	Class; Rank
主로서	주로써	Mainly; Primarily
살인	살인	Murder
秘密結社	비밀결사	Secret society
도박	도박	Gambling
密輸入	밀수입	Smuggling (Import)
美人局	미인국	Badger game (extortion using a woman as bait)
阿片吸飮	아편흡음	Opium smoking
詐欺	사기	Fraud; Deception
泥棒	이방	Theft; Thief (Japanese origin word どろぼう, dorobō, used in Korean context)
白晝	백주	Broad daylight
人攫團	인확단	Kidnapping gang (攫 means to seize/snatch)
橫行하다	횡행하다	To run rampant; be widespread
今年	금년	This year
개월간	개월간	For the duration of (number) months
범죄사건	범죄사건	Criminal case/incident
조사한 바	조사한 바	According to the investigation
檢擧하다	검거하다	To arrest; round up
살인미수	살인미수	Attempted murder
자살	자살	Suicide
過失致死	과실치사	Negligent homicide; Involuntary manslaughter
持兇器强盜	지흉기강도	Armed robbery (Literally: robbery holding a weapon)
夜盜	야도	Burglary (night theft)
家宅侵入	가택침입	Home invasion; Trespassing
竊盜	절도	Larceny; Theft
盜難	도난	Theft; Robbery
申立	신립	Report; Statement; Declaration
價格	가격	Price; Value
仙	센트	Cent (currency unit)
取還	취환	Recovery; Retrieval
共産主義	공산주의	Communism
관한	관한	Related to; Concerning
가치	같이	Like; As (Older spelling of 같이)
멧 개	몇 개	A few; Several (Older spelling of 몇)
덜자	들자	Let's list/mention (Older spelling of 들자)
거류	거류	Residing
某	모	A certain person; So-and-so
金塊	금괴	Gold bullion; Gold bar
密輸	밀수	Smuggling
보석상	보석상	Jewelry store
따이야몬도	다이아몬드	Diamond
航空證券	항공증권	Aviation securities/bonds
쓰입부	스위프(?)	Sweep (Possibly related to sweepstakes or forgery method - unclear)
僞造團	위조단	Forgery ring/group
逮浦	체포	Arrest (浦 is likely a typo for 捕)
銀行	은행	Bank
僞造犯	위조범	Forger (criminal)
逮捕	체포	Arrest
人組	인조	-person group (e.g., 8人組: 8-person group)
캬쿠사건	객사건(?)	Guest incident (Possibly racketeering targeting visitors/guests '客' - unclear term)
칠만불	칠만불	Seventy thousand dollars
매일매일	매일매일	Every single day
니러나다	일어나다	To happen; occur (Older spelling of 일어나다)
그밧게도	그밖에도	Besides that; In addition (Older spelling of 그밖에도)
어두컴컴하다	어두컴컴하다	Dim; Dusky; Gloomy
구석방	구석방	Corner room
웃는 게집	웃는 계집	Laughing woman (게집 is an older, often derogatory term for woman)
울녀나오다	울려나오다	To echo out; resonate (Older spelling of 울려나오다)
流行歌	유행가	Popular song
신사	신사	Gentleman
숙녀	숙녀	Lady
踊娘	용양	Dancing girl; Dancer (娘 suggests young woman/girl)
뒤골목	뒷골목	Back alley


---------------------------


잡지명	삼천리 제8권 제1호
발행일	1936년 01월 01일
기사제목	三百萬名 사는 上海 最近의 모양은 엇더한가
필자	黃浦江人
기사형태	소식

三百萬名 사는 上海 最近의 모양은 엇더한가
						黃浦江人
上海는 中國 제일의 무역항으로서보다도 魔都로서 유명하다.
동양 시카코가 즉 上海다. 외국인으로서 발달된 이 港口 上海는 東京市 다음가는 큰 대도시다.
40수개국의 人種이 居留하고 잇는이만치 여러 가지 犯罪가 만코 동양의 시카코라고 하는니만큼 범죄의 거리이며 동양의 론돈이라고 할만큼 안개 갸욱한 항구이다. 항구에만 잇는 形形色色의 惡花도 안 가욱한 어두운 거리에 *여 네온싸인 거리에 띄고 잇다.<169>
이 거리에서 낫에는 金銀의 賣買를 하고 各國人은 경제전선에서 혈안으로 휘도라 친다. 밤이 되면 항구의 독특한 歡樂의 구렁텅이로 변하여 딴쓰홀 갚페 競犬 하이아라이, 에로구로의 전개하는 磨擦 淫戱鏡 妓生一夜에 수십만불을 소비하고도 환락을 실허할 줄 모르는 上海 살인, 誘조 협박범인의 출몰하는 지긋지긋하고 무시무시한 것은 따구싸이도나 꼿의 巴里나, 범죄의 시카코에 뒤떠러지지 아느리만큼 罪惡을 가지고자 하는 都市이다.
佛蘭西의 獵奇作家, 마리이즈죠지도 이 魔都 上海의 홀난한 중 음침한 죄악의 꼿 항구엔 아마 놀날 것이겟지.

船費는 神戶에서 3等 23원 長崎에서 3等 18원이다. 나는 지금부터 魔都 上海가 가진 특징을 보고 따구사이도를 엿보고 잇다.
上海의 市街는 東京市의 三分之一밧게 되지 아니하나 인구는 300만으로 40여 개국 인종이 석겨살고 잇다. 日本 內地人은 약 3만인 외국거류민 중에 제 1위를 点하고 잇다. 이 街里를 支那租界, 共同租界, 佛蘭西租界로 3區에 분할하여 支那公安局 共同租界 部局 佛蘭西租界 工部局이 잇다. 工部局이라는 것은 日本으로 치면 警察署와 마찬가지다. 共同租界, 佛蘭西租界는 외국인이 경찰권을 잡고, 이 租界 내에 治外法權을 가지고 잇는 條約國人이 거류하여 商工業에 종사하고 잇는 것이다.
물론 支那사람도 외국인 조계 내에서 장사를 하고 잇스나 만약 무슨 사건이 니러날 때면 먼츰 외국인경찰에서 取扱하는 것이다.
日本 內地人이 많이 사는 共同租界라는 것은 英國이 1842년 南京條約에서 획득한 것으로 英國人과 米國人이 많이 거류하고 잇다. 현재 日本 內地人도 많이 사는 虹口方面을 合倂하여 英國人이 主로서 租界를 건설한 것으로 토목 건축 교통기관 등이 완비하여 잇다. 즉 上海의 상업중심구는 共同租界이다.

上海에 入港하면 첫번에 눈에 듸우는 것은 빤도街에 聳立한 魔天樓 등이다. 고층건물이 많은 街里는 上海玄門 삐지네쓰센타-街인데 금년에 완성한 22층의 뿌러들 에멜숀이며 25만불에 세계적 유명한 경마장 압헤 聳立한 20층의 빡크호텔<170> 南京路邊에 웃둑선 17층에 건물들, 삐지네쓰센타-街에 한가운테 共同租界 工部局 本部의 魔天樓 등 聳立하여 잇고 녯날 12층을 가지고자 랑튼 캬세이호텔도 魔天樓로서 한 발자욱 뒤떠러진 감이 잇다. 佛蘭西租界방면에도 최근 魔天樓가 터문터문 나타나서 오날에 上海는 하눌 히 솟어오르고 잇다.
東洋一이라고 자랑하는 江戶兒도 上海에 魔天樓와 2층 뻐쓰에는 눈을 크게 아니치 못하리라는 것이다.
河川에 軍艦이 두동실 떠다고 하면 놀나겟지. 과연 上海는 2만톤 넘은 큰 배도 유유히 더러오며 出雲 八雲 盤手와 9,000톤즘에 軍艦은 문제 꺼리도 못된다. 기선으로서 2만톤 급의 세계항로에 취항하는 巨船이 入港하는 黃浦江이다. 이 本流가 楊子江의 입구는 저-上海事變에 유명한 吳淞砲臺가 잇는 곳이다.
이 黃浦江이 잇는 고로 세계제일의 商工業地라고 하고 인구 200만인의 세계의 10指 안에 더는 대도시로 동양에서 東京 大阪, 다음가는 상공업지이다. 오전 9시부터 오후 4시까지 삐지네쓰街는 사람과 자동차로 도로는 갓득 찻다. 나는 아직 이런 雜踏한 삐지네쓰街를 본 것이 업다. 또 하천도 大小船으로 埋沒되리만큼 가득하여저 잇다.
따구 싸이도도 世界의 범죄자의 逃避場이라고 하는 이만큼 모든 게급에서 범죄자가 佛蘭西租界을 主로서 공동조계 支那街에서 살고 잇다. 살인 誘조, 秘密結社 협박, 도박, 密輸入, 美人局 阿片吸飮 詐欺泥棒 등 白晝에 人攫團의 橫行하는 街里이다.
今年 7월 1개월간 범죄사건을 조사한 바.
犯罪,         1,393件
檢擧한 數     1,272名
살인  3件   살인미수  2件
자살 41건   過失致死  1건
誘조事件 3건  持兇器强盜  27
夜盜 25건   家宅侵入 29건
竊盜 786건
盜難申立價格    36,470弗 38仙
盜難品取還價格  66,169弗 17仙
共産主義에 관한 범죄검거수  36名
이상과 가치 한달 동안에 놀날만한 숫자를 보이고 잇다. 최근 니러난 멧 개를 덜자.

上海거류의 日本내지인 某가 85만원 金塊密輸事件 南京路의 보석상 따이야몬도 盜難事件航空證券 50만불의 쓰입부 僞造團逮浦事件 中國銀行 17萬弗僞造犯 逮捕事件

8人組 캬쿠사건
보석상의 칠만불 따이아 밀수사건 등 매일매일 니러나는 魔都이다. 그밧게도 범죄에서 범죄로 어두컴컴한 구석방 웃는 게집의 소리 歡樂의 거리에서 울녀나오는 流行歌 신사도 숙녀도 巴里의 踊娘 꿈 속에 꿈을 꾸고 잇는 上海의 뒤골목이다.<171>
<169-171>
