Rank	Word	Frequency
159	委任	19
160	대로	18
161	일지	18
162	狀態	18
163	不知	18
164	道德	18
165	不可	18
166	境遇	18
167	世間	18
168	主張	18
169	壓迫	18
170	理由	18
171	大槪	18
172	英國	18
173	獨逸	18
174	人物	18
175	너	18
176	斷食	18
177	만일	17
178	女子解放	17
179	自覺	17
180	要求	17
181	恒常	17
182	發展	17
183	相當	17
184	農村	17
185	表顯	17
186	背景	17
187	民衆	17
188	畢竟	16
189	事業	16
190	亦是	16
191	時代	16
192	苦痛	16
193	까닭	16
194	統一	16
195	혼자	16
196	石竹花	16
197	第條	16
198	논설	15
199	이란	15
200	비록	15
201	나니	15
202	더욱	15
203	實行	15
204	發揮	15
205	身體	15
206	家庭	15
207	態度	15
208	平等	15
209	萬一	15
210	義務	15
211	方法	15
212	價値	15
213	結果	15
214	建設	15
215	肉體	15
216	生命	15
217	발	15
218	바람	15
219	습니	14
220	입	14
221	今後	14
222	程度	14
223	過去	14
224	不足	14
225	全體	14
226	事件	14
227	한참	14
228	改良	14
229	觀念	14
230	目的	14
231	天下	14
232	가아챠	14
233	그러케	13
234	듯이	13
235	업스	13
236	때문	13
237	이외	13
238	半島	13
239	元來	13
240	將來	13
241	絶對	13
242	責任	13
243	何故	13
244	主義	13
245	何等	13
246	그대로	13
247	하엿는데	13
248	동안	13
249	決心	13
250	元氣	13
251	運命	13
252	아마	13
253	法律	13
254	每年	13
255	個體	13
256	小說	13
257	固有	13
258	生物	13
259	利益	13
260	國際聯盟	13
261	겨우	12
262	불	12
263	男女	12
264	調和	12
265	人口	12
266	尊重	12
267	生存	12
268	向上	12
269	一生	12
270	制限	12
271	얼골	12
272	다른	12
273	作用	12
274	걱정	12
275	아지	12
276	人乃天	12
277	實地	12
278	最後	12
279	日本	12
280	칸트	12
281	意思	12
282	아가씨	12
283	口軆	12
284	心志	12
285	이지오	11
286	인지	11
287	그네	11
288	하자	11
289	로서	11
290	일이	11
291	이지	11
292	漸次	11
293	無視	11
294	現象	11
295	現今	11
296	努力	11
297	各國	11
298	眞理	11
299	所以	11
300	手段	11
301	男性	11
302	如斯	11
303	現在	11
304	健全	11
305	儒敎	11
306	여러	11
307	精神力	11
308	健康	11
309	始作	11
310	一時	11
311	希望	11
312	한울	11
313	사이	11
314	讀者	11
315	現狀	11
316	先生	11
317	淸國	11
318	永遠平和	11
319	비롯	10
320	업슬	10
321	처음	10
322	잇슴	10
323	누가	10
324	건대	10
325	하얏	10
326	되엇도	10
327	거니	10
328	주석	10
329	어대	10
330	길이	10
331	不無	10
332	待遇	10
333	神聖	10
334	最高	10
335	形便	10
336	多少	10
337	何者	10
338	女兒	10
339	影響	10
340	成功	10
341	非常	10
342	反對	10
343	學者	10
344	時間	10
345	根本	10
346	上帝	10
347	唯一	10
348	天地	10
349	確實	10
350	綜合	10
351	한지	10
352	彼等	10
353	조금	10
354	日間	10
355	他國家	10
356	增殖	10
357	주어	9
358	안일	9
359	리오	9
360	눈물	9
361	注意	9
362	文明	9
363	比較	9
364	增加	9
365	人道	9
366	法則	9
367	朝鮮社會	9
368	行使	9
369	失敗	9
370	矛盾	9
371	弊害	9
372	意義	9
373	到底	9
374	언제	9
375	精神作用	9
376	說明	9
377	大端	9
378	잡저	9
379	거리	9
380	바로	9
381	此等	9
382	個人	9
383	수도	9
384	現世主義	9
385	食物	9
386	無限	9
387	士官	9
388	이면	9
389	復活	9
390	着手	9
391	以前	9
392	專門家	9
393	平和論	9
394	單一	9
395	爲政者	9
396	암만	9
397	모양	8
398	타고	8
399	基礎	8
400	勞働	8
