Magazine Title: 삼천리 제9권 제5호
Publication Date: 1937년 10월 01일
Article Title: 張德秀씨 박사 논문, 「産業平和의 英國的 方法」과 그 學問的 價値(2) (Mr. Chang Tŏksu's Doctoral Dissertation, "The British Method of Industrial Peace," and Its Academic Value (2))
Author: 印貞植 (In Chŏngsik)
Article Type: 논설 (Editorial/Critique)

Mr. Chang Tŏksu's Doctoral Dissertation, "The British Method of Industrial Peace," and Its Academic Value
						In Chŏngsik

Main Contents of Chapter 1 and Mr. Chang's Methodology (Continued)

(1)
The main theme of Section 2 is the consideration of syndicalism (組合主義) and industrial democracy (産業民主主義). Mr. Chang's discourse unfolds on the most crucial issues, such as the historical mission of labor unions, labor disputes, and the function of the state in these disputes, demanding special attention.

First, let's hear Mr. Chang's views on the historical mission of labor unions or syndicalism.

"The Industrial Revolution, which directed the entire world toward a new direction of civilization, presented various characteristics unprecedented in the long history of the British people. It was not something planned in advance by anyone. With narrow human intellect, it was impossible to foresee its future course, nor could the various social evils likely to arise from it be prevented beforehand. Faced with the grave social or political dangers resulting from the great industrial transformation brought about by this revolution, the only practical way the given nation could take was through expedient methods as each situation arose and each test proved effective. Thus, from the long process of gradual remediation over the past century and a half, two fundamental institutions emerged, which are indeed the two goals of the British system of industrial peace: the system of social security and the complete legal recognition (公認) of labor unions. These two are the crucial factors that allow the various institutions directly tasked with regulating industrial disputes in this British approach to operate smoothly and effectively."

Mr. Chang's statement, in short, can be summarized as "As a result of the Industrial Revolution, industrial strife arose, and from this, labor unions inevitably became legalized." Translating this again into the language of us scientific scholars, it means "As capitalism evolves, the confrontation between labor and capital intensifies, and simultaneously, employers are forced to concede to workers, eventually having no choice but to recognize their right to organize to some extent."

However, the question we have here is why Mr. Chang's voice (聲帶) was particularly strained for the preface stating, "The Industrial Revolution, which directed the entire world toward a new direction of civilization, presented various characteristics unprecedented in the long history of the British people."

Why is this a uniquely British characteristic? Why does Mr. Chang particularly overuse the adjective "British" for such a fact, which is a general law of capitalism and has already become common sense even for village peasants, as long as they think about things purely?

Here too, the secret of Mr. Chang's "ideology" (이데올로기-) is at work, which attracts our interest. Is this Mr. Chang's complete confession of ignorance about capitalism itself, or is it a conscious avoidance of discussing it? Or did Mr. Chang's 'esprit' (에스푸리), utterly fascinated by British democracy, make him forget even the rudimentary knowledge of capitalism? Or did he misread the dictionary regarding the meaning of the phrase "unprecedented characteristics"? Or is it a tragedy where Mr. Chang's pressing obligation towards the "British characteristics" collided with his ignorance? Whatever it may be, there must be a definite reason. We are not content today merely to know that certain laws are operating in the social scenes of various nations throughout modern capitalist history. Nor do we deny the national characteristics of each people in the form of this labor-capital confrontation. Therefore, we also acknowledge the "British characteristics" that Mr. Chang emphasizes.

However, pardon the expression, poor Mr. Chang was completely colorblind regarding the British characteristics of the history of labor-capital confrontation that he so cherishes.

As long as the disease of "idealism" (親念論) in his mind continuously secretes the toxic substance called the unique national character of the British people, he cannot escape being colorblind.

Then, what should explain the British characteristics? Generally, it must be the long history of the development of British workers, and specifically, Britain, befitting its status as the homeland of capitalism, most thoroughly and successfully swept away (掃淸) all feudal relations, while simultaneously annexing (倂呑) one-fifth of the world to build vast colonies and XXX [text obscured or missing].

The British "employer" (雇主) rules his domain without any feudal allies. They have freely engaged in business and made money without any political, economic, or ideological constraints. Britain could become the world's factory and central bank. Vast resources of slaves, raw materials, and markets spanning Asia (亞細亞), Africa (亞弗利加), and America (亞米利加) seemed to exist solely for the British gentlemen. This situation allowed British employers to acquire enormous excess profits for their "pockets" without having to overly mistreat their "employees" (使用人) to the point of provoking stubborn (頑强) challenges.

Here, on the one hand, the core forces of the labor aristocracy were formed, while on the other hand, whenever faced (逢着) with persistent struggles by workers locally, employers conceded (讓步) step by step, until finally, after a long period of antagonism (拮抗), recognizing the workers' right to organize became beneficial for the employers, as the power (威力) of British workers grew over time. However, regarding this historical process, our Mr. Chang, the idealist (관념론자) and excessive admirer of British-style democracy, knows nothing.

Furthermore, as seen above, Mr. Chang tragically lamented that since the Industrial Revolution was not carried out according to a plan devised by human intellect, various unforeseen social evils could not be avoided in its development process.<12> However, the more crucial academic (學究的) task lies not in phenomenally affirming and lamenting this lack of planning (無計劃性), but in exploring and tracing the historical conditions and social factors that determine this lack of planning in its essential process of necessity (必然). But regarding this essential issue, Mr. Chang remained silent. When the logic reached this point, if Mr. Chang had not poetically lamented life but, following the example of a scientific scholar, had advanced towards an essential inquiry (探究) into this fact, his reason might surely have grasped the key to understanding the unorganized nature (無組織性) of modern civil society, along with the magical nature (魔術性) of commodities as the basic condition determining this lack of organization, and consequently, he might have become an understander of the entire secret of today's social system.

However, Mr. Chang's vulgar academic (俗學的) attitude, always content with merely listing phenomena, showed no change in this regard either.

(2)
After defining the historical role of the Industrial Revolution and the social mission of "trade unionism" (트레-드, 유니오리즘) in this manner, Mr. Chang's thesis continued as follows:

"There is no need to examine the long growth process of British syndicalism in any further detail! -(quoter)- However, the most prominent points must be enumerated. Why? Because the entire effectiveness of the British system of conciliation and arbitration depends on the organizational capacity of employers and workers.

In the old days (옛날), industry was treated as a duty to the state. Consequently, labor, both in terms of wages and freedom of movement, was strictly regulated. This was the inevitable result of the then widely prevalent theory that individual actions should be controlled not by private interests (私的 利害) but by the 'social demands' (社會的 要求) of the unified community, represented by the governing power of the time. However, as the market expanded and industrial processes diversified, and the nation grew up (국민이 장성하여 가게 될 때), such narrow regulatory policies emanating from the small core of the ruling class could not be maintained. A reaction began under the theory of laissez-faire (自由放任主義), with Adam Smith (아담·스미스) as its main theoretical 'champion' (참피온). From now on, everyone was recognized as being able to rise freely towards heaven. However, the reality of the Industrial Revolution led factory and mine workers into virtual slavery. Their only chance to gain even the slightest benefit from their employers lay solely in their numbers and cooperative action, but this conflicted with state policy expressed in law. Why? Because prohibiting combinations among workers had merely been accessory to the state's general industrial and commercial policy since the time of Edward III (에드와드 3세), but under the Combination Act of 1800 (1800년 團結法), it became an overt general law." (Emphasis by the author, hereafter the same - original text. Emphasis indicated by underlining. National Institute of Korean History)

Firstly, we simply cannot understand the conceptual content of phrases like "the old days" (옛날) or "the nation grew up" (국민이 장성하였다). If the nation grew up, which part of the nation grew up and how? And what era does "the old days" refer to anyway? From the perspective of today's civil society, the era of slave society also belongs to the "old days," and the eras of primitive society and feudal society also fall within the scope of these "old days." Substituting such common everyday terms for the essential distinctions between successive stages of human historical development is undoubtedly a cliché used by vulgar economists (俗流 경제학자들), as we well know, but it is quite far removed from the attitude of science, which demands precision.

Speaking of which, we must not forget that phrases Mr. Chang always favors in this laborious work, such as industrial peace (産業平和) and social justice (社會正義), are absurd terms completely empty of content that cannot possibly be established as categories of social science.

Like an eel slipping through an impossible situation, pulling out such contentless terms one by one whenever the problem reaches its most difficult point and deftly slipping away is generally the shallow deceptive tactic of vulgar scholars (俗流 學者들), but one must know that such tactics are absolutely not concealed before the light of historical science.

Also, according to Mr. Chang, the ultimate reason why industry was completely controlled by the state in the "old days" lies not in the economic relations of the relevant era, but in the inevitable result of a certain theory that was already widely spread at the time.

Here too, we can clearly discern Mr. Chang's idealistic attitude, namely the vulgar academic (俗學的) method of explaining given social relations not by material economic relations but by human thought and the theories resulting from this thought.

For such an idealistic method to be established as a scientific attitude, it must further prove the ultimate cause of the given ideas or theories.

However, when seeking the ultimate cause of a given idea within the idea itself, human intellect ultimately falls into nonsensical tautology. Herein lies the impotence and powerlessness (無態無力) of the idealistic method, but to remedy this impotence and powerlessness, they will always drag down the omnipotent "God" (하느님).

However, "God" as the beginning of the universe is merely an impotent and powerless ordinary being (凡夫) before the scientist, which is all they have ever proven.

(3)
Continuing from the above quotation, Mr. Chang extremely superficially listed the long process of development until the existence of labor unions gradually gained legal recognition, and finally, referring to the Trade Union Act (勞働組合法) enacted in 1930 [Note: The author likely means the Trade Disputes and Trade Unions Act 1927, or perhaps refers generally to legislation solidifying union rights by that period, though the specific reference to 1930 might be inaccurate or confused with other legislation like the Coal Mines Act 1930], he pointed out that this legislation

"furthermore, aimed at enabling labor unions to carry out political activities for the interests of the working class, even granting them the right to establish political funds based on the majority vote of their union members" (p.19 - original text)

and then entered a passage of high praise for British "trade unionism" (트레-드. 유니오니즘).

"Thus, British labor unions finally gained legal recognition as a firm institution of that country. They became able to freely own property and also to aid (幇助) industrial or political struggles... In labor disputes, employers and workers can each declare lockouts or strikes according to their will...... This policy of openly recognizing the cooperative actions of employers and workers, along with the strict prohibition (嚴禁) of violence or intimidation, has brought about significant results. These results are particularly evident as British syndicalism, through civilizing influences such as organizational discipline and education among workers, gains ever-increasing importance in industry" (p.20 - original text), thus concluding Section 2.

In essence, this "freedom of will" (意思의 自由) where factory owners can lock out according to their will, and "workmen" (워크멘) can declare strikes according to their will, is not, as Mr. Chang says, a British characteristic, but must be a principle of all civil democracy. However, can this kind of freedom granted to "workmen"—that is, the freedom to strike—truly be a factor that enhances their happiness? We must not forget that behind this freedom to strike lies the freedom mercilessly mocked by the hungry ghosts (餓鬼) forcing it—the freedom of starvation and the freedom of displacement.

This freedom created by modern civil society, if we examine the facts, does not turn out to be such a welcome freedom for them (Continued on page 18)<13> (Continued from page 13) at all.

Here too, we can clearly discern how empty in content and how deceptively illusory political freedom based on economic division is.

Furthermore, even for such tragically content-laden freedom, the British "workmen" had to endure a long struggle spanning (互하다) centuries and countless sacrifices accompanying (伴隨) this process to acquire this rudimentary right. However, our Mr. Chang, throughout his entire laborious work, does not mention (論及) a single word about this point. While pointing out the fact that individual laws were enacted, Mr. Chang consistently closes his eyes to the historical waves and social movements (움지김) operating behind these laws. (Continued) <18>

**Summary**

In this critique, In Chŏngsik analyzes the second part of Chang Tŏksu's PhD thesis concerning British labor unions and industrial democracy. In Chŏngsik argues from a Marxist perspective, criticizing Chang's idealistic approach which attributes historical developments like union recognition to evolving ideas or unique "British characteristics" rather than the material conditions of capitalism and class struggle. He accuses Chang of ignorance or deliberate avoidance of capitalism's inherent contradictions, the role of imperialism in enabling British employers to make concessions, and the long, costly struggles workers undertook to gain rights like striking, which In dismisses as a mere "freedom of starvation." The critique highlights Chang's alleged superficiality, reliance on vague terms like "social justice," and failure to analyze the underlying socio-economic forces.

For historians, this article is interesting as it showcases a sharp ideological debate within colonial Korean intellectual circles in the late 1930s. In Chŏngsik's explicit Marxist critique (referencing scientific methodology, capitalism's evolution, labor-capital conflict, materialism vs. idealism, critique of bourgeois democracy) contrasts with Chang Tŏksu's apparently more liberal or social-democratic interpretation focused on British institutions. It reflects the penetration of Marxist thought among Korean intellectuals and their engagement with Western social and political theories, albeit through a critical, class-based lens, even under Japanese colonial rule.

**Named Entities**
옛날에는 산업이란 것은 국가에 대한 한 개의 의무로서 취급되여 왔다. 따라서 노동도 임금에 있어서나 또는 이동의 자유에 있어서냐 모다 엄격하게 규제되여 온 것이다. 이것은 개인의 행동이 私的 利害』에 의해서가 아니라 그 시대의 정부를 대표 권력으로 하는 全一한 공동체의 『社會的 要求』에 따라서 통제되지 않으면 안된다는 당시 광범하게 유포되였든 이론의 불가피의 결과이였다. 그러나 시장의 확대와 산업 과정의 다양화에 따라 국민이 더욱 장성하여 가게 될 때 지배계급의 적은 핵심으로부터 이러나는 이러한 狹溢한 규제 정책은  유지될 수가 없었다. 『아담·스미스』를 주요한 이론적 『참피온』으로 하는 自由放任主義의 이론밑에 한 개의 반동이 시작되였다. 이제부터 사람은 누구든지 天邊을 향하야 자유롭게 향상할 수 있는 것으로 인정되였다. 그러나 산업혁명의 현실은 공장과 광산의 노동자를 실제상의 노예에로 인도하고 말었다. 그들이 雇主로부터 조곰이라도 이익을 획득할 수 있는 유일의 기회는 오직 그들의 수와 協同 行動에 있을 뿐이지만 이것은 법률로서 표현된 국가 정책과 대립되는 것이였다. 웨 그러냐 하면 노동자간의 단결을 금하는 일은 『에드와드』 3세의 시대 이래로는 국가의 일반 상공업 정책에 부수되여 있음에 불과하였지만 1800년 團結法 밑에서는 공공연한 일반적 법률이 되고 말었다』(傍點은 필자, 이하 倣此-원문. 방점은 밑줄로 대신함. 국사편찬위원회)
첫제로 우리는 『옛날』(The old days)이니 『국민이 장성하였다』(The nation grew up)느니 하는 등등의 문구가 가지는 개념 내용을 도저히 이해할 수가 없다. 국민이 장성하였다면 일국민의 어느 부분이 어떻게 장성하였다는 말이며 또 대체 옛날이라 하면 대체 옛날의 어느 시대를 가르치는냐 말이다. 금일의 시민사회의 시대에서 본다면 노예사회의 시대도 『옛날』에 속하며 또 원시사회와 봉건사회의 시대도 또한 이 『옛날』의 범위에 속하는 것이 아닌가. 이러한 상식적 일상 용어룰 가지고 인류사의 계기적 발전 계단의 본질적인 구분에 代位하려는 것은 우리가 잘 아는 바 俗流 경제학자들의 상투 수단임에 틀림없지만 정확을 요구하는 과학의 태도와는 자못 인연이 먼 것이다.
말이 낫스니 말이지 張氏가 이 勞作에서 항상 애용하는 산업 평화(Industrial Peace)니 사회 정의(Social jutisce)니 하는 類의 文句도 사회과학의 범주로서는 도저히 성립될 수가 없는 內容히 완전히 공허한 황당스러운 술어임을 잊어서는 않된다.
마치 불가능의 境地를 미끄러저 넘어가는 배암장어와 같이 문제가 가장 곤란스러운 장면에 이를 적마다 이러한 無內容한 術語를 하나식 하나씩 끄집어내어 가지고 슬짝슬짝 빠저나가는 것이 일반적으로 俗流 學者들의 천박한 기만수단이지만 이러한 수단은 역사 과학의 광명앞에 서는 절대로 陰蔽되는 것이 아니라는 것을 알어야 한다.
또 氏에 의하면 『옛날』에 있어서 산업이 국가의 손에 완전히 통제되여 있었다다는 것도 그 究極的 원인은 當該의 시대의 경제 관계 여하에 있는 것이 아니라 당시에 이미 광범하게 유포되여 있든 일정한 이론의 피할 수 없는 결과이엇다고 한다.
여기에서도 우리는 氏의 관념적 태도 즉 所與의 사회 관계를 물질적 경제 관계에 의해서가 아니라 인간의 사고와 또 이 思考에서 결과하는 이론에 이해서 설명하려는 俗學的인 방법을 명백히 간취할 수가 있는 것이다.
이러한 관념론적 방법이란 것이 한 개의 과학적 태도로서 성립되자면 다시 나아가서 所與의  관념의 또는 이론의 究極的 원인까지도 입증되지 않으면 않된다.
그러나 所與의 관념의 究極的 원인을 관념 자체에 구하려 할 때에는 인간의 지성은 결국 『넌젠스』한 同義反覆에 빠지고 만다. 여기에 관념론적 방법의 無態無力함이 있는 바이지만 이 無態無力을 구제하기 위하야 그들은 항상 전능한 『하느님』을 끌어내려올 것이다.
그러나 우주의 단초로서의 『하느님』은 과학자의 앞에서는 또한 無態無力한 凡夫에 불과하다는 것만을 그들은 증명하여 왓을 뿐이다.

(3)
氏는 다시 이상의 인용문에 계속하야 노동조합의 존재가 점차 법률적으로 공인됨에 이르기까지의 장구한 발전의 과정을 극히 皮相的으로 나열한 후 마즈막으로 1930년에 제정된 勞働組合法(The trade union act)에 論及하여 이 법령은
『일층 나아가서 노동조합으로 하여금 노동자 계급의 이익을 위한 정치적 활동을 수행케 할 것을 목표로 그들의 조합원의 다수 가결에 따라 정치 기금을 설정할 권리까지도 부여하였다』(p.19-원문)
는 것을 지적하고 영국의 『트레-드. 유니오니즘』에 대한 극구 예찬의 장면에로 들어간다.
『이리하야 영국의 노동조합은 同國의 한 개 확고한 제도로서 법률적으로 공인되고야 말었다. 그들은 자유롭게 재산을 소유할 수도 있으며 또 산업상 또는 정치상의 쟁투를 幇助할 수도 있게 되였다...노동쟁의에 있어서 雇主와 노동자는 각각 그 의사 여하에 따라 공장 봉쇄도 동맹파업도 선언할 수가 있다......雇主와 노동자의 협동 행동을 이처럼 공공연하게 승인하는 정책은 폭력 또는 협박의 嚴禁과 아울러 의의 깊은 결과를 自來하였다. 이러한 결과는 더욱이 영국의 조합주의가 노동자간의 조직 질서 교육 등 문명적인 諸 영향을 통하야 산업의 더욱더욱 증대하는 중요성을 가짐에 있어서 현저하게 나타난다』(p20-원문)고 하야 제2절을 맷는다.
대체 공장주가 의사에 따라 공장을 봉쇄할 수가 있으며 또 『워크멘』(workmen)이 그의 의사에 따라 『스트라익』을 선언할 수도 있는 이 『意思의 自由』는 張氏가 말하는 바와 같이 영국적 특색인 것이 아니라 일체의 시민적인 민주주의의 원칙이 아니면 안 된다. 『워크멘』에게 부여되여 있는 이러한 종류의 자유- 즉 『스트라익』의 자유란 것은 그러나 과연 그들의 행복을 증진하는 요인이 될 수가 있는 것일가. 이 『스트라익』의 자유의 배후에는 그것을 강제하고 있는 餓鬼에 여지없이 우롱되는 자유-飢餓의 자유와 流離의 자유 등이 있음을 잊어서는 안된다.
근세 시민사회가 창조하여 놓은 이러한 자유는 사실을 따저본다면 그들에겐 그리 고마운 자유가 되지는(이하 18頁에)＜13＞ (第13頁에서 계속) 못한다.
경제상의 분열을 기초로 하는 정치상의 자유란 것이 그 내용에 있어서 얼마나 공허하며 또 기만적 환상을 가지고 있다는 것을 우리는 여기에서도 명백히 간취할 수가 있는 것이다.
또 이처럼 내용이 비극적인 자유라 할지라도 영국의 『워-크멘』은 이 端初的인 권리를 획득하기 위하야 실로 수세기에 互하는 장구한 쟁투의 과정과 또 이 과정에 따르는 무수한 희생을 伴隨하지 않을 수 없었든 것이다. 그러나 우리 張氏는 勞作의 전편을 통하야 이 점에 관한한 일언반구도 논급하지 않었다. 개개의 법령이 제정된 사실은 지적하면서도 이 법령의 배후에서 활동하는 역사의 波動과 사회의 움지김에 대하야는 氏는 終始一貫 눈을 감는다. (繼續) ＜18＞
＜12-13, 18＞
