Magazine Title	삼천리 제7권 제5호
Publication Date	1935년 06월 01일
Article Title	西道美人과 嶺南美人 (Sŏdo Beauty and Yŏngnam Beauty)
Author	尹白南
Article Type	문예기타 (Miscellaneous Literary Arts)

西道美人과 嶺南美人
						尹白南

Really, where are the beauties?
Where is the land of beauties?
Is it P'yŏngyang?
Is it Chinju?
I always ponder such thoughts and picture Yŏngnam beauties and Sŏdo beauties before my eyes.
Moreover, my feet travel more widely than others; through popular lectures (野談) and literary talks, there are few places in the whole land of Korea (三千里) where my footsteps haven't reached, which makes me think about this question all the more seriously.

To see beauties in Seoul, one inevitably has to seek out the kisaeng who come to banquet halls like Myŏngwŏlgwan or Sikto'wŏn. It's not that there are no Yang Kwei-fei level ladies among the respectable married women (閨中夫人) of good families, prettier than flowers or the moon,<170> but it's difficult for us to meet such people.
Also, if one visits the classrooms or dormitories of various girls' schools in Seoul where many young maidens, including those from certain girls' schools known for their stylishness, gather, it's not that one wouldn't find noble and fresh beauties like a single wild chrysanthemum (들菊花) blooming secretly in a deep mountain valley, but only girls' school teachers might have such opportunities; for us, it's unthinkable even in dreams. That's why one naturally ends up evaluating (品騰) kisaeng. But looking at it this way, among kisaeng, the famous ones (名妓) are not natives of Seoul or the Kiho region, but generally...?
Where are you from?
If asked,
"I'm from P'yŏngyang."
"I'm from Chinju. Kyŏngsang Province's Chinju, when will you come see me, teacher?"
These are the only answers.

Was it last summer? When the green, green bamboo groves stood in every town and village across the Samnam region, swaying naturally in the May and June breeze, creating a refreshing feeling, I received an invitation from some group and visited Yŏngnam's Chinju, and I was surprised that it was, just as I had heard, a region famed for beautiful women (色鄕).
As it happened to be summer, I was resting my tired legs in the main hall (大廳) of the inn, fanning away sweat with a T'aegŭksŏn fan, when the beautiful sound of a kŏmun'go (거문고) playing 'jingdungdaengdung' echoed from somewhere.
I got up and took a step or two towards the source of the sound. Then I stopped abruptly in surprise. The kŏmun'go sound wasn't coming from the servants' quarters, nor from the room of the guest next door, but indeed from the inner room (內房) where a young lady of the house resided.
Later, hearing the owner's explanation, he said it was his own daughter, who had graduated from school this spring and was not yet married, plucking the strings out of boredom (심심 破寂).
The father's attitude as he said this was nonchalant, as if it were a perfectly normal occurrence, and his daughter's artistic refinement (風流) was such that she didn't shy away or put away her instrument just because some guest from Seoul had arrived.
Everyone enjoys artistic refinement like this. They understand artistic refinement—The next day, drawn by the curiosity to see the maiden who played the kŏmun'go the night before, I finally saw the long-braided girl going outside, perhaps heading to church with her book bundle (冊褓), and I was startled.
At the fineness of her skin, her sharply defined nose, her sparkling eyes, her white teeth, and how beautiful her entire being was.

The next day, accompanied by a Chinju friend, I toured the city streets and eventually went as far as Ch'oksŏngnu Pavilion, famous for Non'gae, and how could there be so many lovely ladies on every street? "City of Beauties"
If such a phrase could be permitted, Chinju deserves this glorious name.
With so many beauties, it seems many kisaeng and many performers (광대) are also born here.<171>

Not just Chinju, but afterwards, I looked around Miryang, Masan, Taegu, and everywhere else, and the women there were certainly beautiful enough to catch men's eyes.
Accustomed to seeing Kyŏnggi women, when we look at Yŏngnam women with those eyes, we are struck by their beauty, enough to make our spirits jolt awake. Kyŏnggi women are short, aren't they? Their bones and flesh are not harmoniously proportioned, are they? It's just that through forced effort, they apply powder well, put on rouge, and style themselves like fashionable dressers (オシヤレモノ), so their demeanor is refined (though only in terms of posture), but if you remove the splendid clothes, powder, and rouge, what is left? However, women from the Yŏngnam region don't apply much powder, yet their complexion isn't too coarse; they are tall, their eyes are bright and clear (억실억실하고), the bridge of their nose is prominent, their teeth are white, possessing a natural beauty.

I haven't yet been to Chŏlla Province's Namwŏn, where Ch'unhyang is said to have been born, but I've heard Namwŏn also has fine sights—I went a bit further, even to cities near the Dadohae archipelago like Haenam, and they all had good physiques, style, and good faces. Kyŏngsang and Chŏlla, these two provinces are certainly the cradle zone of Venus (비-너스의 搖藍地帶).

However, while Kyŏngsang Province women are beauties, they have a slight shortcoming: their waists are long. Kyŏngsang Province women have long waists.
A beauty should have long legs, not a long waist; having a long waist is grounds for disqualification. But unfortunately, God forgot to make the legs of Kyŏngsang Province maidens long and instead made their waists unattractively long.
What a pity.
Isn't there some way?
If only girls' schools made them do exercises every day to shorten the waist and lengthen the legs!
There is another mistake by God.
The complexion of Kyŏngsang Province women has an iron color (鐵色). At first glance, it gives a blunt impression.
This is also a pity.
While we're at it, let's point out one more flaw: their hands and feet are large. Not excessively large, but a little large.

Then how about P'yŏngan Province?
Anyone who sees the women gathered in the area of Kwanje Shrine below Pubyŏngnu Pavilion on the Tano festival in May cannot help but be amazed by the softness of P'yŏngyang women's skin (i.e., fine texture - 折り目が細ん - 纖紬가 가는 것), its whiteness, and how their features are as superb as a scenic landscape where green waters and blue mountains gather (綠水靑山).
Their faces are rather long, willow-leaf style (버들입式), suggesting a cool and straightforward nature (시언시언할 것 가튼 点).
Furthermore, if you visit the kisaeng school by the Taedong River, you will see all the representative beauties of P'yŏngan Province gathered and be astonished at their beauty, as superb and elegant as Greek women (希臘女性).
In P'yŏngan Province, beauty seems to be evenly distributed. Even wandering around P'yŏngyang city all day, it's hard to encounter such ugly, coarse (왁살스러운) women. They are all decent, above-average<172> women.
Even in Seoul, the famous kisaeng born in P'yŏngyang, known by name, are mostly renowned for their looks rather than their singing or dancing. In terms of dancing or singing, how could they compare to the native Kyŏngsang Province or Chŏlla Province kisaeng? But even if they sing the Susimga awkwardly, because their faces are beautiful, that Susimga seems better performed than by Song Man-gap
or Yi Tong-baek.
Not just P'yŏngyang, but I have also visited remote places like Kanggye along the Yalu River (鴨綠江), and how could there be so many snow-white (雪白) beauties there too?
Generally, women from P'yŏngyang or Anju have fine features, and their speech is good. Men melt and fall for them even more because of their speech.
The accent has a strong tone, and the local unique flavor is sticky, as if pulling at you! P'yŏngan Province speech is truly pleasant to hear. It's mellow. It conveys a weighty human warmth.

Is it because the Taedong River's water is clearer than Chinju's Nam River that P'yŏngyang kisaeng have white skin, and perhaps because the water flows swiftly, they are lively and energetic? Both Chinju and P'yŏngyang have equally superb mountains and waters, but perhaps if you look closely at the superb landscapes, the color tones differ, and accordingly, the fundamental nature, the archetype (曲型), of P'yŏngyang beauties and Yŏngnam beauties differs?

Speaking of beauties, I have visited Hamgyŏng Province by the Tuman River, and it seemed the beauties were there. In Hamgyŏng Province too, in the northernmost cities right by the river like Hoeryŏng, Chongsŏng, Onsŏng, where you can hear the murmuring sound of the Tuman River flowing while sitting in a room—the women there had white skin, clear features (耳目), were tall like northern horses (胡馬)—giving a wild (野生的), sensual (肉感的) impression. Hearing from my friend who teaches at a girls' school in Seoul, it seems true that the lovely students are girls from P'yŏngan Province, and the striking students are girls from Hamgyŏng Province.
The female writer Song Kye-wŏl, who looked as refreshing as a fully bloomed rugosa rose (海棠花) in May or June,<173> was also said to be a Hamgyŏng Province woman, and Yi Tŏk-yo, the late wife of Han Wi-gŏn, was also from Hamgyŏng Province.
The only regrettable things are that their hands and feet are large.
And their speech lacks softness.

The standard for judging beauty also changes according to the observer's age.
In my youth, around my 20s, if a face was just pretty, I called her a beauty.
Then, reaching 30, I began to see beauty only if not just the face but the entire body was balanced, the whole form had to be good.
Now, past the peak of 40, I look for some characteristic feature. That is, unless a woman gives an unforgettable impression—perhaps just her eyes are lovely, or her lips are like vermilion (연주 빗갈), or she has a dark mole (사마귀) on her cheek, or her mouth twists to one side when she smiles (빗구러진 다든지), or something—the exclamation 'beauty' doesn't come out.
If a face is pretty, I just say it's pretty, like looking up at a pretty flower or a beautiful moon, without much further thought. But if a woman has a characteristic feature that leaves a deep impression, she becomes missed, she appears beautiful.

Anyway, regardless of this or that, it seems undeniable that the beauties of Chosŏn are in Kyŏngsang Province and P'yŏngan Province, and among them, especially in P'yŏngyang.<174>

**Summary**

The author, Yun Paengnam, reflects on the regional distribution of female beauty in Korea based on his extensive travels. He contrasts the beauties of Yŏngnam (Kyŏngsang Province, particularly Chinju) with those of Sŏdo (P'yŏngan Province, particularly P'yŏngyang). While acknowledging the natural beauty, artistic refinement, and prevalence of beauties in Chinju and other Yŏngnam cities, he criticizes their longer waists, "iron-colored" complexion, and slightly larger hands/feet. He praises P'yŏngyang women for their fine white skin, elegant features, pleasing speech, and overall refinement, comparing them favorably even to Greek women. He also notes the tall, striking, "wild" beauty of women from northern Hamgyŏng Province but finds their large hands/feet and harsh speech detracting. Ultimately, while acknowledging beauty in Yŏngnam and Hamgyŏng-do, he concludes P'yŏngyang holds the most beauties. The author also muses on how his perception of beauty has evolved with age, from focusing on facial prettiness in youth to appreciating overall harmony in his 30s, and seeking unique, memorable characteristics in his 40s.

From a colonial history perspective, this article is interesting for its casual objectification and regional stereotyping of Korean women, reflecting common societal views of the time. The discussion of kisaeng as the primary accessible examples of beauty, the comparison to Yang Kwei-fei and Greek women, and the specific physical critiques (waist length, skin color, hand/foot size) offer insights into aesthetic standards and gender dynamics in 1930s Korea. The author's extensive travels for "literary lectures" also hint at the cultural landscape and modes of intellectual dissemination during the period. Historians might find the regional typology of beauty and its connection to geography (water quality, landscape) revealing about contemporary popular beliefs and pseudo-scientific thinking, as well as the circulation of cultural figures like writers and singers across the peninsula.

**Named Entities**

西道	서도	Sŏdo
누구나 5월 端午節 浮碧樓 아래의 關帝廟一帶에 모히는 그 婦人들을 보면 놀나지 안을 수 업스니 그것은 平壤女子들의 살걸이 부드러운 것(卽折り目が細ん-纖紬가 가는 것) 힌것 탕이 綠水靑山 모힌 勝地江山가치 秀麗한 것.
얼골이 길죽하여 버들입式이 되어 性質이 시언시언할 것 가튼 点.
더구나 大同江邊에 잇는 妓生學校쯤 가보면 平安道의 代表 美人이 모다 모힌 것을 보고 그美가 希臘女性가치 秀麗 典雅함에 놀날 것이다.
平安道는 美가 골고루 펴진 것 갓다. 平壤市中을 종일 도라다녀 보아도 그러케 미운 왁살스러운 女性을 맛나기 어렵다. 모다 괜찬은 中以上의＜172＞ 女人들이다.
서울서도 누구니 누구니 하는 平壤出生이 名妓들은 대개가 소리보다 춤보다도 人物로 일홈이 놉다. 춤이나 노래로야 제바탕 慶尙道妓生이나 全羅道妓生을 따르랴만은 서틀느게 愁心歌를 불너도 얼골이 고우니까 그 愁心歌가 宋萬甲
李東伯보다 더 잘하는 것 가치 보여진다.
平壤뿐 아니라 나는 鴨綠江沿岸인 江界가튼 궁벽한 곳도 가 보앗지만 게도 雪白의 美人들이 엇더케도 그러케 만흔지.
대체로 평양이나 安州 女子들은 人物도 인물이려니와 그 말씨가 조타. 그 말씨때문에 사내들은 더욱 녹는다 반한다.
악센트가 强한 音調에다가 鄕土獨特의 찍어당기는 듯한 진득진득한 맛! 平安道 말은 참 듯기에 조타. 구수하다. 묵직한 人情끼가 돈다.

大同江이 晉州南江보다 물이 맑아서 平壤妓生은 살걸이 히고 또 水勢가 급하니 말가 긔운찬가. 山水가 秀麗하기는 晉州나 平壤이나 다 마천가지지만 아마 秀麗한 山水도 仔細보면 色調가 다른드시 그애따라 平壤美人과 嶺南美人은 그 바탕이 그 曲型이 달녀짐이 아닐가.

美人말이 낫스니 말이지 나는 豆滿江가의 咸鏡道를 가 본 일이 잇는데 美人은 거기 잇는 듯 하엿다. 咸鏡道에도 맨 북쪽 會寧 鍾城 穩城하는, 房에 안즈면 출넝출넝 흐르는 豆滿江 물소리 들니는 바로 江邊 여러 都市의 女子들은 살결이 히고 耳目이 분명하고 胡馬가치 키크고-野生的 肉感的感觸을 주엇다. 서울 女學校敎師로 다니는 내 친구의 말을 드러도 에엽분 女學生은 平安道서 온 아히고 잘난 女學生은 咸鏡道서 온 아이라 함이 眞理인 듯.
女流文士요 그 五六月 와자작 핀 海棠花가치 시-언-하게 생긴 宋桂月氏도＜173＞ 咸鏡道女子란 말을 들엇고 또 이분도 作故햇지만 韓偉鍵의 마누라 李德耀氏도 咸鏡道엿다.
다만 앗가운 일은 손과 발이 큰 것이다.
말씨가 부드럽지 못한 점이다.

美人보는 標準도 보는 이의 나이에 따라 달러지더라.
나는 20전 후의 靑年時節에는 얼골만 고우면 미인 미인하엿다.
그러더니 30에 가니 그제는 얼골 뿐 아니라 몸 全體가 均整이 되어야 꼭 全身이 다 조와야 미인으로 보이더니
이제 40고개 너머서매 무슨 特徵을 찻게 된다. 즉 눈 한가지가 입부다든지 입설이 연주 빗갈갓다든지 뺨에 거문 사마귀가 잇다든지 웃을 때에 입이 한쪽으로 빗구러진 다든지 무엔가 얼는 이처지지 안는 印象을 주는 여자가 아니면 미인이란 讚歎이 나오지 안는다.
얼골이 고우면 그저 곱다 할 뿐으로 고흔 꼿 아름다운 달을 처다보는 이상 별로 딴 생각이 나지 안치만 그러나 깁히 인상을 주는 特徵잇는 여자면 그가 그립고 그가 아름답게 보여진다.

아무튼 이러코 저러고 하여도 朝鮮의 미인은 慶尙道와 平安道에 잇고 그중에도 平壤에 잇는 것만은 否認치 못하겟다.＜174＞
＜170-174＞
