Magazine Title: 삼천리 제13권 제12호
Publication Date: 1941년 12월 01일
Article Title: 日ㆍ米ㆍ英의 太平洋戰爭!! (The Pacific War of Japan, America, and Britain!!)
Author: 崔麟 (Ch'oe Rin), 御手洗辰雄 (Mitarai Tatsuo), 高橋少將 (Major General Takahashi)
Article Type: 논설 (Editorial/Speech Record)

○ Speech Stenography On December 1st, at the Keijō Citizens' Hall (京城府民舘), a Grand Speech Meeting was held in response to the tense situation in the Pacific. This is a stenographic record of that night (Photos above show Messrs. Mitarai, Ch'oe Rin, Matsubara, and Takahashi, from top).

**Denouncing America's Self-Righteousness**
Ch'oe Rin, Head of the Chosŏn Wartime National Service Corps (朝鮮臨戰報國團長)

I do not wish to speak ill of the American people here. This is because they were our companions in the past, but arriving at today, I cannot but denounce the mistaken self-righteousness of the Americans.
Looking back, America pointlessly participated in the First World War, consuming much military force and matériel, dealing a great blow to the national spirit, and yet what did it ultimately receive as the reward for victory? <20> President Wilson went to Paris, held the Paris Peace Conference, and merely fell for the clever manipulations of France's Clemenceau and Britain's Lloyd George, creating only the thing called the League of Nations. This "League of Nations," which could not solve any of humanity's inequalities, was just like a snowman (雪達磨) made on a snowy day; when the sun came out, it melted and melted, and gradually even its form could not be found.

(Scene of the Speech Meeting that Night)

When creating the League of Nations at the Paris Peace Conference, if only they had opened a path for emerging nations to live, giving Germany a way to breathe and survive back then, perhaps today's Second World War might not have occurred. In that respect, the responsibility for this Great War truly lies with America and the Americans (Applause).
There is another aspect to America's self-righteousness. In our East, America sent much money and people to China (支那), building many schools, hospitals, and churches everywhere. However, ultimately today, the numerous believers, schools, and hospitals remain in China, while they alone were driven out. The one who benefited was China; the one who suffered loss was America alone (Applause).
Recently, I hear that Roosevelt and British Prime Minister Churchill held a summit meeting on a warship in the Pacific Ocean. I do not know what conspiracy they hatched, but according to newspaper reports, they decided to provide aid to Chiang Kai-shek even more actively. No matter how much they do so, it will only be America that suffers loss again.
In conclusion, the one responsible for this world turmoil is, more than anyone, America. <21> America holds the notion that only it is superior, that only it is supreme under heaven, and is immersed in its own self-righteousness.
I wish to offer them two pieces of advice from this podium. First, stop all interference in foreign countries, sticking your nose into the East here and the West there, withdraw, and return to the "Monroe Doctrine," guarding only the Americas.
Second, recognize well the true strength of our Japan and the historical destiny of Asia, join hands with Japan, and build a new order for the Eastern and Western worlds.
Truly, now is the time for America to reflect deeply. Time is short, so I will end here (Applause).
×××

**The Thousand-Year Decision of the Pacific**
Mitarai Tatsuo, President of Keijō Nippō (京城日報社長)

The enemies of the world, attempting to drive all of humanity into misfortune and war, are Britain and America. Britain, with the aim of ruling the world, has turned the 440 million people of its colonies, such as India and Egypt, into eternal slaves, and is now extending its dreadful demonic hand even to the East (Applause).
Furthermore, America, under the mask of justice and humanity, has oppressed the various races of the East for the past several decades. If these two countries, Britain and America, do not reflect at this time, the world turmoil will only expand further and further, and the restoration of peace will become increasingly hopeless. In other words, we must not forget that the enemies of world peace are the tyrannical America and Britain (Applause).
What direct actions has America taken against our Japan? After the Russo-Japanese War ended, it plotted Harriman's scheme to seize the South Manchuria Railway (南滿洲鐵道); there was the issue of excluding Japanese schoolchildren in California; and as part of the ideological war, Sanger's birth control advocacy, continuously oppressing the East and interfering in Asia's affairs, one after another without end. Recently, it has oppressed us by abrogating the commerce treaty and freezing assets, and furthermore, it is strengthening the blatant ABCD encirclement against Japan.
Consider Commodore Perry (「베두리」提督), known as the teacher of the oceans, who came to our country eighty years ago. According to American writings, he planned first to occupy Okinawa Prefecture, <22> establish a naval base there, and pressure Edo Castle with military force to open trade. If that's the case, shouldn't we today occupy Panama (巴奈馬), establish a naval base there, exert pressure on New York and Washington, make them cease their oppression of the East, and open trade? Wouldn't that fit their intentions? (Applause).
Gentlemen! Do we not possess Army, Navy, and Air Forces that boast of being invincible in the world? Even if the war takes three years, five years, or ten years, we have the conviction and determination to absolutely not lose to the likes of America. Our Imperial Army (皇軍) bears the grave mission of driving away the common enemy of mankind. Here, the one hundred million people must unite as one and advance on the path to victory.
To do so, we must equip ourselves with steadfast spiritual strength. We must not entertain the notion of "what if we lose?"
There is a saying in our country, "If you act with determination, even demons and gods will avoid you." (断じて行へは鬼神も避けゐ) Truly, to repel weak enemies like Britain and America, we must rise up resolutely with this powerful military strength and spiritual power. I shout this two, three times (Applause).
Ambassador Kurusu (來栖大使) is currently in Washington, conducting final peaceful negotiations. Of course, the future of these Japan-US talks cannot be predicted by anyone, but whether it results in peace or war, we must resolutely advance through this national crisis with indomitable courage (Applause).

**The Time for One Hundred Million Compatriots to Rise**
Major General Takahashi, Chief of Staff, Korean Army (朝鮮軍參謀長)

Today, with the objectives of the Holy War (聖戰) yet unachieved, the situation has reached a critical juncture, a pressing state of affairs that threatens the self-reliant existence of the Imperial Nation (皇國) and decides the rise or fall, the security or peril of the state.
Britain and America originally monopolized world industry and economy through aggressive policies, but recently, fearing the establishment of a European economic bloc by Germany and Italy, and an East Asian economic bloc centered on Japan, they strive desperately to preserve the old order to obstruct their formation. This tendency became particularly blatant after the formation of the Japan-Germany-Italy Alliance (日獨伊同盟), especially with the outbreak of the German-Soviet War (獨蘇戰爭), not only hindering our immovable national policy, the great task of constructing the New East Asian Order (東亞新秩序建 <23> 設), through aid to Chiang Kai-shek but also reaching the point of threatening the Empire's existence with an economic blockade, creating a situation that cannot be taken lightly.
The fundamental ideology behind Britain and America adopting such an attitude is precisely to obstruct the rise of the Empire and East Asia centered on the Empire, resulting from the construction of the New Order, and to keep East Asia under the economic hegemony of Europe and America, i.e., the old order. No matter what excuses they make, this truly goes against natural principles, deviates from humanity, and attempts to reverse the general trend of bloc economies in the world. If the Empire were to yield here, it is clear that the Empire would be increasingly compressed, lose its leading position in East Asia, and eventually find even its own existence difficult.
Therefore, the Empire must somehow break through this obstacle and bring about a major transformation of the situation. So, does our Empire have the strength to break through the situation and carry through its national policy (國是)? I think perhaps the people's conviction on this point might not be firm. This might be partly due to the inability to reveal the full picture because of military or state secrets, but another significant cause is believed to stem from insufficient understanding of the shifts in the situation accompanying the current European war, especially regarding the war potential of the hostile nations. Therefore, I will speak in some detail below about the war potential of various countries.
The Soviet Union (蘇聯) normally maintains 180 divisions with five million peacetime troops. In the German-Soviet war, its mobilized force exceeded ten million, but according to more reliable investigations, it has already lost five to six million. Although it still nominally possesses a force of four to five million in terms of numbers, its actual strength has fallen to less than one-third. The situation regarding airplanes and tanks is even worse. The Soviet army will likely flee east of the Volga River (볼가 河) in the future. In this case, should the German-Soviet war become protracted, the Soviet Union, maintaining a population of sixty million and an army of two million (about 70-80 divisions), even if it skillfully relocates current facilities to rebuild heavy industry and arms manufacturing, will only be able to exist as a second-rate nation, exhibiting merely one-third of its former capacity.
At the start of the German-Soviet war, there was a considerably strong force in the Far East (極東), but after the war began, about one-third of the elite troops, along with over 1,200 airplanes, tanks, etc., were gradually sent west to European Russia. The vacancies were filled with conscripts, so its war potential seems to have rapidly declined. However, the remaining military and civilians in the Soviet Far East are gradually learning of the great defeat of their home country and becoming engulfed in anxiety about the Far East.
Within the military, due to fear of Japan, border defenses were actually being strictly maintained, but due to anxiety about the homeland, poor supplies, excessive duties, etc., desertions and surrenders are occurring continuously. Recently, I inspected the ○○ area and witnessed three deserters just days before, and also the surrender of one non-commissioned officer the day before yesterday. Because of this situation, the Soviet Union <24> will likely strengthen the neutrality pact in the Far East. Therefore, unless the Soviet Far East receives heavy pressure from America or others, there is no reason for it to join hands with the Empire. Furthermore, the steadfast, victory-assured stance of our Great Kwantung Army (大關東軍) and the Korean Army (朝鮮車 - likely refers to the 朝鮮軍, Korean Army Command under Japan), which possesses the history of annihilating an enemy three times its size in the Battle of Zhanggufeng (張鼓峯戰) without using a single tank or airplane, truly serves as a great cornerstone for the defense of the north.
Next is Britain. It is true that they are strengthening the defenses of Hong Kong, Singapore, Burma (빌마), etc., but the British Army received a thorough blow from the German forces in last year's (?) campaign (likely referring to France/Dunkirk or Greece/Crete) and has not yet recovered its strength. On top of that, due to the need for strong defenses in the homeland, Egypt, and various regions of the Near East, they are in a state where they cannot increase their forces in the Far East. Its Navy must concentrate its main strength to secure its lifelines against Germany's blockade operations around the British Isles and Mediterranean operations. That is, both the Army and Navy rely entirely on America to protect the remnants of the old order. This tendency will intensify if Germany begins operations like the Caucasus (코-카사쓰) campaign.
It will become even more severe if the operation to land on the British mainland begins. It is well known that America possesses a superior and still undamaged Navy and Air Force. However, considering the Atlantic front, the technical difficulties of trans-Pacific operations, the excessive distance and scarcity of air bases, etc., the forces it can employ in the East are limited, and its war potential is nothing to fear. Especially its Army, having been tested in the Great European War, is already out of the question. Having outlined the war potential of these countries above, I will now speak about our own war potential.
While carrying out the China Incident (支那事變), we have unreservedly <25> strengthened our Army and Navy readiness out of the necessity to respond at any time to challenges from hostile third countries. That is, regarding the Army, what was consumed in the China Incident was only a portion of weapons, materials, etc. Munitions production has been increased and expanded, and military preparedness has been expanded epochally. Furthermore, with the threat from the north being incomparable to the past, while prosecuting the Holy War, we have ample surplus strength to resolutely carry out operations in any direction whatsoever. And through intense training day and night, the officers and men are truly burning with the conviction of certain victory. Also, the capacity for producing weapons, airplanes, and ammunition has advanced by leaps and bounds, reaching several times, even ten-odd times, that of before the Incident, putting us in a state where we can meet the demands of war at any time. On the other hand, the so-called total war (總力戰) posture, encompassing finance, treasury, industry, etc., essential for war, is being progressively strengthened, putting us in a state of absolute certain victory should a Japan-US war break out at any time. Moreover, even if it becomes a protracted war, based on self-sufficiency within the Greater East Asia Co-Prosperity Sphere (東亞共榮圈), depending on the people's determination, we are poised to forcefully continue for however many years it takes and see the construction of Greater East Asia through to the end.
However, war is prosecuted by the power of will, and the establishment of will comes from self-confidence. Therefore, understanding the international situation I have spoken of above and regarding our war potential, I am convinced that the people need to trust the government and, at the same time, possess the conviction that the Imperial Nation (皇國), as a divine land (神國), will certainly be victorious.
Now, the Empire is considering measures to break through the difficult times with attitudes ready for both peace and war. And whether the means <26> are peaceful or military, the success or failure will decide the national destiny of the Imperial Nation for the next thousand years. Now, the Army and Navy are poised to adapt to any sudden turn of events. The Imperial Army (皇軍) does not exist to fight; it exists to carry through the national policy (國是). Therefore, to prepare this posture, the people must not remain immersed in the old state of affairs but must exert all efforts for the execution of total war.
Originally, whenever the Japanese people faced difficulties, they united from top to bottom to overcome them, thereby protecting our glorious national polity (國體) and achieving ever greater prosperity day by day. The current difficulty is incomparably more profound and intense than the Mongol Invasions (元冠) or the Russo-Japanese War (日露雨役). Therefore, once we overcome this, we shall realize the great ideal of Hakko Ichiu (八紘一宇) here and truly see a great light in our future. Therefore, for a certain period, deeply embracing the mindset of living under wartime conditions, with perseverance and creativity, without thinking of personal or familial interests against each other, with the resolve to starve with the nation and rejoice with the nation, with an iron will for the貫徹 of national policy, let every last one of the one hundred million compatriots firmly resolve to offer themselves to the country and assist and uphold the eternal Imperial Plan (皇謨).
-End- <27>

**Summary**

This article, published on December 1, 1941, just days before the Pearl Harbor attack, compiles speeches from a rally in Keijō (Seoul). The speakers, Ch'oe Rin (a prominent Korean collaborator), Mitarai Tatsuo (Japanese newspaper president), and Major General Takahashi (Japanese military chief of staff in Korea), vehemently denounce American and British "self-righteousness" and "imperialism," blaming them for global conflict and the oppression of Asia. They justify Japan's actions as necessary for self-preservation and the creation of a "New Order" in East Asia, express unwavering confidence in Japan's military strength and spirit to overcome any challenge, including a protracted war with the US, and call for total mobilization and sacrifice from the populace ("one hundred million compatriots," including Koreans) to achieve victory and realize Japan's "divine" destiny under the Emperor. The speeches highlight Japan's escalating anti-Western propaganda, its justification for expansionism (Greater East Asia Co-Prosperity Sphere), and its assessment (or misassessment) of Allied and Soviet strength immediately preceding the Pacific War.

For historians, this article is significant as it captures the intense pro-war, anti-Allied atmosphere being cultivated in colonial Korea on the very eve of the Pacific War. The participation of Ch'oe Rin, a high-profile Korean figure heading a collaborationist organization (Chosŏn Wartime National Service Corps), demonstrates the mobilization of Korean elites into the Japanese war effort and the rhetoric used to align Korean interests with those of Imperial Japan against the West. It starkly reveals the pressures and propaganda faced by Koreans during this period, demanding unity and sacrifice for the Japanese Empire's perceived "Holy War." The military assessment by Major General Takahashi provides insight into the Japanese military's mindset and strategic calculations regarding potential adversaries (USSR, UK, US) at that critical juncture.

**Named Entities**

崔麟	최린	Ch'oe Rin
故로 帝國으로서는 어떻게하더래도 이 障害를 打破하여 局面一大轉換을 하지않으면 안됨니다. 그러면 우리 帝國은 局面을 打開하여 國是를 貫徹할 實力이있을까, 이 點에있어서 國民의 信念이 確實치못하지않을까 하고생각합니다. 이것은 軍事機密, 또는 國家機密의 關係로 그 全貌를 示할수없는때문에도 基因되겠지만, 또다른 重大한 原因은 現歐洲戰爭에 伴하는 情勢의 推移, 그中에도 敵性諸國의 戰力에 對한 認識不足에 基因하는것이라고생각합니다. 故로 以下에서는 諸國의 戰力에 對하여 좀 仔細히 말슴하겠습니다.
蘇聯은 平時五百萬師團數로서 百八十師團을 保有하고있는데, 獨蘇戰爭에서 그 動員兵力은 一千萬以上이었으마 더 確實한 調査에 依하면 임이 벌서 五六百萬을 喪失하고 人數에있어서는 依然, 四五百萬의 兵力을 가지고있다하지만 그 實力은 三分의 一以下로 低落하고있습니다. 飛行機, 戰車에있어서는 더한층 甚합니다. 蘇聯軍은 今後 볼가 河以東으로 逃避할것임니다마는 이 境遇 獨蘇戰이 長期化하는 境遇에있어서 蘇聯은 人口六千萬, 軍隊二百萬(約七, 八十師團)을 維持하고 또한 重工業兵器工業은 現在의 施設을 巧妙하게 옮겨다가 再建하는 境遇에있어서로 從前의 三分의 一의 機能을 發揮함에지나지않는 二等國으로서 存在할수밖에 없을것입니다.
獨蘇開戰當時, 極東方面에는 相當히 强大한 兵力이있었으나, 開戰後漸次優秀한 兵, 約三分의 一을 一千二上의 飛行, 戰車等을 毆蘇에 西送하고 그뒤는 召集兵으로 멕궈감으로 戰力은 急速히 低下하게된것같습니다. 그러나 남은 極東蘇領의 軍民은 漸漸本國의 大敗를알고 極東不安에 휩사이게됩니다.
軍隊에있어서도 對日危懼 때문에 國境守備는 되려 嚴重히 하고있었으나 本國의 不安給養의 粗惡化ㆍ勤務의 過劇等에 起因하여 脫走ㆍ投降兵이 續出하는 狀態입니다. 最近○○方面을 視察했는데, 數日前三名 또 全日ㆍ下士官一名의 投降者를 目擊했습니다. 이런 狀態임으로 蘇聯은＜24＞ 極東에있어서 中立條約을 强化하게될것입니다. 따라서 極東蘇聯에 米國等으로부터 重壓을 받지않는 限, 帝國과손을 마주잡을 理는없을것입니다. 함을며, 我大關東軍及張鼓峯戰에 있어서 一台의 戰車ㆍ一機의 飛行機도 使用치않고, 三倍의 敵을 擊滅한 歷史를 가진 朝鮮車의 嚴然한 必勝態勢는 北方守護에 참으로 大磐石이되여있습니다.
다음으로 英國인데, 香港, 新嘉坡빌마, 等의 防衛를 强化하고있는것은 事實입니다마는 英陸軍으로서는 去年될랜드 會戰에서 獨軍에게 徹底한 打擊을받고 아직 戰力을 恢復못하고 그우에 本國, 埃及及近東諸地方에있어서 强大한 防備를 必要로하는 關係上 極東의 兵力을 增大시킬수없는 狀態입니다. 그 海軍은 獨逸의 英本國封鎖作戰, 地中海作戰에 對하여 그 生命線을 確保하기 爲하여 힘을디려 主力하지않을 수 없고 卽陸海軍이 함께 專혀 米國을 存在하여 舊秩序의 殘核를직히려고 합니다. 이 傾向은 獨逸이 코-카사쓰作戰이래도 始作한다면 더 할것입니다.
英本土上陸作戰이 시작하면 더한층 甚할것입니다. 米國은 優勢하여 아직 傷치않고 海軍과 空軍을 가지고있는것을 周知하는바입니다. 마는 大西洋方面에 對한 考慮, 太平洋渡洋作戰의 技術的困難性, 航空基地의 過遠過少等에 想到치않고 東洋에 使用할 兵力에는 限度가 있고 그 戰力은 何等의 무서울것이못됩니다. 殊히 그 陸軍같은것은 全歐洲大戰에 있어서 試驗하여 임이 問題도 안됩니다. 以上諸國의 戰力의 梗槪를 말씀햇으나 一方 我戰力은 어떠한가 인제 말씀하겠습니다.
支那事變은 遂行途中에있어서 敵性第三國의 挑戰에 대히야 언제든지여기에 對應할 必要로 上陸海軍兵備의 增强을 念慮없이하＜25＞고있습니다. 卽陸軍으로서는 支那事變에있어서 消耗한것은 兵器資材等一部뿐이고 軍需品은 增産擴充이되여 兵備는 劃期的으로 擴充되여있습니다. 그우에 北方으로부터의 威脅이 昔日에 比할수없는 오늘 聖戰을 遂行하면서 어떠한 方面에 對해서도 斷乎作戰을 遂行할 餘力이 充分합니다. 그리고 晝夜로 猛訓練을함으로 將兵은 實로 必勝의 信念에 불타고있습니다. 또 兵器ㆍ飛行機ㆍ彈丸製作能力은 飛躍的으로 進展하여 그 實力은 事變前 의 數陪乃至十數陪가 되어있음으로 언제든지 戰爭의 要求에 應하고있는 狀態입니다. 또한편 戰爭에 있어서 빠질수없는 金融, 財政, 産業等 所謂總力戰態勢로 漸漸더 增强되여 언제 日米戰爭이 이리나드래도 絶對必勝의 狀態에있습니다. 또 萬一 長期戰이된다 하드래도 東亞共榮圈內에서의 自給自足에 依하여 國民의 決意次第로 몇年이 걸리든지 强行續行하여 끝까지 大東亞建設遂行의 態勢로 되어있습니다.
그런데 戰爭은 意志의힘으로 遂行되고있으나 意志의 確立은 自信力에서 成立되는 것임으로 以上 말씀한 國際情勢를 理解하고 我戰力에 關하여 國民은 政府에 信賴함과 同時에 皇國은 神國으로서 必勝의 信念을 가질 必要가 있다고 確信합니다.
이제 帝國은 和戰兩方의 態度로서 時難의 打開策을 생각하고 있습니다. 그리하여 그 手段이 平和手段이＜26＞든, 武力이든 間에 물을것없이 그 成敗는 皇國將來千年의 國運을 決하는거입니다. 이제 陸海軍은 언제든지 情勢에 急轉할 姿勢를 가추고있습니다. 皇軍은 싸홈을하기 爲해서 存立하는 것이아니요. 國是貫徹을 爲해서 存在하는것이요. 그럼으로 이 態勢를 整備하기 爲해서 國民은 依然舊事態에 파묻처있지말고 總力戰遂行에 힘을 다하지않으면 안됨니다.
본래 日本國民은 困難이 한번오면 上下一致하여 打開하여 그럼으로써 光輝있는 我國體를 擁護하고, 날로 더욱 繁榮해온것입니다. 今次困難은 元冠, 日露雨役에 比하면 比較도안될 만큼 深刻하고 强烈한것인만큼 한번 이것을 打開하면 여기에 八紘一宇의 大理想을 具現하고 참으로 前途에 一大光明을 볼것입니다. 그럼으로 어느한 其間은 戰爭狀態下에 生存한다는마음을 깊이가지고 忍耐와 創意로서 一身一家의 利害를 彼此에 생각지말고 國家와같이 굶고 國家와같이 즐거워할 覺悟를 가지고 國策貫徹에 對한 鐵石같은 意志로서 一億同胞한사람 남지말고 나라에받치는 決意를 굳게하여 天壤無窮의 皇謨를 扶翼하여받들지 않으면안됩니다.
-끝-＜27＞
＜20-27＞
