잡지명	삼천리 제16호
발행일	1931년 06월 01일
기사제목	新興中國展望, 中國內亂의 理論的 特質-第3期와 軍閥混戰의 交涉 (Outlook for Newly Arising China, Theoretical Characteristics of China's Internal Strife - The Third Period and Dealings in the Warlord Melee)
필자	上海에서 洪陽明
기사형태	논설 (Editorial/Opinion Piece)

新興中國展望, 中國內亂의 理論的 特質-第3期와 軍閥混戰의 交涉
						上海에서 洪陽明

Just as the Nanjing Nationalist Government (南京國民政府) completed the "Peaceful Unification of All China" and the "National Assembly (國民會議)," the greatest historical meeting since the Nationalist Revolution aimed at planning the strengthening of political power by establishing the "Tutelage Period Provisional Constitution (訓政期約法)" to be mutually observed by the government and the people, was about to open on May 3rd, suddenly, the Guangdong (廣東) warlords Ch'en Chi-t'ang (陳濟棠), Ku Ying-fen (古應芬), etc., of the right-wing faction of the Kuomintang (國民黨), took the lead in opposing the National Assembly, issued an anti-Chiang (討蔣) declaration, and declared independence. Thus began the anti-Chiang (反蔣) movement of 1931. The anti-Chiang sentiment, rising like being surrounded by enemies (四面楚歌), regrettably proved that the "National Assembly Unifying the Will of the Entire Nation" was not, in fact, an assembly of the "entire nation" by the time the conference had already ended today.

At the same time, the spark of the anti-Chiang movement, ignited before and after, caused the warlords Li Tsung-jen (李宗仁) and Pai Ch'ung-hsi (白崇禧), backed by British imperialist warlordism (英帝閥主義), to mobilize the so-called left-wing warlord Chang Fa-k'uei (張發奎), reaching a situation where the two Guangdong provinces echoed each other. It also stirred up the discontented warlords of the Northwest, Shih [Yu]-san (石 ‹三) and Sun Tien-ying (孫殿英), and even Feng [Yü-hsiang] and Yen [Hsi-shan] (馮閻), disillusioned Chiang generals who had been preparing to travel abroad, causing them to either already join or cautiously watch the situation. In the near future, it has developed to the point of establishing a provisional Guangdong government (廣東臨時政府) with Wang Ching-wei (汪兆銘) as chairman. Although there may be concerns it could end in miscarriage, considering the situation up to the moment of writing, it generally appears that all of China will once again be plunged into the vortex of a great warlord melee.

Formerly, under the Kuomintang's "Tolerance of Communism (容共)" policy,<34> the Chinese Communist Party (中國共産黨) participated under the banner of the Nationalist Revolution. Taking the opportunity of the 2nd Plenary Session of the 2nd Central Executive Committee of the Kuomintang in Guangdong in October 1927, the Chinese Communist Party cleverly used its alliance with the Kuomintang Left Wing (左派) to gradually attempt to expel Chiang Kai-shek's (蔣介石) forces using the power of the worker and peasant masses. However, Chiang Kai-shek, quick to seize the initiative, employed all manner of schemes and stratagems. Using the April 13th Incident coup d'état as a trigger, he violently initiated the so-called "Party Purification Movement (淸黨運動)." There is no room for doubt that he thereby openly proved himself an actor representing the interests of the national bourgeoisie (民族불주아지) and, consequently, aiding the interests of the imperialist powers. Furthermore, Chiang Kai-shek, not blind to the trends of public opinion, could not avoid continuing the Second Northern Expedition (第2次 北伐戰爭), at least formally, to conceal his subservience to foreign imperialism, his subservience to the national bourgeoisie, and his counter-revolutionary betrayal from the eyes of the masses. This is a fact remaining in our memories from the past. Through the start of the Second Northern Expedition in October 1927, which had lost its revolutionary character, the Kuomintang completely eliminated the Communist Party and raised the slogan, "Immediately transform the warlord war into an anti-warlord war!" This, too, is a fact remaining in a corner of history. But how much contact did the meaning carried by that slogan truly have with reality? While the shadow of warlord wars sometimes continued and sometimes ceased, maintaining a state of armed equilibrium that has inertially persisted until today, the definitive interpretation of the meaning of that slogan has been obscured. However, if this equilibrium is broken and the recent situation materializes, and we can anticipate the day when the Central Plains will again turn into an arena of internal warlord warfare, then we must re-examine the past significance of the slogan "Immediately transform the warlord war into an anti-warlord war!" We will have an objective need to clarify the fact that its principled meaning applies due to the development of different circumstances than before, and how this fact will unfold and be put into action. Therefore, elaborating on these relationships will not be useless for those paying attention to the China problem. Moreover, the recent situation, the new intensification of the warlord melee that will unfold during the so-called Third Period (第3期) of the deepening general crisis (恐慌), is not only different in itself from the previous ones, but it is also logically possible to anticipate the occurrence of corresponding facts. Frankly speaking, it possesses the nature to transform and leap into a war of class liberation. Of course, just as one cannot definitively state the timing of the outbreak of internal strife, one cannot definitively assert this. However, if one can recognize the fact that the chaos of continuous warlord wars since the fall of the Qing Dynasty has always depended on the history of the rise and fall of the imperialist powers existing behind or manipulating each warlord – the fall of Yüan Shih-k'ai (袁世凱), Chang Tso-lin's (張作霖) defeat in the First Fengtien-Zhili War (第1次 奉直戰), Wu P'ei-fu's (吳佩孚) defeat in the Second Fengtien-Zhili War (第2次 奉直戰), Feng Yü-hsiang's (馮玉祥) rebellion, and recently, Chiang Kai-shek's confrontation with the Yen-Feng warlords (閻馮軍閥) – none of these are anything other <35> than reflections of the power struggles among imperialist nations for the division or re-division of the semi-colony (半殖民地) in China, then one can also deduce the inevitability that the recent outbreak of internal strife will be related to the general crisis of world capitalist control.

II
Thus, the world crisis, which only deepens progressively and fails to recover, inevitably drives imperialism to frantically engage in the scramble for colonies (殖民地爭奪戰), a characteristic of the Third Period of capitalism. This unavoidably intensifies the warlord melee in the semi-colony China, thereby making the confrontation among the imperialist powers more pronounced. Therefore, it will exhibit a qualitatively different form from the warlord wars of the earlier growth period of imperialism. That is, whereas the warlord wars of the growth period signified an upward struggle for the development of national capitalism, today's wars signify a desperate struggle aimed at expanding the scope of exploitation in semi-colonial China as one means to desperately postpone the deepening contradictions of the crisis for the maintenance and continuation of the capitalist economy of each nation.

Consequently, on the one hand, the peasant masses in the villages, utterly devastated and endlessly exploited by the long warlord civil wars, harbor extreme hatred and resentment towards the warlords. Especially, they hold extreme resentment towards Chiang Kai-shek and the Kuomintang, who drove them to the battlefields to establish the bourgeois revolution, only to abandon the democratic promises to the people and impose taxes and oppression several times harsher than before the revolution, inevitably shifting their view of the Nationalist Revolution in a different direction. Furthermore, the peculiar remnant of feudalism (封建遺制) in China, where these warlords are also the landlords, rural aristocrats, and usurious moneylenders of the entire province, makes the peasant masses realize that securing the existence of the peasant class is absolutely difficult without eliminating the warlords. The direct losses arising from warlord wars—the devastation of crops, destruction of irrigation facilities, forced unpaid labor, requisition of goods, forced conscription into the army, massacres, etc.—raise the consciousness of the worker-peasant masses (勞農大衆) to the point of resolving on an "anti-warlord war." It is the objective demand of these worker-peasant masses that has enabled the construction of Soviet (쏘베트) areas through struggle in the weakest parts of warlord rule. Especially, the contradictions inherent within the bloc of imperialism and its watchdog warlords, and the intensified conditions of the Third Period, will consequently accelerate the formation of nurturing grounds for China's worker-peasant Soviet areas. Speaking causally, the ferocious aggressive wars of the imperialist powers will intensify the warlord wars among their watchdog warlords. This intensification of the warlord melee will deepen the anti-warlord war of the worker-peasant masses, enabling, to some extent, the transformation into a class revolution and the establishment of Soviets. It is from this, so to speak, law of dialectical development (辯證論的 發展) of history that the past slogan "Transform the warlord war into an anti-warlord war!" gains practical significance. This is what the author wishes to say.

III
Therefore, the worker-peasant masses of China, who have subjectively grasped the law of transformation into an anti-warlord struggle to be carried out under these objective conditions, can be seen, in fact,<36> to have put into practice the slogan used by the Kuomintang, "Immediately transform the warlord war into an anti-warlord war!", right amidst the internal war between the Kuomintang Chiang Kai-shek forces and the Yen-Feng warlord forces. Last year's Changsha battle can indeed be seen as historical proof and experience of transforming such a warlord war into its opposite and negation: the class liberation war of the worker-peasant masses aimed at crushing the warlords.

"The practical action of extinguishing the warlord melee with revolutionary war - that is, in the Changsha battle, soldiers of the warlord Ho Chien (何健), group by group, gradually recognized their class position and surrendered to the Red Army (紅軍), and even a regiment of Chiang Kai-shek's training division caused a revolutionary disturbance and came over to the Red Army. Needless to say, the victory of the Red Army in this battle proves that this anti-warlord revolutionary war against the warlord melee is truly what the soldiers, originating from workers and peasants, desire." This can be discerned from the confession of Ch'ü Ch'iu-pai (秋白) of the Chinese Communist Party.

Thus, the slogan of the Red Guards (赤衛軍) in Changsha, "Transform the warlord melee into an anti-army revolutionary war!", will be put into practice in all future situations where the Kuomintang, under compromise with imperialism, launches attacks on the Soviets. The intensification of the warlord melee, which will surely escalate further in the process of the deepening Third Period world crisis, will inevitably lead to the formation of the warlords' elimination and the transformation into a war of class liberation.

No matter how much the Nationalist Government calls for peaceful unification, pleads for financial unification and economic construction, and hopes for the smooth development of capitalism, or how much American (米國) imperialism attempts to unify China capitalistically under its own imperialist influence by manipulating the Nationalist Government, the accumulation of contradictions in the current world economy, deepening and expanding moment by moment, not only makes it decidedly difficult to expect smooth control of Chinese capitalism, but the situation is observed only to be drawing China further into a new warlord melee of a higher degree and on a more global scale.

Then, should we become absolute pessimists regarding the peaceful unification of China? That is not so. The intensification of the warlord melee in its new form, along with the development of the world's objective situation, will truly prepare the dawn of a new, essentially different subjective era for China. (May 21st) <37>

**Summary**

The author, Hong Yang-myŏng writing from Shanghai in May 1931, analyzes the resurgence of civil war in China following the declaration of independence by Guangdong warlords against Chiang Kai-shek's Nanjing government. He argues this conflict is not merely another warlord squabble but a symptom of the deepening global capitalist crisis (the "Third Period") and intensifying imperialist competition for China. This environment, coupled with the extreme suffering of peasants under warlord/KMT exploitation, creates fertile ground for the transformation of warlord wars into an "anti-warlord war" led by worker-peasant masses, potentially leading to class revolution and the expansion of Soviet areas, as exemplified by the Changsha battle. While unification seems distant, the author sees this intensified conflict as dialectically paving the way for a fundamentally new era in China. From the perspective of Korean colonial history, this article is interesting as it shows a Korean intellectual analyzing Chinese politics through a Marxist lens, reflecting the transnational spread of communist thought and anti-imperialist solidarity in East Asia during this period. Historians might find the author's detailed analysis of Chinese factionalism, the application of Comintern's "Third Period" theory, and the focus on peasant mobilization valuable for understanding contemporary Korean perspectives on the tumultuous events in neighboring China.

**Named Entities**

上海	상해	Sanghae
일즉이 國民黨의 「容共」政策에 의하야＜34＞ 中國共産黨이 國民革命의 旗下에 參加하고 1927년 10월의 廣東에서의 國民黨 第2回 中央執行委員會 第2次 全體會議를 機하야 中國共産黨은 國民黨 左派와의 結合을 巧妙히 利用하야 漸次 勞農大衆의 勢力으로써 蔣介石의 勢力을 驅逐하려 하자 機先을 制하기에 敏捷한 蔣介石은 모든 陰謀와 策畧을 다하야 4·13事件의 쿠,데다를 一機로 所謂 「淸黨運動」을 暴力手段으로써 開始하야 公然히 民族불주아지의 利益을 代表하는 一方帝主義國의 利益을 幇助하는 結果를 生한 役者임을 立證한 것은 疑心할 餘地가 업거니와 또한 民意의 趨向을 봄에 盲目이 아인 蔣介石은 外國帝國主義에 대한 屈從과 民族불주아지에의 屈從과 反革命的 背反性을 人民大衆의 눈으로부터 隱蔽키 위하야는 形式이나마 第2次 北伐戰爭을 織續치 아니치 못하엇든 것은 우리들의 記憶에 남어잇는 過去의 事實로써 1927년 10월 革命性이 褪色된 第2次 北伐의 開戰에 의하야 共産黨을 完全히 排除한 國民黨은 「軍閥戰爭을 直時 軍閥反對戰爭으로 轉化하라!」는 슬로간을 揭햇든 것도 歷史의 한구석에 남어잇는 事實이다. 그러나 果然 그 슬로간의 가지는 意義는 現實과 얼마마한 接觸面을 가젓든가. 軍閥戰爭의 暗影이 或은 繼續되고 或은 中止되면서 武裝的 均衡狀態가 保持되는 限에서 오늘까지 隋性的으로 내려오면서 그 슬로간의 가지는 意義에 대한 決定的 解釋을 朦朧케 하얏지마는 그러나 이 均衡이 破壞되고 近日의 形勢가 具體化하야 再次 中原天地가 閥內戰爭의 巷으로 化하리라는 날을 豫想할 수가 잇다 하면 우리는 다시 「軍閥戰爭을 卽時 軍閥反對戰爭으로 轉化하라」는 슬로간의 가지는 過去의 意義가 原則 的 으로 前보담 달은 事情의 發展으로 因하야 適用되는 事實의 發生과 또는 同事實이 如何演行되고 如何히 行動에 移케 될 것이라는 事實을 究明하고 客觀的 必要를 가지게 될 것임으로 이려한 關係를 敷衍해보는 것도 中國問題에 留心하는 者에게는 無用한 일은 아닐 것이다. 또한 最近의 事情 所謂- 第3期의 一般的 恐慌의 深化期에 잇서서 演行될 軍閥混戰의 새로운 尖銳化는 先日의 그것과는 그 自身이 달을 뿐만 아니라, 그 以外의 이러한 事情에 對應하는 事實의 發生을 豫想할 수 잇는 것도 論理의 發生上 豫想하기 可能한 일이니, 그것은 率直하게 말한다면 階級解放戰爭으로 轉化되고 飛躍할 性質을 가젓다는 것이다. 勿論 그것은 內亂의 發生을 時間的으로 斷言할수 업슴과 가치, 決定的으로 斷言할 수는 업는 것이지마는 적어도 淸朝倒壞가 끄님업시 繼續된 軍閥戰爭의 混亂이 恒常 各軍閥의 背後에 存在하고 또는 操縱하는 列國帝國主義의 消長의 歷史에 倘存해온 事實- 袁世凱의 沒落도 第1次 奉直戰의 張作霖의 敗走도 第2次 奉直戰의 吳佩孚의 敗走도 馮玉祥의 謀反도 最近으로는 閻馮軍閥에 대한 蔣介石의 對立도 그 어느것이나 帝國主義國家의 中國에 잇서서 半殖民地의 分割의 또는 再分割하려는 勢力抗爭의 反映以外의＜35＞ 아모것도 아니라는 것을 認할 수가 잇다 하면, 또한 最近의 內亂의 發生은 世界資本主義統制의 一般的 危機와 交涉될 必然性을 推論할 수 잇슬 것이다.

二
이리하야 漸次 深化해 가기만 하고 回復되지 못하는 世界恐慌은 帝國主義로 하여금 必然的 으로 資本主義 三期의 가지는 特質의 하나인 殖民地爭奪戰에 狂奔케 하고 그것은 不可避的 으로 半殖民地 中國에 在한 軍閥混戰을 尖銳化케 함으로써 列國帝國主義 對立을 더욱 顯著케 할 것이니 故로 일즉이 帝國主義 生長期의 軍閥戰爭과는 質的으로 달은 形態를 나타낼 것이다. 卽 成長期의 軍閥戰爭은 列國資本主義 發展을 위한 向上的인 鬪爭을 意味함에 反하야 今日의 그것은 列國이 資本主義經濟의 維持支續을 위하야 必死的으로 그 恐慌의 矛盾의 深化를 延期하기 위한 手段의 하나로 半殖民地 中國에 잇서서의 搾取範圍의 擴大를 目的으로하는 絶望的인 鬪爭임을 意味한다.
그럼으로써 一方에 잇서 長久한 軍閥內亂에 餘地업시 破壞되고 끗업시 搾取된 鄕村의 農民群은 軍閥에 대하야 極端의 憎惡과 憤滿을 抱하고 특히 이들을 戰地로 모라 불주아지革命을 成立한 蔣介石과 國民黨이 人民의 民主主義的 約束을 放棄하야 革命 前보담 數倍한 苛稅暴壓을 加함에 대하야 極端의 憤懣을 가지게 되고 國民革命에 대한 見解를 必然的으로 달은 方向오로 옴기게 한 것이다. 더욱 이 軍閥이 곳 全省의 地主이며 農村貴族이며 高利貸金業者인 中國의 特殊한 封建遺制는 農民群으로 하여곰 軍閥의 消除업시는 農民階級의 存在를 絶對로 確保키 難할 것을 覺케 하고, 軍閥戰爭에서 生하는 直接損失農作物의 荒廢, 灌漑設備의 破壞, 無償勞働의 强制, 物品의 徵發, 軍隊에의 强制編成, 殺戮等等은 勞農大衆으로 하여곰 「軍閥反對戰爭」의 決意에까지 그 意識을 昻揚케 하는 것이며 이러한 勞農群衆의 客觀的 要求가, 軍閥支配의 가장 弱한 部分에 잇서 鬪爭에 의한 쏘베트區域의 建設을 可能케 한 것이며 특히 帝國主義와 그 番犬인 軍閥의 뿌로크自身에 內在한 矛盾과 第3期의 尖銳化한 諸條件이 結果的으로는 中國勞農쏘베트區域의 培養地盤을 加速度的 으로 形成할 것이며 原因的으로 말하면 帝國主義列强의 狂暴한 侵略戰爭은 그들의 番犬인 軍閥間의 軍閥戰爭을 尖銳化하고 이 軍閥混戰의 激化는 勞農群衆의 反軍閥戰爭을 深化케 하야 階級的 革命에의 轉化와 쏘베트의 成立을 어느 程度까지 可能케 할 것이니 이려한 歷史의 말하자면 辯證論的 發展의 法則에서 「軍閥戰爭을 反軍閥戰爭으로 轉化하라!」는 過去의 그곳의 슬로간이 現實的으로 意義를 가지게 된다는 말이 筆者가 하고 십픈 말이다.

三
그럼으로 이러한 客觀的 條件下에서 遂行될 軍閥反對鬪爭에의 轉化의 法則을 主體的으로 把握한 中國의 勞農群衆은 事實에＜36＞ 잇서서도 國民黨이 쓰든 「軍閥戰爭을 卽時 反軍閥戰爭으로 轉化하라!」는 슬로간을, 그냥 그대로 國民黨 蔣介石軍과 閻馮軍閥과의 內亂戰爭 사이에 實踐에 移하엿섯다고 볼 수 잇스니 去年의 長沙戰爭이야말로 이러한 軍閥戰爭을 그 反對物이며 否定인 軍閥粉碎勞農群衆의 階級解放戰에 轉化케 한 歷史的 經驗의 實證이엿다고 볼수잇나니.
「革命戰으로써 軍閥混戰을 消滅케 한 實際的 行動- 卽 長沙戰爭에서 軍閥何健의 兵士가 一團一群式 漸次 自己의 階級的 立場을 認識함으로써 紅軍에 投降하고 蔣介石의 敎導隊의 一團도 革命的 動亂을 이르키어 紅軍에 歸한 자 잇섯스니 말할 것도 업시 이 戰爭의 紅軍의 勝利는 이러한 軍閥混戰에 대한 反對革命戰이 眞實로 勞働者, 農民 出身의 兵士自己의 欲求하는 것임을 證함이라」고 中國共産黨의 秋白의 告白에서 이것을 觀取할 수가 잇다.
이리하야 「軍閥混戰을 變하야 軍隊反對革命戰으로!」하든 長沙에서의 赤衛軍의 슬로간은 今後 國民黨이 帝國主義와의 妥協下에 쏘베트攻擊戰을 開始하는 모든 境遇에 잇서 實踐에 移할 것이며 漸次 深刻化하는 第3期 世界恐慌의 過程에서 더욱 激化될 터인 軍閥混戰의 尖銳化로 하여곰 不可避的으로 軍閥消滅과 階級解放戰에의 轉化를 形成해 갈 것이다.
國民政府가 如何히 和平統一을 외치고 財政統一, 經濟建設을 請하고 資本主義의 順調로운 發達을 期할지라도 또는 米國帝國主義가 如何히 國民政府를 操縱함으로써 自己의 帝國主義的 勢力下에 中國의 資本主義的 統一을 企圖할 지라도 刻刻으로 深化擴大하여가는 現下 世界經濟의 矛盾의 蓄積은 斷然코 順調로운 中國資本主義의 統制를 期키 難할 뿐만아니라 事態는 一層 中國으로 하여곰 보담 高度한 보담 世界的 規模를 가진 새로운 軍閥混戰을 招致할 것 뿐이라고 밧게는 觀察되지 안는다.
그러면 我等은 中國의 和平統一에 대하야 絶對悲觀論者가 될 것이냐 하면 그는 그러치 안흐니 軍閥混戰의 새로운 形態의 尖銳化야말로 世界의 客觀的 情勢의 發展과 아울너 眞實로 本質的으로 相異한 主觀的 中國의 새로운 時代의 黎明을 準備할 것이다. (5월21일)＜37＞
＜34-37＞
