Magazine Title	三千리 제10권 제10호
Publication Date	1938년 10월 01일
Article Title	京雜感 (Miscellaneous Thoughts on the Capital [Tokyo])
Author	朴英熙
Article Type	기행문 (Travelogue)

Miscellaneous Thoughts on the Capital [Tokyo]
						Pak Yŏnghŭi
On June 17th, I boarded the Kyŏngbu Line special express train. My destination was Tokyo. Since this was my second trip to Tokyo, it wasn't as if I had no curiosity, but people's trips to Tokyo these days are different from the past, happening as frequently as crossing a threshold several times a month. So, the curiosity was only mine; others would find nothing interesting about it.
My very first trip to Tokyo was 18 years ago in early spring, which I believe was Taishō 10 (1921). Since then, Tokyo experienced the great upheaval of the earthquake (震災), among many other notable events. Although I wasn't entirely ignorant, having heard stories from acquaintances coming from Tokyo, how could I not feel emotional seeing the vastly changed Tokyo with my own eyes after 18 years and walking the old paths with my own feet? <128>
Thus, a longing for Tokyo was secretly stirring within my heart.
Brother Pa In (巴人兄), while requesting a manuscript from me, asked me to write while reminiscing about the final act of "Heidelberg" (하이테르베르히). While I certainly have such memories, I neither had a love story like Käthie's nor lived a life as unrestrained as the protagonist. How could it become a splendid memory? Yet, wearing a stained school uniform, my young heart anxious, nurturing my hopes in that dark, dingy, ghost-like, dirty house where I lodged—that is always fresh in my memory.
Since I went to Tokyo anyway, I thought I'd write about these old memories.
June 20th was clear from the morning. It was, so to speak, a proud "Chosŏn Clear Sky" (朝鮮晴), and among them, a very bright blue sky. Seeing such clear weather, even just hearing a train whistle makes one uncontrollably yearn for travel. Thinking of myself boarding a train on such a day, set to travel thousands of *ri* over land and sea, even though I am in my forties (불혹의 年), my heart fluttered and felt unsettled like a boy's.
Although I love traveling more than anything, I hadn't been able to embark on a journey for nearly 10 years. There were various reasons for this, but in any case, as I was finally able to release this accumulated longing, there was some justification for my heart fluttering.
My companions were Mr. Yokota (橫田 선생) and Brother Kwŏn Chungil (權忠一 兄). In the truest sense, this was not the kind of travel I usually speak of. In every sense, it was a departure under tension, shouldering grave responsibilities as representatives, requiring extraordinary caution and contemplation, which weighed heavily on my mind. My mind was completely filled with a sense of responsibility and duty.
The three of us were going as delegates from Chosŏn to the National Situation Response Committee (全國時局對應委員會). Cherishing the various words of encouragement, caution, and prayers from the many people who came to see us off, we finally departed Kyŏngsŏng Station. Although it was the sweltering season of June, an east wind blew that day, making the weather feel like early autumn. <129>
Blue sky, clear water, high mountains, wide fields—amidst these, the iron horse panted and raced along. As the journey ahead was long, we all changed our clothes. We changed into old clothes convenient for sitting slumped, leaning, rubbing against things, and lying down.
After organizing our things, we settled into our seats. Though it seemed like a chance meeting, the hearts of the three people bound by a uniquely strong connection must have been overflowing with many emotions and felt disordered.
However, the three of us sat in silence for a while, as if words failed us. I looked back and forth at Brother Kwŏn's face and Mr. Yokota's face. Looking at Kwŏn's round, broad face with prominent cheekbones and fiery eyes, appearing manly from any angle, with its somewhat dark complexion, then gazing intently at Mr. Yokota's well-featured face—a medium-long shape, an aquiline nose (鷹鼻), with prominent forehead and chin lines suggesting the sternness of mountain terrain—I thought about my own plain features amidst these handsome men, which seemed like an amusing contrast, and smiled to myself. At my smile, Mr. Yokota and Mr. Kwŏn, perhaps thinking of something else as well, also smiled gently.
"How many years has it been since you last went to Tokyo?"
Mr. Yokota finally broke the silence.
"Yes, it's been 18 years."
My eyes must have shone with longing as I answered this.
"Then there must be a lot for you to see."
Brother Kwŏn, who had been pursing his lips on the other side as if about to interject, finally got his turn.
"Hey, Delegate Pak (朴代議士)? Thanks to you, please show me around well too, okay?"
He was teasing me out of boredom.
"Delegate (代議士) is Kwŏn, not me. I'm just an attendant. Haha."
Mr. Yokota, sitting beside us and not understanding Korean well, looked back and forth between Kwŏn and me with wide eyes, smiling. While we were doing this, the train passed Namkyŏngsŏng Station and sped away like an arrow. The scenery along the railway line didn't seem to have changed much. Perhaps this was because I remembered it from visiting Chŏnju (全州) and Taegu (大邱) three years ago. <130>
Before long, we arrived at Taejŏn (大田) Station. While undoubtedly just another station, this one left a deep impression on me. I had changed trains here when going to Chŏnju. And Taegu Station—I also had poignant memories from four trips back and forth. Next was Pusan (釜山), a place I hadn't visited in 18 years. Eighteen years ago, as a boy fresh out of higher common school (高普), this was the port where I cried and wandered, a place of deep impressions. Gazing at the distant blue waves stirred my heart, and even the refreshing sea breeze rushing in evoked a kind of poetic sorrow. Loading my body onto the ferry, and more so, loading my life, hope, and longing, I set off across the sea through the night. The detailed inspection of passengers on the ferry seemed exactly the same today as it was 18 years ago. From Shimonoseki (下關) to Tokyo, the only place worth mentioning as impressive was Osaka (大阪). However, on this trip, which was not for leisure, I couldn't disembark midway to unravel past emotions. We proceeded straight to Tokyo.

When we arrived at Tokyo Station, there was no one I knew. It seems a couple of telegrams were sent, but no one came to meet us either. This was because I didn't know anyone in Tokyo. Standing at the station entrance, the rows of buildings in Marunouchi (丸之內) grandly caught my eye. This also brought back fresh old memories: when I previously traveled to and from Tokyo, those buildings were under construction. I remembered the scaffolding (비게) erected horizontally and vertically, Korean laborers (목도軍) carrying stones on their shoulders (억개), chanting "Eng-chi" (엥치 소리), staggering up to those dizzying heights. Along with that memory, Mr. U (禹군), with whom I had lived together for 3-4 months sharing hardships (辛苦), after I returned to Korea, wore my clothes and worked on that tall building for a month. Thinking about it, Mr. U's strength must also be in that magnificent building. However, Mr. U returned to his hometown afterward and passed away a few years later. As such feelings began to surface, I wanted to immediately run off to the places I lived, the paths I walked, the places I liked, the places I suffered, the places I longed to go, before anywhere else.
But this was just my passion ignoring reality. I didn't have such leisure. I had no time to gaze up at the Tokyo sky <131> and ponder poetry or listen to the sorrowful melody of a shakuhachi (尺八) filtering through the leaves of ginkgo trees. Worldly affairs are complex, and the winds and rains are unpredictable (世事가 多端하고 風雨가 難測이라)? What great matter is one night's sentiment? Especially in a Tokyo without Käthie or Lotte?
Taking a taxi hailed by Mr. Yokota, we drove in a semicircle across Tokyo Station Plaza, turned past the Diet Building, which looked like a secluded park in a corner, wound through the areas with various ministry buildings, and then the taxi sped up towards Aoyama (靑山). Thus, on the morning of the 19th, we unpacked at the Japan Youth Hall (日本青年會館) in Aoyama.
It seemed we were the first to arrive. Following the maid's guidance into a room, it felt somewhat empty, perhaps because the interior was spacious, and a touch of traveler's melancholy (旅愁) seemed to arise. The fatigue from the past 3-4 days felt like it was melting away all at once, and my whole body began to feel weary (노군하기).
Opening the window and looking outside, a boundless sea of lush forest spread out endlessly. The trees were all large and vibrant, soothing the viewer's emotions. I remembered there being many trees around Aoyama in the past, but seeing even more forest now, 18 years later, was perhaps not surprising. However, having lived in a place scarce of trees, I couldn't help but open my heart and shout for joy.
But this too was momentary. Suddenly feeling the fatigue in my body, Kwŏn and I just lay down right there.
After perhaps 5 minutes, or less than 10, someone woke me. Startled, I opened my eyes to see a young man I hadn't met before. With utmost politeness, he handed me his business card. We exchanged cards as well. He was Mr. Kojima (小島). After offering condolences for our long journey, he said,
"You must be tired, of course, but please bear with it, and let's go sightseeing. I will guide you."
Without giving us a chance to reply, caught off guard by his haste, we followed him out the door as he suggested. We took a taxi and headed towards Ginza-dōri (銀座通), known as Tokyo's bustling street. In front of the Nihon Gekijō (日本劇場), <132> matinee audiences were lined up endlessly in 3 or 4 rows to buy tickets. In the old days when I was in Tokyo, theaters didn't seem quite so prosperous. Although the roads and buildings seemed to have changed a lot, there were still many familiar sights, allowing me to find traces of the old state. What seemed to have changed most strikingly, visually, was probably the neon signs. Many people frequented this street back then too, but now the street seemed buried under heavy traffic.
Guided by Mr. Kojima, we had lunch at the Mitsukoshi (三越) department store restaurant. During the meal, Mr. Kojima began speaking with hope, longing, enthusiasm, and eloquence. We also went into a considerably large tea room (茶店). I've forgotten its name as I was very tired then, but I believe it was the most famous tea room in Ginza, so it should be easy to identify. However, nothing seemed particularly novel. The department store was just like the department stores in Seoul, and the goods were all the same. The only differences were that the buildings were bigger and there were more people. The tea room was also the same. The difference was that the waitresses' makeup and their kindness seemed a bit more developed. Of course, when I was in Tokyo, such cafés (다방) didn't exist. But now, whether in Kyŏngsŏng or Tokyo, haven't cafés proliferated as if young people have no other place of rest? On the streets, just like in the old days, there were more old streetcars than new ones. The cars were fast and bumpy. My sightseeing in Tokyo was brief. Regarding streets, centered around Aoyama, I visited the Nihonbashi district (日本橋區), Ginza-dōri, Kanda (神田), Hongō (本鄕), Ueno (上野), Asakusa (淺草), Shinjuku (新宿), and the Waseda (早稻田) vicinity.
For theaters, I only managed to see the Tsukiji Little Theater (築地小劇場). Department stores, I visited 3 or 4. Then there were Ueno Park, Shiba (芝) Park, and the subway. Two days were spent at the conference and three days visiting related government offices, so the time for sightseeing in Tokyo was extremely limited.
I longed for Hongō, Kanda, and Hakusan (白山). I resolved to find these places, whatever it took, to locate the house where I used to live. So, I went to Kanda to search for my old nest (古巢), but amidst the complex streets of the reconstructed city, I ultimately failed to find it. That's understandable. The house must have disappeared during the earthquake (震災). That flimsy, leaning, dirty house must have burned down. After that, I didn't even try to look for the Nihonkan in Hongō or the boarding house for amateurs (素人 하숙) in Hakusan. Though many memories were associated with those places, <133> their physical forms (形骸) likely no longer exist. For this reason, there is perhaps no one more foolish than a person living in past memories. Happiness and hope undoubtedly belong to those who pioneer new frontiers. Therefore, I gave up visiting my old nests in Hongō and Hakusan.
I looked into bookstores a bit more. However, most bookstores in Kanda are antiquarian bookstores, largely filled with old textbooks, and there weren't many books worth buying. In the bookstores near Waseda, books on social sciences were displayed quite prominently. I don't know if they sell well, but according to the bookstore owner, the book prices seem high enough to buy and sell in Chosŏn. If I had browsed bookstores more extensively, perhaps I could have found rare editions of classics, but lacking time and funds, I gave up and bought a single volume on the History of the Christian Church (基督敎會史) to serve as a souvenir of my Tokyo visit.
Previously, when I was in Tokyo, perhaps due to lack of leisure from studies or lack of means, the Tsukiji Little Theater was a place I always intended to visit but never could. This time, I made sure to go. It wasn't a well-built or spacious place. As its name suggests, it's a small theater. But how could one write the history of Japan's new theater movement (신극 운동) without mentioning this place? In the past, there were people in Chosŏn who aimed for a theater movement like that of the Tsukiji Little Theater and strove hard, but they ultimately failed. Carrying these recollections, stepping into the small theater evoked various emotions. The audience seemed to consist largely of gentlemen and young ladies (令孃) belonging to the intellectual class. The Musashino (武藏野) (a movie theater) in Shinjuku is also not large and feels cramped, but among its audience, there seem to be many leisured madams (有閑 매담) and young ladies. It feels as if, in Tokyo, nothing can develop in any sector without these young ladies. Their curious attire, bewitching makeup, light steps, affectionate voices—they are surely shaping some new era.
Next is the chaotic dance of automobiles. Despite claims that cars have significantly decreased due to the national situation, the streets of Shinjuku are tempted by processions of empty taxis (空車), making pedestrians' legs tired just by watching. Endless swarms of cars cluster and move like ants. Thanks to them, perhaps, I too used <134> these empty taxis almost half the time when going out.
Then there's the subway. The basements of various department stores serve as subway stations. It's become extremely convenient. When I was in Tokyo, this was unimaginable. I pestered my companion, Mr. Ch'oe Muhyŏk (崔武赫), and finally rode it once.
Standing in the heart of Tokyo, I reflected. When I first came to Tokyo, I saw people being arrested for giving speeches about universal suffrage (普選) in Ueno Park. However, eventually, universal suffrage was implemented. Following that, the social movement (사회 운동) intensified fiercely, leading to many sacrifices, and today, haven't nationwide converts/recants (전향자) become one group, engrossed in the patriotic movement (애국 운동)? People say 10 years mark a generation (代), and indeed, 10 years seems to be a turning point.
Some friends ask me to talk about Tokyo's culture, but this is truly meaningless. All products in Kyŏngsŏng come from Tokyo, Osaka, and Kobe; all sorts of books in Kyŏngsŏng come from Tokyo; movies, clothing fabrics, fashion trends, everything comes from Tokyo. How is Tokyo different from Kyŏngsŏng? Only that Tokyo is vast. The population is large. The scope of all enterprises is wider.
From my personal perspective, Tokyo was the cradle of my literary cultivation. At that time, Mr. Ikuta Chōkō's (生田長江) 12 Lectures on Literature and Art were published, and Western masterpieces by Heine (하이네), Goethe (꾀데), Nietzsche (니이체), Stirner (스틔네르), Baudelaire (뽀드레르), Wilde (와일드), Symons (시몬스), Rousseau (룻소), etc., were flooding in with great force. During this period, I studied the art of Poe (포-), Symons, Baudelaire, and Wilde. When I went to bookstores, all the new publications seemed fresh, and I wanted to read them all.
However, today, nearly 20 years later, peering into Tokyo's bookstores, nothing catches my eye. The so-called new books are all those books gathering dust on my bookshelf. There is nothing to renew my knowledge. Is it because there are no new scholars in the world? Is there no new ground in truth (*)? Publishing, too, mostly consists of reissuing famous works from 20 years ago.
There are many other things I saw and heard, but here I will conclude with these brief impressions. (End) <135>

**Summary**

Pak Yŏnghŭi recounts his 1938 trip to Tokyo, contrasting it with his student days there 18 years earlier. Traveling as an official delegate for the "National Situation Response Committee" alongside Mr. Yokota and Kwŏn Chungil, he feels the weight of responsibility rather than youthful curiosity. He observes Tokyo's modernization—post-earthquake rebuilding, department stores, cafés, neon signs, the subway, and the Tsukiji Little Theater—but finds much familiarity with Seoul (Kyŏngsŏng), noting Tokyo is simply larger. He nostalgically recalls his old haunts but finds them changed or gone. He reflects on the vibrant influx of Western literature during his youth compared to what he perceives as a lack of new intellectual works in 1938 bookstores, seeing mostly reprints.

From a historical perspective, the article is interesting for its depiction of a Korean intellectual's engagement with the Japanese colonial center during the sensitive wartime period (1938). His role as a delegate for a "Situation Response Committee" hints at the mobilization efforts affecting colonial subjects. His observations on modernization, cultural trends (like the prominence of "young ladies"), and comparisons between Tokyo and Kyŏngsŏng reveal aspects of colonial identity and the complex relationship between colony and metropole. The mention of the earlier universal suffrage movement, subsequent social movements and their suppression, leading to the current "patriotic movement" involving "converts" (전향자), provides valuable insight into the political trajectory under Japanese rule.

**Named Entities**

朴英熙	박영희	Pak Yŏnghŭi
어언간 大田역에를 왔다. 이곳 또한 한 개의 역임에 틀림없을 것이나 나는 이 역에 인상이 깊다. 全州 갈 때도 이곳에서 박궈 탓든 것이다. 그리고 大邱역 이곳도 왕복 4차의 쓰라린 감회가 또한 없지 않었다. 그 다음의 釜山 이곳은 18년 만에 오는 데다. 18년 전 高普를 갓 나온 소년인 나는 이 부두에서 울고 허매이든 인상깊은 곳이다. 멀리 창파를 바라봄도 가슴을 울렁거리게 하는 것이나 몰려오는 청량한 해풍조자 일종의 시적 애상을 던저 주었다. 연락선에다 나의 몸둥이를 싫고 그보다도 나의 생명과 희망과 동경을 싫고 밤새도록 바다 우를 떠나려갓다. 연락선 안에서 승객의 세밀한 조사는 18년 전이나 금일이나 조금도 틀림없어 보인다. 下關서부터 東京까지 가는 도중에서 인상 깊은 곳이라고 할 만한 곳은 大阪뿐이다. 그러나 여행이 아닌 이 길에서 도중하차로 과거의 감회를 풀 수는 없었다. 一途 東京까지 이르렀다.

東京역에 나리니 아무도 아는 사람이 없었다. 전보는 두어 장 친 모양인데 또한 出迎한 사람도 없었다. 나는 東京에 아는 사람이 하나도 없었든 까닭이다. 驛頭에 서서 보니 丸之內의 즐비한 삘딍이 장쾌하게 눈에 띠운다. 이에 뚀한 옛 기억이 새로운 바가 있으니 내가 전에 東京에 왕복할 때는 저 빌딩은 건축 중에 있었다. 비게를 가로 세로 매여놓고 조선 목도軍들 억개에 돌을 메이고 「엥치」소리를 하면서 보기만 해도 眩氣가 날 저 높은 데를 이배척거리면서 올나가든 그 기억과 아울러 3, 4개월 동거하야 辛苦를 같이 하야 지내든 禹군이 내가 귀국한 뒤에 내 의복을 몸에 걸치고 저 삘딍 높은 곳에서 1개월 동한 노동을 하였다. 그러고 보니 저 宏大한 집에는 禹군의 힘도 있을 것이다. 그러나 禹군은 그 후 귀향하야 수년 후 별세하고 말었다. 이러한 감회가 이러나기 시작하니 그 길로 내가 살든 곳 내가 다니든 길 내가 좋아하든 곳 내가 고생하든 곳 내가 가고 십허하든 곳을 어디보다도 먼저 달려가고 싶었다.
그러나 이것은 현실를 무시하는 나의 정열뿐이였다. 나에게 그러한 裕閑한 틈이 없었다. 東京의 하늘을＜131＞ 치여다보고 시를 음미하거나 은행나무 잎새 틈으로 새여나오는 尺八의 애상곡을 드를 여가는 내게 없었다. 世事가 多端하고 風雨가 難測이라? 一夜의 정회가 무슨 그다지 큰 일이랴? 더욱이 「케데이」도 없고 「롯데」도 없는 東京에서랴?
橫田선생이 부른 택시를 타고 東京역 광장을 반원으로 한 번 돌아서 한편 쪽 구석 한적한 공원처럼 꾸미여 논 의사당 앞을 돌아서 외연한 각 성의 관청 앞을 이리 저리로 빠저 흘러 靑山 쪽으로 택시는 속력을 내였다. 이리해서 19일 오전에 靑山 일본 청년회관에 여장을 풀었다.
우리가 제일착인 것 같다. 하녀가 안내하는대로 한 방에 드러오니 넓은 실내라 그런지 허전하게 생각되면서 간얼핀 旅愁가 일어나는 듯하다. 3, 4일 동안의 피로가 일시에 풀리는 듯 온몸이 노군하기 시작한다.
창문을 열고 밖을 내여다보니 무성한 수림의 바다가 끌없이 끝없이 퍼저 서 있었다. 나무들이 모다 크고 윤색이 있어서 보는 사람의 정서를 너그럽게 한다. 예전에도 靑山 부근에는 수림이 많었든 기억이 있었으나 18년 후인 지금에야 물론 더 많은 수림을 보게 되는 것이 이상할 것이 없겠지마는 나무 기근에서 살든 나는 흉금을 푸러 헤치고 쾌재를 부르지 않을 수 없었다.
그러나 이것도 일순간 갑작이 몸의 피로를 늦기여 權과 나는 그 자리에 그냥 드러누었엇다.
한 5분인가 10분이 채 못되여서 나를 깨는 사람이 있었어 깜짝 놀나 눈을 떠보니 처음 보는 젊은 사람이였다. 그는 12분의 친절한 태도로서 자기의 명함을 내게 준다. 우리도 각각 명함을 교환하였다. 그는 小島씨다. 氏는 遠路에서 온 우리들의 여정을 위로한 후
「물론 피로하시겠지만 참으시고 자 시가 구경이나 갑시다. 내가 안내하겠읍니다.」
우리가 대답할 여가도 없이 그의 서두르는데 얼이 빠저서 그가 하자는대로 문 밖에를 나갔다. 우리는 택시를 타고 東京에서 번화하다는 銀座通으로 달리였다. 일본 극장 앞에는 마티네 관객들이 표를 사려고＜132＞ 3列 4列로 끝없이 느러섯다. 내가 東京 있었든 엣날에는 극장이 저러틋 번창하지는 못한 듯 싶다. 도로나 건축이 많이 변한 듯 하나 그래도 눈에 익은 것이 많어서 舊態를 찾을 수 있었다. 외관상으로 얼는 변한 것은 아마 「네온싸인」일 것이다. 예전에도 많은 사람이 이 거리를 왕래하였으나 지금은 많은 왕래에 길이 파뭇치고 있다.
小島씨의 안내로 三越 백화점 식당에서 晝食을 먹었다. 식사 중에 氏는 희망과 동경과 열의와 웅변으로서 이야기를 시작했다. 또한 상당이 큰 茶店에를 드러갔다. 그 일흠은 그때 몹시 피로한 때라 잊어버리고 말었으나 銀座에서 제일 유명한 茶店인지라 알기 쉬울 줄노 안다. 그러나 아모 것도 신기한 것이 없다. 백화점도 꼭 같은 서울 백화점이며 물품도 다 동일한 것이다. 다른 것은 집이 더 크고 사람이 더 많은 것뿐이다. 茶店 역시 동일 것이다. 다른 것은 여급들의 화장과 그 친절한 것이 좀 더 발달한 것 같다. 내가 東京 있었을 때에는 물론 이러한 다방이 없었다. 그러나 지금은 京城이나 東京이나 다방이 없이는 젊은이의 安息所가 없는 듯이 느러서서 잇지 않은가. 길에 전차도 엣날과 같이 새 차 보다도 날근 차가 더 많다. 차는 빠르고 까불었다. 나의 東京의 兄學은 간단하였다. 가두로는 靑山을 중심으로 日本橋區銀座通, 神田, 本鄕, 上野, 淺草, 新宿, 早稻田 근 방 등이였다.
극장으로는 築地 소극장 하나밖에 못 보았고 백화점은 3, 4개소 그 다음으로는 上野 공원, 芝 공원, 그리고 지하철도 등이다. 2일은 대회에 3일은 관계 관청 방문에 사용하였으니 東京을 구경할 시간은 극히 적었다.
本鄕, 神田, 白山이 그리웠다. 무슨 일이 잇든지 이 곳들을 찾어서 나의 살든 집을 찾이리라고 생각하였다. 그리하야 神田을 가서 나의 古巢를 찾었으나 複興 도시에 착잡한 거리에서 끝끝내 못 찾고 말었다. 그것도 그럴 것이다. 震災 때에 반드시 그 집은 없어젔을 것이다. 그 집은 허술하고 기우러지고 더러운 그 집은 반듯이 타버렸을 것이다. 그 뒤로 本鄕의 일본관과 白山의 素人 하숙은 찾어보려고도 아니하였다. 그 곳에는 가지가지의 추억이 많었으나 그 집늘이 지금은＜133＞ 形骸도 없을 것이다. 이러한 까닭에 과거의 추억에서 사는 사람처럼 어리석은 사람은 없을 것이다. 新境地를 개척하는 사람에게 행복과 희망이 있음은 물론이다. 그런 까닭에 나는 本鄕과 白山의 古巢 방문을 단념하였다.
서점을 좀 더 디려다 보았다. 그러나 神田에 잇는 서점의 대부분이 고서점이지만 古 교과서가 대부분이며 살 만한 책자도 없엇다. 早稻田 근방에 잇는 서점에서는 사회 과학에 관한 책자들이 제법 진열되여 있다. 팔리는지 안 팔리는지는 모르겠으나 서점 주인의 말을 드르면 조선서 사다가 팔 만치 책값이 고가인 듯하다. 서점을 좀 널게라도 다닌다면 고전에 대한 진서가 없을 것도 아니겠지만 시일도 없고 所持金도 없어서 그만두고 基督敎會史 一冊을 구입하여서 이것으로 東京 온 기념품을 삼으려는 것이다.
예전에 내가 東京에 있을 때는 공부에 여가가 없었든지 혹은 그만한 여유가 없었든지 늘 가본다고 별느고 못간 데가 築地 소극장이였다. 이것만은 이번 기회에 그여코 가보았다. 잘 진 집도 아니고 또 넓은 데도 아니다. 일흠과 같이 소극장이다. 그러나 일본의 신극 운동에서 이 집을 빼놓고 어떻게 신극사를 쓸 수 있으랴. 과거의 조선에서는 築地 소극장만한 연극 운동을 목표로 하고 애쓰든 사람들도 또한 없지 아니하였으나 이내 성공하지 못하고 말었다. 이러한 추억을 갖이고 소극장에 발을 디려노니 가지가지의 감회가 없지 아니하였다. 관객들이 비교적 지식 계급에 속한 신사와 令孃이 많은 듯하다. 新宿의 武藏野(활동 사진관)이 또한 집이 크지 못하고 狹窄하나 관객 중에는 유한 매담과 令孃들이 많어 보인다. 東京에는 어느 부분이나 이러한 令孃 없이는 그런 것이 발달할 수 없는 듯이 생각하게 된다. 그 기묘한 裝束 요괴한 화장, 경쾌한 보조, 다정한 말소리 그들은 확실이 어떠한 새 시대를 형성하면서 있는 것이다.
그 다음으로는 자동차의 난무다. 시국 관계로 자동차가 많이 줄어젔다는데도 新宿의 거리에는 空車의 대행진의 유혹이 거러가는 사람의 다리를 저절로 피로케 한다. 한없이 느러슨 자동차의 떼는 개아미 떼 모양으로 몰려 단인다. 그 덕분인지 나도 외출할 때는＜134＞ 거지 반 이 空車를 이용하였다.
그 다음으로 지하철도다. 각 백화점의 지하실이 곳 지하철도의 정류장이다. 대단이 편리하게 되였다. 내가 東京 있을 때에는 생각지도 못하였다. 동행한 崔武赫씨를 졸라서 그여코 한번 타 보았다.
나는 東京 한복판에 서서 생각해 보았다. 내가 東京에 처음 올 때에는 上野 공원에서 普選에 관한 연설을 하고 검거되는 것을 보았다. 그러나 그 후 결국 보선이 실시되였으며 뒤를 이여 사회 운동이 熾熱하여서 많은 희생을 하다가 금일에는 전국 전향자가 一團이 되여 애국 운동에 열중하고 있지 안는가. 10년을 1代라고들 하지만 확실이 10년은 一 전환기인 듯 싶다.
친우들이 東京의 문화를 말하라고 하는 사람도 있으나 이것은 실로 무의미한 말이다. 京城의 상품이 전부 東京, 大阪, 神戶에서 오는 것이오 京城에 잇는 온갖 서적이 다 東京에서 오는 것이며 영화, 衣服地, 유행 등 모든 것이 東京에서 오는 것이니 東京이 京城과 다를 것이 무엇인가. 다만 東京은 광활하다. 인구가, 많다. 모든 사업의 범위가 넓을 뿐이다.
내 개인으로 본다면 東京은 내의 문학적 수양의 요람지인 것이다. 그 때에 東京에는 生田長江씨의 문예 12講이 출판되고 하이네, 꾀데, 니이체에 스틔네르 뽀드레르, 와일드, 시몬스, 룻소- 등 서양 명저가 대단한 기세로 밀려나왔다. 나는 이때에 「포-, 시몬스 뽀드레르, 와일드」등의 예술을 연구하였다. 서점에 나가면 모든 신간 서적이 다 새로웠고 구독하고 싶었다.
그러나 20년 갓가히 지낸 금일, 東京의 서점들을 엿보니 나의 시선을 끄는 것은 하나도 없다. 신간 서적이라는 것이 모다 내 서가 우에서 먼지에 싸여잇는 그 책들이다. 나의 지식을 새롭게 하는 것이 하나도 없다. 세상에 새로 새 학자가 없음인가. 진리에 새 경지가 없*인가. 출판도 모다 20년 전의 명저를 재발행하는 것뿐이다.
이외에도 견문한 바가 많으나 이곳에서는 이것으로 간단한 인상을 말하고 擱答하려는 바이다. (끝)＜135＞
＜128-135＞
