Rank	Word	Frequency
201	타나	14
202	여러가지	13
203	매우	13
204	겨우	13
205	農民	13
206	政治的	13
207	影響	13
208	其他	13
209	부터	13
210	目的	13
211	建設	13
212	自身	13
213	佛蘭西	13
214	劇場	13
215	歷史的	13
216	人生	13
217	有名	13
218	環境	13
219	입	13
220	생활	13
221	듯이	13
222	世上	13
223	資本本位	13
224	서로	13
225	器官	13
226	안해	13
227	반듯이	12
228	아모	12
229	經營	12
230	利益	12
231	不過	12
232	衰滅	12
233	自體	12
234	結果	12
235	矛盾	12
236	國家	12
237	統計	12
238	無産階級	12
239	最近	12
240	實行	12
241	저서	12
242	시작	12
243	압헤	12
244	가트	12
245	자식	12
246	스스로	12
247	작품	12
248	불	12
249	進化	12
250	植民地民	12
251	정신	12
252	죽엄	12
253	얼마	11
254	이럿케	11
255	바이	11
256	잇슴	11
257	아모리	11
258	制度	11
259	亦是	11
260	年年	11
261	何等	11
262	獨逸	11
263	코저	11
264	傾向	11
265	現狀	11
266	過去	11
267	主義	11
268	鬪爭	11
269	그때	11
270	社會的	11
271	失敗	11
272	參圓	11
273	길이	11
274	짐작	11
275	자리	11
276	그림자	11
277	總督府	11
278	누가	11
279	문학	11
280	무리	11
281	苦痛	11
282	感動	11
283	다리	11
284	先生	11
285	파업	11
286	괭이	11
287	늣기	10
288	안타	10
289	工業	10
290	發見	10
291	解決	10
292	紹介	10
293	基礎	10
294	當然	10
295	소식	10
296	그로	10
297	徹底	10
298	가운데	10
299	하라	10
300	積極的	10
301	感情	10
302	同志	10
303	입센	10
304	반드시	10
305	지도	10
306	아주	10
307	眞實	10
308	所謂	10
309	만타	10
310	사실	10
311	결코	10
312	시대	10
313	理想	10
314	躍動	10
315	資本主義社會	10
316	별안간	10
317	역시	10
318	資本階級	10
319	대답	10
320	거의	10
321	망령	10
322	루불	10
323	업스	9
324	바람	9
325	해도	9
326	支配	9
327	集中	9
328	大體	9
329	方面	9
330	小作農	9
331	農業勞働者	9
332	沒落	9
333	英國	9
334	米國	9
335	消費	9
336	弊害	9
337	團結	9
338	集會	9
339	組織	9
340	活動	9
341	經驗	9
342	지고	9
343	一切	9
344	國際的	9
345	以後	9
346	現社會	9
347	잇섯	9
348	하니	9
349	事業	9
350	自然主義	9
351	主張	9
352	作家	9
353	産出	9
354	女子	9
355	노래	9
356	분야	9
357	필연	9
358	작가	9
359	동시	9
360	가운	9
361	한참	9
362	아래	9
363	京城府	9
364	하리	9
365	植民政策	9
366	征服國家	9
367	人類	9
368	요구	9
369	등불	9
370	아가	8
371	스사	8
372	때문	8
373	업슬	8
374	施設	8
375	原因	8
376	明白	8
377	持續	8
378	商業	8
379	疲弊	8
380	現象	8
381	爲先	8
382	數字	8
383	果然	8
384	搾取	8
385	多大	8
386	將來	8
387	이로	8
388	機關	8
389	個月	8
390	衝突	8
391	印度	8
392	日本人	8
393	어린이날	8
394	오늘날	8
395	비로소	8
396	紀念	8
397	第一	8
398	宗敎	8
399	在來	8
400	意義	8
