Rank	Word	Frequency
261	片紙	12
262	만일	11
263	主義	11
264	觀察	11
265	이면	11
266	趣味	11
267	要求	11
268	머리	11
269	本誌	11
270	부터	11
271	엇습	11
272	물	11
273	가슴	11
274	노래	11
275	하얏슴	11
276	畢竟	11
277	過去	11
278	遺物	11
279	活動	11
280	敎會	11
281	얼마나	11
282	아나이	11
283	족음	11
284	얼마	11
285	얼굴	11
286	文明	11
287	容恕	11
288	爲先	11
289	擴大	11
290	生活費	11
291	中流階級	11
292	伯林	11
293	獨逸	11
294	이로	10
295	道德	10
296	存在	10
297	比較的	10
298	組織	10
299	亦是	10
300	特色	10
301	色彩	10
302	充分	10
303	듯이	10
304	團結	10
305	到底	10
306	唯一	10
307	꿈	10
308	하얏나	10
309	一部	10
310	一面	10
311	多少	10
312	經驗	10
313	不幸	10
314	아모리	10
315	누가	10
316	罪惡	10
317	準備	10
318	異常	10
319	普通	10
320	잇슴	10
321	京城	10
322	具體的	10
323	日本人	10
324	維持	10
325	洋服	10
326	作用	10
327	發展	10
328	파이	10
329	레트	10
330	논설	9
331	現像	9
332	思想	9
333	漸漸	9
334	進步	9
335	一般的	9
336	反對	9
337	運動	9
338	信仰	9
339	歷史	9
340	直接	9
341	完全	9
342	나니	9
343	始作	9
344	形便	9
345	그대	9
346	발	9
347	인제	9
348	月號	9
349	되엇습니	9
350	업섯습니	9
351	안코	9
352	저서	9
353	더구나	9
354	考察	9
355	觀念	9
356	不過	9
357	當代	9
358	藝術的	9
359	社會的	9
360	特殊	9
361	나무	9
362	繼續	9
363	行爲	9
364	感覺	9
365	行動	9
366	決心	9
367	나라	9
368	거나	9
369	官軍	9
370	所有	9
371	所聞	9
372	手段	9
373	生理的	9
374	統一	9
375	朝鮮建物	9
376	傳貰	9
377	神性	9
378	征伐	9
379	이름	8
380	一時	8
381	各各	8
382	古代	8
383	重要	8
384	理由	8
385	程度	8
386	귀	8
387	素月	8
388	이요	8
389	抱擁	8
390	無限	8
391	明淳	8
392	女史	8
393	깃븜	8
394	記憶	8
395	돌이	8
396	倍達族	8
397	暫時	8
398	確實	8
399	此等	8
400	使用	8
