Rank	Word	Frequency
255	中國人	12
256	업섯	12
257	만타	12
258	저희	12
259	간다	12
260	비로소	12
261	하리	12
262	장사	12
263	그대로	12
264	인민	12
265	京城人	12
266	畫家	12
267	퇴폐	12
268	主義	12
269	자긔	12
270	정도	11
271	얼골	11
272	반대	11
273	실시	11
274	아래	11
275	최근	11
276	일부	11
277	겨우	11
278	맛치	11
279	현상	11
280	더구나	11
281	과거	11
282	가치	11
283	仁川	11
284	北部	11
285	貧民	11
286	외국	11
287	관리	11
288	내용	11
289	설립	11
290	근래	11
291	놋코	11
292	대답	11
293	형식	11
294	병원	11
295	간판	11
296	감정	11
297	宋秉畯	11
298	기자	11
299	조각	11
300	주장	11
301	더욱이	11
302	숭배	11
303	인생	11
304	나라	11
305	민족	11
306	대회	11
307	중앙	10
308	소유	10
309	표준	10
310	명의	10
311	만원	10
312	생명	10
313	설치	10
314	엇더케	10
315	점차	10
316	문득	10
317	平壤	10
318	漢江	10
319	밋헤	10
320	대신	10
321	貞洞	10
322	오줌	10
323	제일	10
324	빈민	10
325	태도	10
326	南山	10
327	侍天敎	10
328	基督敎	10
329	선생	10
330	정말	10
331	죄악	10
332	怠惰	10
333	목소리	10
334	다리	10
335	대부분	10
336	象徵	10
337	대통령	10
338	이면	10
339	관청	10
340	景福宮	10
341	쳠지	10
342	논설	9
343	농촌	9
344	활동	9
345	최고	9
346	원문	9
347	계획	9
348	신문	9
349	나무	9
350	중심지	9
351	영업	9
352	露國	9
353	數字	9
354	샹투	9
355	친구	9
356	노코	9
357	一種	9
358	그러케	9
359	길거리	9
360	너희	9
361	유지	9
362	사상	9
363	佛敎	9
364	敎徒	9
365	정부	9
366	此外	9
367	近日	9
368	먼저	9
369	해도	9
370	방법	9
371	실현	9
372	본능	9
373	平等愛	9
374	아모리	9
375	취하	9
376	劇界	9
377	위해	9
378	가운	9
379	嘲笑	9
380	虛僞	9
381	현실	9
382	吾人	9
383	족음	9
384	조사	8
385	본래	8
386	시설	8
387	비롯	8
388	잇슴니	8
389	감독	8
390	지배	8
391	완성	8
392	자리	8
393	팽창	8
394	재작년	8
395	각각	8
396	주택	8
397	장차	8
398	건축	8
399	내지	8
400	首府	8
