Rank	Word	Frequency
315	靈魂	11
316	논설	10
317	오히려	10
318	나니	10
319	멀리	10
320	大槪	10
321	現像	10
322	政治	10
323	云爲	10
324	自覺	10
325	個人	10
326	手段	10
327	自身	10
328	經濟的	10
329	當局者	10
330	眞實	10
331	主人	10
332	存在	10
333	兄弟	10
334	天下	10
335	되엇습니	10
336	처음	10
337	不足	10
338	理由	10
339	輿論	10
340	宗敎	10
341	西洋人	10
342	權威	10
343	營業	10
344	作者	10
345	考察	10
346	高句麗	10
347	一生	10
348	政治的	10
349	現在	10
350	絶對	10
351	權利	10
352	覺醒	10
353	商品	10
354	民族的	10
355	당신	9
356	雨露	9
357	一時	9
358	危險	9
359	念慮	9
360	建設	9
361	風俗	9
362	施設	9
363	萬人	9
364	熱烈	9
365	經驗	9
366	어머님	9
367	말슴	9
368	어쨰	9
369	너	9
370	혼자	9
371	農民	9
372	始作	9
373	이요	9
374	比較的	9
375	眞理	9
376	每日	9
377	墮落	9
378	待遇	9
379	하얏는데	9
380	거늘	9
381	지라	9
382	壬辰	9
383	世人	9
384	기도	9
385	일이	9
386	快感	9
387	讀者	9
388	文藝	9
389	리오	9
390	區別	9
391	交通	9
392	重要	9
393	養分	9
394	往往	9
395	人間性	9
396	精神生活	9
397	그대	9
398	眞人	9
399	公序良俗	9
400	思考	9
