Rank	Word	Frequency
348	今後	10
349	團結	10
350	成立	10
351	現像	10
352	習慣	10
353	잇슬것	10
354	나라	10
355	輸出	10
356	후란	10
357	여러	10
358	監獄	10
359	스리	10
360	바다	10
361	確實	10
362	至今	10
363	利用	10
364	獨特	10
365	社會的	10
366	困難	10
367	最後	10
368	시오	10
369	兒孩	10
370	物質的	10
371	缺陷	10
372	開拓生活	10
373	功利主義者	10
374	나니	9
375	안흐	9
376	안코	9
377	中心	9
378	如斯	9
379	尊敬	9
380	原動力	9
381	當時	9
382	邵子	9
383	原理	9
384	適用	9
385	亦是	9
386	最善	9
387	範圍	9
388	머리	9
389	겨우	9
390	늑김	9
391	이면	9
392	업슬	9
393	言論	9
394	兄弟	9
395	理由	9
396	本誌	9
397	아마	9
398	업슴	9
399	거의	9
400	各自	9
