잡지명	개벽 제13호
발행일	1921년 07월 01일
기사제목	나의 본 日本 서울 (The Tokyo, Japan I Saw)
필자	晩松 成琯鎬 (Mansong Sŏng Kwanho)
기사형태	논설 (Editorial/Essay)

The Tokyo, Japan I Saw
						Mansong Sŏng Kwanho

I previously spent about 20 days sightseeing in Tokyo, Japan. While I certainly have impressions regarding the scenery along the journey, these are merely the clichés of a sightseer, so I will omit all writing about them and only attempt to depict the Tokyo reflected in my eyes.

The surface of Tokyo reflected in my eyes was like this. Firstly, the roads of Tokyo city, for metropolitan roads, should rather be called narrow and unclean than splendid and wide. Of course, one might say this is due to the geographically and climatically damp plains and the frequent wind and rain, but it likely expresses the insufficiency of human intellect's ability to alter nature beyond its current state. The houses lined up left and right are mostly two stories or more rather than one story, and the vast majority are Japanese-style (和式) rather than Western-style (洋式). No matter how magnificent and solemn the few Western-style houses may be, their appearance gets buried within the colors of the Japanese style. Setting aside the reasons for the historical or geographical changes in Japanese-style houses, they are probably the weakest and lightest in the world. It goes without saying that weak things are easily soiled, and light things do not last long. They seem excessively weak and light even compared to our Korean-style houses (朝鮮式 家屋). Therefore, even new buildings look as if they could be blown away by the wind or washed away by the rain, and also like white clothes that get dirtier by the day. At the same time, the appearance and color of the entire metropolis flow with an atmosphere of uncleanliness and frivolity rather than splendor and solemnity. Thus, the brilliant and luxurious goods adorning the entire city in the shops lined up everywhere looked like flowers blooming on a worm-eaten tree. And since these shops displaying goods decorated their entire fronts with thin glass windows, the contents of the shops could be fully seen from the outside. Thus, it seemed to the viewer not that there was something profound hidden inside, but rather like an advertisement of “this is all there is,” showing everything without remainder. Of course, the headwear is all Western-style, but the clothing worn is Western suits for a minority, while the vast majority wear wide-sleeved Japanese clothes (和服). The clothing style called wide-sleeved clothes originally makes the human body appear smaller than it actually is, and being short is a characteristic of the Japanese people; adding to that, everyone wearing wide-sleeved clothes makes them look even smaller among the small. However, even within that small stature, it seems filled with vibrant vitality (潑潑한 生氣). This vibrant vitality alone must be the marrow that allowed them to hold hegemony in the East and stand shoulder-to-shoulder with the great powers—and at the same time, the expression of the Japanese spirit (日本魂).

Tokyo, with such a surface appearance, offers nothing particularly surprising even for a first-time visitor,<62> and there is not the slightest thought of it being splendid and solemn. However, the point of its vastness cannot but be affirmed, and what cannot be taken lightly is the vibrant vitality filling the entire metropolis.

I wanted to see the inner side of Tokyo, but I lacked sufficient time to see it, and concurrently, my discerning eye was also insufficient. It's not that I lack sights and sounds even with limited time and an insufficient eye, but even if I had them, they likely wouldn't be correct sights and sounds. Whether they are correct or incorrect views I leave to public opinion, but since writing my views is the purpose of this journal, I intend to record some impressions.

Japan viewed from the perspective of current morality is dominated by class morality rather than egalitarian morality, and individualistic morality rather than collective morality rules society. Originally, regardless of East or West, the grand trend of cultural development from the beginning until now has simply been the progression from class morality to egalitarian morality, and this will likely be true not only up to the present but also eternally into the future. Therefore, even the so-called egalitarian morality being cried out for today is also not absolute equality, and there is infinite room for it to progress further towards equality upon equality. In the end, equality probably refers to that which is best and most just, encompassing not only the present but also the endless future of this world. Japan too, entering the Meiji Restoration (維新時代) from the pure despotism of the feudal era—that is, the extreme class morality—inflicted a great blow upon itself and established a new morality, reaching the present day. While foreign trends may have caused some fluctuations in bringing that new morality to the present, the establishment of the new morality was merely adding the flavor of foreign new trends onto the cruel class morality of the past; it was not fundamentally reformed. Originally, the nature of social progress itself is such that one cannot completely destroy what has been inherited through the essence of human nature and establish something entirely different, hence the so-called new morality itself has had the skeleton of class morality implicitly buried within it. Not only that, but since the Restoration already has a history of half a century, this new morality has now also put on an old shell. It's not that foreign trends are absent, but they seem too lacking in power to freshen that old shell. Furthermore, in surrounding nations, reform movements are arising, advocating for gender equality and crying out for labor equality, establishing new morality with rapid momentum. However, Japan seems to be facing the entire world still wearing its old shell. In any case, today's Japan is not modern. It is a Japan quite different from what I had usually thought.

Because of this, officials and civilians are unequal, men and women are unequal, and the rich and poor are unequal. Officials look down on the people as if they were dirt and dust, and the people look up to officials as if they were heavenly emperors. Consequently, the fact that bureaucrats today<63> abuse their authority so much seems perhaps rooted in this reverence for officials and disdain for the people (官尊民卑). The incidents of corruption among high officials and nobles continuously reported in magazines and newspapers likely all express this. Society and the state are also organized through a division of labor. If so, then bureaucrats are also just one type of worker in the division of labor for the survival of the state. Not only bureaucrats, but miners in mines, farmers in villages, and fishermen by the sea—all are equally workers in the social organization for the survival of the state. Then, for the same workers, the notion that some are noble and some are base cannot be called a rational justification. In any case, Japan is a country of reverence for officials and disdain for the people, seemingly even more so compared to other nations. Not only is the disparity between officials and civilians like this, but there is also inequality between men and women. Men view women as servants, and women view men as masters; it is not a union of two opposite sexes with equal personalities, but rather women are appendages of men. This is incomparable to the relationship between men and women in Korea (朝鮮).

In today's world where the age of gold seems poised to change into the age of labor, the spirit of "gold is almighty" seems pervasive throughout Tokyo's streets. All things are produced from gold and also perish within the egg of gold. Of course, no one would deny that the emergence and disappearance of things are invariably syntheses of matter and spirit. Thus, gold too is undeniably a part of the fabric of things, but the phrase "gold is almighty" likely means that the power of gold surpasses the spirit. Japan remains Japan of the age of gold. The principles of the weak and the opinions of the poor, no matter how just, cannot but bow their heads before the strong and the rich, and the opinions of the rich and the strong, even if unreasonable, become absolute pressure upon the heads of the poor. Thus, the opinion of one rich person can disregard the opinions of ten thousand weak people. The struggle over principles among political factions ultimately becomes a struggle for financial power. In Tokyo, I saw the villas or residences of the rich and noble, as well as the areas where the poor congregate. Whenever I saw the villas of the rich after seeing the villages of the poor, there was never a time I didn't think it detestable, and whenever I saw the dwellings of the poor after seeing the villas of the rich, there was never a time I didn't think it pitiable. The villas of the rich, regardless of whether Western or Japanese style, were the epitome of beauty and grandeur; even carved stones seemed to exude richness, and the gardens were filled with rare flowers and beautiful plants for year-round enjoyment, their vastness comparable to public parks, seen everywhere. However, the poor lack stable housing where they can rest, merely drifting like reeds in the wind or floating duckweed. Viewed from any angle, present-day Japan is ruled by the almighty power of gold.

Regarding Japan's religion, Buddhism holds the chief position over other religions. Confucianism seems to lack even the strength to preserve its lingering breath, and Christianity, being incompatible with the general national character, has little power for development. Therefore, Buddhist morality has come to dominate the general populace. That Buddhist morality dominates<64> is not because the truth of its doctrines has enabled it to rule them, but rather because the doctrines have turned into superstition, customarily holding onto their old minds, it seems. Thus, rather than studying the doctrines and living by them themselves, old women and men seem to throw money into the offering boxes before Buddha statues, rub their hands together vigorously, and silently pray for blessings. Not only old women and men, but many young gentlemen also do this. Of course, praying for blessings while striving to align one's own conduct with the doctrines could be considered natural, but it appears that the purely ostentatious, customary, or blind practice is more prevalent. Blessings before Buddha statues and funeral ceremonies are all like this. Monks have become Buddhist merchants rather than propagators. That is, while Buddhism may survive in terms of form, its doctrines seem to have perished long ago.

Not only this, but superstitions of various kinds seem to be widely prevalent. Talismans (符籍) are drawn and pasted on almost every gate, offering boxes are set up under old trees where incense is burned, and near the Shinobazu Pond (不忍池) in Ueno Park, I saw stone carvings of male and female genitalia being worshipped. Seeing this, I thought it expressed the insufficiency of human intellect to eradicate such vulgar superstitions.

Regarding Japan viewed from a political standpoint, I especially lack the experience and common sense to speak, thus lacking the ability to make statements. Since I am already speaking, I wish to add a fragment of my impressions.

Political reform, too, having undergone the long period of half a century since the Restoration, is not without its accumulated bad habits. During the progress over half a century, the powerful found it easy to increase their power, while the weak became increasingly withered. Therefore, the powerful added power upon power, and the weak added weakness upon weakness, resulting in not a few falling behind during that time, while some have preserved their remaining life until now. The struggles among the various political factions in the country at the beginning of the reforms must have been fought under the principle of fairness for the sake of the nation, but now, with bad habits gradually increasing, struggles for private interests are numerous rather than struggles seeking fairness, and they merely maintain the legal forms rather than the substance of political morality. The non-prosecution in the South Manchuria Railway incident (滿鐵事件) was due to political influence, and the filing of lawsuits due to article bans in various newspapers express, more than anything, the deterioration of political power without reservation.

Turning my eyes now to the economic sphere, looking at the development of agriculture, commerce, and industry, agriculture can be said to have reached a considerable level. The整備 (arrangement/consolidation) of irrigation is complete, allowing for sufficient watering, thus damage from drought and floods is infrequent. Not only is cultivation management meticulous, but the spirit of fertilization has spread among the general farming population, leading to increasing harvests year by year. Speaking of commerce, the progress made so far has developed with rapid strides,<65> and the general psychology seems to be concentrating on commerce. Therefore, the future of commerce is promising. Japan seems poised to make its name in the world as a Japan of commerce. The companies and associations lining the streets are all managed with commerce as their objective. In terms of international commerce, it might be called the initial stage, but domestic commerce seems to have already progressed to a convenient level. As for industry, it is still in its early stages. Creative industry is a matter of course, but even imitative industry is still difficult to call adequate. I don't know about mining-related industry, but concerning agricultural industry, Japan's industry is capable of fully utilizing its own agricultural products. It is at least past the primitive industry line and progressing along the machine industry line.

While the economy of society as a whole is proactive, the economy related to individual food and clothing, that is, its negative aspect, the principle of frugality, is truly astonishing. Their food is truly simple. It cannot be simpler. White rice is a given, and for side dishes, a few pieces of so-called "takuan" (다구완), or pickled radish, suffice. Besides that, they commonly eat some fish, while meat is food only for those living an upper-class life. Regarding clothing, whether cotton or silk, they wash it very infrequently. This is because it is black. In any case, looking at our food and clothing—that is, seeing how women have barely any leisure from providing food and clothing, eating and wearing much (多食多衣)—and then seeing their frugality in eating and clothing (節食約衣), I thought that one cause of our livelihood difficulties lies in our inability to economize on food and clothing. Despite the severe impact of the recent global financial turmoil on their general economic world, the reason individuals did not suffer such cruel effects as in Korea seems to be entirely due to the spirit of frugality having been fostered beforehand. Speaking of the Japanese national character, it is, of course, the short temper characteristic of island nations. Therefore, they lack tolerance and consequently lack the magnanimity to embrace others. They anger easily and rejoice easily; when angry, they flare up like fire, and when appeased, they melt like sugar. When possessed of vitality, they are like leaping live fish, but once they lose that vitality, they completely lose any room to exert further effort. The fact that all their clamoring about labor movements or ideological issues suddenly stirs up like foam on water and then suddenly subsides seems to be the inevitable result stemming from their national character. Modern thought shows a sharp contrast between the youth and the elderly. New thought pervades the youth world, while old thought fills the elderly world from bottom to top. Not all youth necessarily hold new thoughts, nor are all elderly necessarily conservative, but the majority among the new thought holders are young, and the majority among the conservatives are old. Regardless of the era or nation, it's not that new and old don't exist, but even if they do, the new becomes the product of the old, and the old becomes the cause of the new, so the new imagines an idealistic future, and the old trusts in past experience. <66> Thus, the new and the old depend on each other and harmonize through compromise, allowing society to progress smoothly accordingly. In this sense, new and old are not contradictory but transitional and progressive. However, Japan's new and old are not like that. That is, the "old" is that in which bad habits have accumulated during the half-century of progress, and the "new" is not something produced from the old but something that arose from the sudden influx of surrounding trends. As such, its new and old did not emerge one from the other, so the two are severely separated and cannot harmonize through compromise. The old tries to annihilate the new with brute force, and the new calls the old puppets and tries to destroy it. Thus, they attempt to destroy class morality and establish egalitarian morality. They try to make officials and civilians equal, rich and poor equal, and men and women equal. Writings stating that the profusion of cherry blossoms is not for the poor but only for the rich and noble, and that the round bright moon shines only on tall towers and great mansions, explain their discontent better than anything. Thus, it seems a fierce clash between new and old is occurring in the shadows. According to what I have seen, Japan for about 40 years after the Meiji Restoration was a Japan progressing both materially and spiritually, while present-day Japan is a Japan spiritually bordering on decay. The responsibility of the Japanese people to transform that atmosphere and build a new culture filled with the inspiration of humanity is indeed heavy, I thought. If they cannot do it, the future of the Japanese people also seems chilling. However, the short temper and narrowness of their national character, while inevitably incurring various antipathies externally, have undeniable advantages internally: that is, in all matters concerning their own country, they disregard temporary sacrifices and are capable of collective unity. Therefore, while they certainly lack the character and virtue to advance globally in cooperation with all humankind, they will likely be capable of protecting their own country and people. And what is most admirable are the young Japanese men and women. The general young men and women not only have faces glowing with vitality like live fish but also seem slightly taller than the elderly. This, at least, allows one to imagine the future Japan.

Finally, what I want to sincerely appeal to our brothers (우리兄弟들) is that our goal is not merely to maintain existence through inertia and expediency, but to exert living vitality (活生命) like others—that is, whether in industry, economy, religion, morality, or any other field, to carry out new construction filled with vigor, strength, and inspiration. <67>

**Summary**

The author, Sŏng Kwanho, provides a critical yet nuanced account of his 20-day visit to Tokyo in 1921. He observes Tokyo's surface as vast but unclean, its architecture predominantly flimsy Japanese-style, and its people short-statured yet filled with a striking "vitality." Internally, he critiques Japan's persistent class and gender inequality, the dominance of money ("gold is almighty"), the superficiality of its religious practices (especially Buddhism), and the accumulation of political弊習 (bad habits/corruption) despite the Meiji Restoration. He notes economic progress, particularly in commerce and agriculture, but finds industry lagging. He contrasts Japanese frugality favorably with perceived Korean extravagance. Sŏng highlights a deep rift between the "old" (conservative establishment) and the "new" (youth influenced by external ideas), seeing Japan at a spiritual crossroads. He concludes with a call for Koreans to build their own vibrant future ("new construction") rather than passively exist.

For historians, this article offers a valuable Korean intellectual's perspective on Imperial Japan during a period of significant social and political tension. It reveals contemporary Korean views on Japanese society, modernity, national character, and the perceived strengths (vitality, frugality, unity) and weaknesses (inequality, materialism, political stagnation, narrowness) of the colonizer. The explicit comparisons between Korea and Japan, particularly regarding social structures and economic habits, and the final exhortation to fellow Koreans, underscore the complex dynamics of identity and aspiration under colonial rule. The critique of Japan's failure to live up to modern ideals of equality despite its power is particularly revealing.

**Named Entities**

日本	일본	Ilbon (Japan)
到達하엿다	도달하였다	Reached, arrived at (older spelling)
水利	수리	Irrigation
整頓	정돈	Arrangement, consolidation, tidying up
完備되어	완비되어	Being fully equipped/prepared
灌漑	관개	Irrigation
充分함으로	충분함으로	Being sufficient
旱水의 害	한수의 해	Damage from drought and flood
不多하고	부다하고	Not being many/frequent
耕作	경작	Cultivation, farming
整理	정리	Arrangement, organization, management
精美할뿐 아니라	정미할 뿐 아니라	Not only being meticulous/refined
施肥	시비	Fertilization
普及되어	보급되어	Being spread, disseminated
收穫	수확	Harvest
年年 增收된다하며	연년 증수된다하며	Saying that harvests increase year by year
長足의 勢	장족의 세	Rapid strides/momentum
心理	심리	Psychology, mentality
集中하는	집중하는	Concentrating
將來	장래	Future
有望하다	유망하다	Promising
揚名하랴는	양명하려는	Intending to make famous/renowned
氣勢가 보인다	기세가 보인다	A spirit/momentum is visible
街路	가로	Street
櫛比한	즐비한	Lined up closely like teeth of a comb
會社	회사	Company
組合	조합	Association, union, cooperative
經營하는	경영하는	Managing, operating
國際商業	국제상업	International commerce
初期의 步調	초기의 보조	Initial steps/pace
國內商業	국내상업	Domestic commerce
便利할만콤	편리할 만큼	To the extent of being convenient (older spelling)
工業	공업	Industry (manufacturing)
아즉도	아직도	Still, yet (older spelling)
創造的	창조적	Creative
模倣的	모방적	Imitative
農産的 工業	농산적 공업	Agro-industry, industry based on agricultural products
自國	자국	One's own country
飽溶할만하다	포용할만하다	Capable of encompassing/absorbing (likely means utilize fully here)
原始工業線	원시공업선	Primitive industry line/stage
機械工業線	기계공업선	Machine industry line/stage
般社會	반사회	Society in general (般 = general)
積極的	적극적	Proactive, positive
衣食	의식	Food and clothing, livelihood
關한	관한	Related to
消極	소극	Passive, negative
節約主義	절약주의	Principle of frugality/thrift
可驚할	가경할	Astonishing, surprising
飮食	음식	Food and drink
簡單하다	간단하다	Simple
白飯	백반	White rice
副食物	부식물	Side dishes
다구완	다쿠안	Takuan (Japanese pickled radish)
몃쪽	몇 쪽	A few pieces (older spelling)
足하고	족하고	Suffices, is enough
魚類	어류	Fish types
常食하고	상식하고	Eating regularly
肉類	육류	Meat types
上等生活者	상등생활자	Person living an upper-class life
食用	식용	For eating, edible use
衣服	의복	Clothing
木綿	목면	Cotton cloth
綢絲	주사	Silk (older term)
洗濯	세탁	Washing, laundry
드믈게	드물게	Infrequently, rarely
黑色	흑색	Black color
까닭이다	까닭이다	Is the reason
我們的	아문적	Our (Chinese influenced term?) - refers to 'uri' (our/Korean)
生活難	생활난	Livelihood difficulties
一因	일인	One cause
節食約衣	절식약의	Eating frugally and dressing simply
共通인	공통인	Common
財界變動暴風	재계변동폭풍	Financial world turmoil storm (economic crisis)
波及	파급	Ripple effect, repercussion
甚하엿슴에 不拘하고	심하였음에 불구하고	Despite it having been severe (older spelling)
慘酷한 影響	참혹한 영향	Cruel/terrible influence/effect
不蒙하얏슴은	불몽하였음은	The fact that (they) did not suffer (older spelling)
全혀	전혀	Entirely, completely (older spelling)
助長됨에 在함	조장됨에 재함	Lies in being fostered/encouraged
島國性	도국성	Island nation character
特色	특색	Characteristic, distinctive feature
短氣이다	단기이다	Is short-tempered
容物性	용물성	Tolerance, capacity to accept things/people
不足하며	부족하며	Lacking
他人	타인	Others, other people
包容할	포용할	To embrace, tolerate
凌轢	능력	Magnanimity, generosity (here capacity/ability to embrace)
輒怒輒喜	첩노첩희	Easily angered, easily pleased
불붓듯하며	불붙듯하며	Like catching fire (older spelling)
砂糖녹듯	설탕 녹듯	Like sugar melting (older spelling)
餘力	여력	Remaining strength, reserve energy
發揮할 餘地	발휘할 여지	Room to exert/display
떠드는	떠드는	Clamoring, making noise about
勞働運動	노동운동	Labor movement
思想問題	사상문제	Ideological issues
물우의 거품	물 위의 거품	Foam on water
문득	문득	Suddenly, abruptly
騷動하다가	소동하다가	Causing a commotion
까라지고	가라앉고	Sinking, subsiding (older spelling)
民族性	민족성	National character, ethnic character
必然	필연	Inevitable, necessity
結果	결과	Result, consequence
現代思潮	현대사조	Modern thought trends
靑年界	청년계	The world/sphere of youth
老年界	노년계	The world/sphere of the elderly
懸殊하다	현수하다	Disparate, greatly different
遍滿하고	편만하고	Pervading, spreading everywhere
舊思想	구사상	Old thought/ideology
미트로부터	밑으로부터	From the bottom (older spelling)
充滿하다	충만하다	Full of, filled with
守舊	수구	Conservative, maintaining the old ways
大部分	대부분	Most part, majority
時代	시대	Era, age
民族	민족	Nation, people, ethnic group
新舊	신구	New and old
産物	산물	Product
原因	원인	Cause
相須하야	상수하여	Depending on each other (older form)
折衷的으로	절충적으로	Compromisingly, eclectically
調和됨으로	조화됨으로	Being harmonized
順境으로	순경으로	Smoothly, favorably
相須	상수	Mutual dependence
相反的	상반적	Contradictory, opposite
變遷的	변천적	Transitional
進步的	진보적	Progressive
積聚된	적취된	Accumulated
突然히	돌연히	Suddenly, unexpectedly
불어옴에서	불어옴에서	From blowing in
甚히 相隔하야	심히 상격하여	Being severely separated/distanced
剛力으로	강력으로	With brute force
撲滅하려	박멸하려	Trying to annihilate/exterminate
傀儡라 하야	괴뢰라 하여	Calling (them) puppets
破壞하려	파괴하려	Trying to destroy
櫻花	앵화	Cherry blossoms (sakura)
爛漫	난만	Profusion, blooming in abundance
爲하야	위하여	For the sake of (older spelling)
富貴者	부귀자	The rich and noble
團團한 明月	단단한 명월	Round bright moon
高樓巨閣	고루거각	Tall towers and great pavilions
비추인다 하는 글	비추인다 하는 글	Writings saying that (it) shines
不平	불평	Discontent, complaint
說明한	설명한	Explained
暗中에서	암중에서	In the shadows, secretly
衝動	충동	Impulse, urge (here likely means 충돌 - clash/conflict)
激甚한	격심한	Fierce, intense
旣往	기왕	The past
以後	이후	After
精神	정신	Spirit, mind
腐敗	부패	Decay, corruption
瀕한	빈한	Bordering on, close to
空氣	공기	Atmosphere
轉換하야	전환하여	Transforming, changing (older spelling/inflection)
人道의 感激	인도의 감격	Inspiration/deep emotion of humanity
建設하여야할	건설하여야 할	Must build/construct
責任	책임	Responsibility
果然	과연	Indeed, truly
寒心할 듯십다	한심할 듯싶다	Seems pathetic/chilling (older spelling/form)
民族性의 短氣陜隘	민족성의 단기협애	National character's short temper and narrowness
對外的으로는	대외적으로는	Externally, towards the outside
反感을 買하는	반감을 매하는	Incurring antipathy/ill feeling
害惡됨이	해악됨이	Being harmful/detrimental
對內的으로는	대내적으로는	Internally, towards the inside
長點	장점	Strong point, advantage
一時의 犧牲	일시의 희생	Temporary sacrifice
不顧하고	불고하고	Disregarding
共同一致 하는	공동일치 하는	Acting in unison/concert
그네가	그네가	They (colloquial/older form)
人類와 協同하야	인류와 협동하여	Cooperating with humankind (older spelling)
世界的으로	세계적으로	Globally, worldwide
性과 德	성과 덕	Character and virtue
堪耐할	감내할	To endure, bear
欽慕되는	흠모되는	Admirable
顔色	안색	Facial expression, complexion
活氣를 띠엇슬	활기를 띠었을	Having vitality/liveliness (older spelling)
老衰者	노쇠자	Elderly/decrepit person
體長	체장	Body length, height
稍大한	초대한	Slightly large/tall
想像할 수 잇다	상상할 수 있다	Can imagine (older spelling)
最後에	최후에	Finally, lastly
眞心으로써	진심으로써	Sincerely, wholeheartedly
兄弟들에게	형제들에게	To (our) brothers
하소연코자하는	하소연코자 하는	Wanting to appeal/complain to (older form)
因循姑息的으로	인순고식적으로	Through inertia and expediency (passively)
存在만 維持하는	존재만 유지하는	Only maintaining existence
目的	목적	Goal, purpose
活生命	활생명	Living vitality, vibrant life
發揮하야써	발휘하여서	By exerting/displaying (older spelling/inflection)
産業經濟	산업경제	Industrial economy
其他	기타	Other
方面으로나	방면으로나	Whether in the field of
勢에 力에	세에 력에	In vigor and strength (older spelling of 력)
感激에 充滿된	감격에 충만된	Filled with inspiration/deep emotion
新建設	신건설	New construction, new establishment
-e 

---------------------------


잡지명	개벽 제13호
발행일	1921년 07월 01일
기사제목	나의 본 日本 서울
필자	晩松 成琯鎬
기사형태	논설

나의 본 日本 서울
						晩松 成琯鎬
나는 先者 約 20日間의 時日을 費하야 日本 東京을 구경한 일이 잇섯다. 歷路沿景에 對한 所感도 不無하나 此는 觀客의 套語에 不過한 바 文字는 一切로 略하고 다못 나의 눈에 비추운 東京을 그려보고저 한다.

나의 눈에 비추운 東京의 表面은 이러하얏다. 爲先 東京市의 道路는 都會 道路로는 華麗廣濶하다는 것보다도 차라리 狹窄不潔하다 하겟다. 勿論 이것은 地理 氣候上으로 陋濕한 平野이엇스며 風雨 頻作에 因함이라 하겟지마는 적어도 人智가 現狀以上으로 自然을 變更하는 能力이 不足함을 表現하는 것일 것이다. 左右에 羅列한 家屋은 1層보다도 2層以上이 全部이고 洋式보다도 和式이 大部分이다. 少數의 洋式家屋이 아모리 華麗 莊儼하다할지라도 그 顔色은 和式의 色彩 속에 무텨버리고 말앗다. 그런데 和式家屋의 歷史上 或은 地理上으로 變遷된 原因은 그만두고라도 爲先 軟弱하고 輕美한 것으로는 世界에 第一일 것이다. 軟弱한 것이 汚穢를 입기 容易하고 輕美한 것이 長久치 못한 것은 勿論이다. 우리 朝鮮式 家屋보다도 넘우 軟弱輕美한 것갓다. 그래서 新建築일지라도 바람에 불릴 것갓고 비에 쓸어질 것가트며 또 날로 더럽어 가는 白衣와 갓다. 同時에 全都會의 形色은 華麗 莊儼보다도 不潔浮輕의 氣分이 흐른다. 그래서 四處로 列羅된 店鋪에 燦爛 華麗한 貨物이 全市街를 粧飾하야 노흔 것은 마치 버래먹은 나무에 花가 開한 모양이엇섯다. 그리고 그 貨物을 벌인 各 店鋪는 그 前面을 全部 열븐 琉璃窓으로 꾸미엇슴으로 그의 店鋪의 內容은 밧게서 能히 다 볼 수 잇게 되엇다. 그래서 觀者로 하여금 深藏한 무엇이 잇는 것가티 보이지 아니하고 全部가 이것 뿐이요 하는 無餘를 廣告함인 것가탓다. 勿論 冠盖는 모다 洋式이나 그 着衣는 少數가 洋服이요 多大數는 廣袖衣의 和服이다. 廣袖衣라는 衣制는 原來 人身을 事實以上으로 體小한 것가티 보이게 하는 것이요 또 矮小한 것은 日本人의 特質인데 게다가 모다 廣袖衣를  着한 것은 軆小한 中에도 더욱 軆小한 것가티 보인다. 그러나 體小한 속에도 潑潑한 生氣가 充滿한 것갓다. 潑潑한 生氣 이것 하나이야말로 東洋에 覇權을 가지고 列强과 並肩하게된 骨髓-며 同時에 日本魂의 表顯일 것이다.
이와가튼 表面의 東京은 비록 初見者일지라도 別로 놀래일 것도＜62＞ 업고 華麗莊儼하다는 생각은 족음도 업다. 그러나 廣大하다는 點은 肯定 아니할 수 업스며 더욱 輕視치 못할 것은 全都會에 充滿한 潑潑한 生氣이다.
裡面의 東京을 보고자 하엿지마는 나에게는 그것을 보기에 充分한 時日도 업섯스며 兼하야 解得할 만한 眼目도 亦是 不足하다. 短促한 時間과 不足한 眼目으로도 見과 聞이 업는 것은 아니지마는 設或 잇다할지라도 正見正聞이 아닐 것이다. 正見과 不正見은 世評으로 讓하고 그나마 余의 所見을 쓰는 것이 本志임으로 幾許의 所感을 記하랴한다.
現行 道德上으로 본 日本은 平等道德보다도 階級道德이 優勢이고 團體的 道德보다도 個性的 道德이 社會를 支配하게 되엇다. 原來 洋의 東西를 不問하고 太初로부터 現今까지의 文化發展의 大是는 階級道德이 平等道德으로 進行되어 가는 것뿐이며 現今까지 뿐아니라 未來 永遠까지도 亦然할 것이다. 그럼으로 今日에 絶呌하는 所謂 平等道德이라는 것도 亦是 絶對의 平等이 아니요 압흐로 얼마던지 平等에 平等으로 進行될 餘地가 無窮한 것이다. 結局 平等이라는 것은 現在는 勿論 이 世間의 끗업는 未來까지를 아울러 通하야 最善 且 最公正한 것을 이름일 것이다. 日本도 亦是 昔日 封建時代의 純專制, 即 極端의 階級道德으로부터 維新時代에 入하며 一大의 斧銊을 自加하야 新道德을 建立하야써 今日에 미처온 것이다. 그 新道德이 今日까지 이르기에는 外來의 風潮가 多少의 變動을 주지 아니한 것은 아니겟지마는 新道德을 樹立하엿다는 것은 亦是 昔日의 酷毒한 階級道德 우에 外來의 新風潮로써 加味한 것뿐이요 根本으로 改造된 것은 아니다. 原來 社會 進步라는 自體가 그러한 것이라 人性의 本質로 因襲되어온 것을 全然 破壞하고 딴 것을 建立하지 못하는 것임으로 因하야 所謂 新道德이라는 自體도 階級道德의 骨子가 隱然히 무텨잇서 왓다. 그뿐아니라 維新이 벌서 半百의 年條를 가지게되엇슴으로 新道德이란 것도 이제는 또 舊殼을 쓰게 되엇다. 外來의 風潮가 업는 것은 아니겟지마는 그 舊殼을 新鮮케 하기에는 넘우 能力이 不足한 듯하다. 또한 그뿐아니라 四圍列國에서는 改造運動이 爭起하야 男女의 平等을 主張하고 勞働의 平等을 絶呌하야 急激의 勢로 新道德을 建立하게 되엇다. 그러나 日本은 舊殼을 依然히 뒤집어쓰고 全世界를 對하는 것가티 보인다. 如何間 今日의 日本은 現代的은 아니다. 平素에 생각하던 것과도 딴판 틀리는 日本國이다.
이러한지라 官民이 不平等이요 男女가 不平等이요 貧富가 不平等이다. 官吏는 人民을 下視하기 土芥가티 하고 人民은 官吏를 尊視하기 天帝가티 한다. 딸아서 官僚가 今日가티＜63＞그 職權을 濫用하는 것도 아마 이러한 官尊民卑에서 基因된 것이 아닌가 하엿다. 雜誌 新聞에 連續 記載되는 高官大爵의 瀆職事件이 모다 이것을 表現함일 것이다. 社會와 國家도 分業으로 組織된 것이다. 그러하다하면 官僚라는 것도 國家 生存에 對한 分業의 一役軍이다. 官僚뿐만아니라 鑛産의 鑛夫도 村間의 農氓도 海邊의 漁夫도 어느 것이던지 國家 生存에 社會組織에 一役軍되기는 一般일 것이다. 그러면 同一한 役軍으로 或 尊하며 或 卑하다는 것이 是認할만한 合理라하기 不能하다. 如何하던지 日本은 官尊民卑의 國이라 적어드 列國에 比하야 尤甚한 것갓다. 官民의 懸殊가 이러할 뿐아니라 男女間이 또한 不平等이다. 男은 女를 奴僕視하고 女는 男을 主人視하야 兩個 異性의 對等的 人格의 結合이 아니요 女는 男의 附屬品이다. 이것은 如干 朝鮮의 男女에 比할 것이 아니다.
