Magazine Title	개벽 제66호
Publication Date	1926년 02월 01일
Article Title	새해에 病友들은 엇더하신가, 病友 金明植, 黃鈺, 玄相允君을 찻고 (How Are Our Sick Friends Faring in the New Year? Seeking Out Our Sick Friends Kim Myŏngsik, Hwang Ok, and Hyŏn Sangyun)
Author	春坡
Article Type	소식 (News/Tidings)

How Are Our Sick Friends Faring in the New Year? Seeking Out Our Sick Friends Kim Myŏngsik, Hwang Ok, and Hyŏn Sangyun
						Ch'unp'a

Just because the new year has come, all the lucky children (幸運兒) wear new clothes, drink wine, sing songs, and make a fuss as if they alone possess all the blessings of the new year. Though I may not be quite an unlucky child (悲運兒) in terms of health or age, I am one person who cannot join the ranks of the lucky children. On New Year's Day (新年元日), after managing to eat a bowl of rice cake soup (떡국), I sat huddled in a lonely corner of my room, counting through the past and present (往古來今), and could not help but curse the impermanence (無常) of human life. Moreover, when my thoughts reached all the sick, the weak, and the poor (貧者), I could not suppress a stream of hidden tears (暗淚).

Leaving aside other comrades, the thought "How are our sick friends (病友) getting along?" came not just once, but two, three times, earnestly preoccupying me. Though there are surely more than just one or two sick friends, first Kim Myŏngsik came to mind, then Hwang Ok came to mind, and then Hyŏn Sangyun came to mind. Setting aside all other matters, the desire to visit them arose fervently. I wanted to let all our comrades know of their recent conditions.

The Still Courageous Kim Myŏngsik

Mr. Kim, due to the "New Life" (新生活) incident on February 16, Taishō 12 (1923), became imprisoned along with Messrs. Pak Hŭido, Sin Illyong, and Yu Chinhŭi. In April of the same year, he was transferred to Hamhŭng, and in June, he fell ill in prison. In July, he was released due to a stay of execution (執行停止) and has since spent two or three years undergoing treatment, yet he has not fully recovered (完人).

It was January 5th. With elder brother Ch'ŏngo (靑吾兄), I decided to visit Mr. Kim <75> and left the company office around 11 o'clock. A chilly wind slapped at my ears. Passing through Anguk-tong and Kwanghwamun-t'ong, we entered an alley near the Choja (?) Infantry Unit barracks, leading towards Sajik-kol. We then turned into an alley behind the public toilet, walked a short distance, turned into a west-facing alley, and found the dead-end house, No. 39 Toryang-dong, with the nameplate of Pak Hŭisuk attached. As we stepped through the middle gate to ask if he was home (在家與否), Mr. Kim's wife, already standing on the wooden porch (maru), greeted us warmly with a smile on her plump face, saying, "Yes, he is here. Please come in." Entering Mr. Kim's room across the way, Kim was not visible, but Mr. Yi from Hamhŭng greeted us with a broad smile. After exchanging greetings of "Why has it taken so long to meet?" and asking where Mr. Kim was, he replied, "He went over to the inner room (anbang) but should be back shortly." Taking our seats, we looked around the room. In one corner, a small table stood with a single chair, and in the other corner, a small bookshelf stood. A cushion, looking as if obtained from an antique shop, lay on the warmest part of the floor (araetmok).

The sound of a cane and wooden clogs echoed together from the porch, the door opened, and Mr. Kim's face appeared. Disheveled hair, a gaunt face—altogether, one couldn't say he wasn't ill. Moreover, seeing the double canes supporting him under each armpit, seeing one leg (right foot) was short, requiring him to wear a raised geta sandal (나막신), who wouldn't be startled? Is that all? Seeing that both his ears were completely blocked, unable to understand even the loudest shouts, who wouldn't feel a sense of pity!

However, the strong-willed man is still courageous. He extended his hand, shook hands with each of us, and said with a smile, "May your wishes come true in the new year." When asked about his recent condition and appetite, he waved his hand indicating his frustration, saying, "I can't hear a single word." Inevitably, we resorted to the usual conversation by writing (筆談). Being originally skilled in verbal debate (口辯), whatever was asked, he answered without hesitation, like splitting ice.

First, I wrote, "Came for New Year's greetings and to inquire after your health (病問安)." He chuckled loudly and expressed his apologies, saying, "Why bother when you're busy?" Next, I wrote, "How did the illness start, how has it progressed, <76> and what are the prospects for full recovery?" (Though I knew this generally, writing it down felt different). He stared blankly for a moment, then chuckled loudly again, and began his story from beginning to end.

"My illness first started with malaria. The malaria in Hamhŭng is truly famous. Being of naturally weak constitution, and then doing prison labor, which I had never done in my life—and not just any work, but going out to the brickyard to transport bricks. Carrying 20 to 30 bricks on a 4-5 inch thick plank on my back, my shoulders felt like they were falling off, and my arms and legs trembled uncontrollably. Doing that every single day, how could illness not invade? I started getting fevers, and then malaria struck. After a few days, my shoulder blades and chest started hurting, and then pleurisy (肋膜炎) developed. Then, as if misfortunes never come singly, my right knee swelled up taut. I became unable to move and was confined to bed. The prison doctor (監獄醫) diagnosed it as rheumatism (유마지쓰), while the director of the Chahye Hospital diagnosed it as pleurisy; the diagnoses didn't match. On top of that, boils broke out on my calf, causing immense hardship (辛苦), eventually requiring surgery. Lying immobile, my body grew weaker and weaker, pressed down by the heavy bedding—. Then a dislocation (脫臼) occurred, and one leg became shortened. Eventually, as my condition became critical, the stay of execution was granted, and I was released from prison. I underwent surgery at the Hamhŭng Chahye Hospital. They drained several bowls of pus. I had completely resigned myself to death. Fortunately, my life was spared, and I came up to Seoul (上京) around October 20th of that year (Taishō 12, 1923). After arriving in Seoul, I received treatment at Hongje Hospital, then entered the Government-General Hospital (總督府醫院) for another surgery. They removed over two inches of my rib. Next, I spent about two months receiving treatment at Cho Hansŏng Hospital, and then another two months at Severance Hospital (세브란쓰醫院). At that time, cystitis (膀胱炎) developed again, causing tremendous suffering. I entered the Red Cross Hospital (적십자병원) again for about two months of treatment and got slightly better, but in September of the year before last (1924), the cystitis recurred, and both eardrums (耳膜) became blocked. Illness piled upon illness, leading to my current state," he finished, laughing once more.

When asked if there was any hope of complete recovery, he said there was hope for the leg, but he couldn't yet say for sure about the hearing loss. He added that perhaps if his vitality recovered and his mind was at ease, they might clear up, but how could that happen when his body was so weak and his thoughts never ceased? He chuckled again, saying that writing manuscripts, more than anything, had made his ears even more blocked. Regarding food, he eats quite well of anything <77> but occasionally suffers from indigestion. His sleep is also fine, though he sometimes has neuralgia. He cannot go out without a rickshaw, but even that is impossible now due to lack of money, so he is currently under "house arrest." His family consists of his wife, Mrs. Song (宋氏, 34), and two sons and three daughters. The eldest son, Kaphwan (甲煥君, 13), attends Funabashi Public Common School (舟橋公普), and the second son was born last May (1925); Mr. Yi interjected that his face and disposition are very robust. (The daughters are reportedly in the countryside.) We inwardly laughed, thinking, "A son born even amidst illness! Procreation is truly a formidable force." When asked his age this year, Mr. Kim laughed heartily again, saying he is 36. His hometown is Chŏch'ŏn-ri, Sinjwa-myŏn, Cheju Island (濟州島). His current living situation, needless to say, is one of extreme poverty (極貧). Renting a room across from Mr. Pak Hŭisuk, he seems to survive on the sympathy of friends. One amusing thing is that after writing for a certain daily newspaper (某日報) and then stopping, he now writes for another daily newspaper and a certain magazine (某雜誌), but even that is on credit. He laughed heartily again, saying that the writing he does, despite his blocked ears, is still only on credit.

Apologizing for having stayed tiresomely long, we stood up, wishing him a speedy recovery. His particular impressions and views will be published separately on another page.

Hwang Ok, Meeting Fate with a Smile

As the whole world knows, Mr. Hwang, despite being employed as a police inspector (警部) in Kyŏnggi Province, conspired with Kim Sihyŏn and others in a major sabotage plot. When things went awry, he, along with Kim Sihyŏn (and 12 accomplices), was sentenced to 10 years in prison for violating Imperial Ordinance and the Explosives Control Regulations (arrested March 19, Taishō 12 [1923], sentenced August same year). After serving 2-3 years in Sŏdaemun Prison (西大門刑務所), whether fortunately or unfortunately, he developed neurasthenia (神經衰弱) and gastrointestinal disease (胃腸病) starting last spring (1925). After suffering in prison for nearly a year, he was released on a stay of execution on December 16th last year (1925) and is now recuperating at 15-17 Kye-dong.

It was January 6th. Around 10 AM, again with elder brother Ch'a (車兄), we sought out 15-17 Kye-dong, at the end of the street. Announcing our purpose at the middle gate, a charming boy of 12 or 13 came out to greet us. From the kitchen, the clatter of dishwashing could still be heard, and the morning sunlight shone brightly onto the wooden porch (maru). Guided by the boy <78> into the inner room (anbang), Mr. Hwang's quarters, the smell of herbal medicine pierced our noses. Mr. Hwang, seated on a cushion in the warmest part of the room (araetmok), greeted us warmly with a smile on his broad face, saying, "Thank you for visiting like this despite your busy schedules." In the corner near the warm spot was a small bookshelf; in the middle of the room, a medicine pot sat on a brazier; and at the far end of the room (utmok) stood a wardrobe. Two young girls, aged about 8 or 9 and 5 or 6, sat neatly beside us.

"How distressing it must be to suffer from illness on top of imprisonment," I offered words of sympathy. He smiled gently and replied, "Life is suffering wherever one is," showing a hint of cursing life's impermanence (無常). When asked about the onset and progression of his illness, he said, "Starting last spring, neurasthenia combined with stomach problems struck. I received treatment in prison, but it became chronic, ultimately leading to my release on stay of execution. Once I recover, I'm supposed to go back to prison, so my connection to hell is not yet severed. Originally sentenced to 10 years, I served about 2.5 years, got about 2.5 years reduced (減刑), and now have about 5 years and 3 months remaining (餘期). Since fate has a predetermined course, I don't despair," he said, smiling once.

When asked about his family, he said that besides his wife, Mrs. Kim (金氏), he has four children: eldest son Iryŏng (一英, 15, employed at P'aljinok), second son Inung (寅雄, 13, attending Chaedong Public Common School - 齋洞公普), eldest daughter Inja (仁子, 9), and second daughter Inwŏn (仁媛, 6). The children were so lovely and cute; anyone seeing them couldn't resist holding their hands. When asked about their livelihood during his imprisonment, he said he hadn't even asked since his release, adding, "They must have survived thanks to the sympathy of various friends," expressing apologies towards society. (In reality, Mrs. Kim's efforts have kept them going without worry so far. After her husband went to prison, she endured considerable hardship (苦生) raising four young children through 2-3 years of trials and tribulations. Whether through organizing, laundering, or taking in needlework, she did all sorts of jobs to raise and educate her young children. Public opinion is widespread that if there's a model wife, none surpasses Mrs. Kim.)

Feeling apologetic for sitting too long, we stood up, wishing him a speedy recovery. In place of their father, the three children came out to the main gate and gave us a warm farewell, saying, "Go safely." <79>

Hyŏn Sangyun, Who Has Overcome the Crisis

Mr. Hyŏn has also been ill for a long time. Since last April (1925), he contracted a serious case of lung disease (肺病) and received treatment at the Government-General Hospital for two months, May and June. As the illness was quite severe, the hospital couldn't achieve a complete cure, and he was discharged midway, continuing home treatment (自宅治療) ever since. He had already resigned (辭免) from his position as principal (校長) of Chungang High Common School (中央高普) sometime last year.

Whatever the patient's state, among friends, there was much worry about whether he would live or die. Truly, there were not a few friends worried about him. Since the illness was so severe, no one could be optimistic. Only after hearing news that his condition was improving significantly with home treatment after discharge did we feel somewhat relieved. However, as he still wasn't going out and there was no news of his recovery status, how could we not be curious! We had to visit Mr. Hyŏn. We had to visit him for New Year's greetings and to inquire about his health. It was also January 6th. With elder brother Ch'a, we sought out Mr. Hyŏn's home at 8-2 Wŏn-dong, at the end of the street. Announcing our purpose from the gatehouse, a boy of 15 or 16 came out. Offering our name cards (名啣), we requested to see (面會) Mr. Hyŏn. The boy went inside and came back out, bowing his hands together and saying, "I apologize, but he says he cannot receive visitors. The doctor said talking with guests would worsen his illness, so he is strictly refusing all visits." Our hearts sank. "We heard his condition was improving, could that have been false? Refusing visitors suggests the illness is far too serious." Sighing and lamenting, we had no choice but to stand outside like detectives and ask the boy about the illness, living situation, and family. The boy was Mr. Hyŏn's eldest son, Kyusŏp (圭燮, 16). He said he attends Cheil High Common School (第一高普校), his younger brother Insŏp (寅燮, 13) attends Susong Public Common School (壽松公普), his younger sister Sunae (順愛, 9) attends Kyodong Girls' Public Common School (校洞女普), his mother is Mrs. Paek (白氏), and his father is 34 years old. He didn't know the details of the illness but said it seemed to be improving, <80> though recently his father is strictly resting quietly (靜養) and avoids speaking the most. When asked which month he was hospitalized and which month discharged, Kyusŏp went back inside and returned, saying, "He says he is very sorry. Please come in for a moment," inviting us in. Although visiting someone ill was not without unease, wanting to at least see his face before leaving, we didn't hesitate and followed Kyusŏp into the detached building's lower room (araetbang), Mr. Hyŏn's quarters. A white cloth curtain was drawn across the middle of the two-section room. Lifting the curtain and stepping down to the warmer part of the floor, Mr. Hyŏn was already sitting up, waiting for us. With his long face and prominent nose ridge, one couldn't say he wasn't ill. However, his face looked much better than when I saw him at the hospital last July. I felt somewhat relieved. Mr. Hyŏn expressed his apologies, explaining softly, "The doctor told me to refrain from speaking, so I refuse all visits." He continued gently, "Anyway, this has been a great experience. Just surviving... How frightened I was at first! It was my first time having this kind of illness. Anyway, with this illness, mental relief is the most important thing. That is, getting rid of fear and doubt is paramount. Next, eating well is good. Then, avoiding complexity and resting quietly is said to be best. Initially, I truly had a lot of phobias. When I was in the hospital, a doctor friend brought me two books, saying reading them would bring self-comfort." He presented a book titled "How Should Lung Disease Be Managed?" (肺病は如何に養成すへさか) by Medical Doctor Hara Sakae (原榮) and another titled "Rules for Prevention and Treatment of Lung Disease" (肺病豫防療養敎則). "I found great comfort in these books. They say 5 or 6 out of 15 achieve complete recovery. Anyway, my illness has now passed the critical stage. A few days ago (멧츨 전), I even went out into the garden (庭園). The doctor says if I just rest quietly, I will recover (快復) quickly. Around February or March, he tells me to go to the countryside. I plan to go and rest quietly there for about two years before returning," he told us softly. We, quite concerned about his speaking, wished him a speedy recovery and quickly stood up. <81>

**Summary**

The author, Ch'unp'a, reflecting on the New Year, decides to visit three acquaintances known to be suffering from serious illnesses: Kim Myŏngsik, Hwang Ok, and Hyŏn Sangyun. Kim Myŏngsik contracted malaria, pleurisy, and other complications during imprisonment for his involvement in the "New Life" incident, resulting in physical disabilities (shortened leg, deafness) and ongoing poverty, though he remains spirited. Hwang Ok, a former police inspector imprisoned for conspiracy, developed neurasthenia and stomach problems, leading to a temporary release; he faces his remaining sentence with stoicism while his wife struggles to support their four children. Hyŏn Sangyun, former principal of Chungang High Common School, is recovering at home from severe lung disease (likely tuberculosis) after hospital treatment, having overcome the initial crisis but still requiring strict rest and avoiding visitors, though optimistic about eventual recovery after extended rest in the countryside. The article provides intimate glimpses into the harsh realities faced by intellectuals and activists under Japanese colonial rule – imprisonment leading to severe health decline, the resulting poverty and family struggles, and the psychological toll of illness and uncertain futures. Historians might find the specific details of the illnesses contracted in prison (Kim), the charges and sentence length (Hwang), the named hospitals (Government-General, Severance, Red Cross), schools (various Kobo/Kongbo), and the references to specific publications and support networks valuable for understanding the lived experiences and health conditions of Koreans, particularly those targeted by the colonial regime, during the 1920s.

**Named Entities**

金明植	김명식	Kim Myŏngsik
1월 6일이엿다. 오전 10시쯤 하야 역시 車兄과 가티 桂洞 막바지 15의 17번지를 차자가 중문에 드러서며 來意를 통하니 12,3세의 妙少年이 나와 마저 준다. 부억에서는 설거지를 하는지 아직도 덜거덕거리고 마루에는 앗츰 햇빗치 환하게 빗쳐 잇다. 소년의＜78＞ 인도로 안방 黃君의 처소로 드러가니 湯藥냄새가 코를 찌른다. 알엣목 褥우에 안젓든 黃君은 廣長한 얼굴에 미소를 띄우면서 「밧브신뎨 이처럼 차저 주시니 고맙소이다」하며 반가히 답례를 한다. 아릇목 구석에는 젹은 책장이 잇고 방 중간에는 화로에 藥罐이 노여 잇고 웃목에는 衣藏이 노여 잇는데 8,9세 又는 5,6세의 소녀 2인이 우리 겨테 가즈런히 안저 준다.
「役中에 겸하야 病苦까지 당하시니 얼마나 괴롭슴닛가」하고 위문엣 말을 하니 그는 빙그레 우스면서 「인생이란 어대 잇든지 고생이지요.」하며 인간의 無常을 咀呪하는 빗치 보인다. 병의 발생 병의 경과를 무르니 「작년 봄부터 신경쇠약에다가 위장병이 덥쳐서 이래 獄中에서 치료하다가 그것이 漫性이 되야 맛츰내 집행정지로 나왓슴니다.
병만 나으면 다시 入監될 터이닛가 아직도 지옥의 인연을 끈지 못하얏슴니다. 본래-10년刑에서 2년 반쯤하고 2년 반쯤 減刑되고 이제 餘期 5개년 3개월쯤 됨니다. 운명이란 임의 정한 數가 잇스닛가 悲觀은 안이 함니다.』하며 한번 웃고 만다.
가족을 무르니 妻 金氏외에 長子 一英(15君 八珍屋에 就職)과 次子 寅雄(13)君과 (齋洞公普) 長女 仁子(9)孃과 次女 仁媛(6)孃을 합쳐 4남매를 두엇다 한다. 어린이들이 엇더케 엡브고 귀여운지 누가 보든지 손목을 안이 잡아 보지는 못하겟다. 그 동안 생활의 經過를 무르니 자기는 出獄後 아직 물어보지도 안엇는뎨 「여러 친구의 동정으로 아직 살앗겟지오」하며 社會에 대한 미안을 말한다.(실상은 金夫人의 노력으로 지금까지 걱졍업시 유지해 왓다. 남편이 감옥에 간 뒤 어린 4남매를 더리고 이래 2,3年 風霜에 여간한 苦生이 안이엿다. 혹은 組織 혹은 빨내 혹은 바느질 품파리 별별 일을 다 해가며 어린 자녀를 길으고 가르키고 하얏다. 模範婦人이라면 金氏 以上 模範夫人이 또 업스리라고 世評이 藉藉하다.)
넘우 오래 안젓슴이 미안하야 속히 회복되기를 빌면서 니러섯다. 아버지대신 세분 소년소녀가 대문밧까지 나와 「안령히 가십시오.」하고 정다운 인사를 준다.＜79＞

難關을 넘어선 玄相允君
玄君도 병난지 오랫섯다. 작년 4월부터 심상치도 안은 肺病에 걸녀 가지고 5,6 兩個月間은 總督府病院에서 치료를 바닷다. 병이 원체 심상치 안은 지라 병원에서도 完治를 못하고 中路에 퇴원해 가지고 지금것 自宅治療를 하는 중이다. 中央高普校長은 작년 중에 발서 辭免햇섯다.
病當者는 엇더 하얏든지 친구간에는 죽느니 사느니 걱정이 만핫섯다. 君을 위하야 걱정하는 친구 실로 적지 안엇다. 병이 원체 중병인지라 누구나 낙관은 못한터이엿다. 퇴원후 자택치료에서 경과가 매우 양호하다는 소식을 듯고야 게우 안심을 하얏든 터이다. 그러나 아직도 出入이 업고 회복 여하의 소식조차 업스니 엇지 안이 궁금하랴! 君을 안이 방문할 수 업다. 새해 문안겸 안이 방문할 수 업다. 역시 1월 6일이엿다. 車兄과 가티 苑洞막바지 8의 二번지 玄君 自宅을 차젓섯다. 門間에서 來意를 통하니 15,6세의 소년이 나온다. 名啣을 전하며 玄君面會를 청하니 소년은 드러갓다. 나오드니 손을 揖하며 「미안함니다 만은 면회를 못하신다 함니다. 의원말이 손님을 대해서 말을 하면 병이 덧친다고 일절 면회거절중에 게심니다.」한다. 우리는 가슴이 덜컹하얏다. 「경과가 양호하다드니 이게 거즛말이 안인가. 면회거절까지는 병이 넘우도 심상치 안은 모양인데.」하고 서로 한숨을 지으며 한탄 한탄하다가 할 수 업시 형사모양으로 밧게 서서 그 소년에게 病如何 生活狀如何 家族如何를 뭇게 되얏다. 그 소년은 玄君 長子 圭燮(16)君이다. 第一高普校에 通學中이라 하며 동생 寅燮君(13)은 壽松公普에 通學中이고 妹弟 順愛孃은(9) 校洞女普에 通學中이고 母는 白氏라 하며 父의 년령은 34세라 한다. 病狀은 자세히는 모르나 양호하신 듯 한데＜80＞ 近日은 아주 靜養中에 게신 中 언어를 가장 기피하신다 한다. 어느 달에 입원햇다가 어느 달에 퇴원하섯느냐고 무르니 圭燮君은 다시 드러갓다 나오드니 「대단히 미안하시다구요. 잠간 드러오시라구요.」하며 入來를 청한다. 病中面會가 미안치 안은 바는 아니나 얼굴이라도 한번 보고 가랴고 슄�슴지 안코 圭燮君의 인도로 舍廊 알엣방 玄君 처소로 드러갓다. 2間房 중간에 白布帳을 첫다. 布帳을 들치고 알엣목으로 내려가니 玄君은 발서 니러나 안저 우리를 기다린다. 기다란 얼굴에 코ㅅ날만 웃둑한 것이 病人안이라고는 할 수 업다. 그러나 지난 7월 병원에서 볼 때 보다는 훨신 조흔 얼굴이다. 적이 안심이 된다. 君은 미안을 말하며 「의사말이 언어를 삼가라고 하기에 일절 면회를 거절함니다.」하며 가만 가만히 말을 끄내인다. 엇재든 큰 경험이외다. 살아만 나면... 처음은 엇더케 공포를 가젓든지오. 원래 이런 병이란 처음이닛가요. 엇잿든 이 병에는 精神上 除㤼이 제일이애요. 즉 공포와 의심을 업새버리는 것이 제일이애요. 그 다음은 잘 먹는 것이 좃쿠요. 그 다음은 복잡을 피하고 靜養하는 것이 좃타 함니다. 처음은 참 恐怖症이 만엇슴니다. 병원에 잇슬 때 엇던 의사 친구가 이런 책을 보면 스스로 위안을 어드리라고 책 두 권을 가저다 줍듸다.」하며 醫擧博士原榮이 저술한 「肺病は如何に養成すへさか」의 1책과 「肺病豫防療養敎則」 1책을 내놋는다. 그리고 「이 책에서 큰 위안을 어덧슴니다. 15分의 5,6은 완치를 엇는다구요. 엇잿든 내 병은 이졔부터는 난관은 넘은 셈이외다. 멧츨 전은 庭園出入도 햇슴니다. 醫師말이 靜養만 잘 하면 속히 快復되겟다구요. 2,3월께쯤 가서는 싀골로 가람니다. 가서 한 2개년 靜養해 가지고 오겟슴니다.」하며 가만가만히 말해 준다. 우리는 君의 말하는 것이 퍽도 염려가 되야 속히 쾌부되기를 말하고 곳 니러섯다.＜81＞
＜75-81＞
