Rank	Word	Frequency
276	運動	14
277	團結	14
278	相當	14
279	쩨임쓰	14
280	主知主義	14
281	대로	13
282	압헤	13
283	노래	13
284	滿足	13
285	絶對	13
286	亦是	13
287	一面	13
288	觀念	13
289	自身	13
290	表現	13
291	가트	13
292	수도	13
293	一層	13
294	批判	13
295	詩形	13
296	同胞	13
297	인제	13
298	胡君	13
299	戱曲	13
300	不能	13
301	結末	13
302	心思	13
303	洞是	13
304	絶對主義	13
305	거긔	12
306	바람	12
307	사이	12
308	저서	12
309	더구나	12
310	동안	12
311	하겟	12
312	趣味	12
313	宇宙	12
314	發表	12
315	그때	12
316	以前	12
317	到底	12
318	何故	12
319	元祖	12
320	하얏	12
321	庚申	12
322	이면	12
323	하자	12
324	理解	12
325	律格	12
326	現今	12
327	改良	12
328	白話	12
329	效果	12
330	實行	12
331	無限	12
332	各種	12
333	苦痛	12
334	불가리아	12
335	貴國	12
336	實踐	12
337	혼자	11
338	자네	11
339	그냥	11
340	하엿스	11
341	한참	11
342	卒業	11
343	簡單	11
344	매우	11
345	最後	11
346	所以	11
347	生命	11
348	思考	11
349	基礎	11
350	産業	11
351	一時	11
352	月號	11
353	文藝	11
354	要素	11
355	全然	11
356	以外	11
357	進步	11
358	朝鮮人	11
359	老人	11
360	形便	11
361	오히려	11
362	비롯	11
363	狀態	11
364	國語	11
365	發生	11
366	結果	11
367	事情	11
368	老少	11
369	民族	11
370	深秋	11
371	外套	11
372	設立	11
373	洞中	11
374	事物	11
375	물	10
376	고개	10
377	나리	10
378	인사	10
379	보지	10
380	滋味	10
381	洋服	10
382	結婚	10
383	複雜	10
384	本能	10
385	自體	10
386	解釋	10
387	工夫	10
388	世間	10
389	使用	10
390	相異	10
391	所有	10
392	아아	10
393	絶頂	10
394	一致	10
395	이요	10
396	不滿	10
397	近來	10
398	記錄	10
399	特色	10
400	散文詩	10
