Magazine Title	三千里 第7권 제2호
Publication Date	1935년 02월 01일
Article Title	朝鮮民族起源의 文化的 考察 (A Cultural Examination of the Origin of the Korean People)
Author	金明植
Article Type	논설 (Editorial/Essay)

A Cultural Examination of the Origin of the Korean People
						Kim Myŏngsik (金明植)

It is an inevitable and welcome phenomenon that national literature is being published one after another, thanks to the deep research and extensive investigations of recent scholars (識者). Truly, uncovering the true state (眞相) of Korea's past and organizing it through documents evokes a sense of vastness (浩浩茫茫). Therefore, even in these hurried times, those with leisure time have a duty to strive for this. However, it is valuable because it discovers truth and clarifies reason; actions such as causing bewilderment and confusion through falsehood (虛僞) and exaggeration (誇張) should not occur. This is generally because truth demands science, and science is incompatible with self-serving methods.<52>

Generally speaking, whether discussing individuals or groups, as the capacity for independent social life forms, individuality (個性) is constituted. This principle also applies to nations or ethnic groups. And although history originally evolves (進化), partially, there are also instances of regression (退化). Therefore, ugliness can be found in later societies, and goodness and beauty can be argued for in earlier societies. However, such partial facts cannot negate the evolution of history. Compared to feudal society, primitive society has simple concepts and systems that possess a certain elegance (優雅). However, due to the development of productive forces (生産力), the former was destroyed, and the latter was formed, constructing a culture with more complex and richer content than the former. Therefore, cursing (咀呪) feudal society and praising (讚美) primitive society may be interesting as a poet's sentimental impulse (感傷的 衝動), but it holds no value from a sociologist's scientific observation. Moreover, the cultures of the Silla, Koryŏ, and Yi Dynasty periods certainly progressed beyond the Tan'gun era. Also, the pride of the Tan'gun era is a characteristic common to the primitive societies of all peoples, not a unique treasure (보베) of the Korean people. Of course, the life consciousness (生活意識) of each people constitutes it, showing differences in intensity (濃淡), depth (深淺), and weight (厚薄重輕) in partial concepts, thus exhibiting different national characteristics. However, the scope of influence these differing parts have on social life is extremely limited, and they possess the inevitability of gradually dissolving through cultural progress. The United States is composed of various peoples, but the differing characteristics among each people have mostly harmonized (調和), all becoming fellow Americans. And peoples whose previous cultural differences were inferior (低劣) have still not been able to join the creative ranks (班列) of modern culture.
Therefore, the purpose of studying national culture lies in examining the cultural level of a certain people to understand advanced civilization and to consider whether preparations for constructing it exist, not in returning to the past. Here, the study of national culture is decisively different from genealogy (族譜學).

However, comparative research is necessary for national culture. We, who understand the elegant (優雅) primitive state of ancient Korea, need to observe the social lives of other peoples of the same era. And the Russian *mir* (머루), the German *mark* (막크), the English village, the Indian village commune (村落 共産體), etc., appearing in written records (文籍), all boast primitive society's<53> religious, democratic, intuitive, creative, optimistic, chivalrous harmony and elegance. The Korean people of the same era likely enjoyed such an optimistic life as well. However, no matter how researchers of ethnicity exaggerate, it is a fact that the past life culture of the Korean people appearing in literature is poorer than that of the aforementioned peoples, and for that reason, the ancient culture of the Korean people has only left fragmentary (斷片的) records.
Furthermore, it is not a characteristic of ethnic groups' life instincts that some are centrifugal (遠心的) while others are centripetal (求心的). Also, even among primitive peoples, the purity (純粹性) of their conception of nature cannot be guaranteed, and modern peoples are all amalgams (混含體) of cultural concepts. Hitler (히틔레) and his faction strongly argue (强辯) for the purity of the German people, but history proves (立證) that the current German people are a mixture of Germanic tribes (게루마니族), Teutonic tribes (츄톤族), Slavic tribes (을랍族), Nasal tribes (나살族), etc. And although there are differences in time (new vs. old, long vs. short) in Jewish history, the essential nature of being a mixture is no different for the current American people either. According to the research of Mr. Torii Ryūzō (烏居龍藏氏), "Besides the Ainu (아이누族), the ancient Japanese people are [composed of] 1. Indigenous peoples (固有民族) who crossed over from regions like Korea, Manchuria, the Maritime Province, and Eastern Mongolia, 2. Those of Indonesian (印度네지안系) origin who crossed over from Sumatra (쓰마토라), Borneo (보르네오), Celebes (세레베쓰), the Philippines (比率賓), Taiwan (臺灣), etc., and 3. The Miao (苗族) lineage, i.e., the Indochinese people (印度 支那民族), who resided in South China (南支那) from ancient times" (*Prehistoric Japan*). Likewise, the Korean people are not a pure single ethnicity. Racially, they are a mixture of Altaic (아르타이族) and Kunlun (崑崙族) peoples, and ethnically, they are a mixture of various Manchurian peoples (滿洲 諸民族), Han Chinese (漢族), Mongols (蒙族), etc. Thus, just as the differences among various peoples within the Japanese nation have already disappeared, those among the Korean people have also been sublated (揚棄), possessing a single form of life and consciousness as the historical and social Korean people. Therefore, the study of ethnicity must start from here. That is, an ethnic group is formed only when a human group reaches a cultural stage where a single form of life and consciousness is established. Thus, clan concepts or tribal concepts, meaning the life and consciousness of primitive peoples, cannot be the central issue in the study of modern ethnicity. Furthermore, the differences between the Korean people and the Han Chinese people since the Three Kingdoms period, aside from language and clothing, have disappeared to the point where they could not arise in spiritual life. Also, since this was realized by destroying Korea's inherent culture, Korea's feudal culture lacks Korean characteristics. However, the present Korean people were formed through this process, not as an extension of primitive peoples. And it is regrettable that Korea's ancient literature lacks national classics (經典) like China's *Book of Documents* (書傳) and *Book of Odes* (詩傳) or Japan's *Kojiki* (古史記) and *Man'yōshū* (萬葉集), thus failing to express national life straightforwardly (單的으로). However, the historical or social existence of the Korean people is not absent.<54> Therefore, there is no need now to painstakingly gather a fragment from mythology, a piece from fairy tales, a line from folk songs, a phrase from poetry, and a passage from prose to publish a "Continued Illustrated Guide to the Three Bonds" (續三綱行實). Why is that? Because Koreans, who already knew the social effect (功果) of the "Illustrated Guide to the Three Bonds" (三綱行實), cannot promise greater effectiveness just by compiling a new edition solely with the deeds of Koreans.

Furthermore, polytheism (多神思想), familism (家族主義), sun worship (太陽崇拜), etc., were common life concepts and rituals (儀式) of all peoples before the Middle Ages, and particularly, polytheistic religious peoples are not something to boast about in terms of civilization (文明). Also, the Korean people of the sun worship era failed to develop (展開) their own cultural stage and instead imported (輸入) more evolved foreign cultures (外來文化). Although this cannot be proven (證) through literature, it can be asserted (斷言) by understanding the historical stages of human culture. Originally, polytheistic peoples who worship the sun inevitably become monotheistic peoples through social evolution. Christianity sweeping (席捲) Europe in the Middle Ages had other contributing (付隨的) reasons, but its fundamental reason was its monotheistic thought. In other words, the sun worship thought of the various European peoples could not help but submit (歸依) to its necessary developmental form, monotheism. However, the primitive peoples of Korea worshipped the sun like the peoples of Europe, but ultimately failed to possess a monotheistic religion, remaining polytheistic peoples because, in the meantime, they imported the advanced culture of polytheistic peoples. Therefore, praising the traditional polytheism of the Korean people now is akin to testifying (證歌) to barbarism (野蠻).
Also, historically, the Korean people have never had ethnic slaves (種族奴隷), but the slave system (奴隷制度) was not absent, nor were slaves absent. How could the slave system, the origin of the private property system (私有財産制度) in all nations, be absent only for the Korean people? Moreover, Chŏng Yagyong's (丁若鏞) *Mongmin Simsŏ* (牧民心書) contained a chapter on slaves, but the initial publisher deleted it. The reason given was that Korea's slave system had historically been so cruel (殘忍) that it could not be revealed to foreigners. However, the fact that the Korean people historically never had ethnic slaves explains that they never emerged as conquerors of their surroundings. This can prove a non-chivalrous life but does not prove chivalrous characteristics. And if the Korean people could have had as many ethnic slaves as the Greek people, Korea's ancient culture would not have been inferior (遜色) to Greek culture, and simultaneously, the Korean people would have worn a more rational (理和的) and<55> creative (創造的) crown of glory (榮冠). However, the Korean people, unable to conquer their surroundings like the Greeks (though such targets were also absent), could not possess a large number of slaves and thus exploited (酷使) a small number of slaves. Yet, the golden eggs (黃金의 알(卵)) from these limited numbers restricted the pleasure (亨樂) and luxury (奢侈) of the ruling class (支配階級), resulting in the production of only a meager culture. Therefore, when we appreciate the ancient civilization of Kyŏngju, thinking about the lives of the slaves at that time is not the same sentimental impulse as yearning (憧憬) for primitive society.

However, peoples of the same Manchu ethnicity (滿洲族) as the Korean people, such as the Jurchen (女眞), Khitan (契丹), Liao (遼), and Jin (金) tribes (族), engaged in eastern expeditions and western campaigns (東征西伐), achieving worldwide fame for their martial prowess (武俟) and valor (勇猛). The Korean people, on the other hand, merely transmit traces of military valor through defensive battles like those of Ŭlchi Mundŏk (乙支文德) and Yŏn Kaesomun (淵蓋蘇文). Yet, currently, the total population of the aforementioned Manchu tribes, even combining those scattered (散在) in various places, does not exceed 3 million, and their culture is lower than that of the Korean people. This is not to say they lack their own inherent language and script. Then, what is the reason for the stark difference (懸殊한 差) in numbers and quality between the two? This problem is generally not resolved by those who assert national superiority (民族的 優越性). And without resolving this problem, the historical and cultural position of the Korean people cannot be understood.
The Manchurian peoples (滿洲民族), like the Mongol peoples, were pastoral nomads (牧畜民族) who also practiced agriculture. Therefore, they lacked settlement stability (定位性), and their areas for movement spread in all directions. While preoccupied with southern campaigns and northern expeditions, they could not develop an agricultural culture. In contrast, the Korean people settled (定着) on the peninsula and were able to establish (樹立) an advanced feudal culture. Therefore, although their military valor did not match the others, their numbers increased, and their quality improved. Thus, through Silla, Koryŏ, and the Yi Dynasty, the Korean people came to possess a life and consciousness different from the Manchurian peoples. And it is no coincidence that Buddhism and Confucianism, the concentrated (集中的) expressions of agricultural culture, merged with the lives of Koreans during this era. Therefore, the outstanding characteristics of the primitive era of the Korean people were not destroyed by the import of Buddhism and Confucianism; rather, through that process, they built a culture superior to that of the Manchurian tribes, formed a distinct nation, and established its existence. And while familism was the central ideology of this era, the large family system, like that in China, was never realized in Korea because the dense population in a small land (人多地狹) made land division unavoidable. Consequently, one can understand why Korea's intensive agriculture developed earlier than China's.<56>
Furthermore, the Korean people since the Middle Ages did not become factional (派閥的) and poor at criticism (批判에 短한) solely due to the influence of Confucianism and Buddhism. Nor is it an inherent weakness (弱點) of the Korean people. Feudal culture caused all peoples to possess such weaknesses. The various peoples of medieval Europe were like that, and the current Han Chinese and Indian peoples are also like that. In essence, the reasons for abandoning civilized peoples and learning from primitive peoples are not profound. And while Yamaga Sokō's (山鹿素行) theory has a system of historical tradition, a theory that directly translates (直譯) it cannot serve as an explanation of Korean national history.

I am not one who opposes the study of ethnicity; rather, because I keenly feel its necessity, I cannot help but express my humble opinion (卑見) regarding its methodology. And the method for studying ethnicity must discard empirical thought (經驗的 思想) and, using empirical knowledge (經驗的 知識), connect the culturally uninterrupted past and present, organizing the realistic truth theoretically upon some philosophical system (哲學的 軆系) – worldview (世界觀), social view (社會觀). However, among previous researchers of ethnicity, it is difficult to deny the suspicion (嫌) that some, having a tendency to emphasize (重視) past historical facts (史實), were unable to scientifically investigate the present self and thus failed to discern developmental momentum. Is it not an inevitable conclusion that this eventually led to the Korean soul (朝鮮魂) becoming primitivism (原始主義) = barbarism (바베리즘) and the Korean heart (朝鮮心) becoming polytheism (多神主義) = shamanism (사마니이즘)? And one must not forget that its opposition (對立) to progressive dynamism (進步的 動力) is even greater than that of any material force. This is because its social foundation (根據) is deeper than the latter's.
Originally, ethnicity is not a concept of nature (自然觀念) but a concept of culture (文化觀念). At a time when the era has changed such that Einstein (아인수탄인) denied the absoluteness (絶對性) of space-time, the immutability (不變性) of culture, that is, the study of ethnicity starting from a completed cultural consciousness, is unacceptable. Also, does not Comte's (큰트) statement that the so-called theological age (神學的 時代) changes to the metaphysical age (形而上學的 時代), and the metaphysical age again changes to the scientific age (科學的 時代), mean that upon reaching the scientific age, traditional cultural consciousness regarding religion, morality, law, politics, etc., is sublated (揚棄)?
In the process of the white race conquering the world since the 17th century, they proclaimed a theory of innate superiority and inferiority (先天的 優劣論) regarding peoples. Thus, they thanked God that people of color (有色人種) became their slaves (奴隷*). However, as people of color advanced, their principles of ethnicity could not help but change.<57> The school of ethnic psychology (民族心理學派) centered around Clark University in the United States emerged and discarded the theory of ethnic superiority/inferiority based on innate principles. Chamberlain (참봐렌, 1843-1914) of this school analyzed culture and primitive life psychologically, moving away from biological (natural) analogies (生物學的(自然的) 類推). He clearly refuted (論破) that differences between races (人種), differences between civilization and barbarism (野蠻), depend more on historical opportunity (機會) than on biological and psychological differences. Franz Boas (푸란즈보쓰) inherited this thought and demonstrated scientifically that cultural achievements (成果) cannot be measured by mental instinct (精神的 本能), that cultural differences arise more from historical causes (原因) than biological ones, and proved that the white race is neither psychologically superior nor biologically developing towards a higher level overall. Furthermore, he argued that geographical environment might change the physical appearance of inhabitants, but the pattern and degree of change are unclear, and culture is not entirely determined by geographical environment. He supported the theory of the psychic unity of humankind (心意의 同一說), stating that there is no difference whatsoever in the developmental degree of inherent mental capacity (精神能力) between primitive people (原始人) and modern people (現代人), and the respective differences in culture are solely due to differences in the opportunities for their development. Thus, Boas completely refuted the conventional theories advocated by Spencer (쓰벤사), Frazer (푸레자), Tylor (테를노), and other classical anthropologists, which posited differences in the essence and capabilities of humankind and culture.
Therefore, the current study of ethnicity is, of course, not the cultural study of the metaphysical age, nor does it require proof or explanation of biological essence and capabilities. Considering that the difference between culture and barbarism depends on historical opportunity, the starting point (端緖) for the study of ethnicity must be found in capital. Of course, modern ethnicity is a product (産物) of capitalism (資本主義). Therefore, without understanding the national consciousness of the modern state (近代國家), the study of ethnicity cannot establish a theoretical foundation (學理的 基礎).<58>

**Summary**

Kim Myŏngsik argues for a scientific, comparative, and evolutionary approach to studying Korean culture and origins, rejecting romanticized views of a "pure" primitive past or essentialist notions of national character. He contends that Korean culture, like all cultures, evolved, incorporates external influences (like Buddhism, Confucianism), and that the Korean people are ethnically mixed, which is a normal historical process, not a weakness. He criticizes attempts to reconstruct a unique "Korean soul" from fragments of the past, labeling such efforts as primitivism or shamanism. Referencing modern anthropological thought (Boas), he emphasizes that cultural differences stem from historical opportunities rather than innate racial superiority/inferiority and suggests that understanding modern ethnicity requires analyzing its connection to capitalism and the modern state. From the perspective of Korean colonial history, the article is significant for its engagement with contemporary Western social science (anthropology, sociology) to critique certain strands of Korean nationalist thought that idealized a mythical past or asserted racial purity. It reflects an intellectual's attempt to navigate modernity and define Korean identity on "scientific" grounds, distinct from both colonial narratives and potentially unrealistic nationalist ones, arguing for progress and adaptation rather than regression.

**Named Entities**

朝鮮	조선	Chosŏn (Korea)
그리고 民族集團의 生活本能은 어느 民族은 遠心的이오 다른 어느 民族은 求心的이라는 特色이 잇는 것이 아니다. 또 原始民族에 잇서서도 自然觀念의 純粹性은 保障할 수 업는 일이어니와 近代民族은 모다 文化觀念의 混含體이다. 히틔레一派는 獨逸民族의 純粹性을 强辯하지마는 現 獨逸民族은 게루마니族, 츄톤族, 을랍族 나살族 등의 混合體인 것은 歷史가 立證하는 바이오 밋 猶太族 歷史上 時間的 新舊 밋 長短의 差는 업지 아니하나 또 混合體인 本質은 現 米國民도 다르지 안타. 그리고 烏居龍藏씨의 硏究에 의하면「古 日本民族은 아이누族 以外에 1. 朝鮮, 滿洲, 沿海州, 東蒙古 등 지방으로 渡來한 固有民族과 2. 쓰마토라 보르네오, 세레베쓰, 比率賓, 臺灣 등으로부터 渡來한 印度네지안系의 것과 3. 南支那에 예로부터 居住한 苗族 系統 즉 印度 支那民族이라고」하얏거니와(有史以前의 日本) 朝鮮民族도 能粹한 單一民族이 아니다. 人種的으로는 아르타이族과 崑崙族이 混合되엇고 民族으로는 滿洲 諸民族 漢族, 蒙族 등이 混合되엿다. 그리하야 日本民族間에 여러 民族의 差異가 이미 消滅된 것과 가티 朝鮮民族의 그것도 揚棄되어 歷史的 社會的 朝鮮民族이라는 一型의 生活과 意識을 가지고 잇다. 그럼으로 民族硏究는 여기서 出發하지 아니하면 아니한다. 즉 어느 人群이 一型의 生活과 意識도 形成한 文化段階에 이르러서 비로소 一民族을 構成하는 것이니 氏族觀念이나 部族觀念은 즉 原始民族의 生活과 意識은 近代民族 硏究의 中心問題가 될 수 업다. 그리고 三國時代 이후의 朝鮮民族과 漢民族과의 差異은 言語와 衣服 이외의 精神生活에서는 發生할 수 업슬 만콤 消滅되엇고 또 그것은 朝鮮의 固有한 文化를 破壞함으로써 實現되엇슴으로 朝鮮의 封建文化은 朝鮮的 特色이 업거니와 그러나 현재는 朝鮮民族은 이 過程에서 形成된 것이오 原始民族의 延長이 아니다. 그리고 朝鮮의 古文獻에 中國의 書傳과 詩傳 가튼 또는 日本의 古史記와 萬葉集가튼 民族的 經典이 업서 民族的 生活을 單的으로 表現해 오지 못한 것은 遺憾이나 그러나 朝鮮民族의 歷史的 또는 社會的 存在가 업지<54> 안타. 그럼으로 이제 세삼시럽게 神話에서 一片 童話에서 一片 歌謠에서 그리고 詩에서 一句 또 文에서 一節을 주어 모혀서「續三綱行實」을 出版할 必要는 업다. 엇지 그래냐 하면 일즉「三綱行實」의 社會的 功果를 안 朝鮮人은 그를 朝鮮人의 事蹟만으로 新編한다고 더 만흔 效果가 잇슬 것을 약속할 수 업슴으로써이다.



그리고 多神思想 家族主義 太陽崇拜 등은 中世紀 이전의 모든 民族의 共通한 生活觀念 밋 儀式이어니와 특히 多神思想의 宗敎民族은 文明의 자랑거리가 아니다. 또 太陽崇拜時代의 朝鮮民族은 스스로 文化段階를 展開하지 못하고 一層 進化한 外來文化을 輸入하얏다. 이것은 文獻的으로 證할 수 업스나 人類文化의 歷史段階를 理解함으로써 斷言할 수 잇다. 원래 太陽을 崇拜하는 多神民族은 社會進化에 의하야 必然的으로 一神民族이 된다. 中世紀의 基督敎가 歐洲를 席捲한 것은 다른 付隨的 이유도 잇지마는 그 根本理由는 그의 一神思想이다. 다시 말하면 歐洲 諸民族의 太陽崇拜思想은 그의 必然的 發展形態인 一神思想에 歸依치 아니치 못한 것이다. 그러나 朝鮮의 原始民族은 歐洲의 諸民族과 가치 太陽을 崇拜하얏지마는 마츰내 一神宗敎를 가지지 못하고 多神民族이란 것은 그間 多神民族의 進步한 文化를 輸入한 까닭이다. 그럼으로 이제 종래 朝鮮民族의 多神思想을 讚美함은 野蠻를 證歌함과 가튼 것이다.
또 歷史上 朝鮮民族은 種族奴隷를 가진 일이 업스나 奴隷制度가 업지 안코 또 奴隷가 업지 아니 하얏다. 모든 民族의 私有財産制度의 起源인 奴隷制度가 朝鮮民族의 限하야 업슬 일이 아니냐. 그리고 丁若鏞의 牧民心書에 奴隷에 관한 一編이 잇섯는대 最初 出版者가 削除해 바*다. 그 이유는 古來로 朝鮮의 奴隷制度가 너무도 殘忍하야 그를 外人에 알릴 수 업슴으로써 이라고 하얏다. 그런대 朝鮮民族이 古來로 種族奴隷를 가저 보지 못한 것은 周圍의 征服者로서 나타나 보지 못하얏슴을 說明하는 條件이니 그로써 非武俠的 生活은 立證할 수 잇스나 武俠的 特徵은 證明되지 안는다. 그리고 만일 朝鮮民族이 希臘民族가티 만흔 種族奴隷를 가질 수 잇스면 朝鮮의 古代文化는 希臘의 文化에 비하야 遜色이 업섯슬 것이오 그와 동시에 朝鮮民族은 一層 理和的인 또<55> 創造的인 榮冠를 썻스리라. 그러나 希臘民族과 가티 周圍를 征服하지 못한 朝鮮民族은 (그러한 對象도 업섯지마은) 多大數의 奴隷를 가지지 못하야 小數奴隷를 酷使하얏고 그러나 人數에 制限된 저들의 黃金의 알(卵)은 支配階級의 亨樂과 奢侈를 制限하야 貧弱한 文化를 産出함에 그첫다. 그럼으로 우리는 慶州의 古文明을 觀賞할 때 당시의 奴隷大象의 生活을 생각해 보는 것은 原始社會를 憧憬함과 가튼 感傷的 衝動이 아닌 것이다.



그런대 朝鮮民族과 가튼 滿洲族인 女眞, 契丹, 遼, 金 等 族은 東征西伐하야 武俟과 勇猛을 世界的 떨첫고 朝鮮民族은 겨우 乙支文德, 淵蓋蘇文 등의 守勢戰에서 武勇의 자취를 傳할 뿐이지마는 그러나 현재 以上의 滿洲族은 各地에 散在한 人口를 總合하야도 300만명에 지나지 안코 또 그 文化는 朝鮮民族보다 低級이다. 그러타고 저의 固有한 言語와 文字가 업는 것도 아니다. 그러면 兩者間에 數와 資의 懸殊한 差가 생긴 것은 무슨 까닭인가. 이 問題는 一般으로 民族的 優越性을 主張하는 者의 解決하난 바 아니다. 그리고 이 問題를 解決하지 못하면 朝鮮民族의 歷史的 밋 文化地位를 理解할 수 업다.
滿洲民族은 蒙古民族과 가티 牧畜民族으로서 農業을 兼營하얏다. 그럼으로 定位性이 缺如하고 또 저의 移動할 지역은 四面으로 展開되어 南征北伐 일삼은 동안 農業文化를 가질 수 업섯다. 그와 反하야 朝鮮民族은 半島에 定着하야 進步한 封建文化를 樹立할 수 잇섯슴으로 비록 武勇은 저를 밋치지 못하얏스나 數를 增加하고 또 質을 向上하얏다. 그리하야 朝鮮民族은 新羅이후 高麗이후 李朝를 통하야 滿洲民族과 다른 生活 밋 意識을 가지엇다. 그리고 農業文化의 集中的 表現인 佛敎와 儒敎가 이 시대의 朝鮮人 生活과 結合한 것은 偶然한 일이 아니다. 그럼으로 朝鮮民族은 原始時代의 優秀한 特性이 佛敎 밋 儒敎의 輸入에 의하야 破壞한 것이 아니오 그 過程에서 滿洲族보다 優秀한 文化를 建設하야 一型의 民族을 形成하고 또 그 存在를 確立하얏다. 그리고 家族主義는 이 시대의 中心思想인대 朝鮮에는 일즉 中國에서와 가튼 大家族制度가 實現되지 아니한 것은 人多地狹하야 土地를 *分하지 아니할 수 업섯슴으로써이다. 따라서 朝鮮의 集約農業이 일즉 中國보다 發達한 것을 理解할 수 잇다.<56>
그리고 中世 이후의 朝鮮民族은 儒佛敎의 影響으로 말미암아 派閥的이 되고 또 批判에 短한 것이 아니다. 또 그것은 朝鮮民族의 固有한 弱點도 아니다. 封建文化은 모든 民族으로 하야곰 다 가티 그러한 弱點을 가지게 하얏다. 中世紀의 歐洲 諸民族도 그리하얏고 현재의 漢民族도 印度民族도 그리하다. 요컨대 文化民族을 바리고 原始民族을 배오는 이유는 內容이 깁지 못하다. 그리고 山鹿素行의 理論은 歷史的 傳統의 體系가 잇거니와 이제 그를 直譯한 理論은 朝鮮民族史의 解說이 될 수 업다.



나는 民族硏究들 反對하는 者가 아니오 그의 必要를 切實히 늣김으로 그 方法에 대하야 卑見을 말치 아니할 수 업다. 그리고 民族을 硏究하는 方法은 經驗的 思想을 바리고 經驗的 知識으로써 文化的으로 中斷되지 아니한 과거와 현재를 聯結하야 그을 어느 哲學的 軆系=世界觀 社會觀 우에서 現實的 眞相을 理論的으로 組織하지 아니하면 아니 될 것이다. 그러나 從來 民族硏究者 중에는 혹은 과거 史實에 重視한 傾向를 가진 者 업지 아니하야 현재의 自我를 科學的으로 究明할 수 업서 發展的 契機를 살피지 못한 嫌이 잇슴을 否定하기 어래울 줄로 알러니와 그것이 마츰내 朝鮮魂은 原始主義=바베리즘이 되고 朝鮮心은 多神主義=사마니이즘이 됨에 이른 것은 必然한 歸結이 아닐가. 그리고 그것이 進步的 動力과 對立함은 어느 物質的 勢力보다도 오히려 큰 것이 잇슴을 이저서는 아니 된다. 그것은 社會的 根據가 後者보다 깁흔 까닭이다.
원래 民族은 自然觀念이 아니오 文化觀念이어니와 아인수탄인은 時空의 絶對性을 否定하도록 時代가 變한 이 때에 잇서서 文化의 不變性은 즉 完成한 文化意識으로써 出發한 民族硏究는 取할 바 아니오 또 큰트의 所謂 神學的 時代가 形而上學的 時代로 다시 形而上學的 時代가 科學的 時代로 變한다 함은 科學時代에 이르러서는 宗敎, 道德, 法律, 政治 기타에 관한 傳來의 文化意識이 揚棄함을 이름이 아닌가.
17世紀 이후 白人種이 世界를 征服하든 過程에서 저들은 民族에 대하야 先天的 優劣論을 唱言하얏다. 그리하야 有色人種이 저의 奴隷* 된 것을 하날님께 感謝하얏다. 그러나 有色人種이 前進함을 따라 저의 民族原理는 變하지 아니할<57> 수 업섯다. 米國 클라크大學을 中心으로 한 民族心理學派가 出現하야 先天的 原理에 의한 民族優劣論을 破棄하얏다. 同學派의 참봐렌(1843-1914년)은 文化 밋 原始生活을 生物學的(自然的) 類推로부터 버서 나나서 心理的으로 分析하얏는 대저는 人種의 差異 文化와 野蠻의 差異는 生物學的 밋 心理學的 差異에 의함 보다도 歷史上의 機會에 依存함을 明白히 論破하얏다. 푸란즈보쓰는 이 思想을 繼承하야 文化的 成果를 精神的 本能에 의하야 測定함을 科學的으로 證明할 수 업는 것 文化的 差異는 生物學的 原因보다도 歷史的 原因에 의한 것 白人種은 心理學的으로도 優秀하지 안코 또 生物學的으로도 모다 高級으로 發達하고 잇지 아니한 것 등을 立證하얏다. 뿐만 아니라 地理的 環境은 住民의 身體的 形相을 變할는지 모르나 그의 變更의 樣式 밋, 程度는 明確하지 안코 또 地理的 環境에 의하야 완전히 文化가 決定되지 아님을 主張하얏다. 저는 人類의 心意의 同一說을 支持하고 原始人과 現代人과의 間에 본래의 精神能力의 發達程度에 관하야는 何等의 差異가 업고 文化上의 각각 差異가 잇슴은 오즉 그의 發達하는 機會에 差異가 잇는 때문이라고 하얏다. 그리하야 보쓰는 쓰벤사 푸레자 테를노 밋 기타 古典人類學者의 主張하는 바 人類 밋 文化의 本質 밋 能力에 差異가 잇다는 從來의 學說을 완전히 否定하얏다.
그럼으로 현재의 民族硏究는 形面上學的 時代의 文化硏究가 아님은 물론이오 生物學的 本質 밋 能力의 立證도 說明도 必要치 안타. 文化와 野蠻의 差異는 歷史上의 機會에 依存함을 생각하야 民族硏究의 端緖을 資本에서 發見하여야 한다. 물론 近代民族은 資本主義의 産物이니 인저 近代國家의 民族意識을 理解하지 못하면 民族硏究는 學理的 基礎를 세울 수 업는 것이다.<58>
<52-58>
