Rank	Word	Frequency
296	여보	12
297	지도	12
298	도덕	12
299	아모리	12
300	生命	12
301	대답	12
302	동포	12
303	는가	12
304	되얏다	12
305	지난	12
306	거의	12
307	成立	12
308	原因	12
309	學生	12
310	開闢	12
311	아무	12
312	民衆	12
313	가량	12
314	現象	12
315	교회	12
316	녜전	12
317	百濟	11
318	그로	11
319	경옥	11
320	양복	11
321	아츰	11
322	이편	11
323	신문	11
324	닐어나	11
325	압헤	11
326	생명	11
327	친구	11
328	야단	11
329	버릇	11
330	웃음	11
331	푸른	11
332	부산	11
333	울음	11
334	린다	11
335	허리	11
336	이도	11
337	스스로	11
338	양반	11
339	아마	11
340	방안	11
341	일부	11
342	소위	11
343	第一	11
344	산물	11
345	果然	11
346	勞働者	11
347	內閣	11
348	主張	11
349	支拂	11
350	昨年	11
351	동무	11
352	냄새	11
353	君等	11
354	人生	11
355	태도	11
356	만하	11
357	特權階級	11
358	煽動者	11
359	사업	11
360	미신	11
361	地理	11
362	否定	11
363	농민	11
364	咸鏡道	11
365	기타	10
366	아주	10
367	겨우	10
368	호출	10
369	긔운	10
370	인제	10
371	언제	10
372	음식	10
373	그릇	10
374	거름	10
375	보이	10
376	늣기	10
377	저녁	10
378	대로	10
379	한편	10
380	스리	10
381	한가지	10
382	언덕	10
383	잘못	10
384	물결	10
385	도모지	10
386	마당	10
387	종일	10
388	마치	10
389	숨소리	10
390	여서	10
391	모도	10
392	평화	10
393	인류	10
394	근래	10
395	논설	10
396	바이	10
397	참말	10
398	문화	10
399	원인	10
400	기독교	10
