잡지명	개벽 제57호
발행일	1925년 03월 01일
기사제목	二月 創作 總評 (February Creative Works General Review)
필자	朴英熙
기사형태	문예평론 (Literary Criticism)

February Creative Works General Review
						Pak Yŏnghŭi

While it's true that there are many kinds of reviews (評), whatever the case, when reading someone else's work, more than anything, there is an impression received from that work. And then, one analyzes it again in detail. However, in writing something this brief, I intend to be faithful more to the ideas than the form, more to the impression than the analysis. Of course, an analytical attitude would be best as far as possible, but analyzing, in a way, seems to disregard the author too much. The implication of destroying something constructed with effort seems too harsh. Therefore, I intend to write down just the commonplace impressions that each short piece gives. However, I want to add one more word that this is not entirely without the writer's subjectivity.

"Telephone (전화)" by Yŏm Sangsŏp - "Chosŏn Mundan (朝鮮 文壇)" February issue
When Mr. Na, the head of the freight section at X Company, gets rid of the telephone that oppresses his situation, his affair with a kisaeng begins. Consequently, the story depicts his main wife's jealousy and, subsequently, the protagonist's life managing two households, culminating in him having no choice but to sell the telephone to his friend's father. For an adulterer, the protagonist is clear-headed. Of course, being a protagonist leading a double life, he shouldn't lean too far in either direction, but in fact, the more it becomes like that, the protagonist's situation would naturally become more painful. There ought to be some considerable melancholy (憫鬱) in the effort to please the kisaeng and please the main wife, but there isn't much. To please the main wife, there were only a pink blouse and gray gloves. The complex psychological state of the main wife and the protagonist's mental anguish in trying to appease her seem necessary. However, this is lacking. Consequently, since the title is "Telephone," it's hard to find the light touch like that of an electric bell (電鐘). Therefore, there's neither the libertine mood of an adulterer's debauchery nor the serious mental anguish of the protagonist's double life. As such, the characters and psychological changes of the kisaeng, the protagonist, and the main wife all feel incomplete together. Furthermore, looking at the author's description, "Thinking that the pink blouse and gray gloves had less effect than even a bandage (伴瘡膏) on her pouting lips, it was regrettable to have only spent <47> 3 won 60 chŏn," evokes a feeling of abnormal sexuality in the reader. To see the wife's pretty, pouting lips (pouting because she is angry) specifically as a boil (種瘡) needing a bandage applied seems, no matter how you look at it, an element of abnormal psychology, nothing else can be said. If it's a nasty boil, one first thinks of a reddish boil filled with pus. No matter how much he dislikes his wife (though judging by his buying her things, it seems he doesn't dislike her that much), seeing her lips as a boil (種瘻?) needing a bandage is, no matter how you look at it, an unhealthy description. However, one could perhaps call it neurotic!

"B Dorm Supervisor and the Love Letter (B 舍監과 러부레터)" by Pinghŏ - "Same [Chosŏn Mundan]"
This short story is about Miss B, the supervisor (舍監) of C Girls' School, who manages the students very strictly, particularly making a fuss, investigating, and tormenting students if love letters arrive. This spinster teacher is discovered by three girl students secretly exchanging words of love with some man on a moonlit autumn night. Since the story is originally short, even if there aren't many contradictions in the description, it sounds plausible. In this novel, I discovered two realms (境地). One is the author's fleshly (肉情的) description ruined by dark-side (暗面) description, and the other is glimpsing a disposition (心質) yearning for a clean new realm (新境地). For example, there's the phrase that B dorm supervisor's hideous face "reminds one of a yellowish, moldy (곰팡스른) dried croaker (굴비)" or the passage about "the bun at the back of her head stuck on like a goat dropping." The sensual description comparing a sallow face to a moldy dried croaker seems too likely to induce nausea (吐氣). Furthermore, if a person's sallow face is said to be like a moldy dried croaker, who wouldn't feel like vomiting! This is sensual description reaching an extreme. At first glance (一見), Baudelaire's sensual sensibility comes to mind. However, seeing the girls shed tears saying, "Oh, how pitiful!" upon seeing Supervisor B suffering from love, the author's disposition (心質) suddenly appears to have a clean human touch. For someone who saw the hair bun as a goat dropping, this feels very different indeed. However, the former seems merely the author's exaggerated description, while the latter seems like the author's true disposition. To put it another way, the former seems like the wail (號呌) of a drunkard (醉者), while the latter seems like the tears of a silent person. I hope the author will not just be faithful to the sensuality that falls behind the times, but advance further and be faithful to the ideas of one pioneering a new realm. If there are solid ideas in simple descriptions, it would be far better than the monologue of a deformed child with a splendid background (배겊 -> likely 배경). <48>

"Poet (詩人)" by Pak Wŏlt'an - "Same [Chosŏn Mundan]"
This creation titled "Poet" was less a novel and more the cry of a poet feeling the sorrow (悲哀) of some reality. It was a short story, merely a skeptical sigh (懷疑的 歎聲) from one incapable (不能한) human, a poet yearning (憧憬) for peace in life, holding sorrow for the struggles of humans in reality. Therefore, things like description are not the issue here, but let's briefly examine the author's state of mind! Seeing the clean white snow piled on the ground and saying, "A time like this must come, with peace and universal love (博愛), and pure beauty (純美) and holiness, where there is no distinction between you and me," is certainly a fine ideal. However, the poem of a poet who failed to think more clearly about the truth of life's battles occurring on the road from the starting point to the destination of how human peace, universal love, and lack of discrimination can exist, will naturally discover, when encountering harsh reality, that the poem has no power whatsoever regarding reality. But if that poem were one derived from actual emotions, leaving behind fantasy ideals, it would surely retain its poetic value steadfastly, no matter what harsh reality it encountered. Fundamentally, since the poem is not for reality, of course, when it meets reality, the poem will end in disappointment from the point of not understanding reality. I find the reason for that disappointment in this work called "Poet."

"Life, which once gone, can never return,
Why do you all
Fight so?" — But what can be done about the life-struggle that requires fighting? If one dislikes fighting, there must be that much understanding of reality. While writing poetry at night, a child's crying leads to a marital quarrel, and the poetic inspiration fled (다러낫다). Therefore, the poet lamented the irrelevance to reality there. However, if he were to go out into society and see realities more miserable than that, he would likely have denied all literature. Of course, realizing from reality that poetry unrelated to reality is a useless thing (無用의 物) is undoubtedly a good thing, <49> but it's regrettable that there's no sign of a resolution for creation with some new literary awakening (覺醒) from that reality. At this point, let us be faithful to reality! Let us be faithful to reality to ensure literary value lasts forever!

"Thirteen Won (拾參圓)" by Ch'oe Sŏhae - "Same [Chosŏn Mundan]"
The story begins with Yu Wŏn, who works away from home, receiving a request from his mother to send 13 won so she can weave cotton cloth (무명) to help with household expenses, and depicts Yu Wŏn's hesitation in asking his employer for this. Reading this, I was perplexed for a while. I really don't know what the author intended to express when writing this piece. If it was to show Yu Wŏn's filial piety towards his mother, the trials that would allow judgment of that filial piety's value are lacking. Also, if the purpose was the psychological description of the constraint and servility in asking someone else for money, then that is truly a commonplace descriptive method beyond measure. If the purpose was psychological description, then that description is too immature. Furthermore, that alone makes it difficult to acknowledge literary value. If, instead, the purpose was the hardship of life, then that hardship lacks the beauty of tension (緊張美) from suffering. Moreover, the part where, on the day Yu Wŏn sent the money to his mother, the mother had a dream where the person who came to collect money set the cotton cloth on fire because she didn't pay, and the mother clung to him and cried, is needlessly ridiculous (우수웁다). It's an unnatural description. The author, of course, tried to make Yu Wŏn's remittance seem more valuable, but it's merely a useless phrase (無用句) stemming from the author's fantasy. The statement that the mother had an ominous dream just as the son sent money is exactly like superstitions such as seeing a corpse at New Year's brings good luck, or dreaming of holding a snake means winning the kye (契 - rotating credit association), nothing but a "clumsy way of doing things (下手なやり方)." It would be better if it were called a practice piece (習作). No, it seems more trial of thought is needed.

"Father (父親)" by Chŏng Inch'ŏl - "Same [Chosŏn Mundan]"
This is a first-person novel, but since the title calls it a creative work, I have no choice but to say a few words (멧마듸) out of respect for others' reputation. To put it bluntly, it resembles an impressionistic essay. There seems to be no description and no ideas. The content seems intended to depict the conflict (葛藤) between a miserly (守錢奴) father and a son yearning <50> for literature. The father tells the son to become a school teacher, while the son asks the father to let him study more, resulting in a narration of the dissatisfaction that arises. However, one wishes the father-son struggle presented by the times were a bit more fierce. The son seems too compromising. Why would he ask such a famous miser to let him study something, talking about so-called literature or whatever? If he's a young man trying to get ahead of the times, he shouldn't just nurse grievances and become a slave to the family, but break free from the family! And thus complete yourself! I can think of no other words than to call it a tedious trifle (小品).

"Eternal Reproach (永遠한 苛責)" by Kim Nang'un - "Saengjang (生長)" February issue

This novel adopts a first-person format. A student protagonist, studying in Seoul, goes down to his countryside home (a family of the propertied class - 有産 階級) during summer vacation (바학) and discovers that Han-a, a kisaeng from Chinju who had been addicted to opium injections (아편침) but was recovering, had rented a room in the outer house (밧갓채) of his home. This kisaeng is, of course, indebted to this family. Then, a love affair develops between the student protagonist and her. However, anticipating that the strict upper-class family would not permit their love, the student protagonist rejects her innocent love. Consequently, the kisaeng commits suicide. Her suicide becomes the protagonist's "eternal reproach" (永遠한 苛責). According to the author's words, it seems the woman initiated the romance first, but from my perspective, it seems the student protagonist thought of romance first. When the protagonist returned to his country home, his mother, speaking of the kisaeng, said:
"Out of pity for her unfortunate situation, we let her stay, but I find it utterly improper. So, think carefully. Now that her illness is almost cured, she could leave, but she shows no thought of leaving, yet we can't tell her to go either." Despite the mother holding such resentful complaints about the kisaeng, the protagonist, that very evening, suddenly has an empty room cleaned inside the main house and escorts (뫼세) her from the outer room to the inner one; this seems not just a matter of public morals (風紀). In fact, if the situation had deteriorated to the point of disturbing public morals, and since her illness was cured, they could have told her to leave, yet pulling (끄을어) her further inside seems suddenly strange. Moreover, why did his mother, who had expressed complaints, have no complaints whatsoever? Why, in such a strict household, was a room prepared inside for a kisaeng whose illness was cured? It's highly suspicious. Also, since it happened in the countryside during the summer, there should naturally be local color (鄉土美), but there isn't even a clod's worth of feeling from a paddy ridge (논두덩). Furthermore, listening to the Chinju kisaeng's conversation, one <51> can never think of her as a country kisaeng. She resembles a dissolute Seoul schoolgirl. The kisaeng's words, "But since I am like a tiny blade of grass (풀닙) floating alone on the wide sea, who knows what wind will blow me how, and what will become of me in the future?" are less speech than the author's writing. When talking of love, could one speak such long and difficult sentences? Moreover, saying, "What cannot be controlled is fate, isn't it?" sounds less like a country kisaeng's words and more like those of Seoul's new women. Seeing her use rhetorical questions like "What is love (연애란 엇더한 것임니까)?" makes the kisaeng Wŏrhyang seem utterly lacking in local color and reminds one of a cunning urban prostitute (賣春婦). Also, the protagonist himself, while saying Wŏrhyang's suicide is his eternal reproach, experienced no trouble whatsoever from his affair with Wŏrhyang. Though he called his family strict, there was no trouble for them, and since there was no incident, we don't even know if his family is strict or not. So, at that time, was the protagonist more dominated by his aristocratic (貴族的) disposition than by his love for Wŏrhyang? Also, leaving everything else aside, there is one thing I want to ask the author. After saying, "Somehow the world seemed sad (슯흔). My heart was inexplicably pained," he immediately follows with, "I put twenty 10-won bills in an envelope and went to bed." But there's no reason given why he put (너허 놋코) those twenty 10-won bills, that is, 200 won, there, nor any result indicating how that 200 won was used. What on earth was that money for? If there had been some relationship with Wŏrhyang one evening, perhaps wasn't it money put aside to pay for sex (화대) and do 'ttasoni' (따손이 - unclear meaning, possibly slang related to paid services)? More than a contradiction, it's a blunder.
It's endlessly pitiful that he couldn't even go somewhere cool during the hot summer but wasted his energy on an insincere love affair in the countryside. More introspection seems necessary.

Pang Ch'unhae's "Murder (殺人)" and Im Yŏngbin's "Incest (亂倫)" in the February issue of Chosŏn Mundan are both incomplete, so regrettably, I cannot review them. Cho Myŏnghŭi's "Into the Earth (땅속으로)" in the February issue of Kaebyŏk is also incomplete, so I did not review it. Pang Handae's "Life of Sun (醇의 生活)" in the February issue of Saengjang is said to be an unfinished manuscript (未定稿), so fearing the review would be unfair to him in the future, I have postponed it and put it aside. Paek Kyŏngyŏng's "The Visitor (來訪者)" is not only short, but the author's ideas or novelistic value are not clearly, no, completely absent, so that too is postponed to the future, and I lay down my brush. As "Yŏngdae (靈臺)" has not yet appeared in the world by the time of this writing, I have no choice but to postpone it to another opportunity. <52>

**Summary**

This article by Pak Yŏnghŭi is a collective review of several Korean short stories published in February 1925, primarily in the literary magazines *Chosŏn Mundan* and *Saengjang*. Pak critiques works by prominent authors like Yŏm Sangsŏp and rising writers like Ch'oe Sŏhae and Pinghŏ. His reviews prioritize the overall impression and ideological content over detailed formal analysis. He criticizes stories for lacking psychological depth (Yŏm Sangsŏp), having "unhealthy" or overly sensual descriptions (Yŏm Sangsŏp, Pinghŏ), lacking realism or connection to social struggles (Pak Wŏlt'an, Chŏng Inch'ŏl), weak plot or character motivation (Ch'oe Sŏhae), and unnatural dialogue or setting (Kim Nang'un). Pak consistently advocates for literature grounded in reality, social consciousness, and "healthy" thought, reflecting his own leanings toward proletarian literature. Historically, this review is valuable as it showcases the critical standards and ideological debates within the Korean literary world in the mid-1920s, particularly the emerging influence of socially committed literature associated with figures like Pak Yŏnghŭi (later a leader of KAPF). It reveals concerns about "decadent" bourgeois themes versus the need for literature addressing social realities and class conflict, and provides a snapshot of the active publishing scene (*Chosŏn Mundan*, *Saengjang*, *Yŏngdae*, *Kaebyŏk*).

**Named Entities**
객지에서 노동하는 류원이에게는 그의 어머니가 무명을 짜서 가사를 보태여 가겟다고 돈 13원을 붓치라는 것으로 발단이 되여 류원이는 그의 주인에게 이런 말을 청하기에 주저하는 것을 그린 작품이다. 나는 이것을 읽고는 한참이나 막연하엿다. 대체 작자는 이 창작을 쓸 때에 무엇을 나타낼 목적으로 썻는지 모르겟다. 류원이가 그 모친에게 대한 효심을 나타나려고 한 것이면 그 효심의 가치를 판단하게 할 만한 시련이 부족할 것이고, 또한 남에게 돈달나는 데에 부자유하고 비굴한 심리묘사를 목적한 것이라 하면 그야말로 범속하기 일를 떼 업는 묘사법이다. 심리 묘사를 목적한 것이라면 그 묘사가 너무도 유치하단 말이다. 또한 그것뿐만으로는 문학적 가치를 시인하기 어렵다. 그러치 안코 생활난을 목적으로 한 것이라면 그 생활난은 고통의 긴장미가 결핍하엿다. 더욱이 류원이가 그의 어머니에게 송금하든 날 그 어머니가 꿈을 꾸엇는데 그 꿈에는 돈 바드러 온 사람이 돈 내지 안는다고 무명에다 불을 질음으로 그 어머니는 그를 붓잡고 울엇다는 것이 까닭업시 우수웁다. 부자연한 묘사다. 작자는 물론 류원이의 송금을 더 가치잇게 하려고 하엿지만 그것은 한낫 작자의 공상에 지내지 안는 無用句다. 자식이 돈을 붓치자 모친이 불길한 꿈을 꾸엇다는 말은, 흡사히 정초에 송장을 보면 재수가 잇다는 말이나, 꿈에 배암을 안으면 계(契)를 탄다는 미신이나 꼭갓튼 「下手なやり方」란 말 밧게는 또 말이 업다. 습작이라고 하엿스면 조켓다. 안이 더 만히 생각의 시련이 필요할 것 갓다.

「父親」 鄭寅喆 作 - 「同上」
이것은 1인칭소설인데 제목이 창작이라고 하엿스니깐 남의 체면을 보아도 하는 수 업시 멧마듸 해볼가 한다. 얼는 말하면 감상문 비슷하다. 묘사도 업고 사상도 업서 보인다. 내용이란 수전노의 부친과 문학을 동경하는 아들의＜50＞ 갈등을 그리려 한 듯 하다. 부친은 자식더러 학교의 선생노릇을 하라거니 자식은 부친에게 공부를 더 하겟다느니 해서 생키는 불평의 서술이다. 그러나 시대가 던저주는 부자의 쟁투가 좀 더 맹렬하엿스면 한다. 그 자식은 너무도 타협이 만하 보인다. 그러케 유명한 수전노 압헤서 소위 문학이니 무엇이니 하면서 무슨 공부를 식혀 달나고 할 것이랴? 시대에 압서려는 청년이면 불평을 일삼고 가정에 노예가 될 것이 안이라 가정에서 뛰여 나오라! 그리해서 너 자신을 완성하게 하여라! 읽기에 싫증나는 小品이라고 할 밧게는 다른 말도 생각나지 안는다.

「永遠한 苛責」 金浪雲 作 - 「生長」 2월호

이 소설은 1인칭형식의 취한 것이다. 엇더한 학생 주인공이 서울서 공부를 하다가 녀름 바학에 시골집 (유산 계급의 가정)에를 나려가 보니, 아편침 맛다가 다시 치료를 하는 진주기생 한아가 자기집 밧갓채에서 방을 어더들은 것을 발견하엿다. 그 기생은 물론 이 집에 은혜를 지고 잇는 터이다. 이러다가 학생이 주인공하고 연애사건이 발생되엿다. 그러나 엄격한 상류 가정에서는 그들의 연애를 허락하지 안을 것 갓흠으로 학생 주인공은 그의 순진한 사랑을 거절하엿다. 그럼으로 그 기생은 자살하엿다. 자살한 그것이 주인공의 영원한 가책이라는 의미이엿다. 저자의 말을 보면 연애는 여자가 먼저 한 모양 갓흐나 내가 보기에는 주인공인 학생이 먼저 연애를 생각한 것 갓다. 주인공이 시골집에 도라오자 그의 어머니는 그 기생을 말할 때에
「불상한 情狀에 엇절 수 업서 집에 두기는 하엿다만 나는 도모지 부당하게 역인다. 그러니 네가 잘 생각하여라. 인제는 병도 거진 다 나섯스니 가도 조흐련만 갈 생각도 안코 잇는 것을 가라고도 할 수 업고 그럿타」 하고 불평의 원망을 가지고 잇는 그 기생을 주인공은 그날 저녁 때로 불시에 곳 안에 뷔인 방을 치우게 하고 밧갓방에서 안으로 뫼세 드린 것은, 풍기상 문제뿐만은 아니라겟다. 사실 풍기가 어지러울만치 되엿스면 병도 다 나핫스니 가라고 해도 조흘 터이데 오히려 안으로 까지 끄을어 드리는 것이 별안간 이상해서 보인다. 더구나 불평을 말하든 그의 어머니는 무슨 아모러한 불평도 업섯을까? 엇지해서 그러케 엄격한 집안인데 병 다난 기생을 안에다가 방을 치어 두엇슬까? 대단히 의심스러웁다. 또는 녀름철에 시골서 발생된 일이니깐 물론 향토미가 잇서야 하겟는데 향토적 기분이라구는 논두덩에 진흙덩이만한 기분도 업다. 더욱이 진주 기생의 담화 소리를 드리면 시골 기생이라구는＜51＞ 영영 생각할 수 업다. 흡사히 서울 난봉 여학생과 갓다. 「하지만 넓드란 바다에 외로히 동동 떠 잇는 조고마한 풀닙과 가튼 몸이니깐 또 엇더한 바람에 엇더케 불니어서 장차 엇더케 될는지 알 수 잇서요?」 하는 기생의 말은 그것을 말이라고 하는 것 보다는 저작자의 문장이다. 사랑에 이야기를 할 때에 그러케 길고 어려운 말을 할 수가 잇슬까? 더욱히 「마음대로 할 수 업는 것은 운명이지요.」 하는 것은 시골 기생의 말이라는 것보다도 서울에 신진 여자들의 말소리 갓다. 「연애란 엇더한 것임니까?」 하고 반어적 용어를 쓰는 것을 보면 기생 월향이는 향토미라구는 족음도 업고 교활한, 도시의 매춘부를 연상케 한다. 또한 주 인공 역시 자기는 월향이의 자살이 영원한 가책이라구 하며서 월향과의 연애로 해서는 아모러한 풍파도 업섯다. 그는 엄격한 가정이라 하엿스나 그들에게 풍파가 업섯고, 또한 사건이 업섯스니 그의 가정이 엄격한지 엄격지 안이한 지도 몰으겟다. 그러니깐 그 때의 주인공은 월향이의 연애보다도 귀족적 기질에 더 만흔 지배를 바덧겟지? 또한 다른 것은 다 그만두고 한 가지 저자에게 물어볼 것이 잇다. 「웬일인지 세상이 슯흔 것 갓햇다. 나의 마음은 까닭업시 괴로웟다」 하고는 곳 나는 봉투에 10원 짜리로 스무장을 너허 놋코 잣다 하고는 그 10원 짜리 스무장 즉 200원을 엇지해서 느엇다는 원인도 업고 또한 그 200원을 엇더케 썻다는 결과도 업스니 대체 그 돈은 웬 돈이란 말인가? 어느 날 저녁 월향이하고 무슨 관계나 잇섯다 하면 혹 그 돈 200원으로 화대나 주고 따손이를 하려고 느허 논 돈이나 안인지? 모순이라는 것 보다도 실책이다.
더운 녀름동안에 피서도 못 가고 시골에서 쓸데업시 不진실한 연애에 정력을 소비한 것만 한업시 불상하다. 좀 더 성찰이 필요할 듯 하다.

朝鮮 文壇 2월호에 方春海 씨 作 「殺人」과 任英彬 씨 作 「亂倫」은 둘이 다 미완임으로 섭섭하나 평하지 못하고 또 開闢 2월호의 趙明熙 씨 作 「땅속으로」도 미완임으로 평하지 안엇다. 「生長」 2월에 方漢旲 씨의 「醇의 生活」은 未定稿라 함으로 평이 그에게 장차 불충실할까 보아서 후일에 밀고 그만 두엇스며 白桔梗 씨의 「來訪者」는 짤기도 하려니와 작자의 사상이나 혹은 소설적 가치가 그리 명확히, 안이 완전이 업슴으로 그것도 후일에 밀고 붓을 논는다. 「靈臺」는 이 글을 쓸 때 까지도 세상에 나오지 안음으로 하는 수 업시 다른 기회로 밀게 되엿다. ＜52＞
＜47-52＞
