Magazine Title: 삼천리 제9권 제1호
Publication Date: 1937년 01월 01일
Article Title: 張德秀 博士의 歸國 第一聲, 14년만에 12월 下旬 서울에 歸하다 (Dr. Chang Tŏksu's First Words Upon Returning Home, Comes Back to Seoul in Late December After 14 Years)
Author: Not specified (Interviewer)
Article Type: 대담·좌담 (Interview/Discussion)

Dr. Chang Tŏksu's First Words Upon Returning Home, Comes Back to Seoul in Late December After 14 Years
The renowned critic, who left a great legacy (足跡) in the peninsula's journalism world and subsequently crossed the Pacific while holding the position of Vice President of the Dong-A Ilbo to study in the United States (米國), completed his planned studies and returned to his homeland on December 17th after 14 years. On a certain evening during a dusk filled with the north wind (朔風), we visited him at his place below Naksan mountain in Seoul. The following is a question-and-answer session covering several points as his first words after returning home. <57>

1. What Did You Study in the US?

Q - Under what circumstances did you study in the United States?
A - I left Korea (朝鮮) on April 21st, Taishō 12 (1923). At that time, when the cherry blossoms in Tapdong Park were green and Mt. Pugak and Mt. Namsan were just turning verdant with new growth (新綠), I left Namdaemun Station amidst the farewells (石別) of many friends (同務), passed through Tokyo (東京), and the place I arrived was Richmond (此米), Galloni State (갈로니州). Galloni State is a place of scenic beauty (山水明眉) located between Washington and California. I entered the Journalism Department at the State University there. As I believed I had already learned most of the theory of journalism while attending Waseda University (早稻田大學), I stayed there for one year with the intention of primarily learning the techniques (技術). Originally, it takes four years (4個年) to graduate, but I suppose I completed in one year what others do in four.

Q - Was your sole purpose when leaving Korea just to study journalism?
A - Since I was currently working as a newspaper reporter, I first chose the Journalism Department to pursue that. After that, I entered Columbia University (컬럼비아대학) and studied politics and economics, focusing mainly on politics, and particularly devoted effort (致力) to law and history as well.

Q - We heard news that you spent quite a long time obtaining your doctorate?
A - Yes, I did. I passed the M.L. [Master of Laws?] examination in Taishō 14 (1925). For the doctoral dissertation (박사논문), the supervising professor typically assigns a special topic that others haven't researched. Then the student (學從) undertaking the exam is supposed to conduct repeated research under that topic. And so, he assigned me:
"The British Method Regarding Industrial Peace (산업평화)"
Since the research topic was related to Britain (英國), I judged it would eventually (必竟) be better to be in Britain, so I crossed over to London (倫敦) in Shōwa 4 (1929). There, I registered at the University of London (倫敦大學) and attended the National Museum (國立博物舘) daily for three years (3個年), studying and writing a 750-page dissertation (typed on a typewriter) on the subject. Then, in Shōwa 6 (1931), I returned to the United States and submitted the dissertation to Columbia University. However, because the volume (分量) was too vast (浩翰), the university professors who were the examiners (審査員) didn't have time to read it, so I received the order to revise (改著의 命) it, making it much ( 훨신) shorter. So, putting in the effort again, I started rewriting from the first line to the last, eventually shortening it (주렸읍니다) to 370 pages.

Q - So you essentially wrote it twice. <58>
A - It was something like that. So, after submitting the 370-page dissertation, the final examination (最終試驗) was scheduled for May 20th last year (Shōwa 11 - 1936). This final examination involves the supervising professor and 11 examiners sitting in attendance (列席하여 안저서), asking detailed questions (遂條質問) about the manuscript I had submitted to each examiner, and requesting further explanations—that's how it goes. As a result, it passed without issue (무사통과) the next day, the 21st.

Q - That's wonderful news (깁부올시다).
A - There was another hurdle (難關) after that. This approved dissertation must be printed in a minimum (最小限度로) of 75 copies. When 75 copies are printed and obligatorily submitted to the Columbia University library, they send them to university libraries nationwide (全國大學). However, printing this costs about 800 won for the printing cost (印刷費) alone, excluding the binding cost (製本費). But I lacked the funds (돈이 부족해요). I paid 650 won, and the university paid the shortfall (不足額) in printing costs and the entire binding cost. Since it was being printed anyway (旣往), we printed 800 copies in total (모다), of which I get to keep 25. Although I finished the proofreading (校正), due to the schedule (日字關係로), I came without seeing the bound copies come out, but the book will arrive soon (不久에) here in Seoul where I am.

Q - So you came back having fully received your doctorate degree?
A - Originally, they don't issue the certificate (許可狀) until after all procedures, including the printing, are completed. However, I explained my situation—that after finishing over 10 years (10餘年) of study, if I couldn't take it with me now as I was leaving to spend Christmas with my mother in my homeland (故土), my mother first and foremost (첫재) would be quite sad—so they specially granted it (드려주어), and I brought it with me.

Q - When you came back, did you depart from Los Angeles?
A - I was in New York, then arrived in Los Angeles on November 16th, but just then (마츰) there was a general strike (同盟罷業), making departure impossible, so I returned to San Francisco (桑港) and left from there. In the end (結局), I returned after 10 and a half years in the US and 3 years in Britain, a total (모다) of 13 years and 6 months.

2. Are the Compatriots in the US Well?

Q - While you were in the US, you must have met everyone who came from Korea?
A - Yes, I met most (大槪는) of them. There were quite a lot (퍽으나) of people, so I can't remember each one (一一히), but I met Mr. Kim Sŏngsu (金性洙氏) in London, Mr. Hŏ Hŏn (許憲氏) in New York, and Mr. Ch'oe Rin (崔麟氏) in Washington (華盛頓). <59>

Q - Did you always (늘) meet with people like Sŏ Chaep'il (徐載弼) and Yi Sŭngman (李承晩)?
A - During my 10 years in America, I was mainly (주로) buried (파뭇처) in academic pursuits (學術方面), so I didn't have frequent (자조) opportunities to meet them.

Q - What are the living conditions (生活狀態) of the compatriots (同胞) there?
A - There are about 10 students (學生) in New York, and many others in various places like Washington, San Francisco, Los Angeles, etc. About 30 percent (30파센트) of the resident compatriots (在留同胞) are students, 20 percent (20파―센트) are people engaged in commerce (商業) or industry (工業), and 50 percent (50파―센트) are those working as hired help (雇傭사리) in others' homes (남의 집). If you work as hired help, they give you 60 dollars (60弗) including room and board (입먹고), so you receive about 180 to 200 won each month. Even after buying clothes, about 150 won remains. Therefore (그러하니), life can be considered affluent (裕福한). So, although it's the best place to study while working (苦學하기는), they don't allow entry (入國을 식혀지 안어요) if you are a working student (苦學生). Therefore (그러기에), you have to enter a university as if you have money (돈 있는드시), and then take the path of working while studying (苦學의 길). Because I used the tuition fees (學費) sent from the Dong-A Ilbo (東亞日報社), I didn't work while studying (苦學은 하지 안었음니다). And one thing (한가지) to be proud of is Mr. Kang Yonghŭl (姜龍屹氏), who is a professor at New York University. He currently holds great (絶大한) fame (名聲) in the literary field (文學方面) within American philosophical circles (米國哲學論壇), and there isn't a newspaper or magazine where his writing doesn't appear. He is truly (참으로) someone to be proud of from an Eastern (東洋的) perspective.

3. The State of the American Media (言論界)

Q - Looking at American newspapers and magazines, many political and current affairs articles (政治 時事論文) signed (署名한) by prominent figures (高貴한 이들) like President Roosevelt appear. Are those all personally written (自筆) by the President?
A - [Response marker missing, assumed 'A'] Looking at the general trend (一般的 傾向) in the American media world, there are many interview articles (訪問記). A star reporter (名 記者) goes, exchanges opinions with the person, returns, writes it up, and then publishes it after it has once (一旦) undergone the President's review (檢閱). And even for that interview article, they always (必是) write the name (姓名) of the reporter who wrote it. Also, even for articles published under the President's own name (自身의 일홈으로), a reporter first (一段) goes, listens to his thoughts, composes the text (文章을 만들어), takes it back again (다시 가지고 가서), and only after receiving the President's signature (싸인) is it published under the President's name.
Therefore (그러기에), each newspaper company (新聞社) and major magazine company has many star reporters; they have specialized star reporters (專門的 名記者) who specialize only in politics if it's the political section (政治面), or only in economics if it's economics, and have them actively working (縱橫으로 活躍식힙데다).

Q - What issues do they generally cover (取扱)?
A - American (아메리까) newspapers all (모다) discard the mundane (平凡한 것을 버리고) and enjoy writing (즐겨 써요) about extraordinary (突飛한!), <60> sensationalistic (센세슌나리틱한 것) things. For instance, an article stating a dog bit a person might be ignored (沒書), but if it's an article saying a person bit a dog, they give it major coverage (大書特書) and handle it sensationally (煽情的으로).

4. Impressions After Returning Home, Future Plans

Q - Since coming to Seoul, have you already (벌서) met many people?
A - Yes, I have met many people. Mr. Yŏ Unhyŏng (呂運亨氏) too, and Mr. Pang Ŭngmo (方應謨氏)... But they have all (모다) aged (늙었음데다). Mr. Yŏ Unhyŏng, too, when he was in Shanghai (上海), seemed vigorous (몸도 파락고 - likely 팔팔하고) and full of vitality (元氣旺盛), but meeting him now, he lacks the vitality (元氣) of that time, and his spirit/mind (마음) seems to have aged too.

Q - What will you do from now on (今後로)?
A - Since the Dong-A Ilbo is now in that situation (저 形便), I, as one of the executives (幹部), have resigned taking responsibility (引責辭職), but in the future too (앞으로도), I will devote myself (몸을 바치겠읍니다) to the Korean media world (朝鮮言論界).

Q - What are your impressions regarding Korea's social situation (社會政勢)?
A - It hasn't been many days since I returned (도라온지 몇을 아니 되어), so I don't know well, and for now (아즉은), I don't want to speak about it.

Q - What was your impression when you first set foot on the peninsula (半島) after 14 years?
A - The thought occurs (생각이 나요) that Korea has changed a lot! Riding the Gyeongbu Line (京釜線), I saw trees that weren't there 10 years ago covering the mountains greenly (산을 푸르게 덥고), electricity (電氣) has become greatly (몹是) widespread (普及되었고), and the city streets (市街) of Seoul have also changed a lot. First of all (爲先), here below Naksan (駱山) where my house is now, in the old days (녯날엔) there were no houses (人家), but now it forms a village (部落). I can see that material civilization (物質文明) has developed significantly (만히). Still (아직), things like roads (道路같은 것은), compared to the US (米國), fall far short (훤신 떠러지지많은)―.(End) <61>

**Summary**

This 1937 article interviews Dr. Chang Tŏksu upon his return to Seoul after 14 years studying abroad. He details his academic journey starting with journalism at a state university in "Galloni State" (possibly Virginia or California, the text is ambiguous) after leaving his post at the Dong-A Ilbo in 1923, followed by studies in politics, economics, law, and history at Columbia University. He recounts the arduous process of writing and revising his doctoral dissertation on British industrial peace, including three years of research in London, the final examination, and the challenges of getting it published. Chang also comments on the lives of Korean compatriots in the US, noting many work menial jobs but can earn a decent living, and highlights the literary success of Kang Yonghŭl. He briefly discusses US journalism practices and his initial impressions of a changed Korea, observing reforestation, electrification, and urban development in Seoul, while declining to comment extensively on the current social situation soon after his return.

For historians, this interview offers valuable insights into the experiences of a prominent Korean intellectual pursuing advanced education abroad during the colonial period, including the specific fields of study, the institutions attended (Waseda, Columbia, University of London), the financial and procedural hurdles faced (like dissertation printing costs), and interactions (or lack thereof) with other notable overseas Koreans like Kim Sŏngsu, Hŏ Hŏn, Ch'oe Rin, Sŏ Chaep'il, and Yi Sŭngman. His observations on the material changes in Korea after a 14-year absence and his intention to return to journalism despite the circumstances of the Dong-A Ilbo are also significant. The mention of specific figures like Kang Yonghŭl provides context on the diverse activities of Koreans in the diaspora.

**Named Entities**

張德秀	장덕수	Chang Tŏksu
答-내가 朝鮮을 떠난 것이 大正 12년(1923) 4월 21일 이었읍니다. 塔洞公園에 벗꽃이 푸르고 北岳과 南山에 바야흐로 신록이 푸르러하든 그 때, 여러 동무의 석*을 밧으며 南大門驛을 떠나서 東京을 거처, 다다른 곳이 此米「갈로니州」었어요, 갈로니州라 하면 바로 華盛돈과 칼니포니아州 사이에 있는 山水明眉한 곳인데, 그 곳 州立大學新聞科에 들어갓지요, 원래 早稻田大學에 단닐 때에 新聞學에 대한 이론은 거지반 배와버렸다고 믿엇음으로, 「기술」을 주로 배울 생각으로 일년을 있었오이다. 원래 4個年이고야 졸업이 되지만, 남들이 4個年하는 것을 나는 1년에 수료한 셈이지요.
問-朝鮮서 떠날적 목적이 바로 新聞學硏究 뿐이었어요.
答-몸이 신문기자의 현직에 있었으니, 위선 그를 하려고 新聞科를 택한 것이지요, 그러고는 다시 컬럼비아대학에 입학하야 정치경제, 그 중에도 주로 정치를 연구했고 특히 법률과 역사에도 致力하었어요.
問-들리는 소식에 박사학위 얻으려고 퍽으나 많은 세월을 보내섯다든데요.
答-네, 그랬읍니다. 大正 14년(1925년)에 M,L시험은 파스하였고 박사논문은 주임교수가 다른 사람이 연구하지 않는 특수제목을 지정하여 주는 법입니다. 그리면 受驗할 學從는 그 제목밑에서 연구를 거듭하기로 되었지요. 그랬더니
「산업평화에 대한 英國방법」
이란 것을 지정하여 줍데다, 이와 같이 연구의 제목이 영국에 관한 것이기 때문에 필경 英國에 가 있는 것이 좋으리라 판단하고, 昭和 4년(1929)에, 倫敦으로, 건너갓습니다. 거기에서 倫敦大學에 籍을 두고서 國立博物舘으로 매일 단여, 3개년 동안 공부를 하여, 그에 관한 논문을 750頁(타이푸 라이타-로 찍은 것)을 써 내었읍니다. 그래서 昭和 6년에 다시 米國에 도라와서 콜럼비아大學에 그 논문을 제출하였더니, 너무 浩翰하게 분량이 많어서 심사원인 대학교수들이 볼 틈이 없으니, 훨신 줄어쓰라고 改著의 命을 밧었지요, 그래서 다시 힘을 드려 첫줄부터 끝줄까지 고처 쓰기 시작하여 결국 370頁으로 주렸읍니다.
問-두 번 쓰신 세음임니다 그려. <58>
答-그런 폭이지요, 그래서 그 370頁의 논문을 제출하여노코, 작년(昭和 11년-1936) 5월 20일에 최종시험이 있게 되었는데, 이 최종시험이라 함은 그동안 내가 각 심사원에게 제출하여두엇든 원고에 대하야, 주임교수와, 11명의 심사원이 列席하여 안저서 遂條質問하고, 더 설명을 구하고―이리함니다. 그 결과 그 翌日인 21일에 무사통과 되엇슴니다.
答-깁부올시다.
答-그 뒤에 또한 난관이 있엇지요, 이 통과된 논문을 최소한도로 75부는 인쇄하여야 함니다. 75부를 인쇄하여, 콜럼비아大學 도서관에 의무적으로 제출하면, 거기서 이것을 전국대학 도서관에 보냄니다. 그런데 이를 인쇄하자면 제본비를 제하고 인쇄비만도 800원 가량이 듬니다. 그러나 내게는 돈이 부족해요, 그 중 650원을 부담하고, 인쇄비 부족액과 제본비 전부는 대학에서 내주어서 박엿습니다. 旣往 인쇄하는 길이기 모다 800부를 박었는데 그중 25부를 내가 가지게 됨니다. 내가 교정까지 다 보아노코, 일자관계로 제본되어 나오는 것을 보지못하고 왓슴니다만은, 不久에 그 책이 서울있는 나에게 올 것이외다.
問-그러면 박사학위는 아조 밧아가지고 오섯서요.
答-원래는 전부 인쇄까지 다 되어 수속이 완료한 뒤가 아니면 許可狀을 주지 안치만, 나는 10여년 공부를 다 끗맛치고 이제 크리쓰마쓰를 故土게신 어머니와 함께 지내려고 나가는 이 마당에 못 가지고 간다면 첫재 나의 어머니가 여간 슬퍼하시지 안는다고 사정을 이약이하였드니, 특별히 드려주어, 가지고 나왓서요.
問-오실 때에는 로―샌젤스에서 떠낫서요?
答-뉴욕 있다가, 11월 16일날 로샌젤스에 오니, 마츰 동맹파업이 있어 출발할 수 업서서 다시 桑港으로 도라 떠낫지요, 결국 米國 10년반 英國 3년, 모다 13년 6개월만에 도라왓슴니다.

2, 米國同胞는 平安하신가

問-米國 게실 때 朝鮮서 가는 여러분들을 모다 맛낫슬걸요.
答-네 대개는 맛낫서요, 퍽으나 여러분이 되어, 일일히 기억할 수 업스나, 金性洙씨는 倫敦서 맛낫고, 許憲씨는 뉴-욕서, 崔麟氏는 華盛頓에서 모다 <59> 맛낫서요.
問-徐載弼, 李承晩 등 여러분들과는 늘 대면하섯서요.
答-나는 미국 10년동안에 주로 학술방면에만 파뭇처 있섯기 때문에 자조 맛날 기회가 업섯서요.
問-그곳 동포들의 생활상태는?
答-뉴―욕에 학생 10여명, 華盛頓, 상항, 로샌젤스 등 각처에 모다 여럿이 있는데, 재류동포의 30파센트는 학생이고 20파―센트는 상업이나 공업에 종사하는 분이고, 50파―센트가 남의 집 고용사리 하는 이들이지요, 고용사리하면 입먹고 60弗 주니까, 약180원 내지 200원식 밧지요, 그중에서 옷을 사입고라도 150원정도는 남슴니다. 그러하니, 생활이야 유복한 세음이지요, 그래서 고학하기는 가장 좋은 곳이지만 고학생이라면 입국을 식혀지 안어요, 그러기에 돈 있는드시 대학에 입학하여 노코 그 다음 고학의 길로 나가야 하지요, 나는 東亞日報社에서 보내주는 학비를 가지고 썼기에, 고학은 하지 안었음니다. 그리고 한가지 자랑할 것은 뉴―욕대학 교수로 있는 姜용흘씨로 그는 지금 米國철학논단에 와 문학방면에 있어, 絶大한 명성을 가지고 있어, 그의 글이 어느 신문, 잡지고 아니 나는 곳이 없음니다. 참으로 東洋的으로 자랑할 분이야요.

3, 米國言論界의 形便

問-米國의 신문, 잡지를 보면, 루―즈벨트大統領같은 高貴한 이들이 署名한 정치 시사논문이 만히 나는데 그것이 모다 大統領의 自筆임니까.
洋-米國言論界의 일반적 경향을 보면, 訪問記가 만하요. 名 記者가 가서 그분과 의견교환하고 도라와서 그를 필기하여서, 一旦 大統領의 檢閱을 經하야, 발표합데다. 그리고 그 訪問記에 대하여도, 반드시 필기한 그 記者의 성명을 써요, 또 大統領 자신의 일홈으로 발표하는 논문도, 一段 記者가 가서 그 뜻을 드른 채, 문장을 만들어. 다시 가지고 가서 大統領의 싸인을 밧은 뒤에야 大統領 일홈으로 발표합데다.
그러기에 각 新聞社나 큰 잡지사에는 名記者가 여렀이 있어 정치면 정치방면만 전문하는 기자를, 경제면 경제만 전문하는, 전문적 名記者를 많이 가지고 있어 縱橫으로 활약식힙데다.
問-일반으로 取扱하는 문제는?
答-아메리까 신문들은 모다 평범한 것을 버리고, 突飛한! <60> 센세슌나리틱한 것을  즐겨 써요, 가령 개가 사람을 물있다 하는 기사는 沒書해도 사람이 개를 물엇다 하는 기사면 大書特書하여, 煽情的으로 取扱합데다.

4, 歸國後 感想, 將來의 計劃

問-서울 오서서 여러분을 벌서 맛났음니까.
答-네, 여러분들을 맛났오이다. 呂運亨씨도 方應謨씨도...그런데 모다 늙었음데다. 呂運亨씨도 上海있을 때는 몸도 파락고, 元氣旺盛하더러니, 맛지금 나보니 그떄의 元氣가 없고 마음도 늙은듯 합데다.
問-今後로 무일 하시겠음니까.
答-東亞日報가 지금 저 形便이 되었기, 나도 간부의 한사람으로* 引責辭職 했음니다만은, 앞으로도 나는 朝鮮言論界를 위하야 몸을 바치겠*니다.
問-朝鮮의 사회정세에 대한 감상은?
答-도라온지 몇을 아니 되어, 잘 모르겠고, 아즉은 또 말하고 십지 안습니다.
問-14년많에 처음 반도에 발을 드리노을 때 인상은?
答-朝鮮도 많이 변하였구나 하는 생각이 나요, 京釜線을 타고 오며 보니 10년전에 없든 나무들이 산을 푸르게 덥고, 전기가 몹시 보급되었고, 서울市街도 많이 변했어요, 爲先 지금 내집이 있는 이 駱山밑에는 녯날엔 人家라고 없었는데 지금은 한 部落을 이루어 있어요, 물질문명이 만히 발달된 것을 알겠음니다. 아직 도로같은 것은 米國에 비하면 훤신 떠러지지많은―.(끝) <61>
<57-61>
