Magazine Title: 삼천리 제4호
Publication Date: 1930-01-11
Article Title: 怪奇秘密結社 上海靑紅綁, 蔣介石이도 頭領의 집에 潛伏하얏고 警察官도 벌벌 떠는 그네들 秘密結社, 神出鬼沒的 行動! (Bizarre Secret Society: Shanghai's Blue and Red Gangs - Even Chiang Kai-shek Hid in a Leader's House, Police Tremble Before This Secret Society and its Elusive Actions!)
Author: 沈熏
Article Type: 소식 (Report)

Bizarre Secret Society: Shanghai's Blue and Red Gangs - Even Chiang Kai-shek Hid in a Leader's House, Police Tremble Before This Secret Society and its Elusive Actions!
						Sim Hun (沈熏)

In our neighboring country China, a nation where the half-awakened lion still yawns, where the traces of enigmatic specters rampaging in broad daylight have yet to disappear, there exists a dark side unbelievable unless seen with one's own eyes and heard with one's own ears. While the fantastical and bizarre dramas unfolding centered around the pleasure quarters of large cities like Shanghai (上海), Tianjin (天津), and Beijing (北京) are too numerous to count, there is a phantom organization that even the authority of the government and the eagle eyes of the police dare not touch. Instead, its existence is publicly acknowledged, and at times, the police administration faces major disruptions unless they bow down and curry favor with them. These are the infamous Blue Gang (靑방) and Red Gang (紅방).

The nature of the Blue Gang and Red Gang is similar to Korea's old "Pudae" (부대), "Sŏri" (설이), or perhaps the Hwalbindang (活貧黨). Their purpose is to commit extortion, threats, robbery, and murder at will. Furthermore, following political changes, if they seize the opportunity, they become a latent force <32> participating in political power and wielding influence for a time. As similar outlaw groups, there are Shanghai's Blue and Red Gangs, Hunan's (湖南) Red Spear Society (紅槍會 - Feng Yuxiang (馮玉祥) is said to hold sway over it), Shandong's (山東) Big Sword Society (大刀會), Fuzhou's (福州) pirates, and Manchuria's (滿洲) bandits (馬賊); it cannot be said they lack fraternal relations.

The origin of the Blue and Red Gangs seems influenced by the famous Chinese novel *Water Margin* (水滸誌), modeling its chivalrous cruelty and, so to speak, absurd content. It emerged about 300 years ago during the Ming Dynasty (明朝時代), and as its history is long, its organization is quite solid (鞏固).
Initially, the faction wearing blue turbans (靑巾) and the faction wearing red turbans (紅巾) were separate, but they merged in recent years. The organization calls the top leader *Dazibei* (大字輩) and the mid-level cadres *Tongzibei* (通字輩). Below them, there are 7 or 8 more ranks, making it extremely complex. The organization, displaying the true colors of the Chinese people, is conspiratorial and extremely clever. The leaders know their subordinates and their numbers, but the subordinates (referred to as *liumang* (流氓)) are kept unaware of who the leaders and cadres actually are. According to what is heard, the current overall leader resides in the Shanghai French Concession (上海佛租界), is the Chief Detective of the French Municipal Council (佛蘭西 公部局), concurrently serves as a councilor for the International Settlement (公同租界), and is a wealthy man with assets of two million yuan named Huang Jinrong (黃金榮). When Chiang Kai-shek (蔣介石), who holds the power of all China capable of making flying birds fall, issued a telegram announcing his resignation from office, his personal safety was in constant danger, placing him in a situation where assassination seemed unavoidable. At that time, he was forced to hide for several days at Huang Jinrong's house on Ha-ri Road (霞利路) in the French Concession to save his life. Not only that, but various division and army commanders are reportedly in a situation where they cannot endure without directly or indirectly joining the *liumang* factions.

Initially, these Blue and Red Gang members wore blue and red headscarves, flew flags, beat drums (鼓), and marched boldly down main streets. However, in recent years, as policing has become somewhat more vigilant, they have shifted to sinister, clandestine activities. Yet, in remote mountainous areas, they still hold collective power that even government troops dare not contemplate challenging, and they reportedly do not pay taxes.
The mark of a member of this Blue and Red Gang is wearing white silk shoes and conspicuously wide silk ankle bindings (대님) wrapped tightly. However, they adapt to circumstances as needed, making them unpredictable. Among members, they use special jargon (변) that outsiders cannot understand (just as Korean fortune-tellers (판수) use code-like jargon within their own circles, and in Japan, *koroshiki* use similar jargon). Joining the Blue and Red Gang is called "entering the tiger's gate" (入虎門), likely meaning one must have the resolve to disregard personal safety entirely, like entering a tiger's mouth. Once admitted, one must absolutely obey orders from superiors. If one refuses, their life is treated like a fly's, and their head will inevitably roll at some point. Furthermore,<33> once admitted, following superiors' directions, one never knows when they might wield a knife, set fires, or kill someone.

Leaders like the *Dazibei* or *Tongzibei* often gather at first-class restaurants (料亭) like Yipinhsiang (一品香) or famous teahouses (*) in Sincere (先施) or Wing On (永安) department stores to conspire and manage the group's affairs. Lower-ranking members gather in low-class teahouses (茶樓), drinking tea and maintaining contact with each other. As for how the organization's expenses are covered, for example, if intelligence arrives that a millionaire will pass a certain place at a certain time, certain members are chosen as the advance team and others as a detached force. After formulating a plan on how to abduct the person, they proceed. If the amount demanded is 100,000 yuan, they extort an additional 50,000 yuan, making it 150,000 yuan. Out of this, 100,000 yuan is offered to the headquarters, and the remaining 50,000 yuan is divided among the subordinates.
Four or five years ago, a Shanghai tycoon (巨富), a raw silk compradore surnamed Feng (馮某), who had assets worth around two million yuan, suddenly received a demand note (방票) from the Blue and Red Gang demanding 200,000 yuan. However, Mr. Feng stated he couldn't afford 200,000 yuan and petitioned the Municipal Council (公部局). The Municipal authorities mediated, and a compromise was reached for him to pay only 100,000 yuan. Such incidents have occurred. Furthermore, in cases where hostages are taken, boldly placing advertisements in newspapers to negotiate ransoms up or down is considered a commonplace event (茶飯事).
To give another real example, in 1917, Shanghai's major entertainment complex, "Great World" (大世界), suddenly received a baptism of bombs comparable to cannonballs, causing the large building to collapse entirely and throwing the whole city into fear and trembling (戰戰兢兢). Behind this incident, too, was the activity of the Blue and Red Gang.
Another incident still remembered occurred four or five years ago when the express train on the Tianjin-Pukou Railway (津浦鐵道) was attacked. Eight Westerners were abducted, and all valuables were looted. It was later revealed that this was the work of the Shandong Big Sword Society (山東 太刀會), which is a branch of the Blue and Red Gang.

Therefore, major representative department stores in Shanghai like Sincere (先施), Wing On (永安), Sun Sun (新新), and Lihua (麗華), or large entertainment venues like New World (新世界) and Great World (大世界), pay a fixed tax, similar in nature to life insurance premiums, to the Blue and Red Gang headquarters to conduct business with peace of mind and ensure the safety of prominent merchants (紳商). If they do not comply, they cannot predict when the fearsome hand of revenge (復讎) might reach out and carry out their execution (死刑).
As their power is thus astonishing, even government authorities (官憲) cannot help but send flirtatious glances (秋波). Simultaneously, the Blue and Red Gang, in order to spread their influence nationwide, dispatches agents to various regions and is always plotting secret maneuvers (暗中飛躍). <34> Among these, the most severe regions are Jiangsu (江蘇), Zhejiang (浙江), and Fujian (福建), where in slightly remote areas, entire villages are frequently stripped bare, losing both lives and property.
Thus, this Blue and Red Gang possesses frightening methods as described above and a latent power that does not even blink at strong government pressure. Since they generally target the urban bourgeoisie (뿌르조아), it is likely not mere speculation but a fact that a considerable number of Blue and Red Gang members have infiltrated the power structure and intellectual class. -(End)- <35>

**Summary**

This 1930 article by Sim Hun describes the powerful and feared Blue and Red Gangs (靑紅綁), secret societies operating primarily in Shanghai. The author details their origins, complex hierarchical structure, violent methods (extortion, kidnapping, murder), and pervasive influence, noting that even police feared them and Chiang Kai-shek once sought refuge with their leader, Huang Jinrong. The gangs extracted protection money from businesses and operated with near impunity, sometimes negotiating ransoms via newspaper ads, and their reach extended into political and military circles. The article highlights specific incidents like the bombing of the "Great World" amusement center and a train attack attributed to affiliated groups.

From a Korean colonial history perspective, this article is interesting as it shows a prominent Korean intellectual, Sim Hun, reporting on the internal chaos and underworld power structures within neighboring China. It reflects Korean awareness of China's instability and complex social fabric during a turbulent period. The comparison to historical Korean groups like the Hwalbindang suggests an attempt to contextualize these phenomena for a Korean audience. For historians, it offers insight into contemporary Korean perceptions of China, the transnational nature of news and information flow (even about criminal elements), and how figures like Chiang Kai-shek were viewed from the Korean peninsula during the colonial era.

**Named Entities**

上海	상해	Sanghae
彼此의	피차의	Mutual, each other's
連絡을 取한다고	연락을 취한다고	Maintain contact
經費	경비	Expenses, costs
엇더케	어떻게	How (older spelling)
써가는고 하니	써가는고 하니	As for how they spend/use (it)
例를 들면	예를 들면	For example
百萬長者	백만장자	Millionaire
某處를 通過한다고	모처를 통과한다고	Will pass a certain place
通諜이 올 것 가트면	첩보가 올 것 같으면	If intelligence/a report comes in (older form 같으면)
先發隊	선발대	Advance team
別動隊	별동대	Detached force, separate unit
뽑어 가지고	뽑아 가지고	Selecting, picking out (older spelling 뽑어)
方針	방침	Plan, course of action, policy
拉致할가	납치할까	Whether to abduct/kidnap
立案을 한 뒤에	입안을 한 뒤에	After formulating a plan
着手를 하는데	착수를 하는데	Commencing, starting (the operation)
奪取하라는	탈취하라는	(Amount) to be seized/extorted
金額	금액	Amount of money
빼아서서	빼앗아서	Taking away, extorting (older spelling)
本部에 밧치고	본부에 바치고	Offering to the headquarters (older spelling 밧치고)
남어지	나머지	The remainder, the rest (older spelling)
논아 먹는	나누어 먹는	Dividing and consuming (sharing) (older form)
巨富	거부	Tycoon, extremely wealthy person
生絲買辨	생사매판	Raw silk compradore (merchant acting as intermediary)
假量의	가량의	Approximately, about
突然히	돌연히	Suddenly, abruptly
방票	방표	Demand note (from the gang)
부첫다	붙였다	Attached, posted (older spelling)
陳情을 하얏슴으로	진정을 하였으므로	Because he petitioned/appealed (older form)
公部當局	공부당국	Municipal authorities
仲裁를 하야	중재를 하여	Mediating (older form)
妥協을 식혓다는	타협을 시켰다는	Made a compromise (older spelling)
事實까지도	사실까지도	Even the fact that
인질	인질	Hostage
붓잡어간	붙잡아간	Took/captured (as hostage) (older spelling)
境遇에는	경우에는	In the case of
大膽하게도	대담하게도	Boldly, daringly
新聞紙上에	신문지상에	In the newspaper
廣告	광고	Advertisement
身代	신대	Ransom (lit. 'body price')
昇降식히는	승강시키는	Negotiating up and down
것쭘은	것쯤은	Such things as (older spelling)
茶飯事로 아는	다반사로 아는	Consider commonplace (lit. 'like tea and rice')
實例	실례	Real example, actual case
娛樂物	오락물	Entertainment facility/complex
猝地에	졸지에	Suddenly, unexpectedly
大砲알만한	대포알만한	Like a cannonball
爆彈	폭탄	Bomb
洗禮를 바더서	세례를 받아서	Receiving a baptism (of bombs) (older form)
建物	건물	Building
폭싹 주저안저	폭삭 주저앉아	Completely collapsed
全 市를	전 시를	The entire city
戰戰兢兢케 한	전전긍긍케 한	Made tremble with fear
背後에는	배후에는	Behind (the incident)
亦是	역시	Also, likewise, as expected
記憶에 남는 것은	기억에 남는 것은	What remains in memory
距今	거금	From now (counting back), ago
急行列車	급행열차	Express train
襲擊하야	습격하여	Attacking (older form)
西洋人	서양인	Westerner
拉去하고	납거하고	Abducting, kidnapping
金品	금품	Valuables, money and goods
깡그리	깡그리	Completely, entirely
奪取한	탈취한	Looted, plundered
追後에	추후에	Later, subsequently
支會	지회	Branch (of an organization)
擧揩인 것이	소행인 것이	Act, deed, doings (archaic Hanja 揩 for 행 行)
綻露되엿든	탄로되었던	Was revealed, exposed (older form)
그림으로	그러므로	Therefore, consequently (older form)
代表的	대표적	Representative
巨商	거상	Major merchant, tycoon
百貨店	백화점	Department store
娛樂機關	오락기관	Entertainment venue/organization
生命保險	생명보험	Life insurance
性質의	성질의	Of the nature of
一定한	일정한	Fixed, regular
稅金	세금	Tax, levy
밧치고야	바치고야	Only after paying/offering (older spelling)
安心하고	안심하고	With peace of mind, relievedly
紳商	신상	Prominent merchants, gentry merchants
保障하고	보장하고	Guaranteeing, ensuring
萬一	만일	If, in case
그러치 안으면	그렇지 않으면	If not so, otherwise (older spelling)
果然	과연	Indeed, surely
復讎의 魔手	복수의 마수	The devil's hand of revenge
뻐처와서	뻗쳐와서	Reaching out (older spelling)
死刑의 執行을 當할는지	사형의 집행을 당할는지	Whether one will face execution
豫測할 수 업는	예측할 수 없는	Cannot predict (older spelling)
까닭이다	까닭이다	It is the reason
勢力	세력	Power, influence
놀나움으로	놀라움으로	Because it is surprising/astonishing (older spelling)
官憲	관헌	Government authorities, officials
秋波를 보내지	추파를 보내지	Send flirtatious glances (idiom for currying favor)
同時에	동시에	At the same time
全國에 펴기 爲하야	전국에 펴기 위하여	In order to spread throughout the country (older form)
各地로	각지로	To various places
出張員을 派遣하며	출장원을 파견하며	Dispatching agents/representatives
暗中飛躍을 하고 잇는	암중비약을 하고 있는	Making secret maneuvers, plotting covertly (older spelling)
尤甚한	우심한	Particularly severe, extreme
窮僻한 곳	궁벽한 곳	Remote and secluded place
가끔	가끔	Sometimes, occasionally
一村落	일촌락	An entire village
餘地업시	여지없이	Without exception, completely
人命	인명	Human lives
略奪을 當하는	약탈을 당하는	Being looted/plundered
頻頻히 나타나는	빈번히 나타나는	Appearing frequently
戰慓할 만한	전율할 만한	Trembling, shuddering (worthy of causing)
手段	수단	Means, method
强壓으로도	강압으로도	Even with strong pressure/coercion
눈도 꿈쩍하지 아니하는	눈도 꿈쩍하지 아니하는	Does not even blink an eye
大槪는	대개는	Generally, mostly
都市 「뿌르조아」를	도시 부르주아를	Urban bourgeoisie
相對로	상대로	As the target, against
權力階級	권력계급	Power structure, ruling class
識者階級	식자계급	Intellectual class, literati
相當히	상당히	Considerably, quite
多數의	다수의	Numerous, many
分子가	분자가	Elements, members
潛入하고 잇다는	잠입하고 있다는	Have infiltrated (older spelling)
抑測	억측	Speculation, conjecture


---------------------------


잡지명	삼천리 제4호
발행일	1930년 01월 11일
기사제목	怪奇秘密結社 上海靑紅綁, 蔣介石이도 頭領의 집에 潛伏하얏고 警察官도 벌벌 떠는 그네들 秘密結社, 神出鬼沒的 行動!
필자	沈熏
기사형태	소식

怪奇秘密結社 上海靑紅綁, 蔣介石이도 頭領의 집에 潛伏하얏고 警察官도 벌벌 떠는 그네들 秘密結社, 神出鬼沒的 行動!
						沈熏
선잠 깬 獅子가 아즉도 하품하고 잇는 나라, 「수수꺽기」와 가튼 百晝魍魎의 跋扈가 아즉도 그 形跡을 감추지 안는 우리의 隣邦 中國에는 제 눈으로 보지 못하고 제 귀로 듯지 아니하고는 밋어지지 못할 만한 暗黑面이 잇다. 上海, 天津, 北京과 가튼 大都市의 花柳巷을 中心으로 일어나는 奇想天外의 怪常스러운 演劇도 形容하야 손꼽아 헤일 수도 업지만은 政府의 威嚴으로도 警察이 독수리가튼 눈을 밝혀도 敢히 손을 대이지 못하고 도로혀 그 存在를 公公然하게 認定하며 때로는 도로혀 그네들에게 鞠窮하고 補睥胃을 하지 안코는 警察行政에 큰 支障을 일으키게까지 되는 幽靈團體가 잇스니 그저 有名한 靑방과 紅방이 그것이다.

靑방, 紅방이란 그 性質이 옛날 朝鮮의 「부대」, 「설이」 或은 活貧黨과 비슷한 것이니 그 目的은 恐喝, 脅迫, 强盜, 殺人을 恣行하는 것이요, 또는 政治의 變動을 딸아 乘機만 하면 政權에 參與하야 한바탕 휘둘르는 潛勢力을<32> 짓기도 하는 團體이니 가튼 綠林團體로는 上海의 靑紅방, 湖南의 紅槍會(馮玉祥이가 그 牛耳를 잡고 잇다고도 한다. 山東의 大刀會, 福州의 海賊, 滿洲의 馬賊과 類似한 것이라 兄弟關係가 업다고도 할 수 업슬 것이다.
그 靑紅방의 沿革은 中國의 有名한 小說인 水滸誌의 影響을 바덧슴인지 豪俠 殘虐함과 또는 말하자면 荒唐無稽한 內容을 본바더. 이제로부터 約 300餘年 前 明朝時代부터 생겨난 것이니 그 歷史가 깁흐니 만치 그 組織이 자못 鞏固한 것이다.
처음에는 靑巾을 쓴 派와 紅巾을 쓴 派가 分立되여 잇섯스나 近年에 와서 合同을 한 것으로 그 組織은 大頭目을 大字輩라 일켓고, 中幹部級을 通字輩라고 하는데 그 밋흐로도 7, 8階級이 잇서서 대단히 複雜하며 그 組織은 中國人의 本色을 發揮하야서 陰謀的이요 極히 巧妙하야 頭目은 部下와 그 數爻를 알고 잇스나 部下되는 者(卽 流氓이라 稱함)는 頭目과 幹部가 果然 誰某인지를 알 수 업도록 꿈여논 것이다. 듯는 바에 依하야 現在의 總頭領은 上海佛租界에 居住하며 佛蘭西 公部局 偵探部長이요 兼하야 公同租界의 參事員이요 二百萬圓이나 되는 큰 財産家인 黃金榮이란 者로 나는 새도 떠러트릴만한 全 中國의 勢力을 한손에 취고잇는 蔣介石이가 一次 下野通電을 發하자 刻刻으로 身邊이 危險하야 到底히 暗殺을 謀免할 수가 업는 處地에 빠젓슬 때에 不得己 佛蘭西租界 霞利路에 잇는 黃金榮의 집에 數日間 潛伏하야 生命을 救하얏다고 한다. 그뿐 안니라 各 師長과 軍長들도 直接 或은 間接으로 流氓패에 加擔치 암코는 견듸어내지 못하는 形勢에 잇다고 한다.

처음에 이 靑紅방들은 靑紅의 頭巾을 쓰고 旗를 날리고 북(鼓)을 뚜드리며 큰 길로 橫行을 하얏스나 近年에 와서 警察이 좀 밝어진 뒤로는 陰凶한 潛行運動으로 變하얏스나 山間僻地에서는 如前히 官軍도 손을 대여볼 念頭도 두지 못할 만한 集團的 勢力을 잡고 잇슬 뿐아니라 納稅도 하지 안는다 한다.
이 靑紅방의 團員인 標的은 흰 비단신을 신고 유난히 넓은 비단 「대님」을 칭칭감은 것인데 隨時로 臨機應變을 함으로 종작을 할 수 업스며 團員끼러는 아모도 알어들을 수 업슬 만한 特殊한 「변」을 쓰는데(조선의 「판수」들이 저이 동내에서만 暗號 비슷한 「변」을 쓰듯이 日本에도 コロシキ는 그러한 「변」을 쓴다) 이 靑紅방에 入團을 하는 것을 「入虎門」이라 하니 호랑이의 입 속으로 들어가는 거와 가티 一身의 安危를 頓然히 생각지마는 覺悟를 가저야 한다는 意味일 것이다. 한 번 入黨만 하면 上部의 命令에 絶對로 服從헤야 하고 萬一 拒逆을 하는 境遇이면 「파리」목숨과 가티 어느 때에든지 반드시 그 목이 다라나고야 만다고 한다. 또는<33> 入團만 하면은 上部의 指揮에 딸아서 어느날 칼질을 하고 불을 놋코 사람을 죽일는지 알 수가 업는 것이다.

大字輩나 通字輦가는 頭領들은 흔히 一流 料亭인 一品香, 先施 永安가튼 有名한 茶*에 모혀서 陰謀를 하고 團의 事務를 總括하며 그밧게 下流輩들은 低級 茶樓에 모혀서 茶를 마셔 가면서 彼此의 連絡을 取한다고 한다. 團體의 經費는 엇더케 써가는고 하니 例를 들면 百萬長者의 아무개가 어느 때 某處를 通過한다고 通諜이 올 것 가트면 團員의 누구누구는 先發隊로 某某는 別動隊로 뽑어 가지고 엇더한 方針으로 그 者를 拉致할가 하는 것을 立案을 한 뒤에 着手를 하는데 奪取하라는 金額이 十萬圓이라고 할 것 가트면 五萬圓을 더 빼아서서 十五萬圓으로 채인 뒤에 그 중 十萬圓은 本部에 밧치고 남어지 五萬圓은 部下들이 논아 먹는 것이다.
4, 5年 前에도 上海의 巨富인 生絲買辨의 馮某라는 사람이 한 二百萬圓 假量의 財産을 가젓는데 突然히 靑紅방에서 二十萬圓을 내어노라는 「방票」를 부첫다. 그러나 馮氏는 二十萬圓 탐이나 낼 수가 업다고 公部局에다가 陳情을 하얏슴으로 公部當局에서 仲裁를 하야 十萬圓만 내게 하기로 妥協을 식혓다는 事實까지도 잇섯든 것이다. 또는 인질로 사람을 붓잡어간 境遇에는 大膽하게도 新聞紙上에 廣告를 내여가지고 彼此의 身代를 昇降식히는 것쭘은 茶飯事로 아는 것이다.
또 한가지 實例를 들면 1917年에 上海의 大娛樂物인 「大世界」가 猝地에 大砲알만한 爆彈의 洗禮를 바더서 그 큰 建物이 폭싹 주저안저 全 市를 戰戰兢兢케 한 일이 잇섯는데 그 事件의 背後에는 亦是 靑紅방 活動이 잇섯든 것이다.
또 한가지 아직도 記憶에 남는 것은 距今 4, 5年前 津浦鐵道의 急行列車를 襲擊하야 西洋人 8名을 拉去하고 金品을 깡그리 奪取한 事實이 잇것는데 그것도 追後에 山東 太刀會(卽 靑紅방의 支會)의 擧揩인 것이 綻露되엿든 것이다.

그림으로 上海에도 가장 代表的 巨商인 先施, 永安, 新新, 麗華가튼 큰 百貨店이나 新世界, 大世界와 가튼 큰 娛樂機關에서는 生命保險을 드는 것과 가튼 性質의 一定한 稅金을 靑紅방 本部에다가 밧치고야 安心하고 장사를 하며 紳商들의 生命을 保障하고 지내는 것이다. 萬一 그러치 안으면 果然 어느 때에 그 무서운 復讎의 魔手가 뻐처와서 死刑의 執行을 當할는지 豫測할 수 업는 까닭이다.
그 勢力이 이와가티 놀나움으로 官憲도 秋波를 보내지 안을 수가 업고 同時에 靑紅방에서는 또한 그 勢力을 全國에 펴기 爲하야 各地로 出張員을 派遺하며 언제든지 暗中飛躍을 하고 잇<34> 생각는 것인데 그 中에도 尤甚한 地方은 江蘇, 浙江, 福建 等地로 조금 窮僻한 곳에서는 가끔 一村落이 餘地업시 人命과 金品을 아울러 略奪을 當하는 일이 頻頻히 나타나는 것이다.
그리하야 이 靑紅방은 前記와 가튼 戰慓할 만한 手段과 政府의 强壓으로도 눈도 꿈쩍하지 아니하는 潛勢力울 가지고 잇고 大槪는 都市 「뿌르조아」를 相對로 行動을 함으로 權力階級과 識者階級에도 相當히 多數의 靑紅방 分子가 潛入하고 잇다는 것도 抑測이 아닌 事實일 것이다. -(끗)- <35>
<32-35>
