Magazine Title: 삼천리 제6권 제7호
Publication Date: 1934-06-01
Article Title: 春園 出家放浪記, 朝鮮日報 副社長 辭任 內面과 山水放浪의 前後 事情記 (Ch'unwŏn's Chronicle of Leaving Home and Wandering, The Inside Story of Resigning as Vice President of the Chosŏn Ilbo and the Circumstances Before and After His Wandering Among Mountains and Waters)
Article Type: 소식 (News/Report)

Ch'unwŏn's Chronicle of Leaving Home and Wandering, The Inside Story of Resigning as Vice President of the Chosŏn Ilbo and the Circumstances Before and After His Wandering Among Mountains and Waters
On the Occasion of Resignation

As my body has become exhausted from 5 or 6 years of newspaper office work and writing since recovering from illness, I have resigned from the position of Director and Vice President of the Chosŏn Ilbo Company. From now, I intend to wander among the mountains and waters for about one year to seek recuperation. As it is wandering, I cannot determine my place of residence in advance, so communication will naturally be cut off. I hope all my acquaintances will understand, and I cannot fully express my gratitude for the deep kindness you have shown in caring for this unworthy person during that time.
May 22, 1934
Yi Kwangsu

Where has Ch'unwŏn (春園) gone? Even searching every household in Chang'an (長安 - here meaning Seoul), he vanished without a trace from May 23rd, the day this statement appeared in the Chosŏn Ilbo. Where indeed has Ch'unwŏn gone?

However, although he published this statement on the twenty-third of May, the shadow of his gentle voice and tall, slender figure had disappeared from the streets of Seoul more than ten days earlier, around May 7th or 8th. When the serialization of "The Life of That Woman" (그 女子의 一生), which had reached over 90 installments, was suddenly interrupted without even a brief company notice about the author's illness, the avid readers of this novel became quite curious. They called the newspaper office or sent letters, but received no clear answer. However, the tens of thousands <92> of Ch'unwŏn sect avid readers across all Chosŏn (朝鮮) were not overly disappointed by the interruption of this novel. The reason is that they well knew Ch'unwŏn was originally of weak health.
Therefore, among the serialized novels he wrote for any newspaper in the past, there was almost no instance where, during the course of 200 or 300 installments, it wasn't interrupted two or three times, or even five or six times, due to the author's illness. "Rebirth" (再生) was like that, and "The Tragic History of King Tanjong" (端宗哀史) was also like that.
Moreover, there were even works that were permanently abandoned and cut short, not just rested for a few days; "The Golden Cross" (金十字架) which appeared in the Tonga Ilbo (東亞日報) in the past was like that, "Wandering" (流浪) was like that, and "A Certain Aunt" (엇던 아즘) which appeared in Chosŏn Mundan (朝鮮文壇) was also like that.
But this time, nearly twenty days had passed without any word or publication. Then, suddenly, this statement, imbued with a sorrowful tone and a sense of tragic gravity, emerged.
Why is this statement said to be imbued with a sorrowful tone and tragic gravity? He said, "I will wander among the mountains and waters for about one year."
Clouds and flowing water! Though he is not yet of an age for such things, the pilgrimage path of clouds and water (雲水의 遍路)! How unexpected this phrase is. On top of that, he said, "As it is wandering, communication will naturally be cut off."
He declared he would cut off even communication and dealings with the secular world, greet the rising moon of yesteryear by mountain temples and riverbanks where heaven and earth are tranquil and annihilated, and make friends with the wind and rain. A surprising change of heart (心境).

Then why did Ch'unwŏn suddenly resign from the position of Vice President of the Chosŏn Ilbo, break off the pen that wrote the well-received "The Life of That Woman," and vanish? First, let's delve into the relationship with the Chosŏn Ilbo Company.
One morning in early May, President Pang Ŭngmo (方應模) handed Ch'unwŏn a piece of writing. Ch'unwŏn received it casually and read it. Inside was a letter sent to President Pang under the name of the XXX Provincial Reporters' Association (記者團), which contained a kind of denunciation (彈刻文):
"The novel titled 'The Life of That Woman' being published in your esteemed newspaper is a sentimental novel centered on love, providing the wrong kind of spiritual nourishment to the youth of Chosŏn who must strive forward in life..." Ch'unwŏn's complexion changed. From this day, the novel ceased publication in the newspaper. Ch'unwŏn had previously sworn when writing the novel, "If this novel fails, I will never pick up the pen again in my life." Did he take responsibility for that pledge? Did he resolve to take responsibility even if there was just one detractor in the world, let alone a joint statement from a provincial reporters' association? Or did the method by which the letter was conveyed harm his state of mind due to his poetically sensitive disposition?
From the next day, in the Vice President's office, only the chair awaited its owner forlornly. <93>
Then, was this the entire reason for his resignation? Ch'unwŏn used to say, almost like a habit,
"I am a commissioned writer/employee (囑託)."
Although he had left his position as Editor-in-Chief at the Tonga Ilbo and become Vice President of the Chosŏn Ilbo thanks to President Pang's recognition and respectful recruitment efforts (akin to Liu Bei's three visits to Zhuge Liang's thatched hut - 草廬三顧), he could wield no real power (實權) within the structure of the stock company (株式會社) built on the power of money (金權). Furthermore, his simple character, which rejected political maneuvering, prevented him from practicing administration that embraced both the clear and the muddy (淸濁倂飮式行政), leading him to be treated with distant respect (遠而敬之) even from within. Especially after losing Chu Yohan (朱耀翰), Cho Mansik (曹晩植) leaving, and Kim Tongin (金東仁), Yi Chongsu (李鍾洙), etc., departing, he felt as if exiled to a lonely island, gazing at the moon of his banishment day after day. As evidence of his lack of real power, Ch'unwŏn had once advocated for serializing the debut full-length novel by Na Hyesŏk (羅蕙錫) after Yi Kiyŏng's (李箕永) "Minch'on" (民村) concluded, but President Pang, not being particularly rich in literary cultivation, overruled it. Pak Hwasŏng's (朴花城) "Kodo Kihang" (古都紀行) also had to be unavoidably interrupted. Moreover, it is said he was unaware when Ch'ae Mansik's (蔡萬植) detective novel was being published. Even in literary administration at the newspaper, things proceeded this way, bypassing Ch'unwŏn, who could be called an authority in literature. Faced with such an attitude from the company, even a saint's heart would not have been pleased. Thus, he
"I am an advisor (顧問),"
attached this title to himself. Besides this, in personnel matters, in financial affairs*, the Vice President was merely holding a position without doing the work (尸位素餐). He submitted his resignation multiple times. He submitted it when Chu Yohan left, and five or six times after that. Just in late April, he submitted his resignation and abruptly left Seoul, hiding in some mountain valley temple without anyone knowing. He was barely found by a branch office, and Sales Director Kim Kibŏm (金箕範) went specifically to accompany him back to the company. But this time, he finally parted ways with the newspaper for good.

However, this might not be the only motivation behind Ch'unwŏn's decision to wander. This spring, he lost his most beloved seven-year-old son in just two or three days. Having lost his parents early (早失父母) and lived his forty years craving familial affection, when even this one gift received from heaven, his beloved child, was taken away, he sank into a quite demonic and nihilistic state of mind, even thinking of retaliating against God.
Also, his livelihood has not been affluent (裕足하지 못하다) lately. His house in Sŏdaemun (西大門) has long been mortgaged to the bank, and the copyrights (版權) to most of his books have been sold off, so various mental and physical hardships seem to have gnawed at his spirit.
On top of that, his health has deteriorated since last autumn.
His spirit cried out in loneliness, and his health constantly trembled with anxiety. This was one reason that drove Ch'unwŏn to the mountain temple.

Where has Ch'unwŏn gone?
His wife, Hŏ Yŏngsuk (許英肅), also did not know his whereabouts for a time, and the newspaper company did not know his location either. He mailed his resignation letter, enclosed with just that, without noting any address where he <94> was staying. Judging from the postmark of the post office stamped on the letter, one can only guess it might be the Yŏngdong region (嶺東地方); if Yŏngdong, perhaps some deep mountain valley temple in Kŭmgangsan (金剛山). No one knows his whereabouts. Even if, as speculated, he was in some region of Kwantong (關東), perhaps walking 30 li a day, he might appear at Odaesan (五臺山) in Kangwŏn Province (江原道) the day after next, and around the fourth day after that, perhaps reach the ancient capital of Silla (新羅古都), Panwŏlsŏng (半月城), continuing the cross-country trek (五道踏破) of yesteryear.
Therefore, by the time this writing is published to the world, perhaps he has toured the mountains and rivers of Yŏngnam (嶺南山川), passed Ch'up'ungnyŏng (秋風嶺), brushed past the outskirts of Hanyang (漢陽 - old name for Seoul), and is standing by the banks of the Taedong River (大洞江畔), searching for the traces of "Yŏngch'ae" (영채) or "Kim Hyŏngsik" (김형식 - characters from his works?).

The most respected person in Chosŏn is also Ch'unwŏn; the most hated person is also Ch'unwŏn. If he were to become a groom, tens of thousands would offer congratulations; tens of thousands would also throw stones at his wedding ceremony. If he unfortunately passed away, tens of thousands would send condolence wreaths and shed tears at his funeral; tens of thousands would also curse, saying he died well.
In any case, it seems certain that the pen of this benefactor, who for 20 or 30 years diligently poured out his rare talent to provide poems, novels, and other fine writings as spiritual nourishment for the Korean people, will be stopped for a while.
Ah! Where has Ch'unwŏn gone? (Written May 23rd)
On May 31st, as this magazine was about to be sent out into the world, word came that he had suddenly returned to Seoul. But on which day might he pack his travel gear again?... <95>

**Summary**

This 1934 article from *Samch'ŏlli* magazine reports on the sudden resignation of prominent writer Yi Kwangsu (pen name Ch'unwŏn) from his position as Vice President of the *Chosŏn Ilbo* newspaper and his subsequent disappearance into "wandering." The article includes Yi's resignation announcement citing exhaustion and need for recuperation. It speculates on the reasons, including criticism of his ongoing novel "The Life of That Woman," his perceived lack of real power within the newspaper's corporate structure, conflicts with management (President Pang Ŭngmo), the departure of colleagues, profound grief over the recent death of his young son, financial difficulties, and declining health. It notes his history of interrupting serializations due to illness and his complex public image as both deeply respected and intensely disliked. The article concludes with news of his brief return to Seoul but suggests his departure might be imminent again.

From a historical perspective, this article is revealing about the pressures faced by leading Korean intellectuals and cultural figures during the Japanese colonial period. It highlights the internal politics and power struggles within Korean-run institutions like newspapers, the tension between artistic integrity/popularity and external criticism (potentially reflecting broader social or political sensitivities), and the personal toll—financial, emotional, and physical—exacted upon individuals like Yi Kwangsu navigating this complex environment. The mention of specific colleagues, novels, and company dynamics provides valuable context for understanding the literary and media landscape of 1930s Korea.

**Named Entities**

春園	춘원	Ch'unwŏn
빼앗겻슬 때	빼앗겼을 때	When (subject) was snatched away/deprived of (older spelling)
하느님	하느님	God
復警할 것	복수할(?) 것	To retaliate, seek revenge (復讐 seems more likely than 復警)
惡魔的	악마적	Demonic
虛無的	허무적	Nihilistic
잠기엇든	잠기었던	Who was immersed in (older spelling)
近來	근래	Recently, lately
生活	생활	Life, livelihood
裕足하지 못하다	유족하지 못하다	Not affluent, not well-off
잡힌지 오래고	잡힌 지 오래고	Has long been seized/mortgaged
著書	저서	Written work, book
版權	판권	Copyright, publishing rights
大部分	대부분	Most part
放賣하다	방매하다	To sell off (often cheaply or carelessly)
精神的	정신적	Mental
肉體的	육체적	Physical
苦因	고인	Cause of suffering/hardship
좀 먹엇든 듯 하다	좀먹었던 듯하다	Seems to have gnawed at/corroded (older spelling)
昨秋	작추	Last autumn
以來	이래	Since
健康	건강	Health
害하다	해하다	To harm, damage
心靈	심령	Spirit, soul
孤寂	고적	Loneliness, solitude
울엇고	울었고	Cried (older spelling)
不安	불안	Anxiety, insecurity
떨엇다	떨었다	Trembled (older spelling)
닷게 한	닿게 한	Caused to reach/arrive at (older spelling)
까닭	까닭	Reason, cause
부인	부인	Wife
女史	여사	Madam, Mrs. (polite title for women)
一時	일시	For a time, temporarily
간 곳	간 곳	Whereabouts (lit. place gone)
몰낫고	몰랐고	Did not know (older spelling)
所在處	소재처	Whereabouts, location
몰녓다	몰랐다	Did not know (older spelling)
住所	주소	Address
記하지 안코	기하지 않고	Without writing/noting
한갓	한갓	Merely, only
同封하여	동봉하여	Enclosing (in a letter)
郵送하다	우송하다	To send by mail
찍힌	찍힌	Stamped, imprinted
郵便局	우편국	Post office
日附印	일부인	Date stamp
보아	보아	Seeing, judging by
아닐가	아닐까	Might it not be? (older spelling)
推測하다	추측하다	To guess, speculate
엇던	어떤	Some, certain (older spelling)
深해	심해	Deep (?) (Possibly 深奧 'profound' or 深峽 'deep gorge'; context suggests 'deep within')
산골	산골	Mountain valley, remote mountain area
아모도	아무도	Nobody (older spelling)
在處	재처	Whereabouts, location (synonym for 소재처)
모른다	모른다	Does not know
혹	혹	Perhaps, possibly
모양으로	모양으로	Like, as if
하로	하루	One day (older spelling)
거러도	걸어도	Even walking (older spelling)
이튼날	이튿날	The next day (older spelling)
나타낫다가	나타났다가	Appearing and then... (older spelling)
사흔날쯤은	사흗날쯤은	Around the third/fourth day (older spelling)
다시	다시	Again
古都	고도	Ancient capital
이르러	이르러	Reaching, arriving at
往年	왕년	Bygone years, yesteryear
五道踏破	오도답파	Trekking across the five provinces (implies extensive travel across Korea)
계속하고 잇슬넌지 모른다	계속하고 있을는지 모른다	Might be continuing (older spelling)
세상	세상	World
발표될 때쯤	발표될 때쯤	Around the time it is published
두루	두루	Throughout, all over
도라	돌아	Turning, touring (older spelling)
지나	지나	Passing
기슭	기슭	Foot (of a mountain), edge, vicinity
스처	스쳐	Brushing past
서서	서서	Standing
자최	자취	Trace, mark (older spelling)
찻고 잇슬넌지 모른다	찾고 있을는지 모른다	Might be searching for (older spelling)
존경	존경	Respect
밧는	받는	Receiving (older spelling)
미움	미움	Hatred, dislike
新郞	신랑	Groom
祝辭	축사	Congratulatory address/message
드리다	드리다	To give (honorific)
數萬	수만	Tens of thousands
結婚式	결혼식	Wedding ceremony
돌	돌	Stone
던질 이	던질 이	Person who will throw
不幸히	불행히	Unfortunately
저 세상	저 세상	That world (euphemism for death)
간다 하면	간다 하면	If (one) goes (dies)
葬式	장식	Funeral
吊花	조화	Condolence wreath/flower
보내며	보내며	Sending
눈물	눈물	Tears
뿌릴 사람	뿌릴 사람	Person who will sprinkle/shed
욕할 사람	욕할 사람	Person who will curse/insult
엇잿스나	어쨌거나	Anyway, in any case (older spelling)
稀有	희유	Rare, uncommon
才分	재분	Talent, gift
기우려	기울여	Pouring out, devoting (older spelling)
心靈	심령	Spirit, mind
糧食	양식	Food, nourishment
조흔 글	좋은 글	Good writing (older spelling)
꾸준히	꾸준히	Steadily, diligently
보여주든	보여주던	Who showed/provided (older spelling)
恩人	은인	Benefactor
氏	씨	Mr./Ms. (used after name or title)
한동안	한동안	For a while
멈처질 것	멈춰질 것	That it will be stopped (older spelling)
틀임업는	틀림없는	Certain, doubtless (older spelling)
일갓다	일 같다	Seems to be the case (older spelling)
내보려 하든	내보려 하던	Was about to send out/publish (older spelling)
듯건데	듣건대	Hearing that, according to what I hear (older spelling)
瓢然히	표연히	Suddenly, abruptly (same as 飄然히)
도라왓다 한다	돌아왔다 한다	Is said to have returned (older spelling)
어느 날	어느 날	Some day
旅裝	여장	Travel attire/gear
차릴는지	차릴는지	Might prepare/pack


---------------------------


잡지명	삼천리 제6권 제7호
발행일	1934년 06월 01일
기사제목	春園 出家放浪記, 朝鮮日報 副社長 辭任 內面과 山水放浪의 前後 事情記
기사형태	소식

春園 出家放浪記, 朝鮮日報 副社長 辭任 內面과 山水放浪의 前後 事情記
辭任에 際하야

本人이 病後의 몸으로 5,6年間 新聞社 事務와 著述에 必身이 疲勞하엿사옵기 朝鮮日報社 取締役 副社長의 職을 辭하옵고 이로부터 約 1年間 山水間에 放浪하야 休養을 圖하려 하오며 放浪인지라 住地를 豫定할 수 업슴으로 自然 通信이 杜絶되겟사오니 知舊 여러분은 照諒하시기 바라오며 그 동안 변변치 못한 이 몸을 愛護하여 주신 厚誼를 못내 感謝하옵니다.
1934年 5月 22日
李光洙

春園은 어듸 갓는가. 春園은 長安의 家家戶戶를 차저 보아도 이 글을 조선일보 紙上에 내이든 5月 23日부터 종적을 감추고 말엇다. 春園은 과연 어듸 갓는고?

그러나 그가 이 글월을 발표한 것이 오월 스무사흔날이엇지만 그의 부드러운 말소리와 후리후리한 큰 키의 그름자가 서울 시내에서 사라진지는 그보다 10餘日 前인 5月 7,8日頃이엇다. 처음 신문지상에 「그 女子의 一生」이 90餘回에 이르러 갑작히 筆者病이란 一片의 社告도 업시 中斷이 되자 이 소설의 애독자들은 퍽으나 궁금하여 하엿다. 그래서 신문사로 전화도 걸고 혹은 편지를 하여 보앗스나 시언한 대답이 업섯다. 그러나 이 소설이 中斷된 것을 가지고 全朝鮮<92> 數萬의 春園宗 愛讀者들은 그리 몹시 失望하지 안엇다. 그 까닭은 春園은 元來 病弱한 몸임을 잘 아는 때문이라.
그러기에 이전에 아모 신문에나 쓰든 連載小說치고 200회 300回 거듭하는 사이에 作者因病으로 2,3次 혹은 5,6次가 中絶아니 된 때가 거지반 업섯다. 「再生」이 그러 엿고 「端宗哀史」가 또한 그러 하엿다.
더구나 몃칠을 쉬일 뿐더러 永永 꼬리를 감추고 中斷하여 버린 作品까지 잇섯스니 녜전 東亞日報에 나든 「金十字架」가 그러 하엿고 「流浪」이 그러 하엿고 「朝鮮文壇」에 나든 「엇던 아즘」 또한 그러 하엇든 것이다.
그러나 이번만은 벌서 근 이십일 동안을 두고 아모 말업시 나지 안엇다. 그리하든 까리에 突然히 哀調에 잠긴 이 悲壯味를 띄인 聲明이 나온 것이다.
엇재서 이 聲明이 哀調와 비장미를 띠엇다 하는고 그는 『約 1年間 山水間에 放浪하리라 하엿다.
구름과 흐르는 물! 벌서 그리할 나이 아니건만 雲水의 遍路! 이것부터 엇더케나 뜻밧게 말인고 그런데다가 『放浪인지라 自然 通信이 杜絶하겟고』
라 하엿다. 俗世와의 通信去來까지 끈코 지난 해 솟는 달을 天地寂滅한 山寺 川邊에서 마즈며 비바람으로 더부러 벗하리라 하엿다. 놀나운 心境의 變化다.

그러면 엇지하여 春園은 朝鮮日報 副社長의 자리를 突然히 辭職하엿고 또 好評이엇든 「그 女子의 一生」의 붓조차 꺽거 버리고 자최를 감추엇는고 몬저 朝鮮日報社와의 關係부터 둘추어 보자.
5月 初旬 엇던 날 아츰 社長 方應模氏는 春園에게 한 장의 글월을 手交하엿다. 春園은 無心코 밧어 읽엇다. 그 글속에는 XXX道 記者團의 名義로 方社長에게 보낸 便紙 한 장이 드러 잇섯는데
「貴報에 揭載되는 「女子의 一生」이란 小說은 戀愛中心의 感傷的 小說로서 生에 躍進하여야 할 朝鮮의 靑年大衆에게 그릇된 精神的 糧食을 주는 것이니...」하는 一種 彈刻文이엇다. 春園은 낫빗을 變하엿다. 이날부터 신문紙上에는 小說이 끈처젓다. 春園은 일즉이 小說을 쓸때에 萬一 이번 小說이 失敗한다면 나는 一生을 다시 두 번 붓을 잡지 얀으리라 맹세하엿다. 그는 그 言質에 責任을 젓슴인가 비록 一道 記者團의 共同聲明이 아닐지라도 다만 一人의 排斥者가 天下에 잇다 하더래도 그 責任을 질 것을 覺悟하엿섯슴인가. 그러치도 안으면 詩人的 銳敏한 感觸이 그 便紙 傳하여 주든 方法에 心境을 害하엿슴인가.
이튼날부터 副社長室에는 倚子만 主人을 쓸쓸히 기다리고 잇섯슬 뿐.
그러면 이것이 辭職한 原因의 全部엇는가? 春園은 일즉<93>
「나는 囑託이요」
하는 말을 입버릇모양으로 하엿다. 그는 비록 方社長의 知遇와 草廬三顧의 厚禮로 東亞日報 編輯局長자리를 버리고 朝鮮日報 副社長이 되엿섯지만은 金權으로 다진 株式會社 機搆속에 잇서선 아모 實權을 쥘 수 업섯다. 또 政治的 術謀를 斥하는 單純한 性格의 그는 淸濁倂飮式行政을 하지 못하야 內部로부터도 遠而敬之를 밧는 格이엇다. 더구나 朱耀翰氏을 일코 曹晩植氏 去하고 金東仁
李鍾洙氏 等이 離한 뒤는 孤島에 流配온 듯 日日夜夜 配所의 달을 처다 보앗다. 實權업다는 證據르 春園은 일즉 李箕永氏의 「民村」이 끗난 뒤를 이어 羅蕙錫女史의 處女作長篇을 連載하기를 主張하엿지만 文藝的 敎養에는 그리 豐富치 못한 方社長이 이를 눌넛고 朴花城女史의 「古都紀行」도 中斷의 不得已에 至하엿고 더구나 蔡萬植氏의 探偵小說이 실닐 때는 알지 못하엿다 한다. 문에 잇서 권위라 할 春園을 몰내이고 新聞社의 文藝行政에 이르기까지 이러케 進行되엿다. 이러한 社의 態度에 聖人이라도 마음이 조왓스리 업섯스리라. 이리하야 그는
「나는 顧問이오」
하는 命題를 스사로 이마에 부치엇다. 이 밧게 人事에 잇서, 財政處*에 잇서, 副社長은 尸位素찬이엇다. 그는 여러번 辭表를 내엇다. 朱耀翰氏가 나갈 때에도 내엇고 그 뒤에도 5,6次내엇다. 바로 4月 下旬에도 그는 辭表를 내고 飄然히 서울을 떠나 아모도 몰느게 어느 山谷 절간 속에 숨엇다. 겨우 支局의 發覺으로 營業局長 金箕範氏가 專往하여 同行歸社하엿다. 그러나 이번만은 끗끗내 新聞社와 袂를 갈느고 말엇다.

그러나 春園이 放浪을 決心한 動機는 이 뿐만이 아닐 것이다. 그는 今春에 가장 最愛의 일곱 살 먹은 아드님을 不過 2,3日에 일엇다. 早失父母하고 肉親의 愛情에 주우리며 40平生을 사라오든 그의 겨우 하늘에서 바든 한낫 선물인 이 愛兒까지 마저 빼앗겻슬 때 그는 하느님에 復警할 것까지 생각한 아조 惡魔的 虛無的 心境에 잠기엇든 것이다.
또 그는 近來에 生活도 裕足하지 못하다. 西大門집은 銀行에 잡힌지 오래고 著書의 版權도 大部分 放賣하엿슴으로 精神的, 肉體的 여러 가지 苦因이 그의 精神을 좀 먹엇든 듯 하다.
그런데다가 昨秋 以來 健康을 害하엿다.
그의 心靈은 孤寂에 울엇고 그의 健康은 늘 不安에 떨엇다. 이것이 春園을 山寺에 닷게 한 한 까닭이엇다.

春園은 어듸 갓는고?
그의 부인 許英肅 女史도 一時 간 곳을 몰낫고 新聞社에도 그의 所在處를 몰녓다. 그는 어듸  잇다는 住所도 記하지 안코 한갓 辭表를 同封하여 郵送하엿는데 便紙에<94> 찍힌 郵便局의 日附印으로 보아 嶺東地方이 아닐가, 嶺東이라면 金剛山 엇던 深해 산골속 절간이 아닐가, 推測할 뿐이오. 아모도 그의 在處를 모른다. 혹 推測모양으로 關東 어느 地方에 잇섯다 할지라도 하로 30里식 거러도 이튼날은 江原道 五臺山에 나타낫다가 그 사흔날쯤은 또 다시 新羅古都의 半月城에 이르러 往年의 五道踏破를 계속하고 잇슬넌지 모른다.
그러기에 이 글이 세상에 발표될 때쯤은 혹은 嶺南山川을 두루 도라 秋風嶺지나 漢陽 기슭을 스처 大洞江畔에 서서 「영채」나 「김형식」의 자을 찻고 잇슬넌지 모른다.

조선에서 가장 존경을 밧는 분도 春園이요, 가장 미움을 밧는 이도 春園이다. 그가 新郞이 된다면 祝辭드릴 사람도 數萬일 것이요. 그 結婚式에 돌 던질 이도 數萬일 것이며, 또 그가 不幸히 저 세상에 간다 하면 그 葬式에 吊花를 보내며 눈물 뿌릴 사람도 數萬일 것이요. 잘 죽엇다고 욕할 사람도 수만이리라.
엇잿스나 稀有의 才分을 기우려 조선사람의 心靈의 糧食이 될 詩와 小說과 그 밧게 조흔 글을 2,30年來 꾸준히 보여주든 恩人인 氏의 붓이 한동안 멈처질 것은 틀임업는 일갓다.
아! 春園은 어듸 갓는고. (5月 23日記)
이 雜誌世上에 내보려 하든 5月 31日에 듯건데 氏는 瓢然히 서울에 도라왓다 한다. 그러나 어느 날 또 旅裝을 차릴는지...<95>
<92-95>
