잡지명	삼천리 제6권 제7호
발행일	1934년 06월 01일
기사제목	文藝作品과 女性 (Literary Works and Women)
필자	金億
기사형태	문예평론 (Literary Criticism)

文藝作品과 女性
						金億

Even the same object can be seen this way or that way depending on one's cultivation (敎養) and taste (趣味), so it is not necessary to particularly emphasize the saying that things depend on how you look at them. Therefore, we have no obligation to necessarily like something just because others like it, nor is there any need to expect others to necessarily dislike something just because we dislike it. Moreover, since every person's face is different and everyone's heart is different, this is something that cannot be changed by any power. Since everyone's heart is already not the same, how can their way of seeing the same object not be different?

How novelists viewed and depicted women—even if their methods of viewing and depicting varied—is not only very interesting (興味), but the fact that they viewed and depicted them differently is also fascinating. This is because, just as each person's face is different and their hearts are not the same, we look at each other's faces and are surprised that our hearts are not the same.

Moreover, since a novel is nothing other than a depiction, without any falsehood, of the world of the novelist's own heart as they saw and thought it, we cannot help but call the women who appear in novels the novelist's view of women (女性觀). What could be more profoundly interesting than this?

Then, how did novelists view women? Or rather, what kind of women appeared in novels? Let us take up this question and look into famous novels.<260>

There was a Russian novelist named Ivan Turgenev (이반-투르게네브). He wrote quite many novels. Because people see things differently depending on the person, it is difficult to say which of his novels is the best, but from what I have seen, I know that the novel "On the Eve" (어제밤) best shows this novelist's attitude towards women.

The name of the female protagonist (女主人公) in the novel "On the Eve" is Elena (엘레나), and the male protagonist is not a Russian person named Insarov (인사롭) but a foreign youth (外國靑年) from Bulgaria (부르가리아); through this, we can see that love knows no borders (國境).

Before talking about the content (內容) of this novel, there is one thing I must say: the women appearing in all of Turgenev's novels are all stronger in will and fiercer in heart than the men (男性). And they are women who dedicate their lives to the passionate (情熱) fire of fervor. However, such passionate and fierce love never led the two sexes (兩性) to life (生命), but always ended up leading them to despair (絶望) or death (死滅); this is because the novelist's heart saw everything that way. Or perhaps it was because his heart was that deeply immersed in the gray (灰色) void (虛無).

And while the women were so strong-willed, fierce-hearted, and passionate (情熱的), the men were all weak-willed, only big talkers with no action. Thus, when a woman truly fell for a man and rushed towards him, the man would forget all his previous loud talk and sneakily back away. This, needless to say, merely reflects one aspect (一面) of how Russian men were at that time (當時), but it is something that cannot but be called a great shame for men.

Therefore, the love depicted in Turgenev's novels was never the path of life, but always the path to ruin (破滅). The woman's heart, heated to the utmost and burned as much as possible, lost its spirit due to the unreliable attitude (態度) of the man, lost its way forward, and either collapsed as it was or became discouraged. Looking at it any way, one cannot help but say that this novelist's love is pitiful. It was tragic. Love, which should be the most joyful thing, was always a song of the saddest despair (絶望).<261>

Needless to say, Elena (엘레나), who appears in "On the Eve," was one such woman who could not help but sing the saddest song of love from the tip of this novelist's brush. She came to give her heart to a foreign youth, Insarov (인사롭) from Bulgaria (부르가리아). Since she was born into a Russian noble house, she grew up delicately, not knowing the bitterness of this world. Moreover, as an only daughter who saw sweetness in her mother's warm affection, it is natural that this woman's heart wandered far, far away to the ends of the sky in fantasy (空想). It was not that there were no Russian men who confessed their love to this woman; one was a philosopher (哲學者) and the other was a painter (畵家). However, once the shadow of Insarov (인사롭) began to linger in this woman's clear heart, the shadows of those others who had come and gone alternately in her heart faded away completely.

Elena (엘레나) was deeply, deeply moved by Insarov's (인사롭) firm and strong will and passionate fervor, to the point where she forgot herself and could not even look back at the world. However, on the other hand, while Insarov (인사롭) loved and respected Elena (엘레나), he feared her love. This was not only because he thought his body was already dedicated to his country and should not be given to a foreign woman like Elena (엘레나), but also because he thought he would inevitably have to part with Elena (엘레나) someday. Thus, Insarov (인사롭) intended to leave Russia quietly and return to his home country as much as possible.

However, Elena (엘레나) was firmly determined to follow Insarov (인사롭) to the end, never letting him go. There were various difficulties for Elena (엘레나) in following Insarov (인사롭). Firstly, her parents would not consent to their marriage, and even if she wanted to follow her husband, travel expenses (旅費) themselves were an issue. This woman did not consider any of the difficulties as difficulties at all and resolved to follow him somehow. No matter what dangers or difficulties came her way, she decided she must follow her husband; her firm will and passionate fervor were extraordinary.

It was at this time. Just then, a revolution broke out in Bulgaria (부르가리아), and Insarov (인사롭) had to return to his home country in a hurry. At this, Elena (엘레나) bravely told her parents everything without hiding anything, insisting that since she was Insarov's (인사롭) wife, she would follow her husband to Bulgaria (부르가리아).<262> Her parents, unable to do anything else, consented as she wished.

Thus, the young couple set off on the road towards Bulgaria (부르가리아). However, Insarov's (인사롭) body was seized by illness and grew weaker day by day. With just a river separating them from his homeland, he died abroad without ever seeing how the revolution in his country turned out. Elena (엘레나) buried her husband in the land of Bulgaria (부르가리아) that he had always longed for during his life. She then carried on her late husband's will, participating in the revolutionary movement (革命運動) herself, fighting brilliantly on the battlefield (戰場). She sent just one letter to her father in Russia (아라사), saying, "Yesterday, I buried my husband in his native land. I do not know what will become of my body from now on. Following my beloved husband's will, I have dedicated this life to the independence of Bulgaria. Please never try to find any trace of me even later." After that, nobody knew what happened to her; this is the end of the novel.

When looking at this woman from the perspective of love, one cannot help but say it is too pitiful. Why? Because she lost her life for the sake of love. However, she was a woman with a strong and firm will to the end. Seeing her advance without bending her will in the slightest, heading straight to where she needed to go without any doubt, we cannot help but give this woman the name 'heroine' (女丈夫). Elena (엘레나) maintained her iron-like will and moved forward, never letting her passionate fervor cool down, but carrying it forward, racing ahead. This is Elena's (엘레나) great point.

Women generally have weak hearts and wills. However, when we look at this woman, we unknowingly bow our heads and cannot help but admire her. The reason I bring up "On the Eve" and talk about Elena (엘레나) as a woman is solely because of this.

Perhaps the author (作者) depicted Elena (엘레나) this way with a different thought; this depends on the reader's interpretation. However, as I see it, her attitude as a woman in a dawning age (黎明期) is highly commendable (稱賀). Once she resonated with a man's thought (思想) and principles/assertions (主義主張), she followed them faithfully to the very end. She never stumbled on the path forward. Having lost her beloved husband, her heart realized even more that she must carry on her husband's firm will and move forward, didn't she throw away even her own life<263> for that cause? Love is not something that isn't precious. Even so, love cannot be said to be the entirety (全部) of a person. Rather, isn't it in rushing forward on the path one must tread, eyes shut tight and ears firmly blocked, that we discover something more meaningful as a human being?

In any case, for various reasons, I am one person who always thinks of Elena (엘레나) in my heart as one of the women appearing in novels, and as a respected woman.

It is also interesting that there is a woman named Zenia (젠야) who insisted that since we are human beings, we must live as human-like humans to the end. Zenia (젠야) is a woman who appears in Julio Baghy's (율리오 바기) novel "Hura!" (사럼이어지다 - *Note: "사럼이어지다" seems to be a phonetic transcription or possibly a mistranslation/alternate title for Baghy's Esperanto novel "Hura!"; the literal meaning "person becomes connected/continuous" doesn't fit well. "Hura!" is more likely*). She lived faithfully to her own emotions without falsifying them in any way, never fearing her own actions in the slightest.

She had a husband. Although he had gone off to the distant European Great War (歐洲大戰) and it was unknown whether his life would end today or be gone tomorrow, she clearly had a husband. Therefore, she boldly, while having a husband, loved another man—moreover, a man from a country that was an enemy nation (敵國) to her own—and did not feel ashamed of it in the slightest.

Four or five years passed after her husband went to the front, but he did not return. It wasn't that there was no news from her husband, like a wild goose wandering the vast sky according to the season. However, this young woman's heart was endlessly lonely and desolate. Thus, she suffered considerable torment in body and mind. This was the instinct (本能) of a living being, something that could not be suppressed or blocked by any force. Of course, it's not that it couldn't be suppressed or blocked. But what need was there to falsify oneself, or pretend not to have committed an act already committed in the heart (事實), claiming oneself to be pure? This is what she did. To put it simply, she faithfully followed the words of Jesus (예수), "If you look at a woman lustfully in your heart, you have already committed adultery with her," believing that pretending not to have such thoughts was itself a sin (罪).

A man named Gábor (가보르) came to live as a hired hand at Zenia's (젠야) house, being an enemy prisoner of war (敵國捕據兵). Zenia<264> had been committing this crime towards Gábor (가보르) day and night. However, she always hid such feelings, always suppressing those thoughts and pretending otherwise. But this only ever darkened Zenia's (젠야) heart; it never made it clean and clear. From this, she realized something: as a person, one should never falsify one's emotions; falsifying emotions is a sin. A person must always live faithfully as they are, without pretense.

Thus, Zenia (젠야) one day said these bold words to Gábor (가보르), the hired hand who trembled whenever he saw her: "We must look closely at the fact that we are human and know how to live bravely. Humans were not born into this world to sacrifice themselves, right? If so, wouldn't the joy of living disappear? We should live to be joyful, not to kill joy or to falsify ourselves. Morality (道德) is what falsifies our youth; it is nothing more than pouring poison into our lives. The world uses morality as a personal adornment (飾身具). But that only destroys human faithfulness. Also, law looks very beautiful. But it does nothing more than whip our racing emotions. What can there be where faithful human emotion is absent? Nothing but a corpse. Isn't the human spirit (靈) made of animal instinct and inclination? I believe it is a sin for a person to falsify what their faithful emotions want to do." Saying this, Zenia (젠야) poured out her heart to Gábor (가보르) and told him she loved him.

Gábor (가보르) was not only extremely surprised but also replied that he couldn't do it because he had a wife and children. At this, Zenia (젠야) spoke thus: "If you cannot feel affection for me, I will certainly not say another word. But if that is not the case, what does it matter if you have a wife and children? There is no need for you to falsify your emotions even slightly. We should live straightforwardly with our hearts and emotions as they are."

Gábor's (가보르) heart was troubled. He just remained silent, not knowing how he should respond. A few days later, Zenia<265> saw Gábor (가보르) again and said, "Touch my hand. I have taken off my wedding ring. I did not want to falsify myself and this world any longer. I want to live honestly with clean emotions and my heart as it is. I believe that is a human-like life," pleading for love almost boldly.

Days passed and months changed. Zenia (젠야) and Gábor (가보르) diligently planned for a new life (生). A year later, a child was born between them. It was a peaceful life (살님). However, just as the sky is not always clear, dark clouds sometimes gather. The dark clouds were none other than the unexpected return of Zenia's (젠야) husband from the war. When Zenia (젠야) started living with Gábor (가보르), she had sent word to her husband, saying, "I have married a man named Gábor, so please know this and sever all ties with me."

At this time, Zenia (젠야) said to her former husband, "If you intend to deal with me legally, thinking I am your wife according to the law, please feel free to do so as you wish. However, you cannot control even one thing: my heart, no matter what power you use. Furthermore, must you really shatter the life of such a peaceful family (家庭)? Please place your hand on your chest and think carefully if your actions are right. My conduct may not be forgivable by the morality and laws of this world. However, if you put aside morality and law and look into your true heart, I believe my actions are not wrong at all. I have only realized my emotions and pure heart without deceiving them. Please think carefully and handle this. Also, putting everything else aside, if you had the opportunity to interact with another member of the opposite sex (異性), would you not have acted as I did? Think about that too."

The original husband was angry for a while and scolded Zenia (젠야), but in his heart, he not only couldn't blame Zenia's (젠야) actions but also felt it was wrong to destroy a peaceful home. So he blessed the future of the two of them and left in the dark night, unnoticed by anyone, to find his own path. At that time, the thought lingered in his mind, trailing behind: "That's right. If I hadn't been in the barracks (兵營) but had been somewhere with women, could I really have kept my heart pure?<266> Could I have avoided falsifying my emotions and heart, just as Zenia (젠야) said? No. No. I would surely have committed the crime and still falsified my emotions and heart." Thus the author (作者) concluded this novel.

There will be various opinions about the actions Zenia (젠야) took. I simply respect that she tried to live cleanly according to her emotions and heart, without falsifying herself or the world. Since she had already done all sorts of things, permissible and impermissible, in her heart and emotions, what need is there to pretend she hadn't, falsifying and tormenting herself? Moreover, at a time when there are many people in the world who readily falsify their emotions and hearts according to place and time and then act completely innocent, trying to live cleanly and clearly without falsifying oneself is something that cannot but be seen as extremely precious.

Right and wrong is a secondary matter. Besides, what generally constitutes right and wrong? We have seen that the standard of right and wrong changes greatly depending on the times. Also, it cannot be forgotten that her thoughts were never intentionally aimed at doing wrong, knowing it was wrong, but were always for the sake of treading the right path. However, now that the discussion has reached this point, there is undeniably a sense of disregarding the morality and laws of this world. Seen from an ideal (理想) perspective, we must always think about living without falsifying ourselves. What I appreciate in Zenia (젠야) is that.

Just as we see various types of women in the real world (現實世上), we also get to witness various women in novels. Among them, there might be poisonous women (毒婦), femme fatales (妖婦), those who live solely for love (戀愛至上), and women who find satisfaction in maternal love (母性愛).

However, I do not intend to discuss each of them here, but only to mention that there was a woman who could be called emancipated (女性解放) or self-aware (自覺). This is Nora (노라), whom everyone knows. She is the woman who appears in Henrik Ibsen's (헨리 입센) play (戱曲) "A Doll's House" (인령의 집 - *Note: 人形의 집 is standard, 人靈의 집 "House of Human Spirits" appears here*).

This Nora (노라) was called "skylark" by her husband. Nora (노라) also had offspring (所生). However, this woman, in order not to hear the name "skylark," or to escape being a man's plaything, to act as a human being, to become a womanly woman, left her husband and children<267> and departed from home. Regarding how to become a human and a womanly woman, the author (作者) Ibsen (입센) did not explain in detail, so we cannot know the specifics, only vaguely assume that Nora's (노라) departure from home was a kind of liberation movement (解放運動). However, for a woman of that time, it was a tremendous decision.

In some ways, Nora's (노라) dream-like liberation movement is already outdated. However, in Korea (조선), there are still countless Noras (노라). Everywhere you go, new women vaguely, without any self-awareness, abandon their homes and families and leave; that is it. I don't know if Ellen Key (엘렌 케이) emerged because of Ibsen's (입센) Nora (노라), but the Noras (노라) of Korea (조선) are not even like that; they carry out their liberation movement in cafes (카페) or bars, which is a pitiful situation. If they were Noras (노라) playing around because they had no other way to live, they might receive tearful sympathy. But they are not even like that; Noras (노라) who vaguely flit about in cafes (카페) and bars out of sheer vanity—their future path can be easily guessed even with closed eyes. But, but, where will they go after leaving the cafes (카페) and bars? It seems the time for dawn is still far off. It is pitch black all around. Looking back at the women depicted in novels, the women of Korea (조선) are still buried in a deep sleep, unaware of the world. When will this sleep ever break? With an anxious heart, I cannot help but open the door again and look towards the distant east, hoping against hope that dawn might be breaking.<268>

**Summary**

Kim Ŏk examines the portrayal of women in literature, arguing that depictions reflect the author's worldview. He analyzes Turgenev's "On the Eve," highlighting Elena's strength and tragic, passionate love that contrasts with weak Russian men, reflecting Turgenev's fatalism. He then discusses Julio Baghy's "Zenia" ("Hura!"), praising her radical honesty in following her emotions despite societal norms (adultery with an enemy POW). Finally, he mentions Ibsen's "Nora" as a symbol of female self-awakening but laments that contemporary Korean women often misunderstand liberation, pursuing superficial freedom (in cafes/bars) without genuine self-awareness, leaving their future bleak. From a colonial history perspective, the article is interesting for its engagement with international literature (Russian, Hungarian, Norwegian) as models or points of comparison for understanding female characters and, by extension, real women's potential roles and consciousness. Kim Ŏk's final pessimistic observation about Korean women's 'false liberation' reflects anxieties about modernity, changing gender roles, and the perceived lack of deep intellectual or social engagement among some Korean women during the colonial period, contrasting them with the purposeful, albeit sometimes tragic, heroines of foreign literature.

**Named Entities**

金億	김억	Kim Ŏk
남편이 출정간지 사오년이 되여도 돌아오지 아니하엿읍니다. 간혹 철딸아 넓은 하늘을 떠도는 기럭이 모양으로 남편에게서 소식이라고 업는 것은 아니엇읍니다. 그러나 이 절믄 여성의 맘은 외롭고 쓸쓸하기가 적이 업섯읍니다. 그리하야 그는 몸과 맘에 여간만 괴롭음을 밧지 아니하엿읍니다. 이것은 생물의 본능(本能)이니 엇더한 힘으로든지 내려 눌으고 막하버릴 수는 업섯든 것이외다. 물론 내려 눌으고 막아버릴 수가 업는 것은 아니외다. 그러나 무슨 필요로 자긔가 자긔를 거즛하면서 또는 맘으로는 이미 범(犯)한 사실(事實)을 아니 범한 체하면서 자긔가 제 몸을 깨끗하다고 할 것인가. 그는 이럿케 하엿읍니다. 한마듸로 덥허버리면 「너희가 엇던 여자를 보고 너희 맘에 음난한 생각을 가지면 너는 발서 그 여자와 음행한 것이나 마찬가지다」고 한 「예수」의 말을 고대로 그는 직히면서 그런 생각을 아니라고 거즛하는 것이 도로혀 죄(罪)라고 밋읍니다.
「가보르」란 사람은 적국 포로병(敵國捕據兵)으로 「젠야」의 집에서 머슴사리를 하게 되엿읍니다. 「젠야」는<264> 이 「가보르」에게 대하야 이러한 범죄를 밤낫하여 왓습니다. 그러나 그는 항상 그런 빗을 보이지 아니하고 언제든지 그런 생각을 내려 눌으면서 거짓해 내려 왓습니다. 그러나 그것은 언제든지 「젠야」의 맘을 어둡게만 하엿을 뿐이요. 결코 깨끗하고 맑게는 하여주지 아니하엿읍니다. 이곳에서 깨달은 바가 잇섯으니 그것은 결코 사람으로서 자긔의 감정을 거즛할 것이 아니라 감정을 거즛하는 것은 죄이다. 사람은 언제든지 순실하게 잇는 그대로의 자긔로 살아가지 아니하면 아니 된다는 것이 잇읍니다.
그리하야 「젠야」는 하로는 머슴꾼이요 자긔를 보기만 하면 벌벌 떠는 「가보르」를 이럿케 대담한 말을 하엿습니다. 우리는 사람이라는 것을 잘 들어다 보고 용감하게 살아야 할 줄 압니다. 사람이 이 세상에 난 것은 결코 자긔를 희생해 버러자는 것이 아니지요. 그럿타면 살음의 즐겁음이란 업슬 것이 아닙닛가. 즐겁이 하기 위하야 살 것이요 즐겁음을 죽이거나 또는 자긔를 거즛하기 위하야 살 것은 아니외다. 도덕(道德)이란 우리의 청춘을 거즛해주는 것이요 우리 목슴에다 독약을 부어 넛는 것에 지내지 아니합니다. 세상에서는 도덕이라는 것으로써 장신구(飾身具)를 삼습니다. 그러나 그것은 사람으로의 순실한 것을 업새 버릴 뿐이지요. 또 법률이란 대단이 아름답이 보입니다. 그러나 그것은 우리의 뛰노는 감정을 채직질하는데 지내지 아니하지요. 사람으로서의 순실한 감정이 업는 곳에 무엇이 잇을 것입닛가. 송장밧게 될 것이 업습니다. 사람의 령(靈)이란 동물의 본능과 경향이로 된 것이 아니됩닛가. 우리의 순실한 감정이 하고저 하는 바를 거즛하는 것은 사람으로서 죄가 되는 줄 압니다」고 이러한 이야기를 하면서 「젠야」는 「가보르」에게 자긔의 심정을 쏘다 놋코 사랑한다고 하엿읍니다.
「가보르」는 넘우도 뜻 박길뿐 아니라 자긔에게는 안해가 잇고 자식이 잇으니 할 수 업노라고 대답하엿읍니다. 이때에 「젠야」는 이럿케 말을 하엿읍니다. 「당신으로 내에게 대하야 애정을 늣길 수가 업다」면 나는 결코 두말을 하지 아니하겟습니다만은 그러치 아니하다면 당신에게 안해가 잇고 자식이 잇다들 무슨 상관이 잇겟읍니가. 당신으로서 당신의 감정을 조곰이라도 거즛할 것은 업슬 일이외다. 잇는 그대로 솔직하게 우리는 우리의 맘과 감정으로 살아갈 것이지요」 하엿읍니다.
「가보르」의 맘은 괴롭엇읍니다. 엇더케 대답해야 조흘지 그는 잠잠코 잇섯슬 뿐이엇읍니다. 멧 날뒤에 「젠야」는<265> 또다시 「가보르」를 보고 「내 손을 만저 봅시요. 나는 결혼반지를 내여버렷읍니다. 나는 이 우에 더 내 몸과 이 세상을 거즛하고 십지 아니하엿기 때문이외다. 깨끗한 감정과 잇는 그대로의 맘으로 나는 정직하게 살고 십습니다. 그것이 사람답은 살님 인줄 압니다」하면서 대담하다 할 만치 사랑을 빌엇든 것이외다.
날은 지내고 달은 바꾸엿읍니다. 「젠야」와 「가보르」는 새살님에 부즈런이 생(生)을 도모하엿읍니다. 한해 뒤에는 그들의 사이에 어런애가 생겻읍니다. 평화롭은 살님이엇읍니다. 그러나 하늘이라고 언제든지 맑은 것이 아니요 가다가는 검은 구름이 덥힐 것이외다. 검은 구름이란 다를 것이 아니요 뜻박게 「젠야」의 남편이 전장에서 돌아왓기 때문이외다. 「젠야」는 「가보르」와 살님을 하게되엿을 때 자긔 남편에게 「나는 가보르란 사람과 결혼을 하엿으니 그리 알고 나와는 모든 관게를 끈허줍소서」하는 긔별을 하엿읍니다.
이때 「젠야」는 자긔의 전남편을 보고 「당신이 내가 당신의 법률상 안해라고 나를 법률로써 처치하실 생각이 게시면 그것은 얼마든지 맘대로 해줍시요. 그러나 드의 맘 하나만은 당신이 엇더한 힘으로든지 함수가 업습닌다. 그 뿐 아니라 당신은 이럿케 평화롭은 가정(家庭)의 생활을 반드시 깨트려 버려야 하겟습닛가. 당신은 가만이 가슴에다 손을 대고 당신의 하는 행동이 올흔가 생각해봅시요. 이 세상 도덕이니 법률이니 하는 것으로써 나의 해동은 용서할 수 업슬 것이외다. 그러나 도덕과 법률이라는 것을 떼여버리고 진정한 자긔의 맘을 들어다 본다하면 나의 행동은 조곰도 잘못이 아닐 줄 압니다. 나는 나의 감정과 깨끗한 맘을 그대로 속이지 아니하고 그것을 실향해 왓을 뿐이니까요. 잘 생각하서서 처리합시요. 또 모든 것은 다 집어치우고 당신으로서 만일 다른 이성(異性)과 접촉할 경우가 잇것다하면 당신은 나와가튼 행동을 하지 아니하엿슬가. 그것도 생각해 봅시요」 하엿읍니다.
본남편은 한동안 노하야 「젠야」를 꾸짓엇으나 역시 맘으로는 「젠야」의 행동을 나물낼 수 업슬뿐 아니라 또한 평화스럽은 가정을 깨처버린다는 것은 잘못이라하야 그들 두 사람의 압날을 축복해 주고서 그는 어둡은 밤에 아모도 몰으게 자긔의 길을 차자 떠낫읍니다. 그때의 그에게는 「그럿타. 만일 나로서 병영(兵營)에 잇지 아니하고 여성잇는 곳에 잇섯다하면 나는 과연 깨끗하게 내 맘을 가질 수가 잇섯든가.<266> 「젠야」의 말과 가치 감정과 맘을 거즛하지 아니할 수가 잇섯든가. 아니다. 아니다. 나는 분명이 범죄를 하고도 감정과 맘을 거즛하엿을 것이다」하는 생각이 꼬리를 물고 그의 머리에 떠돌엇다고 작자(作者)는 이럿케 이 소설의 끗을 매잣읍니다.
「젠야」의 취한 향동에 대하야는 여러 가지 말이 잇을 것이외다. 나는 다만 그가 어듸까지든지 깨끗하게 감정과 맘 그대로 자긔와 세상을 거즛하지 아니하고 살아가자는 것을 존경합니다. 이미 맘과 감정으로는 할 즛 못할 즛을 다한 이상 무어라고 그것을 아니한 체하면서 자긔를 거즛하며 괴롭아 할 필요가 무엇입닛가. 더구나 세상에는 감정과 맘을 곳에 딸아 때에 딸아 얼마든지 거즛하고도 시침이를 뚝 떼는 사람이 만흔 이때에 어듸까지든지 자긔를 거즛하지 아니하고 깨끗하고 맑케 살아가겟다는 것은 대단히 귀한 일이라 보지 아니할 수가 업는 일이외다.
잘잘못은 둘재 일이외다. 또 잘잘못이란 대제 무엇이겟읍닛가. 잘잘못의 표준은 때에 딸아서 얼마든지 다른 것을 우리는 보아 왓습니다. 또 그러고 그것은 결코 잘못인줄을 알고 일부러의 생각이 아니요. 어듸까지든지 올흔 길을 밟기 위하야의 생각인 것은 니즐 수는 업는 일이외다. 그러나 말이 이까지 니르고 보니 이 세상의 도덕이니 법률이니 하는 것을 무시한 감도 업지 아니하외다. 리상(理想)으로 보게되면 우리는 언제든지 자긔를 거즛하지 아니하고 살아갈 생각을 하지 아니하여서는 아니 될 것이외다. 「젠야」에게 내가 취하는 바는 그것이외다.

우리가 현실세상(現實世上)에서 여러 가지 종루의 여성을 보는 양으로 소설에서도 또한 여러 가지 여성을 구경하게 되니 그 가운데는 독부(毒婦)도 잇고 요부(妖婦)도 잇고 련애지상(戀愛至上)에서 지내는 이도 잇고 모성애(母性愛)에서 만족하는 여성도 잇을 것이외다.
그러나 여긔에서는 일일이 그것들을 잡아서 이야기하고저 아니하고 다만 여성해방(女性解放)이라 할는지 자각(自覺)이라 할는지 그러한 여성이 잇섯으니 이것은 누구나 다 아는 「노라」외다. 「헨리 입센」의 희곡(戱曲) 「인령의 집」에 나타난 여성이외다.
이 「노라」를 남편이 「종달새」라 불넛읍니다. 「노라」에게는 소생(所生)도 잇섯읍니다. 그러나 이 여성은 「종달새」라는 이름을 듯지 아니하기 위하야 또는 산애에 작난감을 면키 위하야 한 개에 사람노릇을 하기 위하야 여성답은 여성이 되기 위하야 남편과 자식들을 내여<267> 버리고 집을 떠나 나간 것이외다. 엇더케 하면 사람이 되고 여성답은 여성이 된다는 것에 대하야는 이 작자(作者) 「입센」이 자세이 말하지 아니하엿기 때문에 그 소식은 알 수가 업고 다만 망연하게 「노라」가 집을 떠나간 것은 한 개의 해방운동(解放運動)이거니 할 뿐이외다. 그러나 그때의 여성으로는 대단한 용단이엇지요.
엇던 편으로 보면 「노라」의 꿈가튼 해방운동은 발서 때가 지내엿읍니다. 그러나 조선에는 아직도 수마흔 「노라」가 잇으니 니르는 곳마다 새롭은 여성들이 망연하게 아못 자각은 업시 가정과 가족들을 내여 버리고 집을 떠나는 것이 그것이외다. 「입센」의 「노라」로 인하야 「엘렌 케이」가 생겻는지는 몰으거니와 조선의 「노라」들은 그러치도 못하고 해방운동을 「카페」나 술집에 하고 보니 딱한 일이외다. 그도 살아갈 길이 업서 놀아나는 「노라」가트면 오히려 눈물겨운 동정도 바들 것이외다. 그러치도 아니하고 망연하게 한 개의 허영으로 「카페」와 술집에도 날뛰는 「노라」늘이니 그들의 압길이야 눈을 감고라도 넉넉이 짐작할 수 잇는 것이외다. 그러나 그러나 「카페」와 술집을 벗어나서 그들은 어느 곳으로 갈 것입닛가. 아직도 동틀 때는 멀엇나 보외다. 사방이 새캄하외다. 소설에 나타난 여성들을 돌아다 보고나니 조선의 여성들은 아직도 기름진 잠 속에 무쳐 세상을 몰을읍니다. 이 잠이 언제나 깰지 나는 조미조미한 맘으로 다시금 문을 열고 행여나 동이 트지 아니하고 먼동을 바라보지 아니할 수가 업습니다.<268>
<260-268>
