Rank	Word	Frequency
222	노력	22
223	더욱이	22
224	자체	22
225	조선	22
226	실로	22
227	어데	22
228	노릇	22
229	비밀	22
230	려관	22
231	중심	21
232	크게	21
233	꿈	21
234	비록	21
235	그다지	21
236	청년	21
237	현대	21
238	담배	21
239	역사	21
240	생산비	21
241	통일	21
242	아이	21
243	오늘	21
244	시형	21
245	객관	21
246	現存	21
247	기도	20
248	사건	20
249	경우	20
250	왓다	20
251	학문	20
252	골키	20
253	마치	20
254	얼굴	20
255	진리	20
256	서울	20
257	자식	20
258	日常性	20
259	작년	19
260	관계	19
261	경찰	19
262	결코	19
263	거나	19
264	수입	19
265	어디	19
266	과연	19
267	짐작	19
268	눈물	19
269	비로소	19
270	양녕	19
271	首陽	19
272	전쟁	19
273	왕서	19
274	현실	18
275	보지	18
276	준비	18
277	극히	18
278	도로	18
279	방법	18
280	원인	18
281	유의	18
282	대표	18
283	도리	18
284	조사	18
285	수도	18
286	요구	18
287	언제	18
288	의지	18
289	極東	18
290	방면	17
291	외국	17
292	부터	17
293	걱정	17
294	신문	17
295	나무	17
296	결과	17
297	아주	17
298	귀	17
299	친구	17
300	국내	17
301	이외	17
302	발견	17
303	업섯	17
304	지도	17
305	高祖	17
306	高宗	17
307	고개	17
308	인제	17
309	시집	17
310	사리	17
311	마마	17
312	박사	17
313	신의	17
314	아주머니	17
315	猶太人	17
316	시기	16
317	하엿스	16
318	음으로	16
319	타고	16
320	사정	16
321	설명	16
322	今日	16
323	주의	16
324	이면	16
325	인물	16
326	산업	16
327	요새	16
328	가운데	16
329	米國	16
330	형제	16
331	국민	16
332	노래	16
333	무어	16
334	제일	16
335	글세	16
336	하얏다	16
337	엇다	16
338	아버지	16
339	대중	16
340	건설	16
341	歐洲	16
342	눈치	15
343	마는	15
344	하랴	15
345	과거	15
346	政友會	15
347	하자	15
348	아모리	15
349	전체	15
350	노동자	15
351	범위	15
352	좀더	15
353	人間	15
354	충돌	15
355	몹시	15
356	희생	15
357	길이	15
358	엇더케	15
359	대로	15
360	가격	15
361	아마	15
362	조건	15
363	外地米	15
364	항상	15
365	드니	15
366	戚夫人	15
367	최후	15
368	농사	15
369	여지	15
370	저녁	15
371	가면	15
372	순간	15
373	지하	15
374	一群	15
375	법칙	15
376	모자	15
377	계획	15
378	주관	15
379	銀行券	15
380	상승	15
381	主體	15
382	동정	14
383	생기	14
384	실현	14
385	수단	14
386	따라서	14
387	이지	14
388	직접	14
389	인식	14
390	동지	14
391	희망	14
392	증가	14
393	관심	14
394	발달	14
395	다리	14
396	해도	14
397	애비	14
398	滿洲	14
399	발표	14
400	여보	14
