Rank	Word	Frequency
232	觀察	14
233	事業	14
234	組織	14
235	거긔	14
236	自然	14
237	안흐	14
238	現在	14
239	天然	14
240	안코	14
241	문득	14
242	여러	14
243	아마	13
244	비롯	13
245	돌이	13
246	이면	13
247	國家	13
248	偉大	13
249	佛敎	13
250	靑年	13
251	個性	13
252	努力	13
253	한울	13
254	더욱이	13
255	가트	13
256	아모리	13
257	婦人	13
258	主義	13
259	얼굴	13
260	한가지	13
261	原因	13
262	元來	13
263	恒常	13
264	貞操	13
265	하노	12
266	업슬	12
267	노코	12
268	바이	12
269	政治的	12
270	理氣兩者	12
271	先天的	12
272	作用	12
273	進步	12
274	한참	12
275	조치	12
276	漸次	12
277	妙香山	12
278	狀態	12
279	地方	12
280	얼마	12
281	程度	12
282	發見	12
283	혼자	12
284	안흘	12
285	近代	12
286	描寫	12
287	多數	12
288	一部	12
289	藝術的	12
290	여러분	11
291	歲時	11
292	衝動	11
293	生涯	11
294	趣味	11
295	排斥	11
296	兩者	11
297	影響	11
298	不得已	11
299	보지	11
300	만흐	11
301	人間	11
302	天下	11
303	特色	11
304	形便	11
305	오히려	11
306	靑年會	11
307	勞働者	11
308	理解	11
309	基督敎	11
310	때문	11
311	하하	11
312	投稿	11
313	注意	11
314	異常	11
315	만일	11
316	理性	11
317	世間	11
318	文學者	11
319	에나	11
320	東洋	11
321	姑母	11
322	社交	11
323	되엇	10
324	는가	10
325	그네	10
326	물	10
327	有名	10
328	不幸	10
329	哲學的	10
330	根本的	10
331	反對	10
332	實在	10
333	同一	10
334	缺點	10
335	創造	10
336	娼妓	10
337	仔細	10
338	가운	10
339	이요	10
340	인지	10
341	東京	10
342	活動	10
343	敎訓	10
344	一時	10
345	몰랏다	10
346	發揮	10
347	오늘	10
348	運動	10
349	暫間	10
350	根底	10
351	당신	10
352	賞金	10
353	人民	10
354	文學上	10
355	外界	10
356	一面	10
357	實際	10
358	宣傳	10
359	主人	10
360	階級	10
361	家族	10
362	乃至	10
363	勞働的	10
364	生活條件	10
365	解放	10
366	三寸	10
367	레트	10
368	退溪先生	9
369	마치	9
370	그로	9
371	만하	9
372	記錄	9
373	動機	9
374	完全	9
375	覺悟	9
376	知識	9
377	存在	9
378	成功	9
379	變化	9
380	表現	9
381	緣起論	9
382	宇宙	9
383	所以	9
384	意義	9
385	根據	9
386	멀리	9
387	以後	9
388	江山	9
389	女子	9
390	記憶	9
391	簡單	9
392	後者	9
393	수도	9
394	사이	9
395	스리	9
396	印象	9
397	兒童	9
398	眞正	9
399	後援	9
400	自軆	9
