**Header Section**
Magazine Title: 동광 제39호
Publication Date: 1932년 11월 01일
Article Title: 許憲氏 個人座談會 (Mr. Hŏ Hŏn Personal Roundtable Discussion)
Author: 一記者 (A Reporter)
Article Type: 대담·좌담 (Interview/Roundtable Discussion)

**Body Text Translation**
Mr. Hŏ Hŏn Personal Roundtable Discussion

Mr. Hŏ Hŏn, after observing the situation in various countries around the world with his daughter, Miss Hŏ Chŏng-suk, who was a female fighter in the social movement, returned home and served as the Chairman of the Sin'ganhoe. When the Kwangju Student Incident occurred, he suffered in prison due to the so-called Mass Rally Incident, and it is fresh in people's memory that he was released last January after 2 years and 4 months. During his over 20 years of life as a lawyer, from the time he associated with Messrs. An To-san, Yi Kap, and Yi Chong-ho in the old days, until a few years ago when he served as Chairman of the Sin'ganhoe, there was never a time when his heart didn't ache for the day-by-day changing reality of Chosŏn society, and he is someone who rarely failed to be involved in social organizations arising for our society. Now, after his release from prison, he has given up his profession as a lawyer and is recuperating at his home in Samch'ŏng-dong, Kyŏngsŏng. The reporter sought out Mr. Hŏ at the Sunlight Therapy Clinic (太陽光線 治療院) managed by his daughter, Miss Chŏng-suk, in P'alp'an-dong, Kyŏngsŏng, hoping to learn about the hidden stories of patriots from the Old Korean Empire period and his views on current world affairs. - A Reporter

The Evening of Parting with Mr. Yi Kap
"It was when I had attended Japan's Meiji University Law Department and then opened my practice as a lawyer."
(15 lines omitted - original text)
Mr. Hŏ continued the story.
『One evening, Mr. Yi Kap and Mr. Yi Chong-ho came together to my house. They must have come with something to discuss. But seeing my house, they just said, "You've built a fine house," and were about to leave immediately. Although I strongly urged them to stay and we ate dinner together. The truth is, they had come to ask me too to leave Chosŏn and work together, but seeing my house, having opened a law practice, built a house, and living comfortably, they presumed I wouldn't have such thoughts and just left. That evening, they left without a single word of farewell and went abroad.』
Reporter: 『Were there no hints of such intentions at that time?』
Hŏ: 『There were none. The lesson of their silence at that time is unforgettable throughout my life. And I can never forget their visit to me.』<32>

Mr. Yi Tong-hwi, Evangelizing in Wŏnsan
Hŏ: 『When Chosŏn (5 characters omitted - original text), I took down my lawyer's shingle and, leading my family, left Seoul intending to go to my hometown, Myŏngch'ŏn in Hamgyŏng North Province, heading towards Pusan.』
Reporter: 『The Kyŏngwŏn Line didn't exist then, did it?』
Hŏ: 『It didn't exist. So I left Seoul, went to Pusan, and while waiting for a ship, I checked into an inn (旅舘) with my whole family. Detectives followed me even to the inn, even accompanying me to the outhouse (변소깐), apparently.
From there, I took a ship to Wŏnsan, where I met Yi Tong-hwi, who had been released after being exiled to Kogŭm Island. At an Evangelists' Conference, I saw Mr. Yi Tong-hwi, having become a fervent Christian evangelist, raise his hand and deliver a speech. He appeared on the platform (演壇) with his large figure (巨姿), raised his large eyes with visible whites below the iris (下三白), cried out for freedom and equality, and was promoting Christianity.
"Brother, believe in Jesus," he grabbed me and began to evangelize, instructing the pastors, evangelists, and teachers there, saying that I was a man who had lost his comrades Yi Kap and Yi Chong-ho and was returning to my hometown, surely intending to leave Chosŏn, but unable to actually leave and wandering without knowing where to turn, so they should save my soul through Christianity. Thus, he finally made me a Christian.』

Korean Lawyers in the International Bar Association
Reporter: 『Please tell us about your time as a lawyer. What was the relationship between the Japanese Bar Association and the Korean Bar Association?』
Hŏ: 『In Chosŏn, there had been a Korean Bar Association since the Old Korean Empire period, but during Governor-General Terauchi's time, they forced it to merge with the Japanese Bar Association to create the Japan-Chosŏn Bar Association. At that time, since the number of Korean lawyers was greater than the number of Japanese lawyers, Mr. Pak Sŭng-bin from the Korean side became the Chairman. However, the Japanese side strongly opposed a Korean becoming Chairman, and ultimately the Chief Prosecutor, who had the authority (權限) to approve (認可) the Chairman's inauguration (就任), appointed a Japanese lawyer named Ōkubo as Chairman. Consequently, the Korean lawyers unanimously refused to attend the general meeting, and the meeting failed to convene.
So at that time, Japanese lawyers and Korean lawyers were estranged (격면하고), and even though they were in the same lawyers' waiting room (控所) at court, they wouldn't even speak to each other.
Thus, inevitably, the Bar Association was divided into No. 1 (Japanese side) and No. 2 (Korean side), and later renamed the "Kyŏngsŏng Mainland People's Bar Association" and the "Kyŏngsŏng Korean Bar Association."
When I was Chairman of the Kyŏngsŏng Korean Bar Association, someone who had been the Chief Prosecutor at the P'yŏngyang Court of Review and then came to the Kyŏngsŏng District Court tried to merge them, but ultimately failed.』
Reporter: 『What happened regarding the major clash (衝突) between Korean and Japanese lawyers at the International Bar Association Conference held in Peking?』<33>
Hŏ: 『The International Bar Association Conference was held in July 1920. At that time, the Korean Bar Association insisted that Koreans should have voting rights (決議權) as a single unit (單位), while the Japanese side opposed this. Ultimately, the conference adjourned right at the beginning, before even getting into the proceedings, and ended that way.』
Reporter: 『You mentioned the Kyŏngsŏng Korean Bar Association earlier, but I haven't heard mention of a Bar Association representing all Korean lawyers. How did that come about?』
Hŏ: 『Knowing that the International Bar Association Conference would be held in Peking in October 1920, we created the Korean Bar Association representing all Korean lawyers in September of that year. At that time, 30 Korean lawyers participated in the Peking conference, 7 of whom were directors.』
Reporter: 『Is it true that the issue of Koreans demanding voting rights wasn't even proposed at the conference?』
Hŏ: 『Knowing that the Korean side intended to first propose the demand for voting rights, and that Britain, America, and other countries were sympathetic to the Korean side's reasons (理由), the Japanese lawyers in Tokyo spoke in advance to the President of the International Bar Association Conference, Mr. Wang Yu-ling (王有齡), Chairman of the Chinese Bar Association, and the Japanese Minister spoke to the Chinese Ministry of Justice to prevent the conference from opening. They argued that if the conference opened and proceeded with its agenda, the "Korean Voting Rights Issue" would come up, and if it passed, the Japanese side would withdraw (脫退), so it couldn't be opened.』
Reporter: 『What was their reason for not giving voting rights to the Korean Bar Association, and what were the main points you were asserting?』
Hŏ: 『It's because they are narrow-minded (편협하여). The main points (要點) we asserted were: first, that Chosŏn has a different legal domain (法律領域), starting with the Court Organization Act (裁判所構成法); second, that since an international conference is a private gathering (私的 會合), it is proper (正當) for a nation (民族) to send representatives; and third, that India and the Philippines also (亦是) held voting rights at the conference.』
Reporter: 『What happened to the conference after that?』
Hŏ: 『Later, when the conference was held in Manila, Mr. Pyŏn Yŏng-man (courtesy name Kwang-ho 光昊) and I intended to go together, but we couldn't because they wouldn't issue us travel permits (旅行券). After that, the international conference also fizzled out (흐지브지). The Korean Bar Association too, likewise (亦是 그러코).

Improve Treatment in Prison Life
Hŏ: 『Do you hear any news (消息) of An To-san lately?』
Reporter: 『I haven't heard recently. A while ago, I heard his health (健康) wasn't good (괜치 않다).』
Hŏ: 『He's not in the prison infirmary (病監), is he?』
Reporter: 『I heard he's not in the infirmary.』
Hŏ: 『It's a bit better to be in the infirmary. The food (飮食) is a bit better, and people come and go, so it doesn't feel so stifling (갑갑지도 않고).』
Reporter: 『However, To-san has always been alone for the past 20 years, so even in a solitary cell (獨房), he probably doesn't feel that confined.』
Hŏ: 『When I briefly visited (面會) him too, he said that although it feels a bit stifling at first, after being there for several months (멫 달), the solitary cell actually feels better. He also spoke about his health regimen (健康法).』
(20 lines omitted - original text)
The story led to another, showing no sign of ending (끈칠 바를 몰랏다). Listening respectfully (敬聽) to Mr. Hŏ's proud explanation of the extraordinary effects (異常한 効果說) of sunlight therapy, the reporter stepped out the door.<34>
<32-34>

**Summary**

This 1932 article from the magazine *Tonggwang* presents an interview with Hŏ Hŏn, a prominent Korean lawyer and activist recently released from prison. Hŏ recounts his past associations with independence figures like Yi Kap, Yi Chong-ho, Yi Tong-hwi, and An To-san (An Changho), including the quiet departure of Yi Kap and Yi Chong-ho abroad and his own conversion to Christianity influenced by Yi Tong-hwi. He details the significant conflict between Korean and Japanese lawyers within the colonial legal system, specifically the struggle to establish and maintain a separate Korean Bar Association and the thwarted attempt by Korean lawyers to gain independent representation and voting rights at the 1920 International Bar Association Conference in Peking, which was blocked by Japanese diplomatic pressure. Hŏ also briefly touches upon prison conditions and his concern for An To-san's well-being in jail. The article reveals the pervasive nature of Japanese colonial control extending into professional organizations and international forums, highlighting the persistent Korean efforts for autonomy and recognition. Historians would find valuable firsthand accounts of interactions among key independence activists, the dynamics within the colonial legal profession, the specific tactics used by Japan to suppress Korean representation internationally, and perspectives on prison life for political figures during this period.

**Named Entities**

許憲	허헌	Hŏ Hŏn
許. 『1920년 10월에 北京서 國際辯護士大會가 열리는 것을 알고는 同年 9월에 全朝鮮辯護士를 代表하는 朝鮮人辯護士協會를 만들엇섯습니다. 그때 北京大會에 參加한 朝鮮人辯護士는 30名, 그中 理事가 7名이엇습니다.』
記. 『朝鮮人도 決議權을 가지겟다고 主張한 問題는 大會에 提議 되지도 않엇다지오?』
許. 『朝鮮人側에서 먼저 決議權 要求의 提議를 할려는 것과 英, 米, 其他 各國이 朝鮮側 理由에 好意를 가진 것을 알고 東京에 잇는 日本人 辯護士側에서는 미리 國際辯護士大會長인 中國辯護士協會長王有齡氏에게 말하고 日本公使는 中國法部에 말하야 大會를 열지 못하게 하엿습니다. 大會를 열어 議事를 進行하면 「朝鮮人決議權問題」가 나올 것이요 그것이 可決되면 日本人側은 脫退하겟다고 하야 그만 열지 못하고 말엇지오.』
記. 『그들이 朝鮮人辯護士協會에게 決議權을 주지 않는 理由는 무엇이며 여기서 主張하는 要點은 무엇이엇습니까.
許. 『그들이 편협하여 그러치오. 우리가 主張하는 要點은 朝鮮은 裁判所構成法부터 法律領域이 다르다는 것, 그것보다도 國際大會가 私的 會合인 以上 한 民族으로 代表를 보내는 것이 正當하다는 것, 셋재로는 印度나 比律賓 亦是 大會의 決議權을 가지고 잇다는 것입니다.』
記. 『그 後에 大會는 어떠케 되엇습니까.』
許. 『그 後에 마니라에서 大會가 열렷을때에 나하고 卞榮晩氏(光昊)하고 같이 갈려고 하다가 旅行券을 내주지 않어서 못가고 그 後는 國際大會도 흐지브지 없어지고 말엇습니다. 朝鮮人辯護士會도 亦是 그러코.

刑務所生活 待遇를 改良하라
許. 『요새 安島山 消息을 듣습니까.』
記. 『近日에는 듣지 못하엿습니다. 얼마 전에는 健康이 괜치 않다는 말을 들엇지마는.』
許. 『病監에는 잇지 않지오?』
記. 『病監에는 잇지 않다는 말을 들엇습니다.』
許. 『病監에 잇으면 잇기가 좀 난데. 飮食도 좀 낫고 사람들이 왓다 갓다하여 그러케 갑갑지도 않고.』
記. 『그러나 島山은 過去 20년 동안이나 늘 혼자 잇어서 獨房에 잇어도 그러케 갑갑해 하지는 않을 것입니다.』
許. 『나도 잠깐 面會햇을 때에 처음에는 좀 갑갑증이 나도 멫 달 잇으면 도리어 獨房이 좋다는 말슴을 하엿습니다. 그러고 健康法도 말슴햇지오.』
(20行中略 - 원문)
이애기는 이애기의 꼬리를 물고 끈칠 바를 몰랏다. 記者는 氏 자랑의 太陽光線 治療의 異常한 効果說을 敬聽하면서 문밖을 나섯다.＜34＞
＜32-34＞
