Rank	Word	Frequency
285	대표	19
286	직접	19
287	국제	19
288	암살	19
289	社友	19
290	靑帮	19
291	대개	18
292	근심	18
293	드니	18
294	발달	18
295	희망	18
296	논설	18
297	시작	18
298	기회	18
299	운동	18
300	계속	18
301	하든	18
302	발생	18
303	최후	18
304	한참	18
305	富籤	18
306	증가	18
307	학교	18
308	비판	18
309	연애	18
310	제재	18
311	년도	18
312	평화	18
313	수재	18
314	百濟	18
315	더구나	17
316	자미	17
317	크게	17
318	개인	17
319	朝鮮人	17
320	소식	17
321	하드	17
322	각국	17
323	정신	17
324	바람	17
325	저서	17
326	昨年	17
327	완전	17
328	바로	17
329	社長	17
330	불구	17
331	성명	17
332	연설	17
333	내각	17
334	인하	17
335	국민당	17
336	동년	17
337	상품화	17
338	아래	16
339	책임	16
340	수입	16
341	수도	16
342	도로	16
343	비교	16
344	자본	16
345	재정	16
346	지도	16
347	대신	16
348	하리	16
349	開闢	16
350	반대	16
351	편지	16
352	어머니	16
353	일시	16
354	거긔	16
355	發表	16
356	사비	16
357	학생	16
358	십년	16
359	안햇	16
360	경제	16
361	이요	16
362	거의	16
363	문득	16
364	무기	16
365	공통	16
366	과거	16
367	공격	16
368	확장	16
369	이용	16
370	노동자	16
371	편의	16
372	식이	16
373	투표	16
374	大正	16
375	종교	16
376	부여	16
377	민간	15
378	비로소	15
379	자식	15
380	단지	15
381	보이	15
382	호외	15
383	아모	15
384	계획	15
385	보도	15
386	표면	15
387	생명	15
388	의심	15
389	新聞社	15
390	당신	15
391	如何	15
392	신랑	15
393	만하	15
394	전화	15
395	增加	15
396	스리	15
397	상식	15
398	인간	15
399	世祖	15
400	조직	15
