Rank	Word	Frequency
359	中心	9
360	遺憾	9
361	無視	9
362	一大	9
363	家庭	9
364	工夫	9
365	徹底	9
366	現狀	9
367	到底	9
368	색시	9
369	어머니	9
370	一日	9
371	歡喜	9
372	以後	9
373	平和	9
374	불	9
375	다가	9
376	愛人	9
377	아모리	9
378	어른	9
379	인제	9
380	다운	9
381	處女	9
382	利用	9
383	新聞	9
384	대개	9
385	이상	9
386	리오	9
387	제작	9
388	대한	9
389	考究	9
390	아이	9
391	서양	9
392	諸氏	9
393	식염	9
394	狀態	9
395	永久齒	9
396	新社會	9
397	思想	9
398	기생	9
399	잇섯슴니	9
400	不足	9
